com.samsung.shealth.tracker.pedometer_step_count,6261011,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
12319,4,0,22,2023-12-31 21:09:00.000,,,2023-12-31 21:14:59.929,2023-12-31 21:14:59.929,22,1.3888888,17.109985,1.1500015,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:10:00.000,97b74b14-2e94-474a-ae0f-3be14507bc76,
33119,4,0,54,2023-12-31 21:10:00.000,,,2023-12-31 21:15:00.084,2023-12-31 21:15:00.084,54,1.1944444,39.559998,3.2599983,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:11:00.000,665a2ef5-2060-4e9a-a00a-21f731206316,
32047,4,0,58,2023-12-31 21:11:00.000,,,2023-12-31 21:15:00.169,2023-12-31 21:15:00.169,58,1.3888888,44.51001,3.2700005,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:12:00.000,81760454-249f-45b4-a5f8-21ca92d5ee7a,
7828,4,0,15,2023-12-31 21:12:00.000,,,2023-12-31 21:15:00.248,2023-12-31 21:15:00.248,15,1.4166666,11.090027,0.9700012,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:13:00.000,85978d8e-e952-47c8-946e-b9b42bca3f3b,
7107,4,0,10,2023-12-31 21:13:00.000,,,2023-12-31 21:15:00.354,2023-12-31 21:15:00.354,10,0.9722222,6.909973,0.72999954,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:14:00.000,ee03d928-0006-4347-8085-a416a837e6a5,
15880,4,0,26,2023-12-31 21:14:00.000,,,2023-12-31 21:15:00.430,2023-12-31 21:15:00.430,26,1.2222222,19.409973,1.3800011,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:15:00.000,8d9b6fc7-a6bd-4b1a-854b-02dc3959a3ee,
21621,4,0,28,2023-12-31 21:15:00.000,,,2023-12-31 21:29:54.650,2023-12-31 21:29:54.650,28,0.9166667,19.82,0.87,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 21:16:00.000,cf5f81c0-75f5-443b-b34f-e00d7cc5c139,
42660,4,0,62,2023-12-31 21:16:00.000,,,2023-12-31 21:29:54.703,2023-12-31 21:29:54.703,62,1.0555556,45.03,1.92,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 21:17:00.000,e2289f90-b689-43ee-8e4b-9f14a827f6a2,
48067,4,0,82,2023-12-31 21:17:00.000,,,2023-12-31 21:29:54.724,2023-12-31 21:29:54.724,82,1.2777778,61.42,2.48,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 21:18:00.000,456268a2-fb48-4ac9-834d-4b65b19d0da9,
31304,4,0,53,2023-12-31 22:11:00.000,,,2023-12-31 22:16:34.044,2023-12-31 22:16:34.044,53,1.2777778,40.0,1.64,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:12:00.000,4c96bdb6-302c-4508-8e5c-d257b0d5025c,
34665,4,0,54,2023-12-31 22:14:00.000,,,2023-12-31 22:16:34.064,2023-12-31 22:16:34.064,54,1.1388888,39.48,1.7,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:15:00.000,1b9b5dc0-6ece-4888-8086-50c9de57f9f2,
15785,4,0,37,2023-12-31 21:15:00.000,,,2023-12-31 21:16:31.370,2023-12-31 21:16:31.370,37,1.8333334,28.940002,2.1100006,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:16:00.000,46fdfe39-b997-43ff-af4c-86bdaf29782c,
44248,4,0,88,2023-12-31 21:16:00.000,,,2023-12-31 21:18:05.295,2023-12-31 21:16:31.520,88,1.5508001,68.619995,5.029999,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:17:00.000,265b892a-3a8d-485c-98da-bc974d41bb51,
43355,4,0,71,2023-12-31 21:17:00.000,,,2023-12-31 21:18:05.405,2023-12-31 21:18:05.405,71,1.2222222,52.98999,3.6399994,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:18:00.000,ae08401b-37aa-496d-aca4-1e8a21033cef,
15860,4,0,30,2023-12-31 21:32:00.000,,,2023-12-31 21:35:01.072,2023-12-31 21:35:01.072,30,1.4722222,23.349976,1.6100006,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:33:00.000,bacaa7b7-ffc5-419f-b106-e3866c6a6c12,
15536,4,0,26,2023-12-31 21:48:00.000,,,2023-12-31 21:48:57.232,2023-12-31 21:48:57.232,26,1.25,19.420044,1.4100037,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 21:49:00.000,9acf8234-4cc6-4b06-b85a-c9e5368254cd,
13546,4,0,22,2023-12-31 22:10:00.000,,,2023-12-31 22:14:59.138,2023-12-31 22:14:59.138,22,1.1944444,16.180054,1.1500015,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:11:00.000,0af24f32-a2bc-43ae-b00a-db130d53b169,
21444,4,0,39,2023-12-31 22:11:00.000,,,2023-12-31 22:14:59.220,2023-12-31 22:14:59.220,39,1.4166666,30.380005,2.0699997,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:12:00.000,ad1ecf64-8dad-431e-af92-eebcef0eec05,
38233,4,0,57,2023-12-31 22:14:00.000,,,2023-12-31 22:14:59.350,2023-12-31 22:14:59.350,57,1.0833334,41.420044,3.0299988,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:15:00.000,bdc2ca28-f29e-42a2-845a-6ae2870f803f,
22282,4,0,39,2023-12-31 22:15:00.000,,,2023-12-31 22:18:07.378,2023-12-31 22:18:07.378,39,1.3333334,29.70996,2.1200027,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:16:00.000,3c73457c-7111-4721-8981-7690f8a6fe85,
21023,4,0,41,2023-12-31 22:16:00.000,,,2023-12-31 22:18:07.479,2023-12-31 22:18:07.479,41,1.5277778,32.119995,2.2699966,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:17:00.000,6db846ce-c537-445b-a6c0-8eb12f9f5672,
12346,4,0,30,2023-12-31 22:17:00.000,,,2023-12-31 22:18:07.598,2023-12-31 22:18:07.598,30,1.9722222,24.349976,1.5599976,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:18:00.000,3b8d5a0b-9614-4bc0-9e30-7199ddf8ab13,
14598,4,0,21,2023-12-31 22:15:00.000,,,2023-12-31 22:22:41.708,2023-12-31 22:22:41.708,21,1.0555556,15.41,0.67,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:16:00.000,0d256f6f-0588-49d4-82be-012a08e27b16,
22419,4,0,34,2023-12-31 22:16:00.000,,,2023-12-31 22:22:41.755,2023-12-31 22:22:41.755,34,1.1111112,24.91,1.08,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:17:00.000,e3269f9a-843c-420f-abdd-0e4dcd49b2fe,
19347,4,0,31,2023-12-31 22:17:00.000,,,2023-12-31 22:22:41.801,2023-12-31 22:22:41.801,31,1.1944444,23.11,0.99,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:18:00.000,563f3c2e-b16a-4f3f-8267-27a3552246e0,
4784,4,0,7,2023-12-31 22:19:00.000,,,2023-12-31 22:22:41.840,2023-12-31 22:22:41.840,7,1.0555555,5.05,0.23,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:20:00.000,bf17c600-6117-4916-9e7a-33c022a916e7,
10047,4,0,13,2023-12-31 22:22:00.000,,,2023-12-31 22:22:41.891,2023-12-31 22:22:41.891,13,0.91666675,9.21,0.42,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:23:00.000,faad3bcf-ba85-4968-bfeb-040347ea887d,
5246,4,0,9,2023-12-31 22:26:00.000,,,2023-12-31 22:43:34.785,2023-12-31 22:43:34.785,9,1.3055556,6.85,0.29,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:27:00.000,7c3b9592-d305-431f-b007-1b2c07ccf178,
6046,4,0,10,2023-12-31 22:27:00.000,,,2023-12-31 22:43:34.853,2023-12-31 22:43:34.853,10,1.2222222,7.39,0.33,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:28:00.000,eeb97101-af4a-40b0-bfe6-b998c9610e3a,
11853,4,0,18,2023-12-31 22:28:00.000,,,2023-12-31 22:43:34.912,2023-12-31 22:43:34.912,18,1.1111112,13.17,0.58,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:29:00.000,694a0d14-7e35-4f35-b059-d5fd4f80d433,
9534,4,0,13,2023-12-31 22:29:00.000,,,2023-12-31 22:43:34.949,2023-12-31 22:43:34.949,13,0.9722222,9.27,0.42,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:30:00.000,a78735d7-c53e-4346-ab9e-ba88980717f1,
9640,4,0,15,2023-12-31 22:35:00.000,,,2023-12-31 22:43:34.997,2023-12-31 22:43:34.997,15,1.1388888,10.98,0.5,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:36:00.000,8c19dd3b-5cd2-40f9-824d-6b2d98b507c7,
10995,4,0,15,2023-12-31 22:41:00.000,,,2023-12-31 22:43:35.063,2023-12-31 22:43:35.063,15,0.97222227,10.69,0.51,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:42:00.000,60eb1ccb-2176-46ef-9cc3-a9619bfb7d02,
3007,4,0,4,2023-12-31 22:42:00.000,,,2023-12-31 22:43:35.102,2023-12-31 22:43:35.102,4,0.9444444,2.84,0.12,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:43:00.000,a325ef67-b66e-442e-b535-83b2852cb6a9,
8991,4,0,14,2023-12-31 22:43:00.000,,,2023-12-31 22:43:35.180,2023-12-31 22:43:35.180,14,1.1388888,10.24,0.4,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:44:00.000,f475afff-4c0a-4a49-aa53-0732d471f989,
32392,4,0,56,2023-12-31 22:50:00.000,,,2023-12-31 22:55:01.938,2023-12-31 22:55:01.938,56,1.3055556,42.29,1.7,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:51:00.000,1328106f-faaa-4ea0-9da5-357ce49a9c90,
34140,4,0,60,2023-12-31 22:51:00.000,,,2023-12-31 22:55:01.969,2023-12-31 22:55:01.969,60,1.3333334,45.52,1.8,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:52:00.000,40cd298b-7ddd-4e91-98cc-3f314f1c1388,
6847,4,0,12,2023-12-31 22:52:00.000,,,2023-12-31 22:55:01.992,2023-12-31 22:55:01.992,12,1.3333334,9.13,0.38,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 22:53:00.000,3ccb61ac-7cbc-4b96-86e5-eba7f184a84f,
25345,4,0,44,2023-12-31 23:09:00.000,,,2023-12-31 23:16:07.215,2023-12-31 23:16:07.215,44,1.3055556,33.09,1.38,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 23:10:00.000,e25db5a1-98ee-46fe-8482-83318ac05ea4,
27532,4,0,47,2023-12-31 23:10:00.000,,,2023-12-31 23:16:07.250,2023-12-31 23:16:07.250,47,1.2777778,35.18,1.43,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 23:11:00.000,4bf091d0-5e59-4c1a-bc66-b4d4e59615da,
14964,4,0,25,2023-12-31 23:11:00.000,,,2023-12-31 23:16:07.286,2023-12-31 23:16:07.286,25,1.2222222,18.29,0.8,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2023-12-31 23:12:00.000,2000cd66-2639-4e08-b80d-c3fbf6780fe9,
12267,4,0,19,2024-01-01 03:26:00.000,,,2024-01-01 03:35:00.327,2024-01-01 03:35:00.327,19,1.1111112,13.63,0.63,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 03:27:00.000,4abd0bb9-538e-4db6-bf38-44744d6d1738,
5145,4,0,8,2024-01-01 03:49:00.000,,,2024-01-01 03:49:49.837,2024-01-01 03:49:48.583,8,1.1388888,5.86,0.26,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 03:50:00.000,03f131e2-2669-46ef-ad98-34e77261987a,
4616,4,0,7,2024-01-01 04:25:00.000,,,2024-01-01 04:25:53.845,2024-01-01 04:25:53.368,7,1.0872861,5.02,0.23,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 04:26:00.000,fed28ed0-425d-4dd2-9a03-160d4bad13dc,
15909,4,0,29,2024-01-01 04:26:00.000,,,2024-01-01 04:26:42.335,2024-01-01 04:26:15.369,29,1.3910127,22.130003,0.8999998,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 04:27:00.000,27f6ddf0-1ee7-480b-940d-5a878304ec9a,
7626,4,0,13,2024-01-01 04:41:00.000,,,2024-01-01 04:41:40.232,2024-01-01 04:41:36.150,13,1.2731518,9.71,0.41,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 04:42:00.000,3f2cc1b3-9b18-43f9-8148-f75c75ea4c44,
3881,4,0,7,2024-01-01 04:42:00.000,,,2024-01-01 04:42:27.458,2024-01-01 04:42:26.752,7,1.3808384,5.36,0.22,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 04:43:00.000,7482c2a7-7ff8-49e9-85bf-c2ac879231a7,
4745,4,0,7,2024-01-01 04:43:00.000,,,2024-01-01 04:43:49.901,2024-01-01 04:43:49.071,7,1.0514551,4.99,0.23,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 04:44:00.000,612589c7-701b-4cdd-aa55-eebe74e955ea,
5890,4,0,8,2024-01-01 04:44:00.000,,,2024-01-01 04:44:03.812,2024-01-01 04:44:02.144,8,0.9642657,5.68,0.28,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 04:45:00.000,780f50b0-d8ca-41ed-a0b3-5395652f20e3,
3683,4,0,6,2024-01-01 05:39:00.000,,,2024-01-01 05:39:50.797,2024-01-01 05:39:50.797,6,1.1944444,4.4,0.2,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 05:40:00.000,9c4ccfa8-e5ec-4afc-b51f-ba0e39eeff17,
6776,4,0,12,2024-01-01 06:19:00.000,,,2024-01-01 06:19:54.991,2024-01-01 06:19:51.098,12,1.3370085,9.06,0.38,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 06:20:00.000,01610ab1-ab02-48ad-893b-e30b085075d0,
40024,4,0,63,2024-01-01 06:20:00.000,,,2024-01-01 06:20:59.533,2024-01-01 06:20:08.114,63,1.1612902,46.480007,1.9299994,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 06:21:00.000,ecab4635-e999-4d42-a259-0002dc03aeaa,
7554,4,0,17,2023-12-31 22:18:00.000,,,2023-12-31 22:31:25.502,2023-12-31 22:31:25.502,17,1.8611112,14.060059,0.9599991,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:19:00.000,fc630c0e-91df-4e08-9005-f5c4b15f33d3,
19684,4,0,35,2023-12-31 22:22:00.000,,,2023-12-31 22:31:25.606,2023-12-31 22:31:25.606,35,1.3888888,27.339966,1.8199997,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:23:00.000,a60bf5b9-2c8b-4597-86e3-ca67dcdfba1a,
7785,4,0,10,2023-12-31 22:27:00.000,,,2023-12-31 22:31:25.743,2023-12-31 22:31:25.743,10,0.8888889,6.920044,0.5999985,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:28:00.000,2a1c5d5f-90ba-453c-984e-f069c01456c6,
7474,4,0,11,2023-12-31 22:28:00.000,,,2023-12-31 22:31:25.839,2023-12-31 22:31:25.839,11,1.0555556,7.8900146,0.58000183,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:29:00.000,1085ece9-4072-414d-9cde-024f3ff400e3,
22584,4,0,40,2023-12-31 22:29:00.000,,,2023-12-31 22:31:25.961,2023-12-31 22:31:25.961,40,1.3611112,30.73999,2.1600037,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:30:00.000,5b3079f8-9267-4034-89b2-eb5613538e4d,
8549,4,0,14,2023-12-31 22:30:00.000,,,2023-12-31 22:31:26.060,2023-12-31 22:31:26.060,14,1.2222222,10.449951,0.76999664,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:31:00.000,6bcfdbad-3a07-4e4e-8f99-f869b202cc38,
8367,4,0,11,2023-12-31 22:34:00.000,,,2023-12-31 22:35:00.489,2023-12-31 22:35:00.489,11,0.91666675,7.670044,0.7099991,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:35:00.000,1689430b-7b93-41a1-8504-cff514630cc2,
24237,4,0,39,2023-12-31 22:41:00.000,,,2023-12-31 22:52:59.524,2023-12-31 22:52:59.524,39,1.1944444,28.949951,2.1100006,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:42:00.000,a61893eb-73f1-4630-9778-710d83fe9440,
3800,4,0,6,2023-12-31 22:42:00.000,,,2023-12-31 22:52:59.596,2023-12-31 22:52:59.596,6,1.1944444,4.540039,0.30999756,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:43:00.000,5f1f78c6-7443-46fd-872f-02bb3841ff06,
45010,4,0,59,2023-12-31 22:43:00.000,,,2023-12-31 22:52:59.755,2023-12-31 22:52:59.755,59,0.9166667,41.26001,3.4700012,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:44:00.000,aa1eb499-cef0-4ee1-8efb-9186e80689ca,
7050,4,0,11,2023-12-31 22:46:00.000,,,2023-12-31 22:52:59.909,2023-12-31 22:52:59.909,11,1.1388888,8.030029,0.58000183,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:47:00.000,527a19bb-4886-43c8-822d-e6b0a39d0046,
28654,4,0,49,2023-12-31 22:50:00.000,,,2023-12-31 22:53:00.064,2023-12-31 22:53:00.064,49,1.3055556,37.410034,2.5800018,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:51:00.000,5b8a1f7d-634c-488b-b1c8-3509fd0e667c,
34230,4,0,59,2023-12-31 22:51:00.000,,,2023-12-31 22:53:00.239,2023-12-31 22:53:00.239,59,1.3055556,44.68994,2.949997,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 22:52:00.000,743477ab-9308-491c-883a-c3c004699432,
13504,4,0,21,2023-12-31 23:09:00.000,,,2023-12-31 23:12:08.440,2023-12-31 23:12:08.440,21,1.1388888,15.380005,1.1500015,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 23:10:00.000,84a8db21-745d-48b7-a2b7-70d17e842a39,
20343,4,0,35,2023-12-31 23:10:00.000,,,2023-12-31 23:12:08.562,2023-12-31 23:12:08.562,35,1.3055556,26.560059,1.8199997,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2023-12-31 23:11:00.000,8c84382a-c127-4854-894b-98562151d8dd,
2366,4,0,4,2024-01-01 06:21:00.000,,,2024-01-01 06:21:02.385,2024-01-01 06:21:00.207,4,1.2635632,2.99,0.12,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 06:22:00.000,9bc26bd6-5da3-41e0-903b-8a08ef1b48d1,
9291,4,0,13,2024-01-01 06:29:00.000,,,2024-01-01 06:30:36.349,2024-01-01 06:30:36.349,13,1.0277778,9.55,0.41,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 06:30:00.000,c664984a-00ce-4dd4-b398-b71f26336ce6,
4431,4,0,7,2024-01-01 15:42:00.000,,,2024-01-01 15:52:33.200,2024-01-01 15:52:33.200,7,1.1666666,5.17,0.23,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 15:43:00.000,88c05a5f-9ab4-400c-b8f4-98431c6f865c,
16641,4,0,29,2024-01-01 15:52:00.000,,,2024-01-01 15:52:59.971,2024-01-01 15:52:42.300,29,1.3135631,21.86,0.89999974,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 15:53:00.000,73f86271-d525-4d55-a30a-9ef179090a17,
11048,4,0,19,2024-01-01 16:56:00.000,,,2024-01-01 16:56:15.317,2024-01-01 16:56:05.002,19,1.2806664,14.15,0.63,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 16:57:00.000,c0d648bc-7999-4abe-aa3d-9a1127261e21,
16325,4,0,28,2024-01-01 18:08:00.000,,,2024-01-01 18:10:53.067,2024-01-01 18:10:53.067,28,1.2777778,20.86,0.87,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 18:09:00.000,d4ab10e6-0bd9-463a-aa1d-4e178dc16a58,
25063,4,0,36,2024-01-01 20:17:00.000,,,2024-01-01 20:34:34.362,2024-01-01 20:34:34.362,36,1.0277778,25.76,1.19,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 20:18:00.000,480a30b8-d676-44ec-b65f-397c471b43f7,
5086,4,0,9,2024-01-01 20:36:00.000,,,2024-01-01 20:36:02.435,2024-01-01 20:36:00.414,9,1.3328991,6.7799997,0.29,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 20:37:00.000,cc805336-43c2-4ff8-935e-26aeda6b6c6a,
5066,4,0,8,2024-01-01 22:05:00.000,,,2024-01-01 22:09:33.782,2024-01-01 22:09:33.782,8,1.1388888,5.77,0.27,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:06:00.000,0ad7dc46-5077-4264-bc40-73c524b9eb2f,
20268,4,0,31,2024-01-01 22:06:00.000,,,2024-01-01 22:09:33.844,2024-01-01 22:09:33.844,31,1.1111112,22.52,1.0,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:07:00.000,9cb51229-2623-49f7-b958-fa994880be38,
24870,4,0,43,2024-01-01 22:07:00.000,,,2024-01-01 22:09:33.903,2024-01-01 22:09:33.903,43,1.3055556,32.47,1.31,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:08:00.000,c7d12ec6-8dd6-4cc2-9e81-380087542081,
22580,4,0,40,2024-01-01 22:09:00.000,,,2024-01-01 22:09:54.468,2024-01-01 22:09:33.943,40,1.3445221,30.36,1.2499998,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:10:00.000,7b293ddf-f475-4e9f-8020-6287f4694e41,
15131,4,0,25,2024-01-01 22:38:00.000,,,2024-01-01 22:38:31.073,2024-01-01 22:38:23.279,25,1.2298522,18.609997,0.6899998,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:39:00.000,d3efc22f-7fd5-4aac-a8e3-e9364d83761e,
30893,4,0,48,2024-01-01 22:39:00.000,,,2024-01-01 22:39:36.288,2024-01-01 22:39:00.379,48,1.131618,34.95999,1.4999995,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:40:00.000,53013826-f571-4d54-832b-6a8638e21ff9,
35017,4,0,50,2024-01-01 22:40:00.000,,,2024-01-01 22:46:08.176,2024-01-01 22:46:08.176,50,1.0277778,35.99,1.52,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:41:00.000,04c19148-d728-4eee-98d6-1ddb30c53df9,
28901,4,0,43,2024-01-01 22:41:00.000,,,2024-01-01 22:46:08.228,2024-01-01 22:46:08.228,43,1.0833334,31.31,1.33,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:42:00.000,f7efde3f-2db6-462b-a2d1-7de03bfaf541,
24431,4,0,35,2024-01-01 22:42:00.000,,,2024-01-01 22:46:08.318,2024-01-01 22:46:08.318,35,1.0277778,25.11,1.12,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:43:00.000,855b1cc7-3c0a-41b7-b794-90cb4002fa80,
27953,4,0,40,2024-01-01 22:43:00.000,,,2024-01-01 22:46:08.361,2024-01-01 22:46:08.361,40,1.0277777,28.73,1.25,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:44:00.000,b452a65b-7037-40a3-9d19-1d2473fd99e5,
18815,4,0,25,2024-01-01 22:44:00.000,,,2024-01-01 22:46:08.409,2024-01-01 22:46:08.409,25,0.94444436,17.77,0.81,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:45:00.000,30cc59c5-338e-4952-9bef-2b01752a59ed,
5074,4,0,8,2024-01-01 22:45:00.000,,,2024-01-01 22:46:08.446,2024-01-01 22:46:08.446,8,1.1666666,5.92,0.26,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:46:00.000,d2a49ffe-4ffb-4e3e-bcbb-7d454ecba670,
20424,4,0,27,2024-01-01 22:46:00.000,,,2024-01-01 22:55:26.669,2024-01-01 22:55:26.669,27,0.94444436,19.29,0.86,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:47:00.000,ba266117-4196-4b3b-9958-c273cac3a536,
11005,4,0,15,2024-01-01 22:47:00.000,,,2024-01-01 22:55:26.727,2024-01-01 22:55:26.727,15,0.9722222,10.7,0.48,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:48:00.000,e763bd7f-af23-4570-ba1a-43878cdb7635,
5122,4,0,7,2024-01-01 22:48:00.000,,,2024-01-01 22:55:26.766,2024-01-01 22:55:26.766,7,0.9722222,4.98,0.24,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:49:00.000,0dc8f1d9-7c37-4853-b767-1b8b7e026867,
15240,4,0,21,2024-01-01 22:50:00.000,,,2024-01-01 22:55:26.801,2024-01-01 22:55:26.801,21,1.0,15.24,0.65,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:51:00.000,66a4f794-5f0f-47fd-a5f4-dfef3c65af53,
12006,4,0,17,2024-01-01 22:52:00.000,,,2024-01-01 22:55:26.843,2024-01-01 22:55:26.843,17,1.0277778,12.34,0.53,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-01 22:53:00.000,7cb75fee-6a75-48c8-afb7-dc84093e0ac7,
