com.samsung.shealth.stand_day_summary,6261011,2
create_sh_ver,stand_time,modify_sh_ver,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
,0,,2020-07-07 07:57:10.096,2020-07-07 04:00:02.505,PEzvKidhug,com.sec.android.app.shealth,806a24d4-963a-f7b4-8d23-197b5fefe14b,1594080000000,
,0,,2021-04-20 04:00:05.840,2021-04-20 04:00:05.840,C2yRtg360R,com.sec.android.app.shealth,7bf6c48e-4ecd-2e95-fa42-f3180d3e5c57,1618876800000,
,0,,2020-01-26 05:00:08.237,2020-01-26 05:00:08.236,PEzvKidhug,com.sec.android.app.shealth,cf05111c-7ddb-ff70-8b8d-c758044aef61,1579996800000,
,0,,2020-07-08 22:35:56.042,2020-07-08 22:35:56.042,PEzvKidhug,com.sec.android.app.shealth,5d8af504-a777-21f0-b4d2-71a246027eac,1594166400000,
,0,,2019-09-30 18:09:13.532,2019-09-30 04:00:04.846,PEzvKidhug,com.sec.android.app.shealth,562ce44c-29c7-6e51-bab6-8fa2a544f02f,1569801600000,
,8192,,2021-07-28 17:13:41.361,2021-07-28 04:00:03.751,C2yRtg360R,com.sec.android.app.shealth,ba6e4705-9334-87f4-5201-48bf1dc182e3,1627430400000,
,4194304,,2020-01-20 03:11:22.297,2020-01-19 05:00:04.699,PEzvKidhug,com.sec.android.app.shealth,58d27826-855b-073f-af5a-d9f020ae81d9,1579392000000,
,524288,,2019-09-26 23:31:51.093,2019-09-26 16:33:51.151,PEzvKidhug,com.sec.android.app.shealth,d4e2bc3b-d94d-ce91-a080-cb0f3adb7777,1569456000000,
,0,,2020-09-21 04:00:04.458,2020-09-21 04:00:04.458,PEzvKidhug,com.sec.android.app.shealth,478f2879-296b-bde3-4bf5-f323e2ea90c7,1600646400000,
,0,,2021-07-10 04:00:02.718,2021-07-10 04:00:02.718,C2yRtg360R,com.sec.android.app.shealth,3e77ffab-a6af-3614-774e-2075639e6084,1625875200000,
,0,,2019-11-01 04:00:06.335,2019-11-01 04:00:06.335,PEzvKidhug,com.sec.android.app.shealth,d6c5f9dc-8c4f-14a4-6fcf-95330450c688,1572566400000,
,0,,2021-01-07 05:00:05.445,2021-01-07 05:00:05.444,PEzvKidhug,com.sec.android.app.shealth,4a3204b6-b669-2fc0-6d95-8bfbfccb15f6,1609977600000,
,0,,2020-05-31 04:00:03.512,2020-05-31 04:00:03.512,PEzvKidhug,com.sec.android.app.shealth,ed69d717-652b-a00a-5c06-c9cfd52149e5,1590883200000,
,0,,2020-07-28 04:00:04.367,2020-07-28 04:00:04.367,PEzvKidhug,com.sec.android.app.shealth,6b1e8761-c3f5-c7d8-3978-dc9c23285442,1595894400000,
,65536,,2021-02-19 21:41:25.320,2021-02-19 05:00:06.098,PEzvKidhug,com.sec.android.app.shealth,f653c13b-63a9-f7be-f2ac-f52ef3e968e0,1613692800000,
,2097152,,2019-12-07 02:12:29.326,2019-12-06 05:00:04.647,PEzvKidhug,com.sec.android.app.shealth,46b10483-63d2-33d6-efe0-914894fb428c,1575590400000,
,0,,2020-04-08 04:12:19.262,2020-04-08 04:12:19.262,PEzvKidhug,com.sec.android.app.shealth,85401b03-675b-0dee-f1d8-2e75758c1eb0,1586304000000,
,0,,2020-08-31 04:00:05.142,2020-08-31 04:00:05.142,PEzvKidhug,com.sec.android.app.shealth,b4b6c15a-979b-c3f7-6bb3-00c178747ac9,1598832000000,
,0,,2020-03-18 21:50:26.171,2020-03-18 21:50:26.171,PEzvKidhug,com.sec.android.app.shealth,d8d9d8bd-0fa8-2f49-d72f-162954ba7853,1584489600000,
,0,,2020-09-30 04:00:05.328,2020-09-30 04:00:05.328,PEzvKidhug,com.sec.android.app.shealth,8c280353-cac6-79e4-52b8-bb321e3f9c50,1601424000000,
,0,,2020-09-26 00:09:13.325,2020-09-25 04:00:05.290,PEzvKidhug,com.sec.android.app.shealth,987ac273-fc0c-3926-37e8-b962e32e3f51,1600992000000,
,0,,2020-06-08 04:00:02.624,2020-06-08 04:00:02.624,PEzvKidhug,com.sec.android.app.shealth,4ec92083-880e-aad4-1170-c8ac0a3cdaeb,1591574400000,
,0,,2020-11-19 05:00:05.148,2020-11-19 05:00:05.148,PEzvKidhug,com.sec.android.app.shealth,d48aad03-500e-df4c-5a7b-45685b934bbb,1605744000000,
,0,,2020-09-06 04:00:05.202,2020-09-06 04:00:05.202,PEzvKidhug,com.sec.android.app.shealth,21c64482-9b42-8aba-fdab-39d5de04c44c,1599350400000,
,262144,,2021-08-20 22:54:15.295,2021-08-20 04:00:04.694,C2yRtg360R,com.sec.android.app.shealth,8846befd-bbe5-c06d-cff6-a9f5e1f6730f,1629417600000,
,4194304,,2019-12-21 03:51:34.264,2019-12-20 05:00:04.683,PEzvKidhug,com.sec.android.app.shealth,2e6df7ef-83cf-f213-557f-2d9135d6d264,1576800000000,
,0,,2019-10-28 04:00:03.566,2019-10-28 04:00:03.566,PEzvKidhug,com.sec.android.app.shealth,94a16b0b-147d-cc61-3f5e-ed609f0dc9c1,1572220800000,
,0,,2020-04-23 04:00:03.571,2020-04-23 04:00:03.570,PEzvKidhug,com.sec.android.app.shealth,057a7242-817c-c806-aaf2-739cb318911f,1587600000000,
,1048576,,2020-07-02 00:32:32.269,2020-07-01 20:20:37.388,PEzvKidhug,com.sec.android.app.shealth,67b5a52c-2d20-3df8-ab13-20141dbdd1df,1593561600000,
,16384,,2019-10-17 18:27:32.321,2019-10-17 04:08:15.255,PEzvKidhug,com.sec.android.app.shealth,a0669c43-cc7d-d98f-45de-30e11486874a,1571270400000,
,0,,2020-04-21 04:00:03.641,2020-04-21 04:00:03.641,PEzvKidhug,com.sec.android.app.shealth,0af17f5b-1061-9171-46b5-167e28ebe207,1587427200000,
,0,,2020-02-20 22:00:33.256,2020-02-20 05:00:06.313,PEzvKidhug,com.sec.android.app.shealth,d074300e-072f-0d90-0b32-168677c26906,1582156800000,
,0,,2019-08-26 04:00:02.622,2019-08-26 04:00:02.622,PEzvKidhug,com.sec.android.app.shealth,46f8e883-5d5c-3308-fb28-6629207bbeca,1566777600000,
,0,,2020-12-23 05:00:10.128,2020-12-23 05:00:10.128,PEzvKidhug,com.sec.android.app.shealth,b2f000aa-33e3-7e3f-e796-45d425f9acc9,1608681600000,
,0,,2021-02-08 02:39:37.663,2021-02-07 05:00:06.687,PEzvKidhug,com.sec.android.app.shealth,a7638cb0-c1c9-bede-69e1-179f93cca4ec,1612656000000,
,147456,,2021-09-25 21:17:48.324,2021-09-25 04:00:02.421,C2yRtg360R,com.sec.android.app.shealth,88deba95-a41b-0639-a346-624e6f5d79db,1632528000000,
,8192,,2021-07-30 17:18:57.091,2021-07-30 04:00:04.738,C2yRtg360R,com.sec.android.app.shealth,adb51ed5-4bd9-edef-3307-e046bae5e00c,1627603200000,
,131072,,2019-11-09 22:46:18.323,2019-11-09 05:01:14.338,PEzvKidhug,com.sec.android.app.shealth,4d54a9fe-e4bf-9b71-6e8d-c3b906f6be1b,1573257600000,
,0,,2021-04-30 19:59:00.294,2021-04-30 19:59:00.294,C2yRtg360R,com.sec.android.app.shealth,b735cb0b-4679-a012-4a25-259e511ea842,1619740800000,
,0,,2020-09-28 22:03:25.115,2020-09-28 04:00:04.502,PEzvKidhug,com.sec.android.app.shealth,13b92d63-e04b-c1f7-ff85-de3cc661e28d,1601251200000,
,0,,2021-02-16 05:00:07.511,2021-02-16 05:00:07.511,PEzvKidhug,com.sec.android.app.shealth,d01d1f93-24a2-fe0a-3715-928948262731,1613433600000,
,0,,2020-05-30 23:35:22.101,2020-05-30 04:00:02.623,PEzvKidhug,com.sec.android.app.shealth,3b642a3d-e414-9921-f45c-579f754e82c0,1590796800000,
,655360,,2021-06-25 23:39:01.324,2021-06-25 04:00:05.037,C2yRtg360R,com.sec.android.app.shealth,4db3dd89-05f2-e3d0-ea20-6597619b7f94,1624579200000,
,0,,2020-07-14 04:00:06.239,2020-07-14 04:00:06.239,PEzvKidhug,com.sec.android.app.shealth,1e807279-658e-dc27-922e-92fb83fb0fc8,1594684800000,
,0,,2020-04-05 04:00:04.649,2020-04-05 04:00:04.649,PEzvKidhug,com.sec.android.app.shealth,a201be94-4146-b5de-f44a-b321ce72872b,1586044800000,
,524288,,2020-01-04 00:54:32.260,2020-01-03 05:01:09.826,PEzvKidhug,com.sec.android.app.shealth,cfe41b3e-6180-2bf1-f618-adacec0f3133,1578009600000,
,0,,2020-10-29 04:00:03.361,2020-10-29 04:00:03.361,PEzvKidhug,com.sec.android.app.shealth,1fcb2b53-fddd-116e-6ab9-b6204a14df70,1603929600000,
,0,,2021-02-25 05:00:05.659,2021-02-25 05:00:05.659,PEzvKidhug,com.sec.android.app.shealth,19d4666b-ba95-95c8-b976-d4898a51c52d,1614211200000,
,2097152,,2021-05-31 01:16:36.292,2021-05-30 04:00:02.639,C2yRtg360R,com.sec.android.app.shealth,d7e4866e-f5b5-a665-bfdc-532102599b16,1622332800000,
,2097152,,2019-11-20 02:06:51.283,2019-11-19 05:00:03.243,PEzvKidhug,com.sec.android.app.shealth,9d0f37ba-cef0-5b62-d2f8-4ad88e6552c5,1574121600000,
,4194304,,2021-04-03 02:34:18.312,2021-04-02 04:00:03.861,C2yRtg360R,com.sec.android.app.shealth,62619df0-44c7-eeb8-7f20-9466b61df88b,1617321600000,
,0,,2019-11-06 05:00:04.775,2019-11-06 05:00:04.774,PEzvKidhug,com.sec.android.app.shealth,fa4d3ab8-3488-7f71-f88d-fa3a8ff25bad,1572998400000,
,0,,2020-12-02 05:00:06.097,2020-12-02 05:00:06.096,PEzvKidhug,com.sec.android.app.shealth,601a9022-852f-ba6a-9623-124ddd26de9a,1606867200000,
,0,,2021-09-24 18:10:54.192,2021-09-24 04:00:02.703,C2yRtg360R,com.sec.android.app.shealth,b25fcdc0-5782-35bd-17bd-8acc6d43a359,1632441600000,
,524288,,2019-11-04 04:15:01.232,2019-11-03 04:07:12.346,PEzvKidhug,com.sec.android.app.shealth,5a2db220-512e-d5e5-5524-bc68f14b4466,1572739200000,
,0,,2021-04-21 04:00:04.114,2021-04-21 04:00:04.114,C2yRtg360R,com.sec.android.app.shealth,0eeafd9f-2fd0-4870-994f-9dcd5a5abfa0,1618963200000,
,0,,2020-08-25 04:00:04.085,2020-08-25 04:00:04.085,PEzvKidhug,com.sec.android.app.shealth,353a3873-790b-ad14-cb2d-16ab66b1b72c,1598313600000,
,8388608,,2020-03-12 03:00:07.243,2020-03-11 04:00:03.721,PEzvKidhug,com.sec.android.app.shealth,fc78ccae-ec31-ca81-1b58-00ef8a9de38c,1583884800000,
,262144,,2021-04-18 22:22:03.332,2021-04-18 04:00:06.684,C2yRtg360R,com.sec.android.app.shealth,fd99ea7f-00db-21d2-d25b-ba1a10074c23,1618704000000,
,0,,2020-09-27 04:00:08.410,2020-09-27 04:00:08.410,PEzvKidhug,com.sec.android.app.shealth,bc3c19ec-d7bf-f39e-3b47-4cbce3ebbd9c,1601164800000,
,1572864,,2019-12-11 01:46:48.325,2019-12-10 05:00:07.656,PEzvKidhug,com.sec.android.app.shealth,7cbf9e11-ee9c-451e-6827-891a761c1ece,1575936000000,
,0,,2020-05-13 04:00:03.644,2020-05-13 04:00:03.644,PEzvKidhug,com.sec.android.app.shealth,0a9ccb4e-b67d-55ba-47b0-893cf640f189,1589328000000,
,1024,,2020-02-12 15:06:05.313,2020-02-12 11:26:42.966,PEzvKidhug,com.sec.android.app.shealth,afe4a102-4e85-2450-610d-9e03c27a74cb,1581465600000,
,0,,2021-05-07 03:55:57.136,2021-05-06 04:00:04.988,C2yRtg360R,com.sec.android.app.shealth,f434e601-0e3d-b74a-abc7-097c576a0145,1620259200000,
,0,,2019-09-09 04:00:03.795,2019-09-09 04:00:03.795,PEzvKidhug,com.sec.android.app.shealth,d7460342-88bc-85c4-f289-f78f46de5b3a,1567987200000,
,0,,2019-08-24 04:02:21.207,2019-08-24 04:02:21.207,PEzvKidhug,com.sec.android.app.shealth,052d30db-0092-3f50-f3b3-6513a67c8198,1566604800000,
,2097152,,2019-12-22 02:28:32.278,2019-12-21 05:00:04.610,PEzvKidhug,com.sec.android.app.shealth,95b0dae2-8874-3701-9b99-78cdf4fe35e5,1576886400000,
,524288,,2021-03-31 23:45:00.330,2021-03-31 04:00:02.700,C2yRtg360R,com.sec.android.app.shealth,05faba39-5c13-ea1b-9984-ee79fefef992,1617148800000,
,16384,,2021-01-18 19:17:39.496,2021-01-18 17:23:45.937,PEzvKidhug,com.sec.android.app.shealth,618bddf1-7509-8b6e-fcc6-383c8bad1ea8,1610928000000,
,0,,2020-05-09 19:30:57.869,2020-05-09 19:30:57.869,PEzvKidhug,com.sec.android.app.shealth,7d4e4b4e-b1cd-4a07-f1ea-eac4cbff16fb,1588982400000,
,0,,2019-09-16 04:00:04.800,2019-09-16 04:00:04.800,PEzvKidhug,com.sec.android.app.shealth,83b44077-a658-4aed-d3ca-f03e4d91a741,1568592000000,
,0,,2020-08-03 04:00:04.091,2020-08-03 04:00:04.091,PEzvKidhug,com.sec.android.app.shealth,5dbc5bc3-4d9c-fead-c680-21e5a578ee23,1596412800000,
,0,,2021-09-01 04:00:06.599,2021-09-01 04:00:06.599,C2yRtg360R,com.sec.android.app.shealth,8eb6d732-a6d5-daed-b7df-b01b49193405,1630454400000,
,0,,2020-03-28 04:00:03.568,2020-03-28 04:00:03.568,PEzvKidhug,com.sec.android.app.shealth,b794a654-07a9-087a-3114-4060a7e2dfa9,1585353600000,
,1048576,,2019-08-20 00:05:58.262,2019-08-19 04:10:19.266,PEzvKidhug,com.sec.android.app.shealth,a85e9bad-931c-aa5e-f75a-8fc5e2ac65b9,1566172800000,
,0,,2020-07-10 04:00:03.612,2020-07-10 04:00:03.611,PEzvKidhug,com.sec.android.app.shealth,52c159ba-1b26-cc10-3297-abf3f86a5013,1594339200000,
,0,,2019-08-20 04:06:32.350,2019-08-20 04:06:32.350,PEzvKidhug,com.sec.android.app.shealth,76fd82a0-13f4-2b19-55b4-24a63800e2f5,1566259200000,
,2,,2020-06-27 05:10:28.258,2020-06-27 04:00:04.718,PEzvKidhug,com.sec.android.app.shealth,62beac72-61f9-d1f2-3bdf-656f9ade337c,1593216000000,
,1,,2021-05-02 04:48:15.319,2021-05-02 04:00:05.635,C2yRtg360R,com.sec.android.app.shealth,37993f4b-ea93-c410-9cbb-25be03918899,1619913600000,
,0,,2020-09-18 04:00:03.252,2020-09-18 04:00:03.252,PEzvKidhug,com.sec.android.app.shealth,7cbaecfb-920b-7481-ea46-e1f8f8da07b5,1600387200000,
,0,,2020-10-11 04:00:03.216,2020-10-11 04:00:03.216,PEzvKidhug,com.sec.android.app.shealth,b73eed37-e234-cf4e-b721-08a330ebfcfd,1602374400000,
,4194304,,2021-03-27 02:18:55.295,2021-03-26 04:00:07.940,C2yRtg360R,com.sec.android.app.shealth,0cfdfa9e-3208-1b54-9269-bffdc80e6c7a,1616716800000,
,65536,,2020-10-18 20:35:53.273,2020-10-18 04:00:03.624,PEzvKidhug,com.sec.android.app.shealth,914e9eff-11dd-dee0-275b-1331c013c3f2,1602979200000,
,0,,2019-12-01 05:00:06.698,2019-12-01 05:00:06.698,PEzvKidhug,com.sec.android.app.shealth,bbd213d9-8c3b-8a66-2c7e-9171c7aa1770,1575158400000,
,0,,2020-11-15 05:00:07.937,2020-11-15 05:00:07.935,PEzvKidhug,com.sec.android.app.shealth,36469444-6b7d-0321-1082-fcc1a0738652,1605398400000,
,0,,2020-12-18 05:00:05.425,2020-12-18 05:00:05.425,PEzvKidhug,com.sec.android.app.shealth,cc371392-7ef2-0e0a-7604-e0ca4ab68a22,1608249600000,
,0,,2021-01-30 05:00:05.507,2021-01-30 05:00:05.506,PEzvKidhug,com.sec.android.app.shealth,264e8094-bf7f-6dcb-7f9f-9c363481b997,1611964800000,
,0,,2021-03-23 08:12:23.274,2021-03-23 04:00:06.936,C2yRtg360R,com.sec.android.app.shealth,4734370c-64c5-7050-d3a8-3d6ccd7d00e4,1616457600000,
,0,,2021-03-28 04:00:03.442,2021-03-28 04:00:03.442,C2yRtg360R,com.sec.android.app.shealth,83435045-8663-6fc5-7c33-de76fe3a6d29,1616889600000,
,0,,2019-08-08 04:00:06.746,2019-08-08 04:00:06.746,PEzvKidhug,com.sec.android.app.shealth,6db3da0a-61d4-88b7-2282-2b148d70a1f0,1565222400000,
,0,,2020-12-26 05:00:08.168,2020-12-26 05:00:08.168,PEzvKidhug,com.sec.android.app.shealth,84ba9c80-155f-9fb3-ddb4-bbb2cd0b4737,1608940800000,
,0,,2020-09-29 04:00:04.355,2020-09-29 04:00:04.355,PEzvKidhug,com.sec.android.app.shealth,5a636c59-aca9-91de-2b0d-f0489f02a24e,1601337600000,
,0,,2020-12-06 05:00:04.923,2020-12-06 05:00:04.923,PEzvKidhug,com.sec.android.app.shealth,00537cea-e260-a22e-76d4-2b2e095e2138,1607212800000,
,0,,2021-03-02 05:00:06.433,2021-03-02 05:00:06.433,PEzvKidhug,com.sec.android.app.shealth,f286920a-4f50-313c-7008-f744b53de8c2,1614643200000,
,0,,2020-03-13 04:00:05.712,2020-03-13 04:00:05.712,PEzvKidhug,com.sec.android.app.shealth,d3ff5573-a93d-bb7d-b501-536f9d0c6745,1584057600000,
,0,,2020-04-12 04:00:02.715,2020-04-12 04:00:02.715,PEzvKidhug,com.sec.android.app.shealth,6aa8a1d0-d4b0-e613-755a-fd6d0806374b,1586649600000,
,0,,2020-01-11 22:41:24.122,2020-01-11 05:00:23.843,PEzvKidhug,com.sec.android.app.shealth,4bf87e2f-b1bc-7df3-85e3-d63c885fbe6c,1578700800000,
,0,,2021-07-16 04:00:04.772,2021-07-16 04:00:04.772,C2yRtg360R,com.sec.android.app.shealth,060a3fbd-9e1b-cd4c-f15c-5c368b5b79cc,1626393600000,
,0,,2020-11-06 05:00:06.849,2020-11-06 05:00:06.849,PEzvKidhug,com.sec.android.app.shealth,be97a4c3-156f-7e16-ce13-7f7e014183df,1604620800000,
,0,,2020-03-14 19:04:45.982,2020-03-14 04:00:02.744,PEzvKidhug,com.sec.android.app.shealth,3834a3bd-3d44-d1f8-a77f-f9e870856395,1584144000000,
,0,,2019-12-14 01:45:32.378,2019-12-13 05:00:06.707,PEzvKidhug,com.sec.android.app.shealth,4a57d41c-4fe3-0910-21de-43f1307a06c3,1576195200000,
,0,,2020-12-11 19:35:26.717,2020-12-11 05:00:06.617,PEzvKidhug,com.sec.android.app.shealth,6b0c8afa-0518-fec2-7980-19aabb44a7a3,1607644800000,
,0,,2021-02-24 05:00:07.507,2021-02-24 05:00:07.504,PEzvKidhug,com.sec.android.app.shealth,c05f9e39-db31-56ff-8dc3-17982fb2d3d1,1614124800000,
,0,,2021-04-12 04:00:02.815,2021-04-12 04:00:02.814,C2yRtg360R,com.sec.android.app.shealth,e67ad6d5-e2ed-ad23-ca16-f0157649eb33,1618185600000,
,1114112,,2019-11-15 01:48:01.281,2019-11-14 05:15:01.657,PEzvKidhug,com.sec.android.app.shealth,14ae32e1-8bcd-10f7-d30e-661891130aba,1573689600000,
,0,,2021-09-04 04:00:04.646,2021-09-04 04:00:04.646,C2yRtg360R,com.sec.android.app.shealth,a696581d-90a3-5ff0-68f6-dc9fdd8e8602,1630713600000,
,524288,,2021-05-11 23:11:34.428,2021-05-11 04:00:03.931,C2yRtg360R,com.sec.android.app.shealth,f2b963c7-5b1a-2bc7-be8d-a9e9f1907221,1620691200000,
,0,,2020-02-06 04:30:18.426,2020-02-05 05:00:05.654,PEzvKidhug,com.sec.android.app.shealth,011dc6df-47cb-f656-e1b6-c385a3ac5d47,1580860800000,
,4194304,,2020-10-31 02:14:30.329,2020-10-30 04:00:05.200,PEzvKidhug,com.sec.android.app.shealth,4811d880-9120-5a3e-9d1e-85aee538d63f,1604016000000,
,0,,2021-06-11 04:00:03.843,2021-06-11 04:00:03.843,C2yRtg360R,com.sec.android.app.shealth,32ae896a-1a45-22ce-4180-6d27bbeb116b,1623369600000,
,0,,2021-06-19 04:00:08.729,2021-06-19 04:00:08.729,C2yRtg360R,com.sec.android.app.shealth,f80d09d0-7e73-df34-de85-d29c3d0c6e47,1624060800000,
,0,,2020-11-08 05:00:05.050,2020-11-08 05:00:05.050,PEzvKidhug,com.sec.android.app.shealth,5d2e310c-34e0-2a5a-7955-a77197b1ef4a,1604793600000,
,0,,2021-04-27 04:00:03.738,2021-04-27 04:00:03.738,C2yRtg360R,com.sec.android.app.shealth,8af16db0-01ff-9703-bc4d-325d1c0213f7,1619481600000,
,0,,2021-05-03 04:00:04.017,2021-05-03 04:00:04.017,C2yRtg360R,com.sec.android.app.shealth,002a5842-b131-be38-a932-c2163a4d5725,1620000000000,
,0,,2019-08-16 04:00:20.253,2019-08-16 04:00:20.253,PEzvKidhug,com.sec.android.app.shealth,6628a3d8-4559-d1f4-085d-534de3d54a78,1565913600000,
,0,,2020-09-09 04:00:04.372,2020-09-09 04:00:04.372,PEzvKidhug,com.sec.android.app.shealth,7b546d47-f327-faf0-d315-52b8e4075aff,1599609600000,
,2097152,,2020-12-31 02:22:45.289,2020-12-30 19:29:37.816,PEzvKidhug,com.sec.android.app.shealth,e6e8f01b-1887-9434-3c7f-a615c4f4b217,1609286400000,
,0,,2020-10-26 04:00:06.382,2020-10-26 04:00:06.382,PEzvKidhug,com.sec.android.app.shealth,d554d118-50b0-64ad-18ce-7c3b7177f40c,1603670400000,
,0,,2020-04-06 04:04:22.384,2020-04-06 04:04:22.384,PEzvKidhug,com.sec.android.app.shealth,3b7fa95d-94dc-447d-9303-50f2c2f70910,1586131200000,
,0,,2021-01-25 05:00:06.234,2021-01-25 05:00:06.234,PEzvKidhug,com.sec.android.app.shealth,cfce4c50-6eb5-d227-c3ff-ec9f6fb1a5e1,1611532800000,
,0,,2021-02-15 05:00:06.338,2021-02-15 05:00:06.338,PEzvKidhug,com.sec.android.app.shealth,6368919e-a623-e14a-1e01-9b298c4f83fc,1613347200000,
,1048576,,2021-03-25 00:37:48.295,2021-03-24 04:00:06.685,C2yRtg360R,com.sec.android.app.shealth,66affae9-bcfc-a8b0-66aa-3930ff8ba317,1616544000000,
,0,,2021-05-31 04:00:05.082,2021-05-31 04:00:05.082,C2yRtg360R,com.sec.android.app.shealth,604d46ec-0bb7-98ac-b0d4-b08e4c565675,1622419200000,
,0,,2020-10-13 04:00:05.185,2020-10-13 04:00:05.185,PEzvKidhug,com.sec.android.app.shealth,265c620b-6ca9-62a6-525c-2e7330cb61ca,1602547200000,
,0,,2020-10-03 04:00:03.180,2020-10-03 04:00:03.180,PEzvKidhug,com.sec.android.app.shealth,26eefdf5-6d69-d76e-131a-8c4b26222798,1601683200000,
,0,,2020-09-08 04:00:04.462,2020-09-08 04:00:04.462,PEzvKidhug,com.sec.android.app.shealth,5fa57c20-6aa7-de1a-affd-98a55c99a6a7,1599523200000,
,0,,2021-09-23 04:00:03.880,2021-09-23 04:00:03.878,C2yRtg360R,com.sec.android.app.shealth,ac463a65-2e6c-0ab7-f74f-1d40141f0342,1632355200000,
,0,,2019-10-03 04:00:10.324,2019-10-03 04:00:10.323,PEzvKidhug,com.sec.android.app.shealth,38af7e4d-9eb3-3e8b-67ab-b7160218c199,1570060800000,
,262144,,2020-10-23 22:20:22.293,2020-10-23 04:00:02.607,PEzvKidhug,com.sec.android.app.shealth,2e785c0b-f124-281b-ac76-9d766f8ffa28,1603411200000,
,6291456,,2021-02-27 03:48:44.284,2021-02-26 05:00:03.635,PEzvKidhug,com.sec.android.app.shealth,5514cab0-05cc-0de9-ba08-530fb785c863,1614297600000,
,0,,2020-07-23 04:00:04.445,2020-07-23 04:00:04.445,PEzvKidhug,com.sec.android.app.shealth,420aa0b7-92b2-f2fa-c73c-a895bc8cccdd,1595462400000,
,0,,2019-12-04 05:00:07.650,2019-12-04 05:00:07.650,PEzvKidhug,com.sec.android.app.shealth,8e7bae39-322f-4623-42dc-a58442c9bb80,1575417600000,
,0,,2020-04-07 04:00:05.380,2020-04-07 04:00:05.380,PEzvKidhug,com.sec.android.app.shealth,1bc5d423-8638-80c8-f2f4-bf8f6f59cc54,1586217600000,
,0,,2021-06-01 04:00:03.895,2021-06-01 04:00:03.895,C2yRtg360R,com.sec.android.app.shealth,8532130e-3f8c-f211-1aff-c95ee8b36d64,1622505600000,
,32768,,2021-01-04 20:25:14.351,2021-01-04 05:00:08.673,PEzvKidhug,com.sec.android.app.shealth,7af11a13-6221-0672-efcf-96aede076ac3,1609718400000,
,0,,2019-12-22 05:00:04.822,2019-12-22 05:00:04.821,PEzvKidhug,com.sec.android.app.shealth,491b98f4-80f7-5e70-cef9-ca2432bf3268,1576972800000,
,5505024,,2019-12-27 04:37:26.270,2019-12-26 06:04:00.215,PEzvKidhug,com.sec.android.app.shealth,5b4d0689-763a-72fb-b69b-95af925f1a8a,1577318400000,
,0,,2021-09-18 04:00:03.857,2021-09-18 04:00:03.857,C2yRtg360R,com.sec.android.app.shealth,a3d38af9-95a1-d8e0-fa60-2a5b809f5f8f,1631923200000,
,0,,2021-01-09 05:00:06.350,2021-01-09 05:00:06.350,PEzvKidhug,com.sec.android.app.shealth,516e8fe5-4d6b-ec7d-7b49-1eb0f3c61a7a,1610150400000,
,0,,2020-05-16 04:00:30.150,2020-05-16 04:00:30.149,PEzvKidhug,com.sec.android.app.shealth,3f81f3b7-ef56-0dd5-755c-cc0f678bf949,1589587200000,
,0,,2021-06-16 04:00:05.663,2021-06-16 04:00:05.662,C2yRtg360R,com.sec.android.app.shealth,854980c4-797b-08c0-a3ce-b1b924c77695,1623801600000,
,0,,2020-05-26 04:00:02.585,2020-05-26 04:00:02.584,PEzvKidhug,com.sec.android.app.shealth,0cebf279-41ae-5345-b4fa-f815c7f2e853,1590451200000,
,1048576,,2019-10-24 00:23:00.269,2019-10-23 04:00:04.107,PEzvKidhug,com.sec.android.app.shealth,a3b83a42-2271-709b-9226-10735c0ebaa7,1571788800000,
,0,,2019-10-14 04:00:04.624,2019-10-14 04:00:04.624,PEzvKidhug,com.sec.android.app.shealth,926a6e3c-11be-b728-c192-0371201e4fca,1571011200000,
,0,,2021-03-03 22:05:59.648,2021-03-03 05:00:08.168,PEzvKidhug,com.sec.android.app.shealth,6b515478-2ce0-c772-a765-c8550d196b71,1614729600000,
,0,,2021-06-29 15:31:18.022,2021-06-29 04:00:03.483,C2yRtg360R,com.sec.android.app.shealth,221d2128-5c18-35e3-349f-42f1d6ee791d,1624924800000,
,0,,2020-11-26 05:00:05.321,2020-11-26 05:00:05.321,PEzvKidhug,com.sec.android.app.shealth,0b304e23-9037-bca8-533d-4d04a0d3df98,1606348800000,
,147456,,2021-08-17 21:46:04.303,2021-08-17 04:00:02.698,C2yRtg360R,com.sec.android.app.shealth,bb9a7134-da47-89a4-0536-cf6d6e037d1e,1629158400000,
,532480,,2019-08-11 23:41:21.336,2019-08-11 04:00:08.640,PEzvKidhug,com.sec.android.app.shealth,c8a5e8c7-e747-7098-b437-e3b830c0f3c8,1565481600000,
,0,,2020-03-31 04:00:02.698,2020-03-31 04:00:02.697,PEzvKidhug,com.sec.android.app.shealth,837bdb81-86dc-3b8f-0990-a7a480e7fd10,1585612800000,
,0,,2020-11-23 05:00:03.572,2020-11-23 05:00:03.570,PEzvKidhug,com.sec.android.app.shealth,9f59951c-df11-6547-b083-7fb94af4645c,1606089600000,
,0,,2021-09-03 04:00:07.820,2021-09-03 04:00:07.820,C2yRtg360R,com.sec.android.app.shealth,0a1c150c-52e1-0f13-cfc3-38e2e22e66b1,1630627200000,
,0,,2020-03-15 04:12:23.320,2020-03-15 04:12:23.320,PEzvKidhug,com.sec.android.app.shealth,d6245a5b-6c7d-1ad7-02b4-88497daface0,1584230400000,
