com.samsung.shealth.exercise,6261011,14
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
06d8266c-dbb3-4727-8301-fac38b21d472.live_data_internal.json,,,,,,103.0,,,,,06d8266c-dbb3-4727-8301-fac38b21d472.sensing_status.json,4,,,,,,580,,,,,,,,753399,,,,,2023-04-11 03:08:27.476,1001,,,,114.0,30001,,,,130.0,2023-04-11 03:22:37.323,2023-04-11 03:22:37.323,,1.6111112,101.38054,70.0,1273,1088.38,,103.0,108.0,,,UTC-0400,lJP864EN0q,,,06d8266c-dbb3-4727-8301-fac38b21d472.com.samsung.health.exercise.live_data.json,,1.4446263,com.sec.android.app.shealth,,,,2023-04-11 03:21:00.875,06d8266c-dbb3-4727-8301-fac38b21d472,,
4c6ebb3c-d203-4abd-86d1-1d3ae3c110c0.live_data_internal.json,,,,,,283.0,,,,,4c6ebb3c-d203-4abd-86d1-1d3ae3c110c0.sensing_status.json,4,,,,,,1849,,,,,,,,2221837,,,,,2023-04-13 19:51:03.271,1001,,,,115.0,30001,,,,129.0,2023-04-13 20:29:41.539,2023-04-13 20:29:41.539,,1.5840857,96.433716,77.0,3571,3063.45,,283.0,106.0,,,UTC-0400,lJP864EN0q,,,4c6ebb3c-d203-4abd-86d1-1d3ae3c110c0.com.samsung.health.exercise.live_data.json,,1.3787916,com.sec.android.app.shealth,,,,2023-04-13 20:28:05.108,4c6ebb3c-d203-4abd-86d1-1d3ae3c110c0,,
480f25ab-de06-40b6-9860-a68dbe06eea4.live_data_internal.json,,,,,,177.0,,,,,480f25ab-de06-40b6-9860-a68dbe06eea4.sensing_status.json,4,,,,,,1224,,,,,,,,1453330,,,,,2023-04-13 20:41:50.242,1001,,,,110.0,30001,,,,121.0,2023-04-13 21:07:38.874,2023-04-13 21:07:38.874,,1.7777778,90.70204,88.0,2197,1842.46,,177.0,102.0,,,UTC-0400,lJP864EN0q,,,480f25ab-de06-40b6-9860-a68dbe06eea4.com.samsung.health.exercise.live_data.json,,1.2677506,com.sec.android.app.shealth,,,,2023-04-13 21:06:03.572,480f25ab-de06-40b6-9860-a68dbe06eea4,,
4c3b9c95-d173-4524-8047-f6734207b1e5.live_data_internal.json,,,,,,126.0,,,,,4c3b9c95-d173-4524-8047-f6734207b1e5.sensing_status.json,4,,,,,,459,,,,,,,,1017968,,,,,2023-04-13 21:44:36.141,1001,,,,107.0,30001,,,,121.0,2023-04-13 22:03:10.224,2023-04-13 22:03:10.224,,1.4624565,87.29155,83.0,1481,1267.24,,126.0,100.0,,,UTC-0400,lJP864EN0q,,,4c3b9c95-d173-4524-8047-f6734207b1e5.com.samsung.health.exercise.live_data.json,,1.2448721,com.sec.android.app.shealth,,,,2023-04-13 22:01:34.109,4c3b9c95-d173-4524-8047-f6734207b1e5,,
f5e45a03-d966-4b20-aaf2-f2823ab444ca.live_data_internal.json,,,,,,284.0,,,,,f5e45a03-d966-4b20-aaf2-f2823ab444ca.sensing_status.json,4,,,,,,2118,,,,,,,,2283645,,,,,2023-04-15 19:27:30.137,1001,,,,110.0,30001,,,,128.0,2023-04-15 20:07:10.947,2023-04-15 20:07:10.947,,2.9621665,95.951866,81.0,3652,3104.89,,284.0,207.0,,,UTC-0400,lJP864EN0q,,,f5e45a03-d966-4b20-aaf2-f2823ab444ca.com.samsung.health.exercise.live_data.json,,1.3596202,com.sec.android.app.shealth,,,,2023-04-15 20:05:33.782,f5e45a03-d966-4b20-aaf2-f2823ab444ca,,
67e6ae6f-6800-4d9c-8bdb-4e2636972948.live_data_internal.json,,,,,,169.0,,,,,67e6ae6f-6800-4d9c-8bdb-4e2636972948.sensing_status.json,4,,,,,,1137,,,,,,,,1329211,,,,,2023-04-15 20:41:46.648,1001,,,,114.0,30001,,,,131.0,2023-04-15 21:05:31.433,2023-04-15 21:05:31.433,,1.5094999,97.68201,90.0,2164,1825.53,,169.0,105.0,,,UTC-0400,lJP864EN0q,,,67e6ae6f-6800-4d9c-8bdb-4e2636972948.com.samsung.health.exercise.live_data.json,,1.3733937,com.sec.android.app.shealth,,,,2023-04-15 21:03:55.859,67e6ae6f-6800-4d9c-8bdb-4e2636972948,,
588f43a7-a4ff-4e13-8dbc-51bfac2b0b82.live_data_internal.json,,,,,,103.0,,,,,588f43a7-a4ff-4e13-8dbc-51bfac2b0b82.sensing_status.json,4,,,,,,608,,,,,,,,807360,,,,,2023-04-15 21:55:40.848,1001,,,,109.0,30001,,,,129.0,2023-04-15 22:10:43.369,2023-04-15 22:10:43.369,,1.4833333,97.35435,88.0,1310,1109.37,,103.0,104.0,,,UTC-0400,lJP864EN0q,,,588f43a7-a4ff-4e13-8dbc-51bfac2b0b82.com.samsung.health.exercise.live_data.json,,1.3740711,com.sec.android.app.shealth,,,,2023-04-15 22:09:08.208,588f43a7-a4ff-4e13-8dbc-51bfac2b0b82,,
8b5af0a4-f542-4a3e-b478-39bd6d8d07f6.live_data_internal.json,,,,,,126.0,,,,,8b5af0a4-f542-4a3e-b478-39bd6d8d07f6.sensing_status.json,4,,,,,,896,,,,,,,,1087280,,,,,2023-04-15 22:31:58.109,1001,,,,110.0,30001,,,,121.0,2023-04-15 22:51:41.009,2023-04-15 22:51:41.009,,1.5,68.593185,93.0,1243,1035.98,,126.0,102.0,,,UTC-0400,lJP864EN0q,,,8b5af0a4-f542-4a3e-b478-39bd6d8d07f6.com.samsung.health.exercise.live_data.json,,0.952818,com.sec.android.app.shealth,,,,2023-04-15 22:50:05.389,8b5af0a4-f542-4a3e-b478-39bd6d8d07f6,,
1b9542a1-9bb3-4bc0-878a-701bede588d2.live_data_internal.json,,,,,,134.0,,,,,1b9542a1-9bb3-4bc0-878a-701bede588d2.sensing_status.json,4,,,,,,916,,,,,,,,1100536,,,,,2023-04-15 22:56:31.508,1001,,,,106.0,30001,,,,118.0,2023-04-15 23:16:27.536,2023-04-15 23:16:27.536,,1.4507965,86.739555,78.0,1591,1334.88,,134.0,103.0,,,UTC-0400,lJP864EN0q,,,1b9542a1-9bb3-4bc0-878a-701bede588d2.com.samsung.health.exercise.live_data.json,,1.2129363,com.sec.android.app.shealth,,,,2023-04-15 23:14:52.044,1b9542a1-9bb3-4bc0-878a-701bede588d2,,
8e5c41f5-b54b-4987-ba6d-37cd832d74d2.live_data_internal.json,,,,,,77.0,,,,,8e5c41f5-b54b-4987-ba6d-37cd832d74d2.sensing_status.json,4,,,,,,445,,,,,,,,624085,,,,,2023-04-15 23:16:33.292,1001,,,,103.0,30001,,,,113.0,2023-04-15 23:28:33.023,2023-04-15 23:28:33.023,,1.4444444,82.1042,88.0,854,709.53,,77.0,98.0,,,UTC-0400,lJP864EN0q,,,8e5c41f5-b54b-4987-ba6d-37cd832d74d2.com.samsung.health.exercise.live_data.json,,1.1369125,com.sec.android.app.shealth,,,,2023-04-15 23:26:57.377,8e5c41f5-b54b-4987-ba6d-37cd832d74d2,,
3e6e26c6-6654-4e8e-bf27-6eca93e58af9.live_data_internal.json,,,,,,90.0,,,,,3e6e26c6-6654-4e8e-bf27-6eca93e58af9.sensing_status.json,4,,,,,,603,,,,,,,,714296,,,,,2023-04-16 00:36:20.207,1001,,,,103.0,30001,,,,115.0,2023-04-16 00:49:50.885,2023-04-16 00:49:50.885,,1.4073333,94.414635,86.0,1124,947.13,,90.0,100.0,,,UTC-0400,lJP864EN0q,,,3e6e26c6-6654-4e8e-bf27-6eca93e58af9.com.samsung.health.exercise.live_data.json,,1.3259629,com.sec.android.app.shealth,,,,2023-04-16 00:48:14.503,3e6e26c6-6654-4e8e-bf27-6eca93e58af9,,
9b2fd758-95a2-43dc-a5b7-6b7503918869.live_data_internal.json,,,,,,233.0,,,,,9b2fd758-95a2-43dc-a5b7-6b7503918869.sensing_status.json,4,,,,,,1897,,,,,,,,2079315,,,,,2023-04-17 22:24:32.484,1001,,,,110.0,30001,,,,121.0,2023-04-17 23:00:47.935,2023-04-17 23:00:47.935,,1.2777778,99.40774,76.0,3445,2375.35,,233.0,105.0,,,UTC-0400,ry+ZjrbuWN,,,9b2fd758-95a2-43dc-a5b7-6b7503918869.com.samsung.health.exercise.live_data.json,,1.1423715,com.sec.android.app.shealth,,,,2023-04-17 22:59:11.799,9b2fd758-95a2-43dc-a5b7-6b7503918869,,
18e326f2-b719-4d38-b12d-89658648e8db.live_data_internal.json,,,,,,280.0,,,,,18e326f2-b719-4d38-b12d-89658648e8db.sensing_status.json,4,,,,,,2045,,,,,,,,2227650,,,,,2023-04-18 21:51:37.073,1001,,,,111.0,30001,,,,135.0,2023-04-18 22:30:21.175,2023-04-18 22:30:21.175,,1.5555556,97.69039,86.0,3627,3088.0,,280.0,105.0,,,UTC-0400,lJP864EN0q,,,18e326f2-b719-4d38-b12d-89658648e8db.com.samsung.health.exercise.live_data.json,,1.3862143,com.sec.android.app.shealth,,,,2023-04-18 22:28:44.723,18e326f2-b719-4d38-b12d-89658648e8db,,
936827e0-811b-4a8b-88da-bcccd32b71b9.live_data_internal.json,,,,,,240.0,,,,,936827e0-811b-4a8b-88da-bcccd32b71b9.sensing_status.json,4,,,,,,1806,,,,,,,,1966970,,,,,2023-04-18 22:44:05.420,1001,,,,109.0,30001,,,,119.0,2023-04-18 23:18:28.467,2023-04-18 23:18:28.467,,1.4863083,95.56831,78.0,3133,2641.06,,240.0,105.0,,,UTC-0400,lJP864EN0q,,,936827e0-811b-4a8b-88da-bcccd32b71b9.com.samsung.health.exercise.live_data.json,,1.3427048,com.sec.android.app.shealth,,,,2023-04-18 23:16:52.390,936827e0-811b-4a8b-88da-bcccd32b71b9,,
05d43a7f-661f-4282-8c5f-3b25ce73b4d5.live_data_internal.json,,,,,,407.0,,,,,05d43a7f-661f-4282-8c5f-3b25ce73b4d5.sensing_status.json,4,,,,,,3224,,,,,,,,3383378,,,,,2023-04-19 22:21:48.014,1001,,,,118.0,30001,,,,141.0,2023-04-19 23:19:47.589,2023-04-19 23:19:47.589,,1.6332104,97.163246,80.0,5479,4688.14,,407.0,108.0,,,UTC-0400,lJP864EN0q,,,05d43a7f-661f-4282-8c5f-3b25ce73b4d5.com.samsung.health.exercise.live_data.json,,1.385639,com.sec.android.app.shealth,,,,2023-04-19 23:18:11.392,05d43a7f-661f-4282-8c5f-3b25ce73b4d5,,
871b11ba-2df4-489b-b006-a35da0648e4c.live_data_internal.json,,,,,,573.81726,,,,,871b11ba-2df4-489b-b006-a35da0648e4c.sensing_status.json,7,,,,,1,2839,,,,,871b11ba-2df4-489b-b006-a35da0648e4c.location_data_internal.json,,,3132218,,,,871b11ba-2df4-489b-b006-a35da0648e4c.com.samsung.health.exercise.location_data.json,2023-04-20 19:37:25.493,1001,,256.137,427.719,119.0,30001,,232.162,,136.0,2023-04-21 10:51:19.600,2023-04-20 21:22:32.631,,2.201,100.16544,92.0,5229,4635.3027,,499.029,143.0,399.94,36.21,UTC-0400,lJP864EN0q,,,871b11ba-2df4-489b-b006-a35da0648e4c.com.samsung.health.exercise.live_data.json,,1.4798787,com.sec.android.app.shealth,24.284,,,2023-04-20 21:22:26.219,871b11ba-2df4-489b-b006-a35da0648e4c,,
2aa70c58-7621-4bc9-b6cb-2a1d957f9997.live_data_internal.json,,,,,,252.0,,,,,2aa70c58-7621-4bc9-b6cb-2a1d957f9997.sensing_status.json,4,,,,,,1919,,,,,,,,2022201,,,,,2023-04-21 19:16:38.191,1001,,,,117.0,30001,,,,130.0,2023-04-21 19:51:56.301,2023-04-21 19:51:56.301,,1.7222222,101.79997,82.0,3431,2846.05,,252.0,107.0,,,UTC-0400,lJP864EN0q,,,2aa70c58-7621-4bc9-b6cb-2a1d957f9997.com.samsung.health.exercise.live_data.json,,1.4074022,com.sec.android.app.shealth,,,,2023-04-21 19:50:20.392,2aa70c58-7621-4bc9-b6cb-2a1d957f9997,,
658467c7-189a-44ad-8263-af9abf67cae7.live_data_internal.json,,,,,,231.0,,,,,658467c7-189a-44ad-8263-af9abf67cae7.sensing_status.json,4,,,,,,1594,,,,,,,,1886793,,,,,2023-04-21 20:12:20.807,1001,,,,117.0,30001,,,,136.0,2023-04-21 20:45:24.368,2023-04-21 20:45:24.368,,1.4783326,97.11717,93.0,3054,2476.87,,231.0,104.0,,,UTC-0400,lJP864EN0q,,,658467c7-189a-44ad-8263-af9abf67cae7.com.samsung.health.exercise.live_data.json,,1.3127408,com.sec.android.app.shealth,,,,2023-04-21 20:43:47.600,658467c7-189a-44ad-8263-af9abf67cae7,,
8f2180cd-77b9-4d9e-8825-198f43967c3c.live_data_internal.json,,,,,,260.78818,,,,,8f2180cd-77b9-4d9e-8825-198f43967c3c.sensing_status.json,7,,,,,1,1930,,,,,8f2180cd-77b9-4d9e-8825-198f43967c3c.location_data_internal.json,,,2094263,,,,8f2180cd-77b9-4d9e-8825-198f43967c3c.com.samsung.health.exercise.location_data.json,2023-04-22 22:34:24.568,1001,,340.636,473.211,110.0,30001,,266.595,,125.0,2023-04-23 03:48:27.576,2023-04-22 23:20:43.668,,1.951,91.85094,83.0,3206,2568.5723,,244.824,126.0,273.652,36.19,UTC-0400,lJP864EN0q,,,8f2180cd-77b9-4d9e-8825-198f43967c3c.com.samsung.health.exercise.live_data.json,,1.2264804,com.sec.android.app.shealth,65.131,,,2023-04-22 23:20:35.175,8f2180cd-77b9-4d9e-8825-198f43967c3c,,
d5055901-9e1e-4874-8edf-612e19485855.live_data_internal.json,,,,,,124.0,,,,,d5055901-9e1e-4874-8edf-612e19485855.sensing_status.json,4,,,,,,964,,,,,,,,1088260,,,,,2023-04-25 21:39:02.215,1001,,,,107.0,30001,,,,119.0,2023-04-25 21:58:45.854,2023-04-25 21:58:45.854,,1.2248333,98.91019,70.0,1794,1238.58,,124.0,106.0,,,UTC-0400,ry+ZjrbuWN,,,d5055901-9e1e-4874-8edf-612e19485855.com.samsung.health.exercise.live_data.json,,1.1381288,com.sec.android.app.shealth,,,,2023-04-25 21:57:10.475,d5055901-9e1e-4874-8edf-612e19485855,,
d6e2c2b9-3b81-42a0-a651-fb33d9d4d4f9.live_data_internal.json,,,,,,122.0,,,,,d6e2c2b9-3b81-42a0-a651-fb33d9d4d4f9.sensing_status.json,4,,,,,,903,,,,,,,,1051223,,,,,2023-04-25 22:02:23.434,1001,,,,111.0,30001,,,,121.0,2023-04-25 22:21:30.606,2023-04-25 22:21:30.606,,1.3333334,99.36997,80.0,1741,1202.75,,122.0,106.0,,,UTC-0400,ry+ZjrbuWN,,,d6e2c2b9-3b81-42a0-a651-fb33d9d4d4f9.com.samsung.health.exercise.live_data.json,,1.1441435,com.sec.android.app.shealth,,,,2023-04-25 22:19:54.657,d6e2c2b9-3b81-42a0-a651-fb33d9d4d4f9,,
ff473a2f-83e9-4778-a5f2-dc162661cefc.live_data_internal.json,,,,,,129.0,,,,,ff473a2f-83e9-4778-a5f2-dc162661cefc.sensing_status.json,4,,,,,,1080,,,,,,,,1180695,,,,,2023-04-29 19:29:55.141,1001,,,,108.0,30001,,,,125.0,2023-04-29 19:51:11.020,2023-04-29 19:51:11.020,,1.25,86.99961,74.0,1712,1181.86,,129.0,103.0,,,UTC-0400,ry+ZjrbuWN,,,ff473a2f-83e9-4778-a5f2-dc162661cefc.com.samsung.health.exercise.live_data.json,,1.0009867,com.sec.android.app.shealth,,,,2023-04-29 19:49:35.836,ff473a2f-83e9-4778-a5f2-dc162661cefc,,
eb828b75-7f64-4800-95ef-83dfe30dca3a.live_data_internal.json,,,,,,86.0,,,,,eb828b75-7f64-4800-95ef-83dfe30dca3a.sensing_status.json,4,,,,,,583,,,,,,,,745104,,,,,2023-04-29 20:22:46.013,1001,,,,104.0,30001,,,,116.0,2023-04-29 20:36:47.111,2023-04-29 20:36:47.111,,1.2777778,93.57083,81.0,1162,796.32,,86.0,104.0,,,UTC-0400,ry+ZjrbuWN,,,eb828b75-7f64-4800-95ef-83dfe30dca3a.com.samsung.health.exercise.live_data.json,,1.0687367,com.sec.android.app.shealth,,,,2023-04-29 20:35:11.117,eb828b75-7f64-4800-95ef-83dfe30dca3a,,
106ac0f1-50af-4a18-9afa-9560e2df8c0c.live_data_internal.json,,,,,,123.0,,,,,106ac0f1-50af-4a18-9afa-9560e2df8c0c.sensing_status.json,4,,,,,,926,,,,,,,,1097881,,,,,2023-05-03 22:41:41.680,1001,,,,105.0,30001,,,,113.0,2023-05-03 23:01:35.399,2023-05-03 23:01:35.399,,1.2938707,98.64458,80.0,1805,1230.39,,123.0,107.0,,,UTC-0400,ry+ZjrbuWN,,,106ac0f1-50af-4a18-9afa-9560e2df8c0c.com.samsung.health.exercise.live_data.json,,1.1206952,com.sec.android.app.shealth,,,,2023-05-03 22:59:59.561,106ac0f1-50af-4a18-9afa-9560e2df8c0c,,
3d38b3d4-43f1-46f6-8f2a-13265c336660.live_data_internal.json,,,,,,225.0,,,,,3d38b3d4-43f1-46f6-8f2a-13265c336660.sensing_status.json,4,,,,,,1518,,,,,,,,1826477,,,,,2023-05-05 19:00:55.370,1001,,,,122.0,30001,,,,139.0,2023-05-05 19:32:58.030,2023-05-05 19:32:58.030,,1.4722222,106.4344,98.0,3240,2569.05,,225.0,108.0,,,UTC-0400,lJP864EN0q,,,3d38b3d4-43f1-46f6-8f2a-13265c336660.com.samsung.health.exercise.live_data.json,,1.4065603,com.sec.android.app.shealth,,,,2023-05-05 19:31:21.847,3d38b3d4-43f1-46f6-8f2a-13265c336660,,
8d94eb7b-d504-4a98-b370-568b6fd1dbe2.live_data_internal.json,,,,,,238.20782,,,,,8d94eb7b-d504-4a98-b370-568b6fd1dbe2.sensing_status.json,7,,,,,1,1764,,,,,8d94eb7b-d504-4a98-b370-568b6fd1dbe2.location_data_internal.json,,,1975384,,,,8d94eb7b-d504-4a98-b370-568b6fd1dbe2.com.samsung.health.exercise.location_data.json,2023-05-05 19:54:14.614,1001,,286.295,167.057,118.0,30001,,270.558,,139.0,2023-05-07 17:42:50.602,2023-05-05 20:27:26.810,,1.712,102.78507,91.0,3384,2868.672,,237.985,117.0,128.817,36.22,UTC-0400,lJP864EN0q,,,8d94eb7b-d504-4a98-b370-568b6fd1dbe2.com.samsung.health.exercise.live_data.json,,1.4522098,com.sec.android.app.shealth,10.03,,,2023-05-05 20:27:19.438,8d94eb7b-d504-4a98-b370-568b6fd1dbe2,,
f65b7509-b8ab-4cdb-91a4-e572c25664a0.live_data_internal.json,,,,,,256.0,,,,,f65b7509-b8ab-4cdb-91a4-e572c25664a0.sensing_status.json,4,,,,,,1698,,,,,,,,2034710,,,,,2023-05-06 19:57:25.933,1001,,,,121.0,30001,,,,138.0,2023-05-06 20:32:56.814,2023-05-06 20:32:56.814,,1.5555556,102.17673,85.0,3465,2957.4,,256.0,107.0,,,UTC-0400,lJP864EN0q,,,f65b7509-b8ab-4cdb-91a4-e572c25664a0.com.samsung.health.exercise.live_data.json,,1.4534749,com.sec.android.app.shealth,,,,2023-05-06 20:31:20.643,f65b7509-b8ab-4cdb-91a4-e572c25664a0,,
37adee5b-9575-4c57-9cbb-c8520d33304f.live_data_internal.json,,,,,,155.0,,,,,37adee5b-9575-4c57-9cbb-c8520d33304f.sensing_status.json,4,,,,,,982,,,,,,,,1245257,,,,,2023-05-06 20:49:53.539,1001,,,,115.0,30001,,,,131.0,2023-05-06 21:12:14.001,2023-05-06 21:12:14.001,,1.4780965,93.7156,81.0,1945,1627.22,,155.0,104.0,,,UTC-0400,lJP864EN0q,,,37adee5b-9575-4c57-9cbb-c8520d33304f.com.samsung.health.exercise.live_data.json,,1.3067343,com.sec.android.app.shealth,,,,2023-05-06 21:10:38.796,37adee5b-9575-4c57-9cbb-c8520d33304f,,
1589a4f9-0474-4c89-a00e-5aced4c16266.live_data_internal.json,,,,,,102.0,,,,,1589a4f9-0474-4c89-a00e-5aced4c16266.sensing_status.json,4,,,,,,621,,,,,,,,781534,,,,,2023-05-06 21:43:53.476,1001,,,,112.0,30001,,,,126.0,2023-05-06 21:58:31.026,2023-05-06 21:58:31.026,,1.4659998,101.41593,101.0,1321,1087.57,,102.0,104.0,,,UTC-0400,lJP864EN0q,,,1589a4f9-0474-4c89-a00e-5aced4c16266.com.samsung.health.exercise.live_data.json,,1.3915837,com.sec.android.app.shealth,,,,2023-05-06 21:56:55.010,1589a4f9-0474-4c89-a00e-5aced4c16266,,
a8c847ca-1de4-4e43-a2e8-f377ad34e565.live_data_internal.json,,,,,,231.0,,,,,a8c847ca-1de4-4e43-a2e8-f377ad34e565.sensing_status.json,4,,,,,,2012,,,,,,,,2063847,,,,,2023-05-09 19:01:55.989,1001,,,,112.0,30001,,,,130.0,2023-05-09 19:37:56.445,2023-05-09 19:37:56.445,,1.2222222,100.8505,84.0,3469,2395.19,,231.0,106.0,,,UTC-0400,ry+ZjrbuWN,,,a8c847ca-1de4-4e43-a2e8-f377ad34e565.com.samsung.health.exercise.live_data.json,,1.1605463,com.sec.android.app.shealth,,,,2023-05-09 19:36:19.836,a8c847ca-1de4-4e43-a2e8-f377ad34e565,,
9fec6b1b-4c22-4fb7-9ffb-4feca38bfdac.live_data_internal.json,,,,,,232.0,,,,,9fec6b1b-4c22-4fb7-9ffb-4feca38bfdac.sensing_status.json,4,,,,,,1922,,,,,,,,2105814,,,,,2023-05-09 19:56:48.006,1001,,,,116.0,30001,,,,139.0,2023-05-09 20:33:29.218,2023-05-09 20:33:29.218,,1.2222222,96.019875,91.0,3370,2285.55,,232.0,102.0,,,UTC-0400,ry+ZjrbuWN,,,9fec6b1b-4c22-4fb7-9ffb-4feca38bfdac.com.samsung.health.exercise.live_data.json,,1.0853523,com.sec.android.app.shealth,,,,2023-05-09 20:31:53.820,9fec6b1b-4c22-4fb7-9ffb-4feca38bfdac,,
6647e6e5-dede-4f46-95ad-bc92bbb54b98.live_data_internal.json,,,,,,258.0,,,,,6647e6e5-dede-4f46-95ad-bc92bbb54b98.sensing_status.json,4,,,,,,1636,,,,,,,,2127033,,,,,2023-05-10 20:03:14.612,1001,,,,118.0,30001,,,,131.0,2023-05-10 20:40:18.046,2023-05-10 20:40:18.046,,1.5833334,96.867325,76.0,3434,2909.52,,258.0,107.0,,,UTC-0400,lJP864EN0q,,,6647e6e5-dede-4f46-95ad-bc92bbb54b98.com.samsung.health.exercise.live_data.json,,1.3678772,com.sec.android.app.shealth,,,,2023-05-10 20:38:41.645,6647e6e5-dede-4f46-95ad-bc92bbb54b98,,
e8145492-7ae7-4e46-8b82-e9e5e5c81e21.live_data_internal.json,,,,,,147.0,,,,,e8145492-7ae7-4e46-8b82-e9e5e5c81e21.sensing_status.json,4,,,,,,987,,,,,,,,1138250,,,,,2023-05-10 21:01:25.800,1001,,,,117.0,30001,,,,135.0,2023-05-10 21:22:00.052,2023-05-10 21:22:00.052,,1.484,98.36152,88.0,1866,1576.75,,147.0,105.0,,,UTC-0400,lJP864EN0q,,,e8145492-7ae7-4e46-8b82-e9e5e5c81e21.com.samsung.health.exercise.live_data.json,,1.3852406,com.sec.android.app.shealth,,,,2023-05-10 21:20:24.050,e8145492-7ae7-4e46-8b82-e9e5e5c81e21,,
68ccf7ee-3005-46b3-bbb7-c10188fb0598.live_data_internal.json,,,,,,114.0,,,,,68ccf7ee-3005-46b3-bbb7-c10188fb0598.sensing_status.json,4,,,,,,688,,,,,,,,902974,,,,,2023-05-10 22:29:01.082,1001,,,,111.0,30001,,,,124.0,2023-05-10 22:45:39.870,2023-05-10 22:45:39.870,,1.4775761,95.351585,92.0,1435,1206.27,,114.0,104.0,,,UTC-0400,lJP864EN0q,,,68ccf7ee-3005-46b3-bbb7-c10188fb0598.com.samsung.health.exercise.live_data.json,,1.3358856,com.sec.android.app.shealth,,,,2023-05-10 22:44:04.056,68ccf7ee-3005-46b3-bbb7-c10188fb0598,,
7d8f584a-fea6-4ba6-89db-47b3313326f9.live_data_internal.json,,,,,,263.0,,,,,7d8f584a-fea6-4ba6-89db-47b3313326f9.sensing_status.json,4,,,,,,1896,,,,,,,,2107858,,,,,2023-05-11 19:27:01.891,1001,,,,113.0,30001,,,,134.0,2023-05-11 20:03:45.902,2023-05-11 20:03:45.902,,1.5277778,100.70887,90.0,3538,2987.22,,263.0,106.0,,,UTC-0400,lJP864EN0q,,,7d8f584a-fea6-4ba6-89db-47b3313326f9.com.samsung.health.exercise.live_data.json,,1.4171828,com.sec.android.app.shealth,,,,2023-05-11 20:02:09.749,7d8f584a-fea6-4ba6-89db-47b3313326f9,,
4d0a7433-29b5-4028-befa-ed4241ba9e3c.live_data_internal.json,,,,,,292.0,,,,,4d0a7433-29b5-4028-befa-ed4241ba9e3c.sensing_status.json,4,,,,,,2190,,,,,,,,2430784,,,,,2023-05-11 20:19:23.756,1001,,,,112.0,30001,,,,135.0,2023-05-11 21:01:30.951,2023-05-11 21:01:30.951,,1.5054574,92.14311,99.0,3733,3104.91,,292.0,104.0,,,UTC-0400,lJP864EN0q,,,4d0a7433-29b5-4028-befa-ed4241ba9e3c.com.samsung.health.exercise.live_data.json,,1.2773286,com.sec.android.app.shealth,,,,2023-05-11 20:59:54.540,4d0a7433-29b5-4028-befa-ed4241ba9e3c,,
f69f3198-b45f-491b-8971-454988be5c77.live_data_internal.json,,,,,,274.0,,,,,f69f3198-b45f-491b-8971-454988be5c77.sensing_status.json,4,,,,,,1976,,,,,,,,2242944,,,,,2023-05-13 18:45:55.514,1001,,,,110.0,30001,,,,125.0,2023-05-13 19:24:54.623,2023-05-13 19:24:54.623,,1.75,92.42317,79.0,3455,2928.98,,274.0,107.0,,,UTC-0400,lJP864EN0q,,,f69f3198-b45f-491b-8971-454988be5c77.com.samsung.health.exercise.live_data.json,,1.305864,com.sec.android.app.shealth,,,,2023-05-13 19:23:18.458,f69f3198-b45f-491b-8971-454988be5c77,,
