com.samsung.shealth.calories_burned.details,6261011,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,57a0ed99-5edc-4992-82b0-e499c1b26289.extra_data.json,,,,0.0,1843854,1809.2772,,2019-08-21 20:15:49.291,2019-08-21 16:20:12.264,117.34,cfxbbbfj2r,com.sec.android.app.shealth,57a0ed99-5edc-4992-82b0-e499c1b26289,1565481600000,
,,3a2834f3-6f75-4431-ba33-962304c231f2.extra_data.json,,,,0.0,8510535,1666.6279,,2019-05-09 19:41:24.912,2019-04-27 04:00:00.322,542.541,4V/TlqPcbG,com.sec.android.app.shealth,3a2834f3-6f75-4431-ba33-962304c231f2,1556323200000,
,,2e5a8bf0-83ab-4d2d-8d38-2439cd0143c2.extra_data.json,,,,0.0,3506668,1768.2507,,2020-03-11 15:38:43.930,2020-02-13 05:00:01.915,224.10002,cfxbbbfj2r,com.sec.android.app.shealth,2e5a8bf0-83ab-4d2d-8d38-2439cd0143c2,1581552000000,
,,660b8c43-7dc4-48b7-b298-658497646161.extra_data.json,,,,0.0,1174587,1823.5978,,2019-10-21 11:03:34.095,2019-10-13 04:00:04.445,74.35999,cfxbbbfj2r,com.sec.android.app.shealth,660b8c43-7dc4-48b7-b298-658497646161,1570924800000,
,,da9b1198-d7f0-45c1-a113-d5ab3f24d73e.extra_data.json,,,,0.0,4930591,1743.2292,,2019-10-21 11:03:33.842,2019-10-07 04:00:01.532,304.94333,cfxbbbfj2r,com.sec.android.app.shealth,da9b1198-d7f0-45c1-a113-d5ab3f24d73e,1570406400000,
,,cb96267f-f707-46b9-927f-0fb7e6b06d84.extra_data.json,,,,0.0,85376,1846.9039,,2019-06-02 04:00:00.865,2019-06-01 04:00:00.520,5.3600006,4V/TlqPcbG,com.sec.android.app.shealth,cb96267f-f707-46b9-927f-0fb7e6b06d84,1559347200000,
,,c204c864-d959-43dc-b9e0-296092b0d1c7.extra_data.json,,,,0.0,3111060,1776.69,,2020-01-02 06:15:08.632,2020-01-01 06:00:01.405,213.26349,cfxbbbfj2r,com.sec.android.app.shealth,c204c864-d959-43dc-b9e0-296092b0d1c7,1577836800000,
,,7caa04e1-3bfe-48ef-a363-bed48e57ecd5.extra_data.json,,,,0.0,2794396,1788.938,,2019-05-31 18:03:17.209,2019-05-22 04:00:00.533,303.88873,4V/TlqPcbG,com.sec.android.app.shealth,7caa04e1-3bfe-48ef-a363-bed48e57ecd5,1558483200000,
,,08324f96-6925-418c-975f-731eee31f5ab.extra_data.json,,,,0.0,868434,1830.1487,,2019-09-25 13:12:33.551,2019-09-13 04:00:33.390,57.089993,cfxbbbfj2r,com.sec.android.app.shealth,08324f96-6925-418c-975f-731eee31f5ab,1568332800000,
,,401c32e8-91c6-4969-a3f0-806a817f888e.extra_data.json,,,,0.0,1281247,1821.3154,,2019-08-26 04:02:47.799,2019-08-25 04:00:15.275,91.860016,cfxbbbfj2r,com.sec.android.app.shealth,401c32e8-91c6-4969-a3f0-806a817f888e,1566691200000,
,,019c030f-882b-4cd3-92f8-3c1d6ccb6298.extra_data.json,,,,0.0,833690,1830.8921,,2019-04-05 14:35:15.548,2019-03-20 04:00:00.630,52.500004,4V/TlqPcbG,com.sec.android.app.shealth,019c030f-882b-4cd3-92f8-3c1d6ccb6298,1553040000000,
,,abac9c24-da83-47dd-93d0-0d8126f22e3f.extra_data.json,,,,0.0,2117738,1803.4169,,2019-07-22 16:17:59.668,2019-06-24 21:00:00.368,160.53003,4V/TlqPcbG,com.sec.android.app.shealth,abac9c24-da83-47dd-93d0-0d8126f22e3f,1561420800000,
,,6000c030-f6d6-4381-b7ba-3d7d6c3fc42d.extra_data.json,,,,0.0,287477,1898.5267,,2020-04-10 20:57:58.285,2020-03-15 04:00:00.645,17.73,cfxbbbfj2r,com.sec.android.app.shealth,6000c030-f6d6-4381-b7ba-3d7d6c3fc42d,1584230400000,
,,03bd4f39-cbca-4e70-8578-39b3f17fad8a.extra_data.json,,,,0.0,64032,1841.688,,2020-01-01 08:55:16.188,2019-12-07 05:00:01.059,5.48,cfxbbbfj2r,com.sec.android.app.shealth,03bd4f39-cbca-4e70-8578-39b3f17fad8a,1575676800000,
,,45b578ef-cad0-47d6-9589-0ac6e630ccc1.extra_data.json,,,,0.0,1576061,2002.1525,,2022-10-25 16:41:14.952,2022-10-14 04:00:04.037,134.48001,rmpFWNZh7F,com.sec.android.app.shealth,45b578ef-cad0-47d6-9589-0ac6e630ccc1,1665705600000,
,,d55d84a3-43fb-4f7f-a3aa-4af8badc8bb9.extra_data.json,,,,0.0,3380342,1776.4004,,2019-12-09 18:39:01.762,2019-12-01 05:00:00.450,213.55917,cfxbbbfj2r,com.sec.android.app.shealth,d55d84a3-43fb-4f7f-a3aa-4af8badc8bb9,1575158400000,
,,c6bca9a3-67ad-4e43-a2af-c05a66bc1c92.extra_data.json,,,,0.0,419543,1839.7537,,2019-07-22 16:17:59.721,2019-06-26 21:00:00.609,30.539999,4V/TlqPcbG,com.sec.android.app.shealth,c6bca9a3-67ad-4e43-a2af-c05a66bc1c92,1561593600000,
,,0d7e1550-fa68-4b80-80d2-70f6f8ca698b.extra_data.json,,,,0.0,8146005,1674.4279,,2019-05-31 18:03:16.841,2019-05-07 04:00:00.679,529.3451,4V/TlqPcbG,com.sec.android.app.shealth,0d7e1550-fa68-4b80-80d2-70f6f8ca698b,1557187200000,
,,b29e794a-98a2-40fa-a8b7-8a906582daa5.extra_data.json,,,,0.0,5390248,1786.0258,,2020-05-03 04:00:03.012,2020-05-02 04:00:01.864,529.5442,cfxbbbfj2r,com.sec.android.app.shealth,b29e794a-98a2-40fa-a8b7-8a906582daa5,1588377600000,
,,dbcb297e-d485-43cd-ad54-11c17a32b5b7.extra_data.json,,,,0.0,6044406,1719.3965,,2019-08-05 09:48:31.281,2019-07-16 04:23:43.620,377.68005,4V/TlqPcbG,com.sec.android.app.shealth,dbcb297e-d485-43cd-ad54-11c17a32b5b7,1563235200000,
,,a8abce43-db38-4889-94f7-633903ec3ed8.extra_data.json,,,,0.0,811739,1825.7382,,2020-01-01 08:55:16.216,2019-12-09 05:00:00.929,55.749992,cfxbbbfj2r,com.sec.android.app.shealth,a8abce43-db38-4889-94f7-633903ec3ed8,1575849600000,
,,e47503b4-9733-48e3-a63f-e257767cdb65.extra_data.json,,,,0.0,1447942,2005.1766,,2022-10-25 16:41:14.809,2022-09-30 04:00:02.449,148.52641,rmpFWNZh7F,com.sec.android.app.shealth,e47503b4-9733-48e3-a63f-e257767cdb65,1664496000000,
,,7ba3b722-f924-43b6-9fc9-eb3bfa03739d.extra_data.json,,,,0.0,46023,1847.746,,2019-04-05 14:35:15.524,2019-03-17 04:00:00.473,3.07,4V/TlqPcbG,com.sec.android.app.shealth,7ba3b722-f924-43b6-9fc9-eb3bfa03739d,1552780800000,
,,b69a0955-caa3-489f-93d6-b2abb0bffcd0.extra_data.json,,,,0.0,31349,1848.0599,,2019-10-21 11:03:33.668,2019-09-30 04:00:00.752,1.94,cfxbbbfj2r,com.sec.android.app.shealth,b69a0955-caa3-489f-93d6-b2abb0bffcd0,1569801600000,
,,74018b22-2441-4a1a-928b-b8c5957fd6fa.extra_data.json,,,,0.0,945139,2017.0447,,2022-10-27 04:00:01.124,2022-10-26 04:00:01.288,76.83998,rmpFWNZh7F,com.sec.android.app.shealth,74018b22-2441-4a1a-928b-b8c5957fd6fa,1666742400000,
,,1585e71a-43e6-45d2-a434-50a3e23e8193.extra_data.json,,,,0.0,3626906,1824.9023,,2020-06-14 22:56:32.848,2020-05-18 04:02:06.381,227.68996,cfxbbbfj2r,com.sec.android.app.shealth,1585e71a-43e6-45d2-a434-50a3e23e8193,1589760000000,
,,dc30482b-e46f-4541-bdf5-7f708b1ae41d.extra_data.json,,,,0.0,4126519,1755.0284,,2020-01-01 08:55:16.532,2019-12-27 06:00:18.272,262.22006,cfxbbbfj2r,com.sec.android.app.shealth,dc30482b-e46f-4541-bdf5-7f708b1ae41d,1577404800000,
,,de17a641-5244-45da-ac22-2e65161bf4c6.extra_data.json,,,,0.0,4699602,1801.2526,,2020-04-10 20:57:58.600,2020-04-06 04:05:01.717,500.05344,cfxbbbfj2r,com.sec.android.app.shealth,de17a641-5244-45da-ac22-2e65161bf4c6,1586131200000,
,,a816c691-06fd-4864-922d-1ddb16470c23.extra_data.json,,,,0.0,2205709,1801.5344,,2019-10-21 11:03:33.568,2019-09-25 04:00:01.794,147.51997,cfxbbbfj2r,com.sec.android.app.shealth,a816c691-06fd-4864-922d-1ddb16470c23,1569369600000,
,,6bc987c6-6388-40dd-98b4-bfa044b5d1b1.extra_data.json,,,,0.0,3041074,1783.6599,,2019-10-26 04:15:11.114,2019-10-25 04:00:00.588,189.99869,cfxbbbfj2r,com.sec.android.app.shealth,6bc987c6-6388-40dd-98b4-bfa044b5d1b1,1571961600000,
,,2d35a679-f861-4253-9682-da7dc8b66bd7.extra_data.json,,,,0.0,1239953,1816.6036,,2020-03-11 15:38:44.314,2020-02-27 05:00:00.830,78.43,cfxbbbfj2r,com.sec.android.app.shealth,2d35a679-f861-4253-9682-da7dc8b66bd7,1582761600000,
,,d126724c-77f7-4adf-b48a-89dea9b06909.extra_data.json,,,,0.0,2459109,1796.1123,,2019-05-09 19:41:24.821,2019-04-23 04:00:00.416,154.70995,4V/TlqPcbG,com.sec.android.app.shealth,d126724c-77f7-4adf-b48a-89dea9b06909,1555977600000,
,,0545e4d0-8733-44bc-b6cb-2baa82073474.extra_data.json,,,,0.0,1134567,1824.4541,,2019-05-31 18:03:17.415,2019-05-29 04:00:00.467,72.799995,4V/TlqPcbG,com.sec.android.app.shealth,0545e4d0-8733-44bc-b6cb-2baa82073474,1559088000000,
,,b2b4e2b7-b7aa-4829-ba2c-e84e8ac38dad.extra_data.json,,,,0.0,1030515,2020.6389,,2022-08-20 05:17:25.095,2022-08-19 05:24:57.613,84.30998,yEjG51P5jF,com.sec.android.app.shealth,b2b4e2b7-b7aa-4829-ba2c-e84e8ac38dad,1660867200000,
,,b8698d5a-6a04-4f22-ac15-9dce429adae4.extra_data.json,,,,0.0,1803178,2002.3505,,2022-06-17 04:51:28.344,2022-06-16 04:00:03.401,145.38994,yEjG51P5jF,com.sec.android.app.shealth,b8698d5a-6a04-4f22-ac15-9dce429adae4,1655337600000,
,,4cf971de-cd35-4079-acc5-05b0db2875eb.extra_data.json,,,,0.0,138736,1901.8062,,2020-05-31 02:55:03.073,2020-05-03 04:00:02.007,8.440001,cfxbbbfj2r,com.sec.android.app.shealth,4cf971de-cd35-4079-acc5-05b0db2875eb,1588464000000,
,,fe388dc8-81f1-4b02-9f7d-31fc4177c726.extra_data.json,,,,0.0,998232,2015.7915,,2022-10-25 16:41:14.861,2022-10-06 04:00:01.605,80.54995,rmpFWNZh7F,com.sec.android.app.shealth,fe388dc8-81f1-4b02-9f7d-31fc4177c726,1665014400000,
,,dc63bcc9-402f-4a9c-8f80-bc8b0e93b0ff.extra_data.json,,,,0.0,716328,1833.4033,,2019-10-21 11:03:34.339,2019-10-18 04:00:00.776,45.410004,cfxbbbfj2r,com.sec.android.app.shealth,dc63bcc9-402f-4a9c-8f80-bc8b0e93b0ff,1571356800000,
,,63a74fea-0591-4699-9724-210d3656138a.extra_data.json,,,,0.0,3618308,1771.3087,,2019-08-21 20:15:48.882,2019-08-21 16:20:12.155,233.1299,cfxbbbfj2r,com.sec.android.app.shealth,63a74fea-0591-4699-9724-210d3656138a,1564617600000,
,,cb77ae25-669f-4fab-93f0-84db8d133256.extra_data.json,,,,0.0,3100613,1782.3859,,2019-04-05 14:35:15.533,2019-03-18 04:00:00.594,220.09003,4V/TlqPcbG,com.sec.android.app.shealth,cb77ae25-669f-4fab-93f0-84db8d133256,1552867200000,
,,3ec09ab7-ed11-475a-9770-d6b81206437a.extra_data.json,,,,0.0,420210,1895.6005,,2020-06-09 01:04:13.462,2020-05-12 04:00:00.787,26.909998,cfxbbbfj2r,com.sec.android.app.shealth,3ec09ab7-ed11-475a-9770-d6b81206437a,1589241600000,
,,3a84899f-e47a-4166-9347-313895f8638c.extra_data.json,,,,0.0,1767547,1810.91,,2019-07-05 23:02:10.043,2019-06-13 21:00:00.312,131.02997,4V/TlqPcbG,com.sec.android.app.shealth,3a84899f-e47a-4166-9347-313895f8638c,1560470400000,
,,aaa70203-b691-4276-8c1f-a83371220399.extra_data.json,,,,0.0,2263408,1800.2999,,2019-10-21 11:03:33.605,2019-09-27 04:00:06.956,145.63998,cfxbbbfj2r,com.sec.android.app.shealth,aaa70203-b691-4276-8c1f-a83371220399,1569542400000,
,,7853c3d5-f9d7-4fca-839f-741209945c49.extra_data.json,,,,0.0,5211602,1921.6754,,2022-09-09 14:21:34.180,2022-09-08 04:00:02.057,554.7307,rmpFWNZh7F,com.sec.android.app.shealth,7853c3d5-f9d7-4fca-839f-741209945c49,1662595200000,
,,fe679098-ab99-4fad-8ec9-aa0a98f5dd49.extra_data.json,,,,0.0,2093670,1989.935,,2022-10-24 04:26:46.084,2022-10-23 04:00:00.986,187.825,rmpFWNZh7F,com.sec.android.app.shealth,fe679098-ab99-4fad-8ec9-aa0a98f5dd49,1666483200000,
,,43f253a9-5349-4bfe-8bae-313f4d536582.extra_data.json,,,,0.0,1746725,1811.3555,,2019-09-25 13:12:33.634,2019-09-19 04:00:34.605,109.83609,cfxbbbfj2r,com.sec.android.app.shealth,43f253a9-5349-4bfe-8bae-313f4d536582,1568851200000,
,,8db4c31f-81c3-4408-91e1-98f0ea757928.extra_data.json,,,,0.0,368184,1896.7474,,2020-04-10 20:57:58.326,2020-03-18 04:00:01.330,22.74,cfxbbbfj2r,com.sec.android.app.shealth,8db4c31f-81c3-4408-91e1-98f0ea757928,1584489600000,
,,6a5217a9-2cff-4e7d-840d-a0add579de88.extra_data.json,,,,0.0,850275,1830.5372,,2019-05-09 19:41:25.023,2019-05-02 04:00:34.730,53.22,4V/TlqPcbG,com.sec.android.app.shealth,6a5217a9-2cff-4e7d-840d-a0add579de88,1556755200000,
,,b6d139ad-cec3-47a2-ad55-dda79bc7088d.extra_data.json,,,,0.0,3432570,1769.8315,,2020-01-06 05:00:39.698,2020-01-05 05:00:01.710,221.63998,cfxbbbfj2r,com.sec.android.app.shealth,b6d139ad-cec3-47a2-ad55-dda79bc7088d,1578182400000,
,,e410c81b-9652-4920-8906-a25e7c110173.extra_data.json,,,,0.0,3149101,1781.3483,,2019-04-26 09:55:00.813,2019-04-09 04:00:11.925,202.56003,4V/TlqPcbG,com.sec.android.app.shealth,e410c81b-9652-4920-8906-a25e7c110173,1554768000000,
,,0ed23645-ad97-4922-87e9-cf3729e2b957.extra_data.json,,,,0.0,8616103,1841.093,,2022-08-10 23:10:56.966,2022-07-15 04:00:02.108,944.6405,yEjG51P5jF,com.sec.android.app.shealth,0ed23645-ad97-4922-87e9-cf3729e2b957,1657843200000,
,,e6492002-3f60-456a-8dfd-7f170c47b4ea.extra_data.json,,,,0.0,6781973,1698.3832,,2020-03-11 15:38:44.004,2020-02-16 05:00:00.604,436.58005,cfxbbbfj2r,com.sec.android.app.shealth,e6492002-3f60-456a-8dfd-7f170c47b4ea,1581811200000,
,,f4648707-a8fd-4894-b06c-0178e08d0dfb.extra_data.json,,,,0.0,2417814,1791.4779,,2020-03-11 15:38:44.034,2020-02-19 05:00:01.715,161.13,cfxbbbfj2r,com.sec.android.app.shealth,f4648707-a8fd-4894-b06c-0178e08d0dfb,1582070400000,
,,35962de6-67d6-4ec1-9238-5453e5474664.extra_data.json,,,,0.0,21344,1848.274,,2019-10-22 04:00:00.998,2019-10-21 04:00:00.637,1.39,cfxbbbfj2r,com.sec.android.app.shealth,35962de6-67d6-4ec1-9238-5453e5474664,1571616000000,
,,2d314a43-7722-46cc-9f3f-90a4288f2985.extra_data.json,,,,0.0,883108,1829.8347,,2019-08-05 09:48:31.317,2019-07-17 04:00:00.627,56.569996,4V/TlqPcbG,com.sec.android.app.shealth,2d314a43-7722-46cc-9f3f-90a4288f2985,1563321600000,
,,b482c541-7bb8-4d1c-ab40-c97d7f8fd7d3.extra_data.json,,,,0.0,127397,1846.0048,,2019-03-08 05:00:00.454,2019-03-07 05:00:03.927,7.9399996,4V/TlqPcbG,com.sec.android.app.shealth,b482c541-7bb8-4d1c-ab40-c97d7f8fd7d3,1551916800000,
,,18f8fcd4-8023-4286-a839-3cfcdae16ead.extra_data.json,,,,0.0,2405764,1982.5687,,2022-10-25 16:41:14.865,2022-10-07 04:00:01.466,327.6206,rmpFWNZh7F,com.sec.android.app.shealth,18f8fcd4-8023-4286-a839-3cfcdae16ead,1665100800000,
,,c745b9b8-3a3c-4e4d-986c-2870d0ca0c84.extra_data.json,,,,0.0,1037155,1826.5385,,2019-05-09 19:41:24.954,2019-04-28 04:00:01.931,65.97999,4V/TlqPcbG,com.sec.android.app.shealth,c745b9b8-3a3c-4e4d-986c-2870d0ca0c84,1556409600000,
,,3b4c1abd-0b0b-4b2e-bb30-b570002e3940.extra_data.json,,,,0.0,2693657,1981.2734,,2022-07-01 14:13:04.516,2022-06-30 05:45:12.794,277.194,yEjG51P5jF,com.sec.android.app.shealth,3b4c1abd-0b0b-4b2e-bb30-b570002e3940,1656547200000,
,,e548395a-28ba-4e92-914f-c9e63bb5cf4c.extra_data.json,,,,0.0,229848,1843.8126,,2019-04-05 14:35:15.503,2019-03-16 04:00:00.421,17.35,4V/TlqPcbG,com.sec.android.app.shealth,e548395a-28ba-4e92-914f-c9e63bb5cf4c,1552694400000,
,,01d3220d-33c0-4b09-88dc-b5875a5ca528.extra_data.json,,,,0.0,2806556,1788.6779,,2019-08-05 09:48:31.365,2019-07-19 04:00:43.896,174.66997,4V/TlqPcbG,com.sec.android.app.shealth,01d3220d-33c0-4b09-88dc-b5875a5ca528,1563494400000,
,,30bf0407-d8f7-4fc7-9f88-822bc7f02365.extra_data.json,,,,0.0,4555460,1751.2561,,2019-05-31 18:03:17.252,2019-05-24 04:03:36.843,291.06796,4V/TlqPcbG,com.sec.android.app.shealth,30bf0407-d8f7-4fc7-9f88-822bc7f02365,1558656000000,
,,83494bc2-fbb1-4bc6-9ca1-d9a03f9bda0e.extra_data.json,,,,0.0,2202074,1801.6123,,2019-08-05 09:48:31.459,2019-07-24 04:43:14.609,145.30998,4V/TlqPcbG,com.sec.android.app.shealth,83494bc2-fbb1-4bc6-9ca1-d9a03f9bda0e,1563926400000,
,,d5e857ae-795a-405a-9370-6ea3108562a8.extra_data.json,,,,0.0,3029699,1783.9033,,2019-05-31 18:03:16.786,2019-05-05 04:00:00.235,186.47636,4V/TlqPcbG,com.sec.android.app.shealth,d5e857ae-795a-405a-9370-6ea3108562a8,1557014400000,
,,dbe0cec2-678f-4769-a42c-ae9258c31b5c.extra_data.json,,,,0.0,5166926,1738.1722,,2019-07-05 23:02:10.465,2019-06-22 21:00:04.128,397.44992,4V/TlqPcbG,com.sec.android.app.shealth,dbe0cec2-678f-4769-a42c-ae9258c31b5c,1561248000000,
,,537ed9c0-7277-4bf1-9809-aedc0ccc74ee.extra_data.json,,,,0.0,1062531,1825.9955,,2019-09-25 13:12:33.425,2019-09-11 04:00:00.757,71.929,cfxbbbfj2r,com.sec.android.app.shealth,537ed9c0-7277-4bf1-9809-aedc0ccc74ee,1568160000000,
,,8af2b6ef-ba9c-43fb-bc8e-b50dbc57ec9e.extra_data.json,,,,0.0,617582,2030.4127,,2022-07-09 04:12:35.537,2022-07-08 16:03:24.712,51.079964,yEjG51P5jF,com.sec.android.app.shealth,8af2b6ef-ba9c-43fb-bc8e-b50dbc57ec9e,1657238400000,
,,37d0c4f9-946d-4f96-b7ff-bcb775bd6ed7.extra_data.json,,,,0.0,4519352,1752.0287,,2019-04-05 14:35:15.450,2019-03-12 04:00:00.357,285.67004,4V/TlqPcbG,com.sec.android.app.shealth,37d0c4f9-946d-4f96-b7ff-bcb775bd6ed7,1552348800000,
,,cd6fc162-fdbd-4ed4-92ed-656e22cf645c.extra_data.json,,,,0.0,34684,1847.9885,,2019-12-09 18:39:01.139,2019-11-16 05:31:32.765,2.1499999,cfxbbbfj2r,com.sec.android.app.shealth,cd6fc162-fdbd-4ed4-92ed-656e22cf645c,1573862400000,
,,9fa4a6d5-68cd-4784-b87a-36a3dfff0941.extra_data.json,,,,0.0,506920,2033.032,,2022-09-14 04:00:02.484,2022-09-13 04:00:01.376,41.989994,rmpFWNZh7F,com.sec.android.app.shealth,9fa4a6d5-68cd-4784-b87a-36a3dfff0941,1663027200000,
,,628b24a8-0da3-45c8-b018-79ca0eb07ed4.extra_data.json,,,,0.0,2671614,1791.5653,,2019-12-09 18:39:01.411,2019-11-21 05:00:00.644,157.45279,cfxbbbfj2r,com.sec.android.app.shealth,628b24a8-0da3-45c8-b018-79ca0eb07ed4,1574294400000,
,,8c2b5311-a4e3-4052-8fc1-6f1ed5b22a53.extra_data.json,,,,0.0,143405,1845.6622,,2019-10-21 11:03:33.611,2019-09-28 04:00:46.678,8.96,cfxbbbfj2r,com.sec.android.app.shealth,8c2b5311-a4e3-4052-8fc1-6f1ed5b22a53,1569628800000,
,,e8f4e85d-6d82-453d-b12c-cec1a15654a2.extra_data.json,,,,0.0,929871,1828.834,,2019-11-25 14:53:08.045,2019-10-30 04:00:00.833,60.479996,cfxbbbfj2r,com.sec.android.app.shealth,e8f4e85d-6d82-453d-b12c-cec1a15654a2,1572393600000,
,,5cb7e4f7-69fe-4164-901f-954a2db912c5.extra_data.json,,,,0.0,872835,2024.3711,,2022-07-08 16:03:58.053,2022-07-07 05:55:40.610,73.23998,yEjG51P5jF,com.sec.android.app.shealth,5cb7e4f7-69fe-4164-901f-954a2db912c5,1657152000000,
,,a124422b-72f4-4550-a635-39750564cd44.extra_data.json,,,,0.0,662331,2029.3536,,2022-08-10 23:10:56.995,2022-07-17 04:00:06.631,52.559994,yEjG51P5jF,com.sec.android.app.shealth,a124422b-72f4-4550-a635-39750564cd44,1658016000000,
,,22da4cf3-7f8d-4179-8768-9ae5ba9fdcfa.extra_data.json,,,,0.0,4576684,1750.8018,,2019-07-05 23:02:09.814,2019-06-08 21:00:01.624,310.1001,4V/TlqPcbG,com.sec.android.app.shealth,22da4cf3-7f8d-4179-8768-9ae5ba9fdcfa,1560038400000,
,,f429327e-5ad6-46ed-a742-cfff69dacf5f.extra_data.json,,,,0.0,570285,2031.5321,,2022-08-10 23:10:57.189,2022-07-24 04:00:00.553,46.519997,yEjG51P5jF,com.sec.android.app.shealth,f429327e-5ad6-46ed-a742-cfff69dacf5f,1658620800000,
,,65368670-c05e-4c1d-829b-f77da87b6711.extra_data.json,,,,0.0,1301270,1820.8871,,2019-05-09 19:41:24.708,2019-04-19 04:00:04.771,83.77,4V/TlqPcbG,com.sec.android.app.shealth,65368670-c05e-4c1d-829b-f77da87b6711,1555632000000,
,,5c7ae66c-896c-4dcf-8d7c-002b5897f4f5.extra_data.json,,,,0.0,1595224,1814.5973,,2019-08-21 20:15:49.463,2019-08-15 04:00:01.199,102.76,cfxbbbfj2r,com.sec.android.app.shealth,5c7ae66c-896c-4dcf-8d7c-002b5897f4f5,1565827200000,
,,6a88573d-5e79-4b2b-a58c-2f07ada5ff4b.extra_data.json,,,,0.0,1031789,1826.6532,,2019-06-01 05:02:05.826,2019-05-31 04:43:01.243,67.490005,4V/TlqPcbG,com.sec.android.app.shealth,6a88573d-5e79-4b2b-a58c-2f07ada5ff4b,1559260800000,
,,77cf8944-8877-404d-8afc-52c9e1a2f220.extra_data.json,,,,0.0,21344,1848.274,,2019-05-09 19:41:24.560,2019-04-16 04:00:00.497,1.3299999,4V/TlqPcbG,com.sec.android.app.shealth,77cf8944-8877-404d-8afc-52c9e1a2f220,1555372800000,
,,87cc9e9d-4d07-4f13-91b0-6ae523af44b1.extra_data.json,,,,0.0,1860203,1808.9275,,2019-07-05 23:02:09.754,2019-06-07 21:00:00.513,128.18,4V/TlqPcbG,com.sec.android.app.shealth,87cc9e9d-4d07-4f13-91b0-6ae523af44b1,1559952000000,
,,ad96a0ab-6e26-4371-b86b-86acc2b0a1b5.extra_data.json,,,,0.0,613640,1835.6006,,2019-05-09 19:41:24.751,2019-04-21 04:00:00.513,41.249996,4V/TlqPcbG,com.sec.android.app.shealth,ad96a0ab-6e26-4371-b86b-86acc2b0a1b5,1555804800000,
,,6c439699-2004-46bb-9ffa-67d31722f13f.extra_data.json,,,,0.0,2921617,1786.216,,2019-06-03 21:38:37.615,2019-06-03 05:00:00.404,203.27,4V/TlqPcbG,com.sec.android.app.shealth,6c439699-2004-46bb-9ffa-67d31722f13f,1559520000000,
,,252dad03-d927-48d6-8659-f9d9d120bc51.extra_data.json,,,,0.0,84042,1846.9326,,2019-05-31 18:03:16.905,2019-05-12 04:00:15.702,6.1299996,4V/TlqPcbG,com.sec.android.app.shealth,252dad03-d927-48d6-8659-f9d9d120bc51,1557619200000,
,,0b13ef50-5966-4643-9025-f052e0ca32ef.extra_data.json,,,,0.0,80707,1847.0039,,2019-09-25 13:12:33.570,2019-09-15 04:00:00.854,5.03,cfxbbbfj2r,com.sec.android.app.shealth,0b13ef50-5966-4643-9025-f052e0ca32ef,1568505600000,
,,666ac81b-7f11-4d78-8da6-3a791248ce59.extra_data.json,,,,0.0,4862070,1744.6953,,2019-07-05 23:02:10.153,2019-06-16 21:00:00.849,362.6101,4V/TlqPcbG,com.sec.android.app.shealth,666ac81b-7f11-4d78-8da6-3a791248ce59,1560729600000,
,,027b51db-2056-433a-a25a-93e6365df974.extra_data.json,,,,0.0,5556796,1729.83,,2019-10-21 11:03:33.910,2019-10-08 04:00:00.410,353.53,cfxbbbfj2r,com.sec.android.app.shealth,027b51db-2056-433a-a25a-93e6365df974,1570492800000,
,,f6553ae0-cda1-44bc-ae74-aea8527cbed0.extra_data.json,,,,0.0,4282000,1943.6783,,2022-09-13 17:08:18.485,2022-08-26 04:00:01.339,486.91055,rmpFWNZh7F,com.sec.android.app.shealth,f6553ae0-cda1-44bc-ae74-aea8527cbed0,1661472000000,
,,57ceda28-7c8e-47f5-81f0-7c361daabb39.extra_data.json,,,,0.0,911224,1829.233,,2019-04-05 14:35:15.643,2019-03-27 04:35:36.533,57.17998,4V/TlqPcbG,com.sec.android.app.shealth,57ceda28-7c8e-47f5-81f0-7c361daabb39,1553644800000,
,,f99fc4ea-93ae-48cd-aebb-2fd85053c0f2.extra_data.json,,,,0.0,42688,1847.8174,,2019-11-25 14:53:08.177,2019-11-07 05:00:00.654,2.65,cfxbbbfj2r,com.sec.android.app.shealth,f99fc4ea-93ae-48cd-aebb-2fd85053c0f2,1573084800000,
,,3fcdaf83-e70d-4f8d-8c97-2d927675bf66.extra_data.json,,,,0.0,1616778,2006.7625,,2022-09-23 04:00:03.548,2022-09-22 04:00:03.192,130.80998,rmpFWNZh7F,com.sec.android.app.shealth,3fcdaf83-e70d-4f8d-8c97-2d927675bf66,1663804800000,
,,77e46b47-8e21-4ffb-8b80-ccc60c2d3dd3.extra_data.json,,,,0.0,3331435,1777.447,,2019-05-31 18:03:23.872,2019-05-30 04:00:00.261,216.10994,4V/TlqPcbG,com.sec.android.app.shealth,77e46b47-8e21-4ffb-8b80-ccc60c2d3dd3,1559174400000,
