com.samsung.shealth.exercise.weather,6261011,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
4.0,,2021-05-11 20:37:00.860,35.934517,,,Fair,,1,TWC,2021-05-11 20:57:28.203,2021-05-11 20:57:28.200,0,-83.95726,22.0,37,UTC-0400,C2yRtg360R,51226cab-fae5-91c1-211c-ece1aaf51fe2,com.sec.android.app.shealth,,,,1,3299aee1-2c53-2b2b-d578-1dd3a08192aa,
0.0,,2018-07-16 03:39:22.293,35.955967,,,Partly Cloudy,,1,TWC,2018-07-16 03:59:13.386,2018-07-16 03:59:13.386,0,-83.93912,26.0,87,UTC+0000,PEzvKidhug,83e6a871-c345-c530-56be-e3c47e7a1647,com.sec.android.app.shealth,,,,19,6115874c-6724-a1e9-2bb6-ddcb466f49ad,
0.0,,2021-03-26 02:09:54.510,35.937107,,,Cloudy,,1,TWC,2021-03-26 02:24:32.172,2021-03-26 02:24:31.897,0,-83.95711,16.0,100,UTC-0400,C2yRtg360R,ce2e28a9-1776-31ff-4146-ed711b0d73d2,com.sec.android.app.shealth,,,,3,bd719d38-76c1-3857-83ad-74086e304339,
2.0,,2016-05-16 20:54:48.784,35.9561,,N,Cloudy,,1,AccuWeather,2016-05-16 21:11:52.516,2016-05-16 21:11:52.516,0,-83.921295,20.6,38,UTC+0000,ROm+XQMkto,82bdd86d-01e1-ecf1-872d-91ac08fcdc82,com.sec.android.app.shealth,km/h,,7.0,3,79d3225e-f0d1-31e0-5570-006b57f3f440,
7.0,,2018-05-10 19:20:13.812,35.947525,,,Partly Cloudy,,1,TWC,2018-05-10 19:59:57.642,2018-05-10 19:59:57.642,0,-83.95342,23.0,68,UTC+0000,PEzvKidhug,1e728e38-10d9-9e72-bf41-ee0799f9eb54,com.sec.android.app.shealth,,,,2,4c9f7d05-ac80-547a-5693-750dd3542f8b,
0.0,,2017-05-01 02:56:46.913,35.957817,,W,Cloudy,,1,AccuWeather,2017-05-01 03:08:11.146,2017-05-01 03:08:11.146,0,-83.934006,21.1,77,UTC+0000,PEzvKidhug,b37dcac3-c99a-3161-1810-221a1d655fe7,com.sec.android.app.shealth,km/h,,7.0,3,5afa9b4a-ef1b-de43-23b4-fc9e551dca6f,
0.0,,2017-10-07 01:50:36.268,35.963333,,N,Some clouds,,1,AccuWeather,2017-10-07 02:39:23.324,2017-10-07 02:39:23.324,0,-83.91694,17.8,93,UTC+0000,PEzvKidhug,f8c6b9e7-3735-afc8-f7a1-e2fb7a4ef566,com.sec.android.app.shealth,km/h,,7.0,19,ce80e02b-de5d-bb20-867e-f43c52e1cd00,
0.0,,2017-10-07 22:56:59.200,36.035908,,N,Sunny,,1,AccuWeather,2017-10-07 23:26:16.561,2017-10-07 23:26:16.561,0,-83.9326,27.2,69,UTC+0000,PEzvKidhug,76876769-1125-6a11-f192-04ec49f5f920,com.sec.android.app.shealth,km/h,,7.0,1,116b9257-265d-2577-633f-69db85f40da8,
,0,2020-04-27 19:45:06.671,35.939312,,NW. 320,Sunny,0,1,TWC,2020-04-27 19:45:06.672,2020-04-27 19:45:06.672,1,-83.9584,19.0,35,UTC-0400,cfxbbbfj2r,8d5be579-7c9f-480e-9f9b-eff10a8a7a84,com.sec.android.app.shealth,km/h,0,5.0,1,8310c980-312e-4857-9086-a5ad3c3e666d,
2.0,,2016-02-06 19:18:02.224,35.960857,,N,Partly sunny,,1,AccuWeather,2016-02-06 19:47:02.609,2016-02-06 19:47:02.609,0,-83.88367,8.9,23,UTC+0000,ROm+XQMkto,f9e7bcc0-1eb7-ed04-2c1b-de0608d7fceb,com.sec.android.app.shealth,km/h,,7.0,2,75472090-a485-ee3d-2d33-5f0fd6119b2d,
6.0,,2016-04-21 17:24:09.640,36.33573,,SSW,Clouds and sun,,1,AccuWeather,2016-04-21 18:38:32.210,2016-04-21 18:38:32.210,0,-82.26173,23.9,39,UTC+0000,ROm+XQMkto,4b012ae5-2be8-324c-6775-c05f931c39ae,com.sec.android.app.shealth,km/h,,7.0,2,3850e81c-aaaf-c915-9bd0-eacd5516dd1c,
6.0,,2021-06-27 20:23:23.820,35.929302,,,Mostly Cloudy,,1,TWC,2021-06-27 21:01:08.161,2021-06-27 21:01:03.956,0,-83.972015,27.666668,67,UTC-0400,C2yRtg360R,1117427f-cc82-d251-9987-a8063eea0370,com.sec.android.app.shealth,,,,2,83e9ad4a-f8bb-551f-70e9-16d31068de05,
0.0,,2016-03-25 23:47:26.194,35.96013,,N,Partly sunny,,1,AccuWeather,2016-03-26 00:15:39.171,2016-03-26 00:15:39.171,0,-83.924225,15.0,55,UTC+0000,ROm+XQMkto,e6edf423-63ba-3d1f-34e2-9307de3a24f1,com.sec.android.app.shealth,km/h,,7.0,2,cbaa842e-10e2-b581-63ca-801f0dc64f2a,
1.0,,2018-04-21 20:32:12.457,39.754658,,,Rain Shower,,1,TWC,2018-04-21 20:50:47.521,2018-04-21 20:50:47.521,0,-105.00427,4.0,84,UTC+0000,PEzvKidhug,f2696023-4038-4d36-a8f7-c38beb6f6920,com.sec.android.app.shealth,,,,5,190fd746-1bd0-1ad9-2f52-142f5df5e66e,
0.0,,2018-02-20 01:23:40.269,35.712154,,,Mostly Cloudy,,1,TWC,2018-02-20 01:47:06.364,2018-02-20 01:47:06.364,0,-83.51675,17.0,65,UTC+0000,PEzvKidhug,0244ec05-64ae-af68-c449-0b26c4be7ecd,com.sec.android.app.shealth,,,,3,b0b1be0f-e29b-1c32-d0c5-4b82140e7559,
0.0,,2018-10-06 00:34:02.690,35.963245,,,Clear,,1,TWC,2018-10-06 00:59:48.292,2018-10-06 00:59:48.292,0,-83.92102,25.0,82,UTC+0000,PEzvKidhug,2e52609d-4113-5769-9335-9a562e5a9524,com.sec.android.app.shealth,,,,18,2cbed89f-42bc-7132-4020-cd258fbc7106,
0.0,,2018-02-28 00:11:36.176,35.95569,,,Fair,,1,TWC,2018-02-28 00:25:25.561,2018-02-28 00:25:25.561,0,-83.92828,13.0,57,UTC+0000,PEzvKidhug,e11215b3-b27e-e479-5ecd-c01160c52f20,com.sec.android.app.shealth,,,,18,93b67d6d-196d-bb79-276e-669cdd56468b,
0.0,,2018-08-18 00:18:14.713,35.95635,,,Partly Cloudy,,1,TWC,2018-08-18 00:49:10.386,2018-08-18 00:49:10.386,0,-83.93819,25.0,82,UTC+0000,PEzvKidhug,b921647c-069a-adee-0947-817260ea6774,com.sec.android.app.shealth,,,,19,916f80a5-ff66-b39f-067b-af81cf45e303,
0.0,,2021-05-11 23:35:29.010,35.964893,,,Cloudy,,1,TWC,2021-05-11 23:50:09.149,2021-05-11 23:50:07.722,0,-83.91949,19.0,55,UTC-0400,C2yRtg360R,a9cedd7b-87b9-7007-78ee-930b8cf88f35,com.sec.android.app.shealth,,,,3,b5fc82ed-812e-3fb4-81b1-b00e9c0e2e93,
1.0,,2021-09-24 21:21:19.870,35.928307,,,Sunny,,1,TWC,2021-09-24 21:42:09.986,2021-09-24 21:42:09.920,0,-83.968376,22.0,39,UTC-0400,C2yRtg360R,df5a80c2-ecde-fc89-d3c9-49b55f8ce38c,com.sec.android.app.shealth,,,,1,5b5e0554-aa5b-bdb3-64ff-7e8ceeb55d9b,
,0,2020-06-22 18:30:12.435,35.940002,,WSW. 240,Partly Cloudy,0,1,TWC,2020-06-22 18:30:12.437,2020-06-22 18:30:12.437,1,-83.95844,30.0,53,UTC-0400,cfxbbbfj2r,4c300a76-06a6-4e90-8404-d8aff9e5c8b3,com.sec.android.app.shealth,km/h,0,11.0,2,968c1d35-0235-4d3b-95ee-ae9497262bd5,
,,2022-08-31 20:00:43.963,35.935993,,310.NW,Sunny,,1,TWC,2022-08-31 20:45:01.190,2022-08-31 20:45:01.190,1,-83.95702,32.0,32,UTC-0400,fOrMnGyNlI,bbc83027-386f-432f-b62e-0058c549606a,com.sec.android.app.shealth,km/h,,5.0,1,873fbf05-b6e2-46e7-a2c6-740f0da3c3c3,
,0,2020-04-17 19:28:59.415,35.939095,,SW. 230,Sunny,0,1,TWC,2020-04-17 19:28:59.416,2020-04-17 19:28:59.416,1,-83.95819,23.0,28,UTC-0400,cfxbbbfj2r,779a0aec-a7aa-468f-aa6f-a14e7b0a8134,com.sec.android.app.shealth,km/h,0,24.0,1,7e27f4ed-6774-4513-ba75-e435e8f33880,
4.0,,2020-10-08 19:06:22.473,35.935802,,,Fair,,1,TWC,2020-10-08 19:24:31.605,2020-10-08 19:24:31.605,0,-83.957375,26.0,54,UTC-0400,PEzvKidhug,52b4567f-7713-a290-d6a6-5215df6992f7,com.sec.android.app.shealth,,,,1,e0e72d2a-a2df-2afd-6ac6-9ac902aaaa9e,
0.0,,2018-06-05 01:47:16.264,33.775383,,,Fair,,1,TWC,2018-06-05 01:58:55.310,2018-06-05 01:58:55.310,0,-84.367905,24.0,51,UTC+0000,PEzvKidhug,9c4e03ea-5307-0680-5bcf-ba50b0a9023b,com.sec.android.app.shealth,,,,18,1b4c4a36-2a76-b426-a6af-9df84a68ec9e,
,0,2020-05-01 20:21:15.437,35.929108,,W. 280,Sunny,0,1,TWC,2020-05-01 20:21:15.439,2020-05-01 20:21:15.439,1,-83.974266,22.0,29,UTC-0400,cfxbbbfj2r,60b92f3a-b1d4-4e3f-acbd-1bb85415e532,com.sec.android.app.shealth,km/h,0,11.0,1,61b15bf7-19eb-4c66-870e-7725c497a1d8,
0.0,,2021-06-08 23:34:29.240,35.94155,,,Sunny,,1,TWC,2021-06-08 23:56:15.661,2021-06-08 23:56:13.388,0,-83.95874,27.0,74,UTC-0400,C2yRtg360R,151c0ed9-6243-d4c2-041f-ac4826d5993d,com.sec.android.app.shealth,,,,1,7a5f7859-91c5-cead-c435-95cf71cdff49,
4.0,,2020-10-01 19:45:55.902,35.941658,,,Partly Cloudy,,1,TWC,2020-10-01 20:13:21.442,2020-10-01 20:13:21.442,0,-83.959854,22.0,45,UTC-0400,PEzvKidhug,274e76ac-9448-8e47-2b7e-05c4538450d7,com.sec.android.app.shealth,,,,2,94fbd38e-972b-141c-9c8a-55d50a906a44,
1.0,,2021-05-21 22:46:23.440,35.93398,,,Fair,,1,TWC,2021-05-21 23:04:52.018,2021-05-21 23:04:52.013,0,-83.957184,27.0,44,UTC-0400,C2yRtg360R,ce6d7c05-44d5-59e1-1666-a9f2cd619148,com.sec.android.app.shealth,,,,1,c66624fb-0b55-5980-6984-4cf6ea3d26c2,
,0,2018-04-18 23:27:46.569,35.954388,,SW. 230,Partly Cloudy,0,1,TWC,2018-04-18 23:27:46.570,2018-04-18 23:27:46.570,1,-83.93848,25.0,48,UTC-0400,9wVta8KBzt,b4f7236e-5c2d-4d72-a78b-fdf110a65b50,com.sec.android.app.shealth,km/h,0,26.0,2,532344d7-ff71-4355-b7ec-53814310ed5e,
0.0,,2018-05-21 00:14:42.745,35.95608,,,Fair,,1,TWC,2018-05-21 00:53:58.704,2018-05-21 00:53:58.704,0,-83.93898,27.0,63,UTC+0000,PEzvKidhug,6f0a8e7d-e700-a5a5-eaff-e0064b878f8c,com.sec.android.app.shealth,,,,1,447c9b0d-69b5-a9f2-5cfa-5cb77e64c1f3,
0.0,,2016-09-03 00:32:51.745,35.968433,,ENE,Partly cloudy,,1,AccuWeather,2016-09-03 01:39:02.172,2016-09-03 01:39:02.172,0,-83.920784,25.0,59,UTC+0000,ROm+XQMkto,fbdc4475-2ba0-3c1e-1900-1211b9a718ab,com.sec.android.app.shealth,km/h,,7.0,19,c8e4e35f-9606-8ddf-71aa-66ddf05425e9,
6.0,,2017-10-01 16:45:26.926,35.920006,,N,Sunny,,1,AccuWeather,2017-10-01 17:17:11.124,2017-10-01 17:17:11.124,0,-84.07784,21.1,42,UTC+0000,PEzvKidhug,740cfa13-3aca-06e4-3655-6fe26f9f5d27,com.sec.android.app.shealth,km/h,,7.0,1,acbd2be9-7e45-f090-f128-6506c6f683d4,
3.0,,2018-03-17 20:08:12.827,35.947662,,,Partly Cloudy,,1,TWC,2018-03-17 20:38:09.503,2018-03-17 20:38:09.503,0,-83.95322,23.0,52,UTC+0000,PEzvKidhug,4e4c655e-c009-2511-b98b-fbe0b2dca25d,com.sec.android.app.shealth,,,,2,30555235-f819-e1d5-d3b9-15906c89108e,
0.0,,2016-03-30 23:48:58.118,35.94549,,SSW,Cloudy,,1,AccuWeather,2016-03-31 00:29:19.398,2016-03-31 00:29:19.398,0,-83.94985,21.7,27,UTC+0000,ROm+XQMkto,3effda73-b20f-e76e-2bf1-4e1b67d3f020,com.sec.android.app.shealth,km/h,,7.0,3,012d3b09-d4c0-348a-8d75-ac822da413e7,
1.0,,2018-03-26 20:24:29.221,35.947285,,,Cloudy,,1,TWC,2018-03-26 20:49:09.688,2018-03-26 20:49:09.688,0,-83.96906,14.0,44,UTC+0000,PEzvKidhug,a97192c7-4a65-fb23-30db-e0aece415d83,com.sec.android.app.shealth,,,,3,15afeb1d-69fd-a383-a11f-f647e6c5bee4,
,0,2020-04-05 20:16:18.630,35.929012,,W. 270,Partly Cloudy,0,1,TWC,2020-04-05 20:16:18.631,2020-04-05 20:16:18.631,1,-83.973755,27.0,25,UTC-0400,cfxbbbfj2r,f09eb540-8a26-4f13-bafc-dd8ce50dad68,com.sec.android.app.shealth,km/h,0,8.0,2,918c54bf-c5d6-41b0-af4a-0e3d6aac2a5b,
8.0,,2021-06-24 19:23:44.300,35.929283,,,Partly Cloudy,,1,TWC,2021-06-24 20:02:56.864,2021-06-24 20:02:52.450,0,-83.97193,31.055557,41,UTC-0400,C2yRtg360R,5d7951d2-706c-8554-3e67-580a00cc3320,com.sec.android.app.shealth,,,,2,647d0f0e-2b4d-1a08-62d6-93249019735a,
1.0,,2018-04-21 19:47:27.109,39.748856,,,Cloudy,,1,TWC,2018-04-21 20:04:30.431,2018-04-21 20:04:30.431,0,-104.996864,3.0,83,UTC+0000,PEzvKidhug,688fb535-742e-b64a-a8b9-adfd0a06ac80,com.sec.android.app.shealth,,,,3,79cce1e6-e4ec-bef8-4111-53aed9455d9c,
0.0,,2018-06-20 01:12:16.620,35.956524,,,Fair,,1,TWC,2018-06-20 01:33:23.657,2018-06-20 01:33:23.657,0,-83.93885,29.0,57,UTC+0000,PEzvKidhug,bd785587-bf23-3831-f660-5f00111446a2,com.sec.android.app.shealth,,,,18,a6293064-c5bd-8e98-a80e-144110e6fa8b,
1.0,,2016-05-13 21:23:19.198,35.944893,,N,Partly sunny,,1,AccuWeather,2016-05-13 22:25:33.948,2016-05-13 22:25:33.948,0,-83.95034,24.3,36,UTC+0000,ROm+XQMkto,b1cc77df-acae-d282-ffec-8417ebbf13ad,com.sec.android.app.shealth,km/h,,7.0,2,78f445eb-bbfe-0575-55da-220ae3dbbc80,
0.0,,2016-09-07 22:24:09.309,35.677788,,W,Mostly sunny,,1,AccuWeather,2016-09-07 23:43:44.336,2016-09-07 23:43:44.336,0,-83.74501,31.5,37,UTC+0000,ROm+XQMkto,c9d00fa9-13c3-498b-88a3-689e592e7589,com.sec.android.app.shealth,km/h,,7.0,1,17b48ad2-e390-c9f7-85f0-bd7a96fd2055,
0.0,,2016-09-15 23:29:09.028,35.945404,,N,Partly sunny,,1,AccuWeather,2016-09-16 00:16:15.609,2016-09-16 00:16:15.609,0,-83.94989,32.8,27,UTC+0000,ROm+XQMkto,12bc2e03-980f-f600-df47-deff104ab6c2,com.sec.android.app.shealth,km/h,,7.0,2,b40a133d-5249-d0f8-b17e-3959b00561d6,
0.0,,2016-07-01 23:18:52.010,35.95524,,N,Partly sunny,,1,AccuWeather,2016-07-01 23:48:59.675,2016-07-01 23:48:59.675,0,-83.9222,30.6,36,UTC+0000,ROm+XQMkto,794aadfc-33af-ac23-6c01-bbd753bb327c,com.sec.android.app.shealth,km/h,,7.0,2,59bd0f78-a647-7c8d-a688-8e8032e4e166,
,0,2020-06-09 19:02:24.459,35.933777,,SW. 220,Partly Cloudy,0,1,TWC,2020-06-09 19:02:24.460,2020-06-09 19:02:24.460,1,-83.95679,31.0,52,UTC-0400,cfxbbbfj2r,686f2032-75de-4944-b454-421d6b56928e,com.sec.android.app.shealth,km/h,0,19.0,2,89f4119c-7e04-4885-a1a1-627e1b551c81,
0.0,,2018-09-05 23:17:48.484,35.966324,,,Partly Cloudy,,1,TWC,2018-09-05 23:29:11.197,2018-09-05 23:29:11.197,0,-83.91928,24.0,89,UTC+0000,PEzvKidhug,5e18a821-6594-22e7-f05d-54361c80aa3f,com.sec.android.app.shealth,,,,2,45b5316f-aba1-c379-181f-ac18503c2e6f,
2.0,,2020-09-18 20:02:56.754,35.936028,,,Cloudy,,1,TWC,2020-09-18 20:21:19.477,2020-09-18 20:21:19.477,0,-83.95788,23.0,62,UTC-0400,PEzvKidhug,a195a2ee-f226-d451-68ba-2bbb643fd04d,com.sec.android.app.shealth,,,,3,5fd62cee-520f-1fc9-ea31-58846e1169a5,
,0,2020-06-02 18:20:50.468,35.939278,,SW. 230,Partly Cloudy,0,1,TWC,2020-06-02 18:20:50.470,2020-06-02 18:20:50.470,1,-83.958305,29.0,52,UTC-0400,cfxbbbfj2r,e1c99832-7c74-4c0b-803b-d76ec67cb871,com.sec.android.app.shealth,km/h,0,14.0,2,30390b07-243c-4379-909d-f8ec662fbf5d,
9.0,,2020-08-16 18:36:13.027,35.93697,,,Partly Cloudy,,1,TWC,2020-08-16 19:16:02.483,2020-08-16 19:16:02.483,0,-83.95703,29.0,59,UTC-0400,PEzvKidhug,5affbd66-66ab-2ce1-f465-a7b7db360699,com.sec.android.app.shealth,,,,2,8ee3e61c-0155-a3d9-ef22-83ada67273bc,
2.0,,2021-09-22 20:40:39.930,35.928635,,,Mostly Cloudy,,1,TWC,2021-09-22 20:56:35.729,2021-09-22 20:56:35.663,0,-83.96862,19.0,70,UTC-0400,C2yRtg360R,199ce5d8-9922-d4b6-d8d6-ddac5c91b15b,com.sec.android.app.shealth,,,,2,7c710fe6-d37f-a96d-84f4-2006363b6367,
0.0,,2016-09-11 23:44:19.240,35.945835,,NNW,Mostly sunny,,1,AccuWeather,2016-09-12 00:18:32.964,2016-09-12 00:18:32.964,0,-83.9499,27.8,34,UTC+0000,ROm+XQMkto,8d9edadf-e53e-3912-5ac5-320c7f961fdf,com.sec.android.app.shealth,km/h,,7.0,1,b1453be9-dc00-ebbd-5ec8-6dedd9bf6bbb,
4.0,,2020-10-06 19:42:12.731,35.932602,,,Sunny,,1,TWC,2020-10-06 19:53:38.581,2020-10-06 19:53:38.581,0,-83.96262,24.0,53,UTC-0400,PEzvKidhug,2de9f80d-5cbb-3717-ae55-93f0b31da976,com.sec.android.app.shealth,,,,1,728047cc-a23b-f078-aab6-c5c939513bd7,
4.0,,2020-09-27 17:21:41.710,35.932972,,,Cloudy,,1,TWC,2020-09-27 18:14:43.431,2020-09-27 18:14:43.431,0,-83.96155,22.0,83,UTC-0400,PEzvKidhug,a5cb225c-5406-8239-eacc-bcccb69c1256,com.sec.android.app.shealth,,,,3,38f532a6-a0fa-2b9b-7931-0ee00fe492fa,
0.0,,2020-09-20 03:09:00.860,35.936974,,,Fair,,1,TWC,2020-09-20 03:23:06.920,2020-09-20 03:23:06.920,0,-83.95699,16.0,92,UTC-0400,PEzvKidhug,f2457a98-66d2-0bd4-3a14-feaac29156dd,com.sec.android.app.shealth,,,,18,368ec04c-0eb9-dcfd-3ef5-4c8c083a12fe,
2.0,,2017-10-09 16:29:53.569,35.960842,,N,Cloudy,,1,AccuWeather,2017-10-09 17:10:14.779,2017-10-09 17:10:14.779,0,-83.88371,27.2,73,UTC+0000,PEzvKidhug,bc0f9084-5acf-74d6-75be-cec0e0cdc665,com.sec.android.app.shealth,km/h,,7.0,3,82f8eebd-3fec-50aa-b00d-ee7ef8cc5ee4,
4.0,,2020-09-30 15:01:32.944,35.935844,,,Sunny,,1,TWC,2020-09-30 15:17:30.394,2020-09-30 15:17:30.394,0,-83.95692,15.0,77,UTC-0400,PEzvKidhug,22b9dab8-8cde-bb40-180b-ee5cbf5ab154,com.sec.android.app.shealth,,,,1,711946d0-066c-9a5a-aa26-00104fcdfe52,
3.0,,2017-01-13 18:51:29.462,33.52517,,SW,Partly sunny,,1,AccuWeather,2017-01-13 19:42:54.121,2017-01-13 19:42:54.121,0,-86.80744,23.3,61,UTC+0000,PEzvKidhug,419aa889-c9e2-2a9c-7d87-dcba204a453b,com.sec.android.app.shealth,km/h,,7.0,2,a5445e77-2f0b-ca17-91fc-d83194275373,
,0,2022-08-26 20:09:40.848,35.93081,,NW. 310,Partly Cloudy,0,1,TWC,2022-08-26 20:09:40.864,2022-08-26 20:09:40.864,1,-83.95804,28.0,66,UTC-0400,rmpFWNZh7F,b1bf6760-446b-4da2-8cd6-87c51ab49255,com.sec.android.app.shealth,km/h,0,5.0,2,a8349622-2c3f-442e-8929-5282fde32e92,
0.0,,2018-02-19 22:41:28.220,35.712437,,,Mostly Cloudy,,1,TWC,2018-02-19 23:00:28.323,2018-02-19 23:00:28.323,0,-83.5156,20.0,55,UTC+0000,PEzvKidhug,2f2e22b1-d603-2222-9855-194fc5e28e1d,com.sec.android.app.shealth,,,,3,7549db2c-8af1-ca3c-e6f8-af07caa71512,
0.0,,2016-08-06 00:01:18.547,35.963955,,W,Mostly cloudy,,1,AccuWeather,2016-08-06 00:36:53.748,2016-08-06 00:36:53.748,0,-83.920044,31.7,49,UTC+0000,ROm+XQMkto,c9723219-db92-0b97-bdff-3364ae0b1b95,com.sec.android.app.shealth,km/h,,7.0,3,16e4066b-04fa-60e6-2465-6c72a8e2905d,
0.0,,2016-10-09 23:36:27.127,35.95803,,NNE,Clear,,1,AccuWeather,2016-10-09 23:59:45.881,2016-10-09 23:59:45.881,0,-83.933784,20.6,31,UTC+0000,ROm+XQMkto,5d113f28-cc22-6c39-9fee-9a13027098ea,com.sec.android.app.shealth,km/h,,7.0,18,b1130598-f5f4-2588-3414-508ce5a4536c,
,,2022-08-26 20:50:32.006,35.932587,,310.NW,Partly Cloudy,,1,TWC,2022-08-26 21:09:32.457,2022-08-26 21:09:32.457,1,-83.96642,28.0,66,UTC-0400,fOrMnGyNlI,cd6c3e21-9fb8-4a36-a45a-14419dd18338,com.sec.android.app.shealth,km/h,,6.0,2,e0b3c1cf-b31b-42b3-8b0b-2687c8e72e82,
0.0,,2017-10-05 22:42:20.524,35.945507,,N,Sunny,,1,AccuWeather,2017-10-05 23:30:28.563,2017-10-05 23:30:28.563,0,-83.94993,26.1,50,UTC+0000,PEzvKidhug,6acd11a0-4dd2-6af9-8369-4a12e86a464a,com.sec.android.app.shealth,km/h,,7.0,1,b41f1ca8-59f8-305d-8cec-d81ced2d8d8b,
5.0,,2021-03-28 19:00:59.060,35.9344,,,Mostly Cloudy,,1,TWC,2021-03-28 19:42:18.405,2021-03-28 19:42:17.613,0,-83.96349,17.0,59,UTC-0400,C2yRtg360R,f6a1a381-40ec-8e46-e0fa-af537ec8d653,com.sec.android.app.shealth,,,,2,7f3027e1-041f-3200-fc6e-e23c502dc112,
0.0,,2016-08-31 23:36:02.583,35.968365,,NNW,Mostly cloudy,,1,AccuWeather,2016-09-01 00:37:51.013,2016-09-01 00:37:51.013,0,-83.9202,31.7,46,UTC+0000,ROm+XQMkto,30df65a3-be40-a5be-f1cc-c2a0818a2701,com.sec.android.app.shealth,km/h,,7.0,3,8d9bac50-397d-ddda-dc07-5ec8a3a5f4dc,
4.0,,2016-03-12 18:50:24.378,35.945698,,WSW,Mostly cloudy,,1,AccuWeather,2016-03-12 19:37:27.131,2016-03-12 19:37:27.131,0,-83.950615,25.0,53,UTC+0000,ROm+XQMkto,ac979788-2fa1-1eb5-e827-057754954f29,com.sec.android.app.shealth,km/h,,7.0,3,848166e3-cbb8-26eb-e668-920d7eb0bc93,
0.0,,2021-05-01 01:55:26.410,35.96794,,,Clear,,1,TWC,2021-05-01 02:25:12.273,2021-05-01 02:25:12.257,0,-83.91894,17.0,51,UTC-0400,C2yRtg360R,63f0d2b5-a032-94d0-d41c-671d28191ccb,com.sec.android.app.shealth,,,,18,3a3ca9dd-02d3-89ce-c889-e8f31bd721b4,
4.0,,2020-08-29 20:13:27.410,35.939552,,,Mostly Cloudy,,1,TWC,2020-08-29 20:48:14.984,2020-08-29 20:48:14.984,0,-83.95797,31.0,59,UTC-0400,PEzvKidhug,293da6de-c8d0-f8f5-7449-f56bd5d505f5,com.sec.android.app.shealth,,,,3,83c3a284-284e-b6f3-552f-a8757ed24e24,
0.0,,2018-07-21 00:41:10.302,35.957092,,,Partly Cloudy,,1,TWC,2018-07-21 01:00:15.629,2018-07-21 01:00:15.629,0,-83.939255,28.0,65,UTC+0000,PEzvKidhug,8d370972-f7b4-0dea-f33f-2c3e7e53e1fe,com.sec.android.app.shealth,,,,2,00a1d570-046e-86a2-3611-4b278147af51,
3.0,,2016-07-10 00:01:19.371,35.964165,,SW,Cloudy,,1,AccuWeather,2016-07-10 00:35:29.086,2016-07-10 00:35:29.086,0,-83.92668,25.0,70,UTC+0000,ROm+XQMkto,03b13814-f944-bd5c-0d5a-c28d4421b171,com.sec.android.app.shealth,km/h,,7.0,3,878e12c5-b570-f276-2b8c-009df851491e,
0.0,,2018-08-27 01:07:39.824,35.95538,,,Clear,,1,TWC,2018-08-27 01:19:11.431,2018-08-27 01:19:11.431,0,-83.9382,26.0,80,UTC+0000,PEzvKidhug,748e0d32-0ec6-8d94-eaa3-44df841018fd,com.sec.android.app.shealth,,,,18,5e8f96e6-456b-0168-a064-c888eec94df4,
4.0,,2016-02-27 19:58:22.059,35.95721,,W,Sunny,,1,AccuWeather,2016-02-27 20:10:24.790,2016-02-27 20:10:24.790,0,-83.92038,10.0,40,UTC+0000,ROm+XQMkto,d7e05df8-6dfe-3270-0b6c-a742ad8e6037,com.sec.android.app.shealth,km/h,,7.0,1,df88b310-7927-b327-22da-5163ec84bbd2,
4.0,,2016-03-16 18:54:24.567,35.96057,,WSW,Mostly sunny,,1,AccuWeather,2016-03-16 19:22:31.061,2016-03-16 19:22:31.061,0,-83.92414,23.3,20,UTC+0000,ROm+XQMkto,04ccc097-1d4a-5d0e-307c-9acee17469a8,com.sec.android.app.shealth,km/h,,7.0,1,dd2cb05a-9f43-12dc-2e81-7bf0043c4254,
0.0,,2018-01-20 23:35:08.818,35.89955,,,Partly Cloudy,,1,TWC,2018-01-21 00:00:10.282,2018-01-21 00:00:10.282,0,-84.16178,11.0,55,UTC+0000,PEzvKidhug,2958bdfa-924f-36ca-4051-2d60100cceda,com.sec.android.app.shealth,,,,19,5d558fb7-61ff-b3b7-1823-3b4f5ee21ba5,
2.0,,2021-06-07 22:21:06.040,35.938145,,,Partly Cloudy,,1,TWC,2021-06-07 22:54:31.908,2021-06-07 22:54:27.951,0,-83.957924,26.0,76,UTC-0400,C2yRtg360R,11ccb7d1-a850-4417-c19f-05d48de74bc6,com.sec.android.app.shealth,,,,2,76fbfd0a-906e-91be-6efd-110ea69b864b,
10.0,,2021-06-18 17:03:26.630,35.93841,,,Fair,,1,TWC,2021-06-18 17:30:54.161,2021-06-18 17:30:52.033,0,-83.95802,30.0,42,UTC-0400,C2yRtg360R,0c7d4449-79ee-6e89-833a-ad492fc4d63e,com.sec.android.app.shealth,,,,1,4d415d9e-f042-1822-bd3b-bf5297adfb9e,
10.0,,2021-06-16 18:15:24.020,35.938873,,,Fair,,1,TWC,2021-06-16 18:52:46.596,2021-06-16 18:52:42.322,0,-83.95814,27.666668,34,UTC-0400,C2yRtg360R,88b79f98-4ead-d295-564c-76fab55baee5,com.sec.android.app.shealth,,,,1,b2c80dae-95cb-5291-0dba-1a31ce30358e,
