com.samsung.shealth.activity.day_summary,6261011,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,2271,,1501220,90,0,,2021-08-19 03:52:35.347,,2021-08-18 04:00:00.643,,,,-1,60000,26,,,,1715.0112,,122.35,1fbe3fd3-83e5-47cd-80cf-f05cf314bb8a.extra_data.json,KwIsSebkfa,7200,com.sec.android.app.shealth,1494020,34320000,1fbe3fd3-83e5-47cd-80cf-f05cf314bb8a,1629244800000,
,,,,355,,236785,,0,,2020-12-17 02:53:10.806,,2020-12-16 05:00:00.504,,,,60,27347,5,,,,253.65001,,19.409996,69673e59-889b-4299-a3d4-eac86b54fb52.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,236785,42300000,69673e59-889b-4299-a3d4-eac86b54fb52,1608076800000,
,,,,7760,,5078871,,0,,2021-05-24 03:21:20.386,,2021-05-23 04:00:01.461,,,,60,1174280,140,,,,5980.451,,477.36127,d20c25b0-816b-4037-8ae9-9f15a3732425.extra_data.json,KwIsSebkfa,400,com.sec.android.app.shealth,5078471,26760000,d20c25b0-816b-4037-8ae9-9f15a3732425,1621728000000,
,,,,7981,,4828722,,0,,2021-06-17 03:22:03.178,,2021-06-16 04:35:29.628,,,,60,2159090,133,,,,5967.471,,583.3441,62f0e8eb-c909-4e8e-862b-bcd312920a4a.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,4828722,32460000,62f0e8eb-c909-4e8e-862b-bcd312920a4a,1623801600000,
,,,,1028,,683645,90,0,,2021-07-28 10:53:59.422,,2021-07-25 04:00:00.725,,,,60,60000,12,,,,780.31104,,53.979008,b05275ae-487a-46fc-95d7-091e02f09744.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,683645,44820000,b05275ae-487a-46fc-95d7-091e02f09744,1627171200000,
,,,,7655,,4876567,,0,,2021-03-29 03:23:37.870,,2021-03-28 04:00:00.704,,,,60,2417400,135,,,,5602.754,,427.24536,60b8335f-41cb-4410-a0c2-0dc29413d6f1.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,4876567,34020000,60b8335f-41cb-4410-a0c2-0dc29413d6f1,1616889600000,
,,,,440,,293480,90,0,,2022-01-31 04:15:02.215,,2022-01-30 05:00:00.646,,,,-1,36685,4,,,,327.29214,,21.899843,8ffda178-367e-49a9-a0bf-c7978df62180.extra_data.json,yEjG51P5jF,0,com.sec.android.app.shealth,293480,35640000,8ffda178-367e-49a9-a0bf-c7978df62180,1643500800000,
,,,,3773,,2515790,,0,,2021-04-15 02:56:05.457,,2021-04-14 04:00:01.796,,,,60,60000,68,,,,2809.9678,,208.12997,62d34692-8511-47f3-aeb9-76d1751ea5d7.extra_data.json,KwIsSebkfa,1200,com.sec.android.app.shealth,2514590,41160000,62d34692-8511-47f3-aeb9-76d1751ea5d7,1618358400000,
,,,,4351,,2848547,,0,,2021-03-03 05:55:03.202,,2021-03-02 05:00:00.867,,,,60,60000,78,,,,3258.4019,,215.55003,ad462bc2-bcdd-46f9-bea9-7ce3005ca074.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,2848547,44280000,ad462bc2-bcdd-46f9-bea9-7ce3005ca074,1614643200000,
,,,,9574,,6198270,,0,,2021-05-11 03:56:54.571,,2021-05-10 04:00:00.623,,,,60,360000,171,,,,7232.8403,,509.46985,4ef366f6-8c04-41e9-bafd-50d8fb111992.extra_data.json,KwIsSebkfa,2800,com.sec.android.app.shealth,6195470,30240000,4ef366f6-8c04-41e9-bafd-50d8fb111992,1620604800000,
,,,,9693,,5842821,,0,,2020-09-27 01:55:01.997,,2020-09-26 04:00:00.897,,,,75,4538169,129,,,,7683.411,,454.7283,21a08a88-050e-4e7f-90ab-7601ffe0f555.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,5842821,34800000,21a08a88-050e-4e7f-90ab-7601ffe0f555,1601078400000,
,,,,9794,,6171525,,0,,2021-02-26 03:34:12.080,,2021-02-25 05:00:02.202,,,,60,2467079,170,,,,7101.5215,,443.22366,dc450209-fe97-4453-a3c3-ae8cf5e70bd8.extra_data.json,KwIsSebkfa,2800,com.sec.android.app.shealth,6168725,47280000,dc450209-fe97-4453-a3c3-ae8cf5e70bd8,1614211200000,
,,,,2523,,1682841,,0,,2020-12-09 05:39:48.779,,2020-12-08 05:00:00.620,,,,60,50025,46,,,,1911.9331,,122.670006,5c0d742a-666f-4bbc-a550-e43032687dae.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,1682841,41520000,5c0d742a-666f-4bbc-a550-e43032687dae,1607385600000,
,,,,13270,,8083520,,0,,2021-05-26 02:34:20.649,,2021-05-25 04:00:00.941,,,,60,2122410,223,,,,9954.509,,900.2581,9d30080f-a84f-48ee-aabc-d91b30ceab34.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,8083520,38760000,9d30080f-a84f-48ee-aabc-d91b30ceab34,1621900800000,
,,,,1828,,1219009,,0,,2021-06-11 00:40:13.000,,2021-06-10 04:00:00.715,,,,60,60000,33,,,,1326.0801,,104.829994,57e771bb-b129-43ee-b9b6-09c29fc9009e.extra_data.json,KwIsSebkfa,400,com.sec.android.app.shealth,1218609,30660000,57e771bb-b129-43ee-b9b6-09c29fc9009e,1623283200000,
,,,,12976,,8282117,,0,,2021-05-28 03:26:37.570,,2021-05-27 04:00:01.264,,,,60,1261920,228,,,,9919.783,,911.6468,c894638f-5185-4ab4-9361-a083e86e58b3.extra_data.json,KwIsSebkfa,5200,com.sec.android.app.shealth,8276917,43920000,c894638f-5185-4ab4-9361-a083e86e58b3,1622073600000,
,,,,10184,,6351815,,0,,2021-05-20 03:55:02.163,,2021-05-19 04:12:23.887,,,,60,2444869,175,,,,7729.3115,,606.7119,213224fb-fb99-49c6-af60-b159a86eb42b.extra_data.json,KwIsSebkfa,800,com.sec.android.app.shealth,6351015,35160000,213224fb-fb99-49c6-af60-b159a86eb42b,1621382400000,
,,,,9462,,6012558,,0,,2021-02-25 18:08:41.343,,2021-02-24 05:00:00.738,,,,60,3467744,166,,,,7004.422,,438.97986,2adaca32-9927-4b0c-bb5b-836378f14eea.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,6012558,46020000,2adaca32-9927-4b0c-bb5b-836378f14eea,1614124800000,
,,,,5543,,3636554,90,0,,2021-08-17 03:36:32.395,,2021-08-16 04:00:00.716,,,,-1,120000,66,,,,4157.331,,299.3399,ac2d2d14-0266-4018-b46c-88fb46b0b3e6.extra_data.json,KwIsSebkfa,400,com.sec.android.app.shealth,3636154,35460000,ac2d2d14-0266-4018-b46c-88fb46b0b3e6,1629072000000,
,,,,4143,,2677008,90,0,,2021-08-21 03:57:02.040,,2021-08-20 04:00:02.123,,,,-1,240000,48,,,,3092.6733,,221.49998,865669da-59cb-4ade-8996-af760718b075.extra_data.json,KwIsSebkfa,1730,com.sec.android.app.shealth,2675278,36780000,865669da-59cb-4ade-8996-af760718b075,1629417600000,
,,,,3363,,2225719,,0,,2020-12-02 05:15:03.068,,2020-12-01 05:00:01.752,,,,60,120000,61,,,,2543.3904,,165.83,2c876ac8-8344-4201-89ae-fbdd5a4af617.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,2225719,30960000,2c876ac8-8344-4201-89ae-fbdd5a4af617,1606780800000,
,,,,4287,,2543411,,0,,2020-09-02 22:52:49.827,,2020-08-31 04:01:18.042,,,,75,2048880,56,,,,3472.3005,,201.1,5f9699c8-c13a-4c10-9629-692ddf43e8ee.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,2543411,38940000,5f9699c8-c13a-4c10-9629-692ddf43e8ee,1598832000000,
,,,,4347,,2585610,90,0,,2021-08-06 03:46:08.720,,2021-08-05 04:00:00.587,,,,-1,1160040,46,,,,3313.0718,,314.63074,96b63552-e42a-4b3c-8cec-f1422fc3f437.extra_data.json,KwIsSebkfa,787700,com.sec.android.app.shealth,1797910,30720000,96b63552-e42a-4b3c-8cec-f1422fc3f437,1628121600000,
,,,,5050,,3289757,,0,,2021-03-31 03:28:35.773,,2021-03-30 04:00:00.580,,,,60,180000,90,,,,3785.876,,269.68005,a6d5ae64-2f3e-47bf-889a-df0e099dcea2.extra_data.json,KwIsSebkfa,1200,com.sec.android.app.shealth,3288557,36360000,a6d5ae64-2f3e-47bf-889a-df0e099dcea2,1617062400000,
,,,,4872,,3125689,,0,,2020-09-20 04:00:01.243,,2020-09-19 04:00:02.380,,,,75,851760,69,,,,3538.3003,,209.56519,7613279f-9908-4647-b75f-e69c20479302.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,3125689,35160000,7613279f-9908-4647-b75f-e69c20479302,1600473600000,
,,,,2281,,1510695,,0,,2021-02-18 02:57:01.661,,2021-02-17 05:00:00.874,,,,60,60000,41,,,,1701.671,,112.73001,83fb0c1c-75e9-42ed-a5f0-2e8e9c81357c.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,1510695,37560000,83fb0c1c-75e9-42ed-a5f0-2e8e9c81357c,1613520000000,
,,,,1178,,781027,,0,,2020-09-12 03:07:54.318,,2020-09-11 04:01:08.431,,,,75,60000,17,,,,874.34015,,50.399998,61920a7c-184c-4ebb-bbd9-40720be694df.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,781027,35280000,61920a7c-184c-4ebb-bbd9-40720be694df,1599782400000,
,,,,766,,510922,90,0,,2021-08-12 02:45:02.985,,2021-08-11 04:00:01.040,,,,-1,43355,8,,,,563.49,,43.07,1fd5c9d8-f6a8-4951-8634-46cd8a2a9b7c.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,510922,25740000,1fd5c9d8-f6a8-4951-8634-46cd8a2a9b7c,1628640000000,
,,,,2867,,1912259,,0,,2020-09-03 03:05:29.693,,2020-09-02 04:00:00.715,,,,75,60000,41,,,,2145.58,,120.77001,e05d83bd-6db9-4648-9903-6293d9898fe3.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,1912259,29340000,e05d83bd-6db9-4648-9903-6293d9898fe3,1599004800000,
,,,,2240,,1484652,,0,,2021-01-26 02:55:02.406,,2021-01-25 05:00:00.484,,,,60,120000,40,,,,1673.0198,,111.41997,c0e7cb54-83f9-4316-a4f1-bd02c73ff905.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,1484652,36900000,c0e7cb54-83f9-4316-a4f1-bd02c73ff905,1611532800000,
,,,,3192,,2196761,,0,,2020-11-05 21:26:35.883,,2020-11-05 05:00:01.563,,,,60,1096539,60,,,,2351.419,,146.56775,abf78108-19e7-4ac9-b0a3-3138b178ad18.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,2196761,27540000,abf78108-19e7-4ac9-b0a3-3138b178ad18,1604534400000,
,,,,4473,,2811386,90,0,,2021-07-28 10:53:56.376,,2021-07-08 04:00:00.707,,,,60,900240,51,,,,3357.615,,310.01956,752da5fb-638e-4810-9835-8a48bca18cb0.extra_data.json,KwIsSebkfa,2000,com.sec.android.app.shealth,2809386,27300000,752da5fb-638e-4810-9835-8a48bca18cb0,1625702400000,
,,,,1223,,815741,,0,,2020-09-09 03:02:42.789,,2020-09-08 04:00:01.831,,,,75,47357,17,,,,917.01917,,56.01001,a9f5bda5-4aec-4ffd-b785-46fd7ad19247.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,815741,20400000,a9f5bda5-4aec-4ffd-b785-46fd7ad19247,1599523200000,
,,,,6817,,4295401,,0,,2020-11-11 05:15:02.680,,2020-11-10 05:00:00.812,,,,60,1253251,118,,,,5023.6484,,306.4398,b451e1db-e974-4e7b-a7a5-a2676ca17a8f.extra_data.json,KwIsSebkfa,3200,com.sec.android.app.shealth,4292201,29760000,b451e1db-e974-4e7b-a7a5-a2676ca17a8f,1604966400000,
,,,,1469,,971122,,0,,2021-01-19 05:22:52.930,,2021-01-18 05:00:01.414,,,,60,60000,26,,,,1102.6401,,72.439995,3106d2fc-9b33-49f5-8924-4cc269189a91.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,971122,41580000,3106d2fc-9b33-49f5-8924-4cc269189a91,1610928000000,
,,,,6712,,4153968,90,0,,2021-07-28 10:53:58.828,,2021-07-22 04:00:00.722,,,,60,2232340,76,,,,4926.0815,,515.692,2646fe7a-6888-438a-a6de-224e280cf03b.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,4153968,28380000,2646fe7a-6888-438a-a6de-224e280cf03b,1626912000000,
,,,,5208,,3258044,90,0,,2021-08-23 03:59:12.111,,2021-08-22 04:00:00.850,,,,-1,858170,60,,,,3922.2148,,305.17645,c9578ab8-8b86-469d-af8d-742096dd8fea.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,3258044,35880000,c9578ab8-8b86-469d-af8d-742096dd8fea,1629590400000,
,,,,1578,,1049798,,0,,2020-12-10 04:30:31.234,,2020-12-09 05:00:00.566,,,,60,120000,28,,,,1202.892,,78.6,d1dcf557-81f9-4b53-abc7-589ff65ec219.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,1049798,35220000,d1dcf557-81f9-4b53-abc7-589ff65ec219,1607472000000,
,,,,7794,,4977703,90,0,,2021-07-28 10:53:59.018,,2021-07-23 04:00:00.834,,,,60,2202610,91,,,,5892.9976,,510.1905,4c291f8d-0c18-4d47-a738-42382a2d867c.extra_data.json,KwIsSebkfa,5200,com.sec.android.app.shealth,4972503,28740000,4c291f8d-0c18-4d47-a738-42382a2d867c,1626998400000,
,,,,7226,,4520065,,0,,2021-05-27 03:17:03.896,,2021-05-26 04:33:01.500,,,,60,1954990,125,,,,5476.0015,,537.37134,2532cbdc-da24-405c-8114-c9f9a0e85a6b.extra_data.json,KwIsSebkfa,400,com.sec.android.app.shealth,4519665,33480000,2532cbdc-da24-405c-8114-c9f9a0e85a6b,1621987200000,
,,,,154,,102718,,0,,2021-06-12 00:38:03.740,,2021-06-11 04:00:01.521,,,,60,21344,1,,,,115.39,,8.1,4b79cc7d-f04e-4dc4-928e-c9d18223863e.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,102718,40800000,4b79cc7d-f04e-4dc4-928e-c9d18223863e,1623369600000,
,,,,56,,37352,,0,,2021-03-07 04:26:52.899,,2021-03-06 05:00:00.436,,,,60,11339,0,,,,40.9,,3.13,f2303957-8a6c-4754-a840-f69a5cbcbac6.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,37352,44820000,f2303957-8a6c-4754-a840-f69a5cbcbac6,1614988800000,
,,,,7199,,4756148,,0,,2021-05-04 02:50:20.963,,2021-05-03 04:00:01.686,,,,60,240000,131,,,,5358.7397,,384.60004,ed3e998d-15a5-4b10-9e67-5d18ca439cbe.extra_data.json,KwIsSebkfa,4800,com.sec.android.app.shealth,4751348,27480000,ed3e998d-15a5-4b10-9e67-5d18ca439cbe,1620000000000,
,,,,9422,,6020162,90,0,,2021-07-28 10:53:59.512,,2021-07-26 04:00:01.662,,,,60,2080690,111,,,,7054.9204,,574.65015,5cd91f26-95d2-490a-97f9-541a0c857d64.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,6020162,27900000,5cd91f26-95d2-490a-97f9-541a0c857d64,1627257600000,
,,,,2223,,1473920,,0,,2020-09-06 01:35:01.866,,2020-09-05 04:00:01.734,,,,75,120000,32,,,,1661.8198,,97.97,59758937-0d49-419f-b527-aa21188d156a.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,1473920,28260000,59758937-0d49-419f-b527-aa21188d156a,1599264000000,
,,,,6850,,4164363,,0,,2020-09-24 02:55:04.065,,2020-09-23 04:00:01.072,,,,75,2377232,92,,,,5140.3237,,310.98312,692effb8-1673-4fc2-a856-5d15e6084106.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,4164363,28500000,692effb8-1673-4fc2-a856-5d15e6084106,1600819200000,
,,,,895,,596965,,0,,2020-12-15 06:55:02.046,,2020-12-14 05:00:00.628,,,,60,44022,15,,,,670.75995,,43.679996,9d6eb8b9-9295-42eb-8c4d-d5c0ad5e9e72.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,596965,30060000,9d6eb8b9-9295-42eb-8c4d-d5c0ad5e9e72,1607904000000,
,,,,8020,,4956469,,0,,2021-06-21 03:35:06.318,,2021-06-20 04:30:24.253,,,,60,2381480,136,,,,6026.746,,600.92566,cdd52acd-5732-446a-ba10-fbda475fdbed.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,4956469,51900000,cdd52acd-5732-446a-ba10-fbda475fdbed,1624147200000,
,,,,505,,336835,,0,,2021-01-31 01:15:03.805,,2021-01-30 05:00:00.402,,,,60,50692,8,,,,380.33997,,24.26,8de02152-0e69-44bb-a6c8-6232f97bed08.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,336835,55320000,8de02152-0e69-44bb-a6c8-6232f97bed08,1611964800000,
,,,,12175,,7806727,,0,,2021-04-20 02:58:28.686,,2021-04-19 04:00:00.723,,,,60,2722560,216,,,,8944.401,,811.36975,23fbfa95-cb5d-4840-8dfb-e4e1e041b50e.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,7806727,41520000,23fbfa95-cb5d-4840-8dfb-e4e1e041b50e,1618790400000,
,,,,5054,,3324719,,0,,2021-03-01 06:18:27.171,,2021-02-28 05:00:01.182,,,,60,1863264,91,,,,3749.268,,244.1464,fbd72a09-283f-4a94-80f5-6d0ebe09eca6.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,3324719,44100000,fbd72a09-283f-4a94-80f5-6d0ebe09eca6,1614470400000,
,,,,763,,508921,,0,,2021-01-16 03:15:02.878,,2021-01-15 05:00:00.610,,,,60,46690,13,,,,563.79,,38.22,284fdee5-00d8-4652-a384-149c4d25c28d.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,508921,43800000,284fdee5-00d8-4652-a384-149c4d25c28d,1610668800000,
,,,,6391,,4189734,,0,,2021-03-24 02:53:10.242,,2021-03-23 04:00:01.017,,,,60,120000,115,,,,4768.59,,344.33,7dcf0a49-83d4-41c9-beec-7384eb6dc57a.extra_data.json,KwIsSebkfa,341,com.sec.android.app.shealth,4189393,34860000,7dcf0a49-83d4-41c9-beec-7384eb6dc57a,1616457600000,
,,,,4665,,2828101,,0,,2020-08-22 03:26:33.418,,2020-08-21 04:00:00.752,,,,75,2105740,62,,,,3761.8108,,217.54091,fb4cb186-efeb-4067-a0e0-7eb4b1f3cbcc.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,2828101,27660000,fb4cb186-efeb-4067-a0e0-7eb4b1f3cbcc,1597968000000,
,,,,4619,,3037424,,0,,2021-04-12 21:23:12.502,,2021-04-11 04:00:00.659,,,,60,1058940,83,,,,3478.7256,,301.98895,2edb86d7-f283-4f72-9a4f-1e1a1ae2df62.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,3037424,30420000,2edb86d7-f283-4f72-9a4f-1e1a1ae2df62,1618099200000,
,,,,7890,,5150553,,0,,2020-03-06 06:15:16.226,,2020-03-05 05:00:17.365,,,,60,420000,141,,,,5530.9097,,336.10004,11a03f1c-5f04-4616-964b-c122945ecc58.extra_data.json,cfxbbbfj2r,2400,com.sec.android.app.shealth,5148153,28260000,11a03f1c-5f04-4616-964b-c122945ecc58,1583366400000,
,,,,6461,,4048903,,0,,2021-03-25 03:50:50.293,,2021-03-24 04:00:00.929,,,,60,1387770,111,,,,4801.7227,,352.4336,22a3883a-c73a-434e-b000-20197132b553.extra_data.json,KwIsSebkfa,400,com.sec.android.app.shealth,4048503,42480000,22a3883a-c73a-434e-b000-20197132b553,1616544000000,
,,,,6069,,3636999,90,0,,2021-07-28 10:53:56.309,,2021-07-07 04:00:01.230,,,,60,2248620,66,,,,4555.2876,,328.48203,00452000-9615-4ebf-af62-b4cd94d7a870.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,3636999,28680000,00452000-9615-4ebf-af62-b4cd94d7a870,1625616000000,
,,,,4281,,2812433,90,0,,2021-08-20 03:19:42.690,,2021-08-19 04:00:00.710,,,,-1,863850,51,,,,3235.2056,,287.42526,ffd23003-97eb-493f-9a5a-50cb6659910b.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,2812433,41760000,ffd23003-97eb-493f-9a5a-50cb6659910b,1629331200000,
,,,,1103,,735701,90,0,,2021-07-29 02:52:04.301,,2021-07-28 04:00:01.106,,,,60,52693,13,,,,827.43304,,60.05,008a3264-4ddf-44d7-807f-d5661d5ccd22.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,735701,36540000,008a3264-4ddf-44d7-807f-d5661d5ccd22,1627430400000,
,,,,1881,,1230495,,0,,2021-06-04 02:35:00.507,,2021-06-03 04:00:00.950,,,,60,180000,33,,,,1390.1,,102.219986,ba986a8d-4e48-4aee-83b0-202713276b84.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,1230495,27660000,ba986a8d-4e48-4aee-83b0-202713276b84,1622678400000,
,,,,366,,244122,,0,,2021-01-13 03:45:25.406,,2021-01-12 05:00:00.572,,,,60,40687,6,,,,278.37997,,17.42,7e214386-94a7-4a2d-ba32-d36b23cdbdde.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,244122,56580000,7e214386-94a7-4a2d-ba32-d36b23cdbdde,1610409600000,
,,,,5051,,3327112,,0,,2020-08-04 03:35:01.012,,2020-08-03 04:00:01.295,,,,75,180000,73,,,,3824.1204,,225.31,c0eb391b-66c9-47dc-a30c-d50cb3f17a01.extra_data.json,cfxbbbfj2r,1600,com.sec.android.app.shealth,3325512,28860000,c0eb391b-66c9-47dc-a30c-d50cb3f17a01,1596412800000,
,,,,7391,,4957190,,0,,2021-05-14 03:33:41.632,,2021-05-13 04:00:00.679,,,,60,1261389,136,,,,5518.061,,477.14212,60ef2c36-4eef-474d-a292-51c37552d665.extra_data.json,KwIsSebkfa,1200,com.sec.android.app.shealth,4955990,26940000,60ef2c36-4eef-474d-a292-51c37552d665,1620864000000,
,,,,2118,,1412676,,0,,2020-08-18 20:14:25.195,,2020-08-17 04:00:01.603,,,,75,60000,30,,,,1596.7181,,95.490005,fa5e22de-3bb3-430e-be03-c52f4e0f87fb.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,1412676,25380000,fa5e22de-3bb3-430e-be03-c52f4e0f87fb,1597622400000,
,,,,7011,,4628146,,0,,2021-04-28 05:38:12.932,,2021-04-27 04:00:00.830,,,,60,120000,128,,,,5268.755,,381.32892,356738fe-e879-460c-bf41-4a62d6601dfa.extra_data.json,KwIsSebkfa,800,com.sec.android.app.shealth,4627346,44220000,356738fe-e879-460c-bf41-4a62d6601dfa,1619481600000,
,,,,335,,223445,,0,,2021-04-30 03:13:11.370,,2021-04-29 04:00:00.777,,,,60,34017,5,,,,236.58002,,18.359999,53718fb9-afa6-440f-8ffc-bb72bd7097ae.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,223445,39060000,53718fb9-afa6-440f-8ffc-bb72bd7097ae,1619654400000,
,,,,829,,552943,,0,,2020-03-18 03:35:00.745,,2020-03-17 04:00:59.134,,,,60,47357,15,,,,621.56006,,34.090004,3ba6e2e9-a1c5-4219-a665-e2503ea74c8f.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,552943,40800000,3ba6e2e9-a1c5-4219-a665-e2503ea74c8f,1584403200000,
,,,,966,,643521,,0,,2020-03-22 02:43:30.880,,2020-03-21 04:45:11.088,,,,60,39353,16,,,,731.56995,,40.63,cd6e3281-db19-4249-a443-c69274948f85.extra_data.json,cfxbbbfj2r,1200,com.sec.android.app.shealth,642321,45300000,cd6e3281-db19-4249-a443-c69274948f85,1584748800000,
,,,,6563,,4413274,90,0,,2021-08-09 03:44:03.933,,2021-08-08 04:00:01.106,,,,-1,1552800,81,,,,4862.0054,,508.98398,a053dba9-3670-4113-9068-a1c9dc9bbb2a.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,4413274,39660000,a053dba9-3670-4113-9068-a1c9dc9bbb2a,1628380800000,
,,,,595,,396865,90,0,,2021-08-07 23:27:28.579,,2021-08-07 04:00:00.759,,,,-1,33350,6,,,,443.78,,31.849998,6d42ab8f-8b96-4706-bf20-3bd757692df2.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,396865,35760000,6d42ab8f-8b96-4706-bf20-3bd757692df2,1628294400000,
,,,,744,,495714,,0,,2020-08-29 02:55:43.529,,2020-08-28 04:00:01.731,,,,75,38019,10,,,,555.81995,,31.369999,809cc52d-275b-4188-a70a-94e431ef7bf7.extra_data.json,cfxbbbfj2r,800,com.sec.android.app.shealth,494914,36420000,809cc52d-275b-4188-a70a-94e431ef7bf7,1598572800000,
,,,,568,,378856,,0,,2020-08-21 01:55:01.637,,2020-08-20 04:00:00.627,,,,75,38686,8,,,,412.53,,26.240002,d2bda837-17b6-479a-8a34-fb7b0c18026e.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,378856,24960000,d2bda837-17b6-479a-8a34-fb7b0c18026e,1597881600000,
,,,,7196,,4156044,,0,,2020-05-02 02:07:24.532,,2020-05-01 04:00:00.214,,,,75,2002156,92,,,,5912.4487,,443.80313,03059024-0223-42df-b572-5aca61a1f61b.extra_data.json,cfxbbbfj2r,147,com.sec.android.app.shealth,4155897,41880000,03059024-0223-42df-b572-5aca61a1f61b,1588291200000,
,,,,1720,,1098369,,0,,2020-05-28 02:15:01.736,,2020-05-27 04:00:02.467,,,,75,240000,24,,,,1291.7402,,71.5,e76366ee-7a9a-40e8-a887-3ca920361c44.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,1098369,34260000,e76366ee-7a9a-40e8-a887-3ca920361c44,1590537600000,
,,,,7492,,4530249,,0,,2020-06-03 01:58:37.561,,2020-06-02 04:00:00.746,,,,75,2002041,100,,,,6149.8916,,479.47983,f97b0b05-e3ee-49b2-93ee-07e981697239.extra_data.json,cfxbbbfj2r,0,com.sec.android.app.shealth,4530249,20700000,f97b0b05-e3ee-49b2-93ee-07e981697239,1591056000000,
,,,,4385,,2847018,,0,,2021-03-02 04:53:10.499,,2021-03-01 05:00:00.460,,,,60,878681,78,,,,3275.9233,,205.91856,573043c1-3030-4747-8e1b-6b0204b2311d.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,2847018,33540000,573043c1-3030-4747-8e1b-6b0204b2311d,1614556800000,
,,,,5829,,3845815,,0,,2021-05-18 02:00:08.232,,2021-05-17 04:00:00.868,,,,60,120000,105,,,,4382.0127,,316.72006,0b0ea887-19fa-4bc9-8d46-7f6fa7307319.extra_data.json,KwIsSebkfa,8637,com.sec.android.app.shealth,3837178,26280000,0b0ea887-19fa-4bc9-8d46-7f6fa7307319,1621209600000,
,,,,7911,,4800507,,0,,2021-04-29 03:53:54.544,,2021-04-28 04:24:41.150,,,,60,3347450,133,,,,6255.8555,,537.33673,c639959f-1f04-43c4-b274-4b36b1dd076c.extra_data.json,KwIsSebkfa,0,com.sec.android.app.shealth,4800507,24240000,c639959f-1f04-43c4-b274-4b36b1dd076c,1619568000000,
,,,,6266,,3981389,,0,,2021-02-23 03:15:01.878,,2021-02-22 05:00:00.602,,,,60,2631812,110,,,,4680.5522,,297.9066,188ee6ea-503a-468e-b6b7-01bda18b59de.extra_data.json,KwIsSebkfa,400,com.sec.android.app.shealth,3980989,49020000,188ee6ea-503a-468e-b6b7-01bda18b59de,1613952000000,
