com.samsung.shealth.report,6242001,3
timezone,start_date,update_time,create_time,type,is_empty,version,deviceuuid,content,pkg_name,datauuid,compressed_content
America/New_York,1469937600000,2016-08-07 17:40:03.778,2016-08-07 17:39:03.233,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,45309671-0b4c-49fb-b041-40259c05c9b9,45309671-0b4c-49fb-b041-40259c05c9b9.compressed_content.json,
America/New_York,1459656000000,2018-03-14 16:00:40.886,2017-09-06 22:02:37.311,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,07cb1bf9-c4b7-40c0-88d3-965b32c74093,07cb1bf9-c4b7-40c0-88d3-965b32c74093.compressed_content.json,
America/New_York,1464494400000,2017-08-24 22:48:43.172,2017-04-19 17:25:55.668,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,881430d5-d00e-444b-ae4d-7e01eac7b4a7,881430d5-d00e-444b-ae4d-7e01eac7b4a7.compressed_content.json,
America/New_York,1516510800000,2018-01-28 18:28:16.457,2018-01-28 18:27:17.028,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,28ce1ed6-e965-4531-ad8f-b2f87e0ffeab,28ce1ed6-e965-4531-ad8f-b2f87e0ffeab.compressed_content.json,
America/New_York,1520139600000,2018-03-11 17:28:04.394,2018-03-11 17:27:03.437,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,d2443dcb-40b5-4a9a-8b93-23c96a2f5637,d2443dcb-40b5-4a9a-8b93-23c96a2f5637.compressed_content.json,
America/New_York,1622347200000,2021-06-06 17:32:37.606,2021-06-06 17:32:36.669,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,45e16061-3f93-47a0-98e8-065c51d643eb,45e16061-3f93-47a0-98e8-065c51d643eb.compressed_content.json,
America/New_York,1471752000000,2018-07-27 16:01:31.792,2018-04-17 13:24:00.015,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,f5bf8d44-2792-45f5-9322-abd9b083701b,f5bf8d44-2792-45f5-9322-abd9b083701b.compressed_content.json,
America/Chicago,1488088800000,2017-03-05 20:45:04.291,2017-03-05 20:44:01.634,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,eac0323d-df2b-41dd-acf6-0b3388d07347,eac0323d-df2b-41dd-acf6-0b3388d07347.compressed_content.json,
America/New_York,1613278800000,2021-02-21 18:32:55.731,2021-02-21 18:32:54.534,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,c5fdc606-830d-4d65-8915-5be2defd5d29,c5fdc606-830d-4d65-8915-5be2defd5d29.compressed_content.json,
America/New_York,1472961600000,2018-03-14 16:00:37.658,2017-09-06 22:02:33.190,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,58847ce8-1e94-4829-8c0d-0a1f8688cc30,58847ce8-1e94-4829-8c0d-0a1f8688cc30.compressed_content.json,
America/New_York,1556424000000,2019-05-11 18:31:07.985,2019-05-05 17:51:01.191,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,ee19bade-171f-4dda-9bb6-5854e0a2fa55,ee19bade-171f-4dda-9bb6-5854e0a2fa55.compressed_content.json,
America/New_York,1459051200000,2019-07-22 16:18:13.495,2019-03-06 18:49:21.157,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,656c0eff-62d0-4579-9120-e2d23a2cf331,656c0eff-62d0-4579-9120-e2d23a2cf331.compressed_content.json,
America/New_York,1471147200000,2022-04-05 20:38:08.356,2021-08-25 22:18:40.213,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,70751d82-c384-42df-9626-76d97f03325b,70751d82-c384-42df-9626-76d97f03325b.compressed_content.json,
Asia/Amman,1558818000000,2019-06-08 10:50:53.531,2019-06-04 10:51:00.576,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,0a6001ab-979c-4d39-b763-8c77d90ae424,0a6001ab-979c-4d39-b763-8c77d90ae424.compressed_content.json,
America/New_York,1533441600000,2018-08-12 17:26:34.540,2018-08-12 17:26:32.248,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,a1285458-b25d-44f1-9ae0-5b671a49c921,a1285458-b25d-44f1-9ae0-5b671a49c921.compressed_content.json,
America/New_York,1480222800000,2016-12-04 19:45:31.863,2016-12-04 19:44:01.968,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,baa7d630-239f-424e-b536-8baa44451aec,baa7d630-239f-424e-b536-8baa44451aec.compressed_content.json,
America/New_York,1462075200000,2017-04-11 04:07:22.326,2016-11-18 16:06:52.942,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,54a6a543-0ad7-481b-9338-aa64a00a35b0,54a6a543-0ad7-481b-9338-aa64a00a35b0.compressed_content.json,
America/New_York,1564286400000,2019-08-10 17:51:35.632,2019-08-04 17:51:50.604,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,194b97d2-6271-48e0-b774-1ba272ee3f8e,194b97d2-6271-48e0-b774-1ba272ee3f8e.compressed_content.json,
America/New_York,1466913600000,2019-02-27 15:42:31.786,2018-09-12 14:37:12.373,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,f359b3c4-06bd-4baf-9290-54b5ce2841bf,f359b3c4-06bd-4baf-9290-54b5ce2841bf.compressed_content.json,
America/New_York,1606626000000,2020-12-07 18:48:01.760,2020-12-06 19:01:43.742,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,17375683-ba58-435b-aa0b-bebb0fc4522f,17375683-ba58-435b-aa0b-bebb0fc4522f.compressed_content.json,
America/New_York,1478404800000,2020-10-14 04:42:25.571,2019-08-27 05:18:57.545,0,0,1,cfxbbbfj2r,X,com.sec.android.app.shealth,3cc269b4-315c-4752-ac9f-50df98dcf946,3cc269b4-315c-4752-ac9f-50df98dcf946.compressed_content.json,
America/New_York,1583038800000,2020-03-08 18:22:14.402,2020-03-08 18:22:13.501,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,4bc1ad7e-d2d8-4bf2-b1af-444bb1b2d2d2,4bc1ad7e-d2d8-4bf2-b1af-444bb1b2d2d2.compressed_content.json,
America/New_York,1588478400000,2020-05-10 17:29:03.050,2020-05-10 17:29:01.930,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,dbe4c76d-6710-4039-b3d1-93b8e66d7985,dbe4c76d-6710-4039-b3d1-93b8e66d7985.compressed_content.json,
America/New_York,1534046400000,2018-08-19 17:26:52.633,2018-08-19 17:26:35.927,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,17f0f3cc-86a5-45a8-ac2c-00042f603c0d,17f0f3cc-86a5-45a8-ac2c-00042f603c0d.compressed_content.json,
America/New_York,1468123200000,2019-02-27 15:42:31.581,2018-09-12 14:37:12.225,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,846ecf69-6c02-424a-95fa-58bff3dc0699,846ecf69-6c02-424a-95fa-58bff3dc0699.compressed_content.json,
America/New_York,1526184000000,2018-05-20 17:27:53.162,2018-05-20 17:26:29.455,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,4321b083-04d1-483e-9c20-130191f6f35c,4321b083-04d1-483e-9c20-130191f6f35c.compressed_content.json,
America/New_York,1466308800000,2017-08-24 22:48:43.031,2017-04-19 17:25:55.615,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,8a48fae0-af9c-4b71-ba4b-d0c9ef965f8f,8a48fae0-af9c-4b71-ba4b-d0c9ef965f8f.compressed_content.json,
America/New_York,1462680000000,2016-05-15 17:17:34.909,2016-05-15 17:17:33.477,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,ebfb42b9-718f-4ee8-b65b-e408c6f60691,ebfb42b9-718f-4ee8-b65b-e408c6f60691.compressed_content.json,
America/New_York,1503201600000,2017-08-29 19:51:02.770,2017-08-27 19:52:44.045,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,7a0ec9f6-1b76-4b69-a2f2-d408b9154cf5,7a0ec9f6-1b76-4b69-a2f2-d408b9154cf5.compressed_content.json,
America/New_York,1457845200000,2020-10-14 04:42:26.911,2019-08-27 05:18:58.191,0,0,1,cfxbbbfj2r,X,com.sec.android.app.shealth,371d4d36-2c80-4dde-a0fc-360fc013e494,371d4d36-2c80-4dde-a0fc-360fc013e494.compressed_content.json,
America/New_York,1506830400000,2017-10-08 17:28:01.065,2017-10-08 17:26:28.819,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,19889c5a-53f5-43d3-b630-44725f134732,19889c5a-53f5-43d3-b630-44725f134732.compressed_content.json,
Asia/Amman,1559422800000,2019-06-15 10:50:53.373,2019-06-09 10:50:52.776,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,9358d358-54a1-462a-bb8b-6689e9c35e99,9358d358-54a1-462a-bb8b-6689e9c35e99.compressed_content.json,
America/New_York,1470542400000,2017-08-24 22:48:42.479,2017-04-19 17:25:55.461,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,20689d3c-fc56-43d6-ba97-dc86b322015f,20689d3c-fc56-43d6-ba97-dc86b322015f.compressed_content.json,
America/New_York,1463889600000,2018-03-14 16:00:40.232,2017-09-06 22:02:35.777,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,48d6fb9c-1869-4b60-8f53-92e351fca96b,48d6fb9c-1869-4b60-8f53-92e351fca96b.compressed_content.json,
America/New_York,1463284800000,2018-07-27 16:01:34.078,2018-04-17 13:24:04.731,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,8e261186-cc1d-4e99-8de5-15a818d53e2d,8e261186-cc1d-4e99-8de5-15a818d53e2d.compressed_content.json,
America/New_York,1619323200000,2021-05-02 17:33:02.903,2021-05-02 17:33:01.688,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,625c6796-9dc7-4607-a753-bac4e26ce509,625c6796-9dc7-4607-a753-bac4e26ce509.compressed_content.json,
America/New_York,1474776000000,2018-03-14 16:00:37.233,2017-09-06 22:02:32.674,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,409d13ff-36ad-47e8-8713-a34ba523ecf4,409d13ff-36ad-47e8-8713-a34ba523ecf4.compressed_content.json,
America/New_York,1471752000000,2018-03-14 16:00:37.856,2017-09-06 22:02:33.354,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,3860dd54-f906-4cab-bb76-e1314ad450fc,3860dd54-f906-4cab-bb76-e1314ad450fc.compressed_content.json,
America/New_York,1478404800000,2018-07-27 16:01:30.578,2018-04-17 13:23:57.662,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,6c3eb685-3f9e-47ff-84f0-da8ec62c0521,6c3eb685-3f9e-47ff-84f0-da8ec62c0521.compressed_content.json,
America/New_York,1500177600000,2017-07-23 19:52:04.538,2017-07-23 19:51:03.778,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,0a9dbd8d-ea6a-4d41-ba0d-77ab0d807e66,0a9dbd8d-ea6a-4d41-ba0d-77ab0d807e66.compressed_content.json,
America/New_York,1465704000000,2016-06-19 17:04:27.691,2016-06-19 17:02:26.981,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,1de9908b-4d0d-436f-b509-f50e79037c3a,1de9908b-4d0d-436f-b509-f50e79037c3a.compressed_content.json,
America/New_York,1474171200000,2022-04-05 20:38:07.987,2021-08-25 22:18:39.706,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,ebf71d72-abff-4f4f-9a76-58ce88b3b7e5,ebf71d72-abff-4f4f-9a76-58ce88b3b7e5.compressed_content.json,
America/New_York,1665288000000,2022-10-20 17:29:32.489,2022-10-20 17:29:32.489,0,0,2,rmpFWNZh7F,X,com.sec.android.app.shealth,8f96647d-0248-460e-a9e7-b2e11e8069d4,8f96647d-0248-460e-a9e7-b2e11e8069d4.compressed_content.json,
America/New_York,1613883600000,2021-02-28 18:32:56.022,2021-02-28 18:32:54.979,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,c47b91dd-49bb-4a8b-8413-00035e90db86,c47b91dd-49bb-4a8b-8413-00035e90db86.compressed_content.json,
America/New_York,1470542400000,2018-03-14 16:00:38.488,2017-09-06 22:02:33.889,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,8d659059-fc0e-407d-a794-5e6e9e2cd4b1,8d659059-fc0e-407d-a794-5e6e9e2cd4b1.compressed_content.json,
America/New_York,1461470400000,2017-04-11 04:07:22.593,2016-11-18 16:06:52.980,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,0391ef6e-1c8c-4311-ad6c-3386fbb2f6f8,0391ef6e-1c8c-4311-ad6c-3386fbb2f6f8.compressed_content.json,
America/New_York,1561262400000,2019-07-06 21:26:13.157,2019-07-01 18:51:01.122,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,9fb82fac-245c-4a51-8f4b-a1207880162c,9fb82fac-245c-4a51-8f4b-a1207880162c.compressed_content.json,
America/New_York,1518325200000,2018-02-18 18:28:01.001,2018-02-18 18:26:41.203,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,0ea59a22-4569-4b91-9d36-2fe333ccff4e,0ea59a22-4569-4b91-9d36-2fe333ccff4e.compressed_content.json,
America/New_York,1488690000000,2017-03-12 18:45:13.116,2017-03-12 18:44:07.536,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,ecb165c2-111e-47f0-8772-5c0477636448,ecb165c2-111e-47f0-8772-5c0477636448.compressed_content.json,
America/New_York,1526788800000,2018-05-27 17:28:43.883,2018-05-27 17:27:06.210,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,d6f9daaa-1feb-4fd9-9b88-b053f2b16575,d6f9daaa-1feb-4fd9-9b88-b053f2b16575.compressed_content.json,
America/New_York,1462075200000,2019-07-22 16:18:13.268,2019-03-06 18:49:20.756,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,34f5502e-00f2-4110-a3c8-80796554eecf,34f5502e-00f2-4110-a3c8-80796554eecf.compressed_content.json,
America/New_York,1470542400000,2021-08-24 23:55:11.692,2020-10-19 22:34:22.756,0,0,1,KwIsSebkfa,X,com.sec.android.app.shealth,c94092b0-0dc3-422a-8042-68c78e2bff55,c94092b0-0dc3-422a-8042-68c78e2bff55.compressed_content.json,
America/New_York,1471752000000,2019-07-22 16:18:12.449,2019-03-06 18:49:19.433,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,5905a586-b672-4e01-87d7-403af6208559,5905a586-b672-4e01-87d7-403af6208559.compressed_content.json,
America/New_York,1471752000000,2016-09-03 20:00:12.164,2016-08-28 19:57:15.486,0,,1,J9OOjwOhpg,X,com.sec.android.app.shealth,fa8c2a24-6f7d-4dc9-97ba-d257832bac06,fa8c2a24-6f7d-4dc9-97ba-d257832bac06.compressed_content.json,
America/New_York,1465704000000,2017-04-11 04:07:21.311,2016-11-18 16:06:52.646,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,0c2b0c32-f7d4-41bf-9bb6-d6a330c76dea,0c2b0c32-f7d4-41bf-9bb6-d6a330c76dea.compressed_content.json,
America/New_York,1569729600000,2019-10-06 17:33:59.497,2019-10-06 17:33:55.994,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,d7dc9b46-b63c-470d-a1fb-5f670921ab66,d7dc9b46-b63c-470d-a1fb-5f670921ab66.compressed_content.json,
America/New_York,1457845200000,2019-07-22 16:18:13.561,2019-03-06 18:49:21.326,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,a4b31cca-1af4-4efa-86cf-5f4c245a3751,a4b31cca-1af4-4efa-86cf-5f4c245a3751.compressed_content.json,
America/New_York,1469937600000,2019-02-27 15:42:31.297,2018-09-12 14:37:11.981,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,7bb75f8a-32fb-4994-97e4-86261687f72e,7bb75f8a-32fb-4994-97e4-86261687f72e.compressed_content.json,
America/New_York,1472356800000,2022-04-05 20:38:08.195,2021-08-25 22:18:39.979,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,3abbabd0-60fc-409c-a0fb-d666b19a5c1e,3abbabd0-60fc-409c-a0fb-d666b19a5c1e.compressed_content.json,
America/New_York,1472961600000,2018-07-27 16:01:31.550,2018-04-17 13:23:59.344,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,1038a38a-4fdf-449c-ba28-bd2e9396e775,1038a38a-4fdf-449c-ba28-bd2e9396e775.compressed_content.json,
America/New_York,1464494400000,2020-10-14 04:42:26.439,2019-08-27 05:18:57.990,0,0,1,cfxbbbfj2r,X,com.sec.android.app.shealth,526c36a5-37a4-400e-bb1c-e1559610def3,526c36a5-37a4-400e-bb1c-e1559610def3.compressed_content.json,
America/New_York,1459656000000,2018-07-27 16:01:34.878,2018-04-17 13:24:05.930,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,f5c0374a-1cef-4d63-8f35-e4b2a304dd04,f5c0374a-1cef-4d63-8f35-e4b2a304dd04.compressed_content.json,
America/New_York,1463889600000,2018-07-27 16:01:33.919,2018-04-17 13:24:04.547,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,5465214b-8478-49ed-8df6-0ec63d2e8a1e,5465214b-8478-49ed-8df6-0ec63d2e8a1e.compressed_content.json,
America/New_York,1580014800000,2020-02-02 18:28:36.037,2020-02-02 18:28:34.862,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,8a1f937b-9b23-40aa-bf12-606fafc4cc23,8a1f937b-9b23-40aa-bf12-606fafc4cc23.compressed_content.json,
America/New_York,1475380800000,2018-07-27 16:01:31.111,2018-04-17 13:23:58.601,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,d39c360a-8d28-412e-ad2c-a9533471bb77,d39c360a-8d28-412e-ad2c-a9533471bb77.compressed_content.json,
America/New_York,1501387200000,2017-08-06 19:53:53.770,2017-08-06 19:52:02.828,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,3ed61abf-591c-47cc-9310-0abbd2df1f47,3ed61abf-591c-47cc-9310-0abbd2df1f47.compressed_content.json,
America/New_York,1465099200000,2018-07-27 16:01:33.439,2018-04-17 13:24:03.785,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,f1be6559-20aa-4610-8854-e21056d265b8,f1be6559-20aa-4610-8854-e21056d265b8.compressed_content.json,
America/New_York,1545541200000,2019-01-05 18:15:02.751,2018-12-30 18:14:58.692,0,0,2,Mz5pMh3q+T,X,com.sec.android.app.shealth,760da977-733f-491b-966c-664a52c8ecba,760da977-733f-491b-966c-664a52c8ecba.compressed_content.json,
America/New_York,1473566400000,2019-02-27 15:42:30.548,2018-09-12 14:37:11.189,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,449db77f-0c62-4d26-bd8f-97d4d4b32d65,449db77f-0c62-4d26-bd8f-97d4d4b32d65.compressed_content.json,
America/New_York,1575781200000,2019-12-15 20:23:41.559,2019-12-15 20:23:40.256,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,7d42c8d9-5a9b-4bed-ae4a-8d3214c229f8,7d42c8d9-5a9b-4bed-ae4a-8d3214c229f8.compressed_content.json,
America/New_York,1457845200000,2016-03-23 17:52:08.367,2016-03-20 17:00:06.841,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,91842b72-eb7b-4c11-bb58-c5a0c11d1c95,91842b72-eb7b-4c11-bb58-c5a0c11d1c95.compressed_content.json,
America/New_York,1459051200000,2017-04-11 04:07:23.099,2016-11-18 16:06:53.164,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,aa977349-d2f7-4322-b8c4-cceb5c61e420,aa977349-d2f7-4322-b8c4-cceb5c61e420.compressed_content.json,
America/New_York,1462680000000,2019-02-27 15:42:32.353,2018-09-12 14:37:13.158,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,3146e19f-99d2-4eb5-9953-d1e17ffc3531,3146e19f-99d2-4eb5-9953-d1e17ffc3531.compressed_content.json,
America/New_York,1475985600000,2022-04-05 20:38:07.836,2021-08-25 22:18:39.511,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,c9e9e60f-dc5b-406c-baef-5927cf988b4d,c9e9e60f-dc5b-406c-baef-5927cf988b4d.compressed_content.json,
America/New_York,1475380800000,2022-04-05 20:38:07.881,2021-08-25 22:18:39.577,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,d71d3992-bda3-4f8d-98b6-ea81175c806c,d71d3992-bda3-4f8d-98b6-ea81175c806c.compressed_content.json,
America/New_York,1460260800000,2018-07-27 16:01:34.791,2018-04-17 13:24:05.832,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,9bf4221e-1cf8-422e-b53a-867b88be565a,9bf4221e-1cf8-422e-b53a-867b88be565a.compressed_content.json,
America/New_York,1477800000000,2018-07-27 16:01:30.691,2018-04-17 13:23:57.801,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,c3e7c0eb-ec2d-42f6-b1ce-7f34151ac778,c3e7c0eb-ec2d-42f6-b1ce-7f34151ac778.compressed_content.json,
America/New_York,1464494400000,2018-03-14 16:00:39.949,2017-09-06 22:02:35.655,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,5c1f788f-4618-4614-800f-b6cea1217556,5c1f788f-4618-4614-800f-b6cea1217556.compressed_content.json,
America/New_York,1469332800000,2018-07-27 16:01:32.608,2018-04-17 13:24:01.711,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,a680f7b6-d504-471e-b7c4-1d4792d3bfc5,a680f7b6-d504-471e-b7c4-1d4792d3bfc5.compressed_content.json,
America/New_York,1507435200000,2017-10-15 17:27:31.978,2017-10-15 17:26:31.859,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,fbcce4dd-2ef4-414c-b66e-a48eb4f8ecbf,fbcce4dd-2ef4-414c-b66e-a48eb4f8ecbf.compressed_content.json,
America/New_York,1469937600000,2017-08-24 22:48:42.502,2017-04-19 17:25:55.503,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,5d2972b3-59f4-496d-9578-fcebdb2fd183,5d2972b3-59f4-496d-9578-fcebdb2fd183.compressed_content.json,
America/New_York,1624766400000,2021-07-04 17:35:40.239,2021-07-04 17:35:37.347,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,ed499843-23ad-4b81-bde6-34455f14a1b8,ed499843-23ad-4b81-bde6-34455f14a1b8.compressed_content.json,
America/New_York,1475380800000,2016-10-09 19:44:29.950,2016-10-09 19:43:28.222,0,,1,Sg8DVB0xC3,X,com.sec.android.app.shealth,96aceb92-db5c-49a2-b8c6-d5736f596392,96aceb92-db5c-49a2-b8c6-d5736f596392.compressed_content.json,
America/New_York,1500782400000,2017-08-01 19:51:31.907,2017-07-30 19:52:28.062,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,08033755-0ecd-42f2-a434-4c9cc9b9fb4b,08033755-0ecd-42f2-a434-4c9cc9b9fb4b.compressed_content.json,
America/New_York,1565496000000,2019-08-21 17:50:55.160,2019-08-18 17:51:01.120,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,4a63e21b-d376-4e7d-8fe1-accff6d479b2,4a63e21b-d376-4e7d-8fe1-accff6d479b2.compressed_content.json,
America/New_York,1515301200000,2018-01-14 18:27:29.130,2018-01-14 18:26:28.212,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,104328eb-1918-4c0b-85ea-a8b61c967bf3,104328eb-1918-4c0b-85ea-a8b61c967bf3.compressed_content.json,
America/New_York,1467518400000,2019-02-27 15:42:31.723,2018-09-12 14:37:12.279,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,9e7464f1-127c-4270-b157-44def01926a1,9e7464f1-127c-4270-b157-44def01926a1.compressed_content.json,
America/New_York,1470542400000,2016-08-20 19:59:24.456,2016-08-18 19:57:00.089,0,,1,J9OOjwOhpg,X,com.sec.android.app.shealth,daa22b12-0754-4848-9961-d8beb831fd49,daa22b12-0754-4848-9961-d8beb831fd49.compressed_content.json,
America/New_York,1471147200000,2019-07-22 16:18:12.524,2019-03-06 18:49:19.556,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,acbab4a0-5395-4a03-925f-4b980c30ae21,acbab4a0-5395-4a03-925f-4b980c30ae21.compressed_content.json,
America/New_York,1468728000000,2019-07-22 16:18:12.734,2019-03-06 18:49:20.002,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,230c62b6-fa9a-492b-84e3-28ebe3b38880,230c62b6-fa9a-492b-84e3-28ebe3b38880.compressed_content.json,
America/New_York,1475380800000,2017-08-24 22:48:41.726,2017-04-19 17:25:55.260,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,9c2d6d71-bb37-458d-abc5-c86a7e7b6de6,9c2d6d71-bb37-458d-abc5-c86a7e7b6de6.compressed_content.json,
America/New_York,1468728000000,2018-03-14 16:00:38.960,2017-09-06 22:02:34.713,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,8dafa4b4-3dae-45de-a494-f6f3531b27da,8dafa4b4-3dae-45de-a494-f6f3531b27da.compressed_content.json,
America/New_York,1552795200000,2019-03-30 17:51:04.111,2019-03-24 17:51:00.557,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,76f7484e-1318-45af-a11c-7bd83a23124b,76f7484e-1318-45af-a11c-7bd83a23124b.compressed_content.json,
America/New_York,1475985600000,2018-03-14 16:00:37.103,2017-09-06 22:02:32.413,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,055790f6-fae4-4b03-93b0-a3ff6d86f931,055790f6-fae4-4b03-93b0-a3ff6d86f931.compressed_content.json,
America/New_York,1472356800000,2018-07-27 16:01:31.673,2018-04-17 13:23:59.676,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,f56bc637-3005-4dac-a82c-175feef7daa0,f56bc637-3005-4dac-a82c-175feef7daa0.compressed_content.json,
America/New_York,1471752000000,2019-02-27 15:42:30.831,2018-09-12 14:37:11.537,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,a49b7611-f659-42ad-9512-98be9d7525fe,a49b7611-f659-42ad-9512-98be9d7525fe.compressed_content.json,
America/New_York,1465099200000,2017-04-11 04:07:21.337,2016-11-18 16:06:52.691,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,38cd69da-0b58-4728-ae9f-7f1a39e3d0a2,38cd69da-0b58-4728-ae9f-7f1a39e3d0a2.compressed_content.json,
America/New_York,1561867200000,2019-07-13 17:51:02.052,2019-07-08 18:34:56.838,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,534d0673-350d-45e1-bd69-59dcc3cd14a9,534d0673-350d-45e1-bd69-59dcc3cd14a9.compressed_content.json,
America/New_York,1490500800000,2017-04-02 18:45:06.537,2017-04-02 18:43:59.934,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,743ff56c-1822-4c0c-98ad-743f7a1c119e,743ff56c-1822-4c0c-98ad-743f7a1c119e.compressed_content.json,
America/New_York,1580619600000,2020-02-09 18:29:39.178,2020-02-09 18:29:36.416,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,fdcfdcdd-7608-45ca-ae61-9033b8828f10,fdcfdcdd-7608-45ca-ae61-9033b8828f10.compressed_content.json,
America/New_York,1474776000000,2018-07-27 16:01:31.168,2018-04-17 13:23:58.680,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,058e9c7b-812d-4dbc-957f-bce92bbcd46e,058e9c7b-812d-4dbc-957f-bce92bbcd46e.compressed_content.json,
