com.samsung.shealth.step_daily_trend,6261011,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
85a32f8e-1a27-476e-8870-a944ccbf51a1.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,1419,0.0,1080.0599,58.96,qLIGTXAOb+,com.sec.android.app.shealth,85a32f8e-1a27-476e-8870-a944ccbf51a1,1417651200000,
e73fde75-f627-4671-900c-3b7cc0ba4941.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,1289,0.0,1063.14,66.09,qLIGTXAOb+,com.sec.android.app.shealth,e73fde75-f627-4671-900c-3b7cc0ba4941,1417737600000,
df745d64-e926-4cde-a55c-b71a7d93a5c2.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,6440,0.0,5006.79,283.21,qLIGTXAOb+,com.sec.android.app.shealth,df745d64-e926-4cde-a55c-b71a7d93a5c2,1417824000000,
bb0efd43-57b4-4da5-a7ce-55108d6e3690.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,32,0.0,24.02,1.3200002,qLIGTXAOb+,com.sec.android.app.shealth,bb0efd43-57b4-4da5-a7ce-55108d6e3690,1417910400000,
9ff75464-a1f9-4070-b006-781ece90a98e.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,576,0.0,439.92,24.39,qLIGTXAOb+,com.sec.android.app.shealth,9ff75464-a1f9-4070-b006-781ece90a98e,1417996800000,
ad76cb52-918b-4b7a-a172-52091ed6249b.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,8869,0.0,6999.51,385.72998,qLIGTXAOb+,com.sec.android.app.shealth,ad76cb52-918b-4b7a-a172-52091ed6249b,1418083200000,
f9d7c09b-4dac-4934-a851-73a61791d28a.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,308,0.0,226.77,13.53,qLIGTXAOb+,com.sec.android.app.shealth,f9d7c09b-4dac-4934-a851-73a61791d28a,1418169600000,
92540709-ab47-4454-9e32-e51a661eda07.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,162,0.0,130.85,6.45,qLIGTXAOb+,com.sec.android.app.shealth,92540709-ab47-4454-9e32-e51a661eda07,1418256000000,
e01a6822-55f8-42a4-b9ae-269bd83dbc11.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,6753,0.0,5424.6,298.52,qLIGTXAOb+,com.sec.android.app.shealth,e01a6822-55f8-42a4-b9ae-269bd83dbc11,1418342400000,
89cdd081-a17f-45bd-971e-2fb0f7adb8bb.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,2508,0.0,1996.26,107.96,qLIGTXAOb+,com.sec.android.app.shealth,89cdd081-a17f-45bd-971e-2fb0f7adb8bb,1418428800000,
5ab25b29-e228-40ad-b324-19abbd5b84ff.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,51,0.0,41.08,2.2,qLIGTXAOb+,com.sec.android.app.shealth,5ab25b29-e228-40ad-b324-19abbd5b84ff,1418515200000,
6023aa09-2860-44d8-90cb-02f0c1b4a2a2.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,5145,0.0,4011.09,219.89,qLIGTXAOb+,com.sec.android.app.shealth,6023aa09-2860-44d8-90cb-02f0c1b4a2a2,1418601600000,
9685dd88-eac7-47de-abaf-01fb10e1feb1.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,8693,0.0,7143.64,401.42,qLIGTXAOb+,com.sec.android.app.shealth,9685dd88-eac7-47de-abaf-01fb10e1feb1,1418688000000,
0934be63-a818-48df-8c52-ed15007dc061.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,5903,0.0,4711.4697,258.37,qLIGTXAOb+,com.sec.android.app.shealth,0934be63-a818-48df-8c52-ed15007dc061,1418774400000,
81e01c1b-07c8-4ab0-be97-b49323566604.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,5164,0.0,3977.08,219.10999,qLIGTXAOb+,com.sec.android.app.shealth,81e01c1b-07c8-4ab0-be97-b49323566604,1418860800000,
7fd46287-db0e-4ac0-9a76-be5d3c0e5207.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,4394,0.0,3503.7,197.51999,qLIGTXAOb+,com.sec.android.app.shealth,7fd46287-db0e-4ac0-9a76-be5d3c0e5207,1418947200000,
