date,calories,carbs_g,fat_g,protein_g,chol_mg,sodium_mg,sugar_g,fiber_g
2021-12-18,2539,232,124,108,15,3153,63,29
2021-12-19,2049,207,103,86,68,2879,40,34
2021-12-20,2287,192,137,106,70,2764,63,32
2021-12-21,2108,240,108,69,139,2210,115,36
2021-12-22,2531,204,127,107,216,2854,87,54
2021-12-23,2940,306,139,108,224,3740,78,28
2021-12-24,2278,237,112,88,198,2139,15,54
2021-12-25,2436,276,97,77,133,1173,80,17
2021-12-26,1860,219,66,92,54,2113,32,22
2021-12-27,1963,195,96,71,89,2226,52,13
2021-12-28,2338,215,115,93,119,2699,35,26
2021-12-29,1972,191,91,103,30,3104,19,46
2021-12-30,2193,182,108,113,382,3278,17,36
2021-12-31,3337,246,168,159,438,3886,41,53
2022-01-01,1373,188,44,79,72,2044,35,21
2022-01-02,1612,191,71,93,149,1888,8,62
2022-01-03,1849,196,72,126,121,4752,34,42
2022-01-04,1674,148,88,94,99,3672,37,19
2022-01-05,1702,180,71,121,130,3820,29,44
2022-01-06,1966,210,87,71,111,2618,29,26
2022-01-07,2065,157,113,119,69,4346,11,31
2022-01-08,1925,211,84,92,98,3300,51,12
2022-01-09,1732,155,82,109,55,3385,17,25
2022-01-10,1832,179,98,86,110,1697,32,27
2022-01-11,1651,161,85,95,113,2166,7,30
2022-01-12,1957,160,116,109,64,2358,24,38
2022-01-13,1843,173,87,82,108,2313,35,28
2022-01-14,1736,153,102,87,45,2159,23,39
2022-01-15,2358,204,139,86,111,3680,34,33
2022-01-16,1920,146,122,65,15,4981,47,9
2022-01-17,1925,189,82,132,93,3793,24,44
2022-01-18,2095,177,96,102,44,2797,34,34
2022-01-19,1692,201,91,98,90,3158,4,79
2022-01-20,1933,156,92,108,76,3428,20,21
2022-01-21,1980,182,107,102,61,2828,20,26
2022-01-22,2508,293,114,103,95,2816,27,42
2022-01-23,2449,238,142,82,106,2240,34,21
2022-01-24,2253,214,122,112,101,2652,25,37
2022-01-25,1734,171,90,103,151,2540,40,42
2022-01-26,2015,223,105,125,49,2769,38,70
2022-01-27,2588,255,138,59,33,3616,114,29
2022-01-28,2486,232,151,89,83,2915,95,26
2022-01-29,2592,243,127,103,130,2482,60,53
2022-01-30,2088,208,85,85,90,2732,37,25
2022-01-31,2363,201,153,65,159,3093,54,47
2022-02-01,1828,136,92,101,65,2126,29,49
2022-02-02,2128,206,87,104,73,2991,64,41
2022-02-03,2110,151,115,104,88,4112,41,31
2022-02-04,2100,215,95,99,85,3474,60,45
2022-02-05,2610,297,119,95,198,3695,39,16
2022-02-06,2219,189,125,102,63,3189,31,60
2022-02-07,2149,233,118,90,120,2046,82,35
2022-02-08,2028,169,114,110,79,3095,18,46
2022-02-09,2554,246,145,100,124,3022,83,48
2022-02-10,2398,217,134,127,104,3536,50,53
2022-02-11,2172,218,110,99,169,3473,59,41
2022-02-12,2211,207,125,86,40,4777,27,40
2022-02-13,2055,156,117,93,219,3584,31,30
2022-02-14,1894,208,93,93,190,2105,64,27
2022-02-15,2179,253,96,92,134,2581,36,38
2022-02-16,1927,243,83,61,136,1834,63,14
2022-02-17,1992,178,101,89,187,2882,50,34
2022-02-18,2111,197,113,112,267,2480,36,27
2022-02-19,2277,183,123,92,177,2256,38,23
2022-02-20,2072,163,116,77,129,1910,56,17
2022-02-21,2005,194,96,119,160,3197,36,49
2022-02-22,2509,320,112,79,121,3827,85,34
2022-02-23,2424,226,88,50,34,1266,53,18
2022-02-24,1991,187,103,84,67,2521,37,13
2022-02-25,2226,191,119,105,108,2665,38,36
2022-02-26,2325,206,142,95,31,4288,39,39
2022-02-27,2314,246,111,83,60,2284,89,13
2022-02-28,2158,267,93,99,81,5581,27,95
2022-03-01,2229,189,147,83,96,3585,40,48
2022-03-02,2030,242,108,80,67,2697,68,58
2022-03-03,2645,243,124,120,140,3297,56,53
2022-03-04,2515,251,126,119,152,3371,85,45
2022-03-05,2156,194,131,67,149,2043,79,17
2022-03-06,2207,294,91,76,93,2593,135,37
2022-03-07,2067,230,94,106,72,3358,58,62
2022-03-08,2097,230,93,106,96,2674,48,25
2022-03-09,3160,410,148,103,223,4305,93,13
2022-03-10,2230,260,110,87,36,2029,67,32
2022-03-11,2054,197,110,98,117,3672,44,46
2022-03-12,2245,228,103,98,146,1734,43,48
2022-03-13,2678,220,136,124,90,3113,62,20
2022-03-14,2476,268,110,132,147,4597,21,69
2022-03-15,2611,338,121,122,92,3325,126,74
2022-03-16,2171,206,85,68,120,1676,96,22
2022-03-17,2224,235,106,91,235,3420,21,17
2022-03-18,3614,339,193,156,285,5139,29,27
2022-03-19,1670,128,104,88,165,2293,13,43
2022-03-20,2231,197,109,67,82,2441,39,37
2022-03-21,1902,215,95,72,42,3665,56,47
2022-03-22,2631,278,113,94,57,2874,39,56
2022-03-23,3197,376,148,133,178,4584,45,89
2022-03-24,1605,207,50,94,85,3810,38,63
2022-03-25,1567,137,70,77,70,2159,16,28
2022-03-26,1501,151,62,71,68,2295,12,20
2022-03-27,1530,120,94,84,103,2812,25,28
2022-03-28,1537,146,84,89,47,2815,7,58
2022-03-29,1621,160,79,91,60,2961,16,28
2022-03-30,1557,168,87,77,44,2811,15,62
2022-03-31,2937,190,200,69,60,3551,43,56
2022-04-01,1721,186,71,85,59,2762,42,22
2022-04-02,1598,214,64,92,80,2582,65,38
2022-04-03,1510,191,60,57,63,3119,55,32
2022-04-04,1759,179,112,86,24,3017,14,77
2022-04-05,2276,223,140,91,45,2880,46,61
2022-04-06,1699,152,88,100,78,2242,57,26
2022-04-07,1563,167,71,68,73,2618,64,24
2022-04-08,1608,133,97,63,60,2037,59,12
2022-04-09,2031,185,102,92,41,3224,44,62
2022-04-10,2250,260,101,83,72,3341,45,23
2022-04-11,1547,133,71,83,45,2100,22,27
2022-04-12,1499,120,68,96,70,2283,34,38
2022-04-13,1499,122,86,91,101,3161,26,23
2022-04-14,1575,176,73,89,50,3156,44,40
2022-04-15,1721,182,61,66,64,3417,30,39
2022-04-16,1555,178,83,78,85,3928,28,52
2022-04-17,1518,199,66,71,68,3006,48,44
2022-04-18,1843,191,94,69,48,1962,74,30
2022-04-19,2560,293,124,97,65,2731,90,28
2022-04-20,2373,240,126,100,41,3074,82,52
2022-04-21,3311,385,164,97,134,3252,111,35
2022-04-22,3847,423,174,117,97,5761,93,58
2022-04-23,3407,348,133,77,245,3209,127,15
2022-04-24,1063,107,50,65,45,2417,11,28
2022-04-25,2242,274,109,118,69,3312,58,90
2022-04-26,2492,255,134,115,49,3667,61,53
2022-04-27,2784,249,150,118,104,3926,43,29
2022-04-28,3031,255,171,158,114,2891,36,45
2022-04-29,2770,284,137,118,212,3781,39,25
2022-04-30,2954,262,147,87,46,3846,85,30
2022-05-01,2881,274,144,91,108,3943,59,18
2022-05-02,3106,357,144,115,247,5033,119,41
2022-05-03,3056,373,134,106,68,4335,104,70
2022-05-04,2861,369,106,81,74,2613,141,18
2022-05-05,1408,277,27,30,0,326,8,26
2022-05-06,1172,213,28,25,0,85,11,21
2022-05-07,2254,292,112,34,0,147,17,31
2022-05-08,1579,219,70,28,0,54,7,20
2022-05-09,1670,178,98,29,0,75,7,20
2022-05-10,1181,191,42,22,0,0,13,14
2022-05-11,1888,260,85,29,0,1327,9,27
2022-05-12,1403,216,52,24,0,962,7,22
2022-05-13,1328,207,43,23,0,3120,7,14
2022-05-14,1878,251,85,31,0,1327,6,26
2022-05-15,1833,247,85,28,0,1327,9,26
2022-05-16,1919,185,110,91,50,1961,29,32
2022-05-17,2334,173,144,106,108,2981,49,28
2022-05-18,2221,210,128,91,48,4003,29,41
2022-05-19,1865,175,88,116,62,2981,28,30
2022-05-20,2135,277,106,90,61,3142,62,82
2022-05-21,2405,223,131,92,135,2722,43,26
2022-05-22,2674,317,116,128,121,4513,69,51
2022-05-23,2560,293,105,69,116,2253,127,18
2022-05-24,2501,278,131,84,61,3121,122,18
2022-05-25,2069,168,123,100,77,3975,25,16
2022-05-26,2052,224,98,118,133,2260,45,46
2022-05-27,1589,177,88,64,59,4562,23,56
2022-05-28,1724,148,97,71,103,3752,21,21
2022-05-29,1864,195,86,91,48,2168,35,30
2022-05-30,1881,201,99,109,74,3987,29,57
2022-05-31,2471,268,120,88,126,4289,89,69
2022-06-01,2041,183,110,113,231,2978,54,33
2022-06-02,1600,191,65,63,89,2087,38,38
2022-06-03,2221,234,110,96,161,4450,40,18
2022-06-04,1694,199,73,75,120,959,40,42
2022-06-05,2303,197,125,115,219,3710,16,15
2022-06-06,2006,210,111,103,85,3477,21,55
2022-06-07,2569,224,146,133,64,3780,43,46
2022-06-08,2411,261,125,90,81,2842,70,36
2022-06-09,2024,194,113,94,80,3477,49,33
2022-06-10,2196,285,102,84,65,3771,27,49
2022-06-11,1840,194,91,114,28,2289,35,31
2022-06-12,2323,210,109,141,76,3356,45,40
2022-06-13,2093,257,102,112,38,3035,65,86
2022-06-14,2056,239,100,111,72,5010,57,55
2022-06-15,2198,243,97,93,73,2679,97,19
2022-06-16,2159,226,100,90,286,2539,83,20
2022-06-17,1973,263,92,88,77,3394,58,68
2022-06-18,2817,341,129,59,135,2988,80,37
2022-06-19,2525,319,116,80,117,3987,90,99
2022-06-20,2563,287,117,89,50,3714,74,22
2022-06-21,2985,314,129,123,73,4091,97,39
2022-06-22,2217,223,97,106,33,2112,54,37
2022-06-23,2136,212,97,91,86,2980,51,21
2022-06-24,2199,312,83,93,106,2654,44,90
2022-06-25,2094,208,92,93,70,3776,50,33
2022-06-26,3207,383,114,151,45,3634,98,44
2022-06-27,3385,254,173,176,20,4822,41,26
2022-06-28,1974,260,74,95,70,3228,71,55
2022-06-29,2085,213,87,98,59,3000,86,17
2022-06-30,1655,163,74,59,67,2184,56,15
2022-07-01,2146,239,84,92,38,2491,59,22
2022-07-02,2961,254,152,102,91,2842,113,19
2022-07-03,3099,312,141,128,145,6183,35,52
2022-07-04,3126,382,139,117,161,3019,143,44
2022-07-05,2496,276,99,76,138,3990,115,20
2022-07-06,2346,293,97,90,50,5185,101,61
2022-07-07,1988,203,83,92,70,3706,49,32
2022-07-08,2397,191,134,111,108,3187,26,39
2022-07-09,2808,301,109,96,15,3877,82,26
2022-07-10,2919,345,135,71,60,4091,98,35
2022-07-11,2467,214,122,96,38,4669,30,15
2022-07-12,2844,319,116,88,24,3728,28,62
2022-07-13,1732,188,84,94,90,3254,41,25
2022-07-14,1940,178,90,111,56,5542,28,53
2022-07-15,2589,260,107,79,85,4791,69,20
2022-07-16,1836,170,76,94,87,4395,36,17
2022-07-17,3361,361,158,101,175,4129,87,12
2022-07-18,3224,317,155,117,261,4637,35,22
2022-07-19,2980,309,145,118,116,5910,75,85
2022-07-20,2129,219,89,97,70,4034,47,39
2022-07-21,1909,157,96,92,35,2748,38,30
2022-07-22,2535,237,109,113,130,4289,54,36
2022-07-23,2423,213,123,82,154,2724,46,24
2022-07-24,2076,269,86,83,59,5025,63,83
2022-07-25,1768,174,78,69,94,975,43,24
2022-07-26,2103,238,80,90,93,3792,60,31
2022-07-27,1692,126,82,91,16,3214,15,13
2022-07-28,1667,140,77,87,75,2449,20,14
2022-07-29,2266,302,75,61,35,1860,57,30
2022-07-30,2487,212,119,90,90,2720,39,30
2022-07-31,2094,212,98,121,124,3455,42,50
2022-08-01,2617,335,120,101,75,2649,74,55
2022-08-02,3150,318,153,105,65,4334,64,37
2022-08-03,2378,226,124,105,139,5870,47,58
2022-08-04,2516,309,100,97,158,4356,113,28
2022-08-05,2481,266,107,111,189,2735,75,54
2022-08-06,2970,287,141,87,43,3837,33,22
2022-08-07,2299,269,83,114,75,3441,92,34
2022-08-08,2391,268,109,118,80,2534,42,78
2022-08-09,1875,189,91,78,141,2337,8,46
2022-08-10,2644,286,119,107,143,4424,38,62
2022-08-11,1704,158,81,75,39,2757,29,54
2022-08-12,2053,237,93,119,65,4853,16,83
2022-08-13,2359,210,118,77,154,3955,39,19
2022-08-14,2115,226,96,82,105,2296,50,30
2022-08-15,2618,322,126,89,65,2719,78,57
2022-08-16,2155,202,105,63,63,2019,31,51
2022-08-17,2609,307,116,86,190,2627,115,21
2022-08-18,2784,298,118,112,230,4423,93,14
2022-08-19,2401,219,116,71,141,1763,51,24
2022-08-20,3016,245,179,93,112,2265,115,8
2022-08-21,3092,341,137,95,192,3622,113,10
2022-08-22,2686,317,122,84,85,2292,119,26
2022-08-23,2273,268,97,65,51,3450,107,57
2022-08-24,2073,235,95,80,97,4262,39,55
2022-08-25,2615,397,79,105,129,4066,98,49
2022-08-26,1982,231,57,104,30,3278,97,20
2022-08-27,2858,318,130,102,162,4262,82,43
2022-08-28,2690,328,108,81,146,3790,191,18
2022-08-29,2616,247,135,96,73,3677,48,39
2022-08-30,2334,245,112,74,120,4230,92,27
2022-08-31,2831,246,135,131,72,4106,68,30
2022-09-01,2035,164,109,75,90,3880,27,19
2022-09-02,2750,333,141,46,48,3492,70,37
2022-09-03,2614,281,147,73,60,4256,41,85
2022-09-04,2526,207,148,94,100,5627,32,65
2022-09-05,2133,204,112,52,117,3743,63,19
2022-09-06,2340,182,127,74,77,2123,49,26
2022-09-07,1872,218,79,78,52,3123,52,73
2022-09-08,1699,204,68,82,112,3474,52,30
2022-09-09,2328,218,126,99,193,3385,19,71
2022-09-10,2303,227,101,96,43,4650,51,34
2022-09-11,1939,231,74,66,23,3410,50,27
2022-09-12,2270,312,109,74,36,3687,81,63
2022-09-13,2854,301,134,112,15,4825,48,36
2022-09-14,2932,264,141,144,130,4774,68,43
2022-09-15,2492,195,131,116,155,3403,40,26
2022-09-16,3154,296,137,99,129,3369,69,24
2022-09-17,2472,262,133,82,112,2415,96,32
2022-09-18,2505,299,120,105,66,5051,66,71
2022-09-19,2302,245,119,72,70,1957,54,53
2022-09-20,2326,236,115,87,148,2985,59,26
2022-09-21,2507,179,147,78,125,2469,32,31
2022-09-22,2615,346,122,82,35,4242,98,71
2022-09-23,2333,212,131,95,160,3068,53,63
2022-09-24,3949,464,165,122,220,4094,92,81
2022-09-25,2435,220,141,53,205,2493,73,26
2022-09-26,1720,257,74,78,74,3579,50,87
2022-09-27,1949,175,108,76,130,2601,26,61
2022-09-28,1861,209,77,87,93,2381,34,66
2022-09-29,1811,277,68,88,88,2575,42,81
