residence_days,tol,move_window,move_thresh,move_scale,base_rate,down_factor,subject_r90,subject_r180,score,trial_mean_abs_err,trial_worst_abs_err,SURMOUNT-4_mid,STEP-1 extension_mid,STEP-4_mid
28,2.5,21,0.08,0.02,0.0075,0.1,0.03380987123375604,0.050667739156115735,-0.30572989601536016,9.980785358123711,13.992406008664194,19.75237758288307,10.88990295211184,6.718479693966127
21,2.5,7,0.1,0.02,0.005,0.1,0.040419718875934665,0.06114563640320839,-0.3057732573332407,9.876224561042754,14.866848498832022,19.844167563668353,11.385188776315355,6.811525825774524
21,2.5,14,0.1,0.02,0.005,0.1,0.039714160984598054,0.05953310127218312,-0.3057990666081166,9.861998895375589,14.827324968520285,19.827137306964772,11.374739026384036,6.808265308833637
21,3.0,7,0.1,0.02,0.01,0.1,-0.00033255620124882616,0.001372322773503085,-0.305813921603681,9.401632985480754,11.811381809531474,18.81213533767919,10.058964149050848,6.4667924410072475
42,2.5,14,0.1,0.02,0.0075,0.1,0.040518253990302705,0.06073070390444423,-0.3058241181495348,10.1132735317337,14.407690150516348,19.91998380784049,11.01075230770224,6.753022890414423
21,3.0,21,0.1,0.02,0.005,0.1,0.0369947479038765,0.05506690842665724,-0.3058360819583348,9.804263157612953,14.674556670995221,19.760241230789536,11.337430092586995,6.793650531841969
42,2.5,21,0.1,0.02,0.0075,0.1,0.0395047546699803,0.058832659586272165,-0.30588252845732017,10.092328816091575,14.354070680546895,19.8955524957307,10.997259432829196,6.749243045198801
42,3.0,21,0.08,0.02,0.01,0.1,0.025938752325673105,0.038899851714772817,-0.3058871617147014,10.02612910701798,13.13033319000149,19.625006163680965,10.44198256576,6.6232704183379605
28,4.0,21,0.1,0.02,0.0075,0.1,0.01452909556640222,0.021978480015381448,-0.3059186234444946,9.540807486855478,12.963156927378726,19.266644904058293,10.670030373556457,6.623557888124257
42,2.5,7,0.1,0.02,0.0075,0.1,0.04153256851192735,0.06279636484571224,-0.30591948077995856,10.135399580648311,14.474405767891966,19.948158534644453,11.0307792819189,6.7567111140192875
28,4.0,7,0.1,0.02,0.01,0.1,-0.0008947512134584095,0.0006322040221024947,-0.30595150185956327,9.422898353467302,11.838828600367567,18.846630348459545,10.073943634384516,6.468624419544191
21,3.0,14,0.05,0.02,0.0075,0.3,-0.055447206793203176,-0.07848470441322794,-0.3059571081431801,11.227369244037408,13.685693005563511,18.86049376853998,8.381420744174067,6.198688202183481
42,4.0,21,0.1,0.02,0.005,0.2,0.006282650262203176,0.007892641345781062,-0.3060078737747635,9.576772529952937,12.075507343790795,19.104502183209654,10.194583192943258,6.515475610459774
28,3.0,21,0.08,0.02,0.0075,0.1,0.029744851208580305,0.04465247685801133,-0.30614316242816497,9.902738772064847,13.783323819544837,19.66203449118424,10.839160953885544,6.6969453034650765
21,3.0,21,0.08,0.02,0.0075,0.1,0.02471601108046904,0.0373202886185197,-0.3061571683025337,9.797542839366795,13.492232259566682,19.537739107798487,10.764864615041848,6.669132479044859
14,2.5,21,0.08,0.02,0.01,0.1,-0.006383964992697083,-0.00770232694853002,-0.30621391815994553,9.594308981940506,12.07117035138325,19.02443980057154,10.095608031959838,6.493189615797491
14,4.0,14,0.1,0.02,0.0075,0.1,0.005256618949901969,0.008776493541440536,-0.3062865649024583,9.339396253087582,12.475525879060864,19.040533262809188,10.560129400084282,6.580301909709418
28,2.5,21,0.1,0.02,0.01,0.1,0.006211974347641827,0.010239024383825613,-0.30635995842572905,9.581310857287296,12.094571562762498,19.111415219484357,10.19871186660939,6.527518973718085
14,2.5,7,0.05,0.02,0.005,0.2,0.03640528942065099,0.05433646670263292,-0.3063866081392992,10.273031462494465,13.733126831006086,19.89158102737643,10.55967949454137,6.70783812442026
14,3.0,21,0.1,0.02,0.0075,0.1,0.007158774631778718,0.011220954076753739,-0.3063952174762608,9.386469910144125,12.582459390515702,19.091496859517655,10.581393136224781,6.591245085769774
14,4.0,7,0.08,0.02,0.005,0.1,0.04013309333817729,0.06035881487829222,-0.3064010775266206,9.903553605067582,14.84630987634462,19.859216764189018,11.358394282365749,6.807296635046595
21,2.5,21,0.1,0.02,0.005,0.1,0.03874637130482322,0.05783371209031207,-0.3064329783642564,9.856436483469167,14.805061999969633,19.819327803749704,11.367507999525145,6.8059901967015275
14,3.0,7,0.05,0.02,0.005,0.2,0.03514623715563136,0.05233958672686445,-0.30648477295018073,10.252227242199295,13.658646526182615,19.86434001797533,10.53750874488036,6.699320757508559
28,4.0,21,0.1,0.02,0.005,0.1,0.03668923641525289,0.054494616030722996,-0.30653315267863873,9.812471935211057,14.697295038967045,19.77055654345657,11.344272431608236,6.794178277465113
28,4.0,14,0.05,0.02,0.0075,0.3,-0.054549133101405294,-0.07758136270121246,-0.30662563588544983,11.218718221445162,13.680040455795188,18.881430621982272,8.410873063929197,6.202807240898737
21,2.5,7,0.08,0.02,0.0075,0.2,-0.018023970353787798,-0.025766103475002862,-0.3066553105614218,10.050077123224112,12.36777384507274,18.533777067775382,9.156193965939416,6.275129888776161
42,3.0,7,0.08,0.02,0.0075,0.1,0.04144415446441378,0.06256305214198168,-0.30667256450249436,10.155332384491537,14.501007127707734,19.964652810694016,11.027896475196938,6.763789591215059
14,4.0,7,0.05,0.02,0.005,0.2,0.03348632595404461,0.049735827658461414,-0.3066959388913785,10.226251897808897,13.565722688924513,19.8303415612229,10.509862446555603,6.688691416940555
14,2.5,14,0.08,0.02,0.005,0.2,0.005973164880447922,0.00824496111490203,-0.3067832225710239,9.596706766137881,12.082225212871418,19.040803780845433,10.110603617459306,6.500419446624975
42,3.0,14,0.08,0.02,0.0075,0.1,0.04013671420408325,0.060082917086720374,-0.30695478727492487,10.136603903803278,14.43594234029425,19.939981906175973,11.008038389036797,6.757712636127196
28,3.0,21,0.05,0.02,0.005,0.5,-0.06073533898560961,-0.08784969339033466,-0.3069729100209976,11.448484373440676,13.873856153779364,18.80260063380714,8.110957047783533,6.13246675580479
21,4.0,7,0.05,0.02,0.005,0.2,0.03589387753857814,0.05348801247579781,-0.306988755009015,10.26983075373891,13.74860174728149,19.893238687058737,10.570901237850975,6.706994767420331
21,3.0,7,0.05,0.02,0.005,0.2,0.0380436446944206,0.05696989469659471,-0.3070830225411152,10.309831638496899,13.89300344655978,19.94579844513849,10.614049284762576,6.72359939520098
28,4.0,21,0.08,0.02,0.0075,0.1,0.02422869294191238,0.03649025516550736,-0.30711451470193213,9.805541018570452,13.523238727243546,19.54956946911743,10.776099776904612,6.670183097389598
14,4.0,14,0.08,0.02,0.005,0.1,0.038606840290555965,0.05769598512619698,-0.30724728288014086,9.890300321022398,14.804811675024887,19.84315931449085,11.34751020217964,6.801961786126637
21,4.0,21,0.08,0.02,0.0075,0.1,0.0201854587131459,0.030412182410615333,-0.3072526135300283,9.723425822471464,13.296955579374496,19.452500055801572,10.718194140881373,6.6491601428305485
42,4.0,14,0.1,0.02,0.01,0.1,0.0058213628394334724,0.009730395541975908,-0.3073609730811063,9.602989085911195,12.112255420231591,19.145295542730715,10.21162153371515,6.520302428942343
28,3.0,21,0.1,0.02,0.005,0.2,0.002009990456352033,0.0020199629007615167,-0.30737226723251104,9.492433318290146,11.953359132306014,18.961151136541417,10.127241846970996,6.496481146667588
21,2.5,7,0.05,0.02,0.005,0.2,0.03954822394215556,0.059478641740015305,-0.30737812555098404,10.341886044952425,14.00886285940911,19.98794424625553,10.648697441144806,6.736918314362303
14,4.0,21,0.08,0.02,0.0075,0.1,0.016068388043210015,0.02424228271886364,-0.307403403464784,9.639325652387729,13.068527846023942,19.353794680789242,10.660675777961101,6.627717865934944
14,3.0,7,0.08,0.02,0.005,0.1,0.04054425755906417,0.06119055669720717,-0.3074127030722855,9.933723322733279,14.928249417668406,19.894292645590088,11.378464364745208,6.815881425629014
28,3.0,14,0.1,0.02,0.005,0.1,0.040125909000067725,0.06017007742041544,-0.3074936869167031,9.908479574839596,14.945000441997887,19.880819809553365,11.403545295298024,6.8173019055914095
28,4.0,7,0.05,0.02,0.005,0.2,0.03800194424078059,0.0569347707903023,-0.30755478721471696,10.312438599089667,13.930795947370424,19.95557368253348,10.632595987378233,6.724671622487503
14,3.0,21,0.08,0.02,0.005,0.2,-0.003787767366127761,-0.006136890860232279,-0.307565615451171,9.560180643513382,12.014976994703108,18.963680808824815,10.064899593816765,6.479534225316592
42,4.0,21,0.08,0.02,0.0075,0.1,0.031622155742052974,0.04709903297885855,-0.30764779562470845,9.972525065738337,13.981945005199472,19.747472879619217,10.8944575983767,6.710693414936997
28,3.0,21,0.1,0.02,0.005,0.1,0.03942743856345991,0.05878853092855761,-0.30767574264819,9.898003320469043,14.914311480226901,19.867964275826697,11.395040251621804,6.814793290505755
14,3.0,14,0.08,0.02,0.005,0.1,0.03960654102935856,0.05927133136366227,-0.3077302068599196,9.921884089691561,14.88990660954469,19.87980093048846,11.36826783111478,6.810747490264846
28,2.5,7,0.1,0.02,0.005,0.3,-0.012496130615973959,-0.018981076397313994,-0.30775964218027874,9.91938311803801,12.18681104354925,18.402875216863983,9.143948318865826,6.253037246984593
28,3.0,7,0.1,0.02,0.005,0.1,0.040612939979661485,0.06159567657865666,-0.3078072937433502,9.925684557605114,14.990654257090938,19.90118284620553,11.415409436675944,6.82058325041148
42,3.0,21,0.08,0.02,0.0075,0.1,0.038181496502527106,0.05686530550243703,-0.30791276231277326,10.116433765544617,14.376558350440803,19.915789818383413,10.992554824151865,6.751200741140899
14,2.5,7,0.05,0.02,0.01,0.1,0.034833183605897246,0.05248129653705506,-0.30795871395405294,10.273031462494465,13.733126831006086,19.89158102737643,10.55967949454137,6.70783812442026
14,4.0,21,0.08,0.02,0.005,0.1,0.03723589140434081,0.055423101828913336,-0.30806072939267626,9.880019290499984,14.769623498701733,19.830142180153203,11.33759086262922,6.797529678430032
21,2.5,7,0.05,0.02,0.01,0.1,0.03884269195936633,0.05861309931715876,-0.3080836575337733,10.341886044952425,14.00886285940911,19.98794424625553,10.648697441144806,6.736918314362303
21,4.0,21,0.08,0.02,0.005,0.2,-0.004085500572899464,-0.006561065559284402,-0.30811942422192007,9.582980491788996,12.054531495903964,19.016954380380362,10.09830804267848,6.490433714667867
21,3.0,7,0.05,0.02,0.01,0.1,0.036910242504108834,0.05562752764179258,-0.30821642473142696,10.309831638496899,13.89300344655978,19.94579844513849,10.614049284762576,6.72359939520098
28,3.0,7,0.05,0.02,0.005,0.2,0.040358839612832306,0.06088479928134339,-0.3082588863003761,10.36664724880916,14.128478093702526,20.027150290401334,10.692009432924705,6.747434349553701
14,3.0,21,0.08,0.02,0.005,0.1,0.038613944548166926,0.05759575005621017,-0.30827274905881863,9.914280224937496,14.860108910823561,19.86965636815553,11.359392192913889,6.8065917029044645
14,2.5,7,0.08,0.02,0.005,0.1,0.040807392569660365,0.06176648245022726,-0.30828963097172957,9.957897972756978,14.99390640862504,19.922398431961426,11.394546055397873,6.822760497126835
14,2.5,14,0.08,0.02,0.005,0.1,0.04023353031679632,0.0603042893864229,-0.3082912511123976,9.947191596314855,14.95809495028968,19.909161562705556,11.3849017423024,6.817788322995129
21,4.0,14,0.08,0.02,0.01,0.1,-0.004317650946847478,-0.0043948259448624676,-0.3083032054086853,9.593103283559019,12.075879068435238,19.043036036921198,10.115965636882432,6.498613319855305
21,4.0,21,0.1,0.02,0.0075,0.1,0.00727078504552451,0.011475522852629611,-0.30832759862299874,9.432038051094011,12.695762264664303,19.143555187586063,10.608306692808721,6.600397658788563
14,3.0,7,0.05,0.02,0.01,0.1,0.03322470780552314,0.05007942419955256,-0.3084063023002889,10.252227242199295,13.658646526182615,19.86434001797533,10.53750874488036,6.699320757508559
42,2.5,7,0.05,0.02,0.005,0.3,0.040856301407007856,0.06140018670932858,-0.30846105721248335,10.683924197559874,13.563887466829371,20.016567858926507,10.096809655385641,6.663265381770868
42,3.0,21,0.1,0.02,0.005,0.3,-0.018369176880101316,-0.02872591770306265,-0.30849948940897587,10.107987382383925,12.47089186413987,18.705683008214876,9.27792088849621,6.305153774612343
42,2.5,7,0.08,0.02,0.01,0.3,-0.06424639932236152,-0.09212430680522071,-0.30856416841602685,11.775718088456397,13.729620596926043,18.098716663897214,7.222971225975044,5.83618169302031
21,4.0,14,0.08,0.02,0.005,0.1,0.03996647914648058,0.059880577922414295,-0.3085891791807077,9.946673340330369,14.962219152058088,19.910174390802815,11.388261740213016,6.816623209473792
21,4.0,7,0.08,0.02,0.005,0.1,0.04065357043023361,0.06144084251172671,-0.3086156861370952,9.960767764253088,15.005390128226708,19.927136621485005,11.399473852208851,6.822026292704693
14,2.5,21,0.08,0.02,0.005,0.1,0.0395379312355274,0.05908557176402007,-0.3086230099960128,9.941734309760857,14.932625503632298,19.901321234181278,11.376865683468498,6.8138551407309
28,4.0,7,0.05,0.02,0.01,0.1,0.03688604821113479,0.055650056025607075,-0.3086706832443628,10.312438599089667,13.930795947370424,19.95557368253348,10.632595987378233,6.724671622487503
28,3.0,7,0.05,0.02,0.01,0.1,0.039926645111072905,0.060363265402311336,-0.3086910808021356,10.36664724880916,14.128478093702526,20.027150290401334,10.692009432924705,6.747434349553701
21,4.0,7,0.05,0.02,0.01,0.1,0.034174321943239126,0.051477884897714994,-0.308708310604354,10.26983075373891,13.74860174728149,19.893238687058737,10.570901237850975,6.706994767420331
42,2.5,21,0.08,0.02,0.005,0.5,-0.05189183579939517,-0.07702997981706435,-0.30874036436487995,11.300218695727324,13.462782624972867,18.372262583765448,7.8705617821477185,6.002685684472275
28,3.0,14,0.1,0.02,0.01,0.1,0.0011108292552170326,0.003088959409142001,-0.3087516954151611,9.505875900955612,11.974500665126588,18.987200993948466,10.141351587532336,6.50098444423788
42,2.5,7,0.05,0.02,0.0075,0.2,0.04052999458553808,0.06099203512034418,-0.3087873640339531,10.683924197559874,13.563887466829371,20.016567858926507,10.096809655385641,6.663265381770868
21,4.0,14,0.08,0.02,0.005,0.2,0.0036989833629605074,0.004970633556271939,-0.30892187299257223,9.593103283559019,12.075879068435238,19.043036036921198,10.115965636882432,6.498613319855305
14,4.0,7,0.05,0.02,0.01,0.1,0.031110341393444298,0.04695500828439841,-0.30907192345197876,10.226251897808897,13.565722688924513,19.8303415612229,10.509862446555603,6.688691416940555
14,2.5,14,0.03,0.02,0.0075,0.5,-0.08636416756369848,-0.12266946587608717,-0.3090747119837418,12.322382803896414,14.899122346951199,19.006397617744586,7.507720801266003,6.122862786705681
28,2.5,21,0.08,0.02,0.005,0.3,-0.01980238136790031,-0.02983117334821881,-0.3091912709882927,10.171575500240385,12.556214235138532,18.741925268289414,9.256147219725358,6.313499689877021
28,3.0,21,0.05,0.02,0.0075,0.3,-0.053667072361336075,-0.07642243578462682,-0.3092267395711523,11.263837848623368,13.761705496002104,18.994674156327108,8.48515887723088,6.227366773349857
21,3.0,21,0.08,0.02,0.005,0.2,0.005155811770957211,0.0068828067285091445,-0.3092717098654719,9.643417535085595,12.155917093471727,19.12840101485054,10.156734792722553,6.51626929501669
21,4.0,21,0.03,0.02,0.01,0.3,-0.07055380468993522,-0.09862739028313441,-0.30942325149593625,11.778692880922227,14.440319856742692,19.30191129839077,8.321380381191874,6.284162304712086
21,4.0,21,0.08,0.02,0.005,0.1,0.03856654220597748,0.057521760112069685,-0.3094362461135046,9.936413726795504,14.927451378357205,19.897272319713817,11.378572874288606,6.812172544719843
42,4.0,21,0.08,0.02,0.01,0.1,0.013321389173869295,0.02031517436967268,-0.30956707803221967,9.834743211775411,12.619360297058073,19.403776935631896,10.318383777472672,6.57067507349615
28,2.5,7,0.05,0.02,0.005,0.2,0.0414915644622369,0.06301907044530801,-0.3095812582961349,10.410048492474019,14.287185290889147,20.08453405648159,10.739785149366782,6.765713798176512
28,3.0,21,0.08,0.02,0.01,0.1,0.00879099560271241,0.014092044715552641,-0.3096630234845563,9.741103212696473,12.36319548333393,19.29135009714589,10.24975429014213,6.5524920997494736
28,2.5,21,0.1,0.02,0.005,0.1,0.040528457143807,0.06082599021732633,-0.3096883557302534,9.966567486952174,15.088546313501688,19.946091090604394,11.435855886237206,6.831366822548595
28,2.5,7,0.05,0.02,0.01,0.1,0.04132989440726055,0.06282922336333326,-0.3097429283511113,10.410048492474019,14.287185290889147,20.08453405648159,10.739785149366782,6.765713798176512
21,3.0,14,0.08,0.02,0.01,0.1,0.004946788353642616,0.008924971861468803,-0.30976175336955186,9.649496373470607,12.171861425378234,19.14899024487746,10.17259194101571,6.5239383603213215
28,2.5,14,0.1,0.02,0.005,0.1,0.04085270599141111,0.061694249353524085,-0.309800381366076,9.975028983472406,15.1152507688039,19.95676427333676,11.443553535739627,6.83376612221553
42,4.0,7,0.05,0.02,0.005,0.2,0.04103305302076374,0.061597260832926826,-0.3098686684773535,10.397067650541583,14.296036848728557,20.080899505227293,10.758286530895003,6.757731512888805
42,4.0,21,0.1,0.02,0.005,0.1,0.03998221862094308,0.059453193324600466,-0.30999188286730384,9.961995411574362,15.073419325675966,19.942238423222324,11.43480672612153,6.824503215070783
42,3.0,14,0.05,0.02,0.0075,0.5,-0.08949845845737037,-0.12874623917928363,-0.3100024645552984,12.589517216330286,14.771057868606302,18.528224277871956,6.88156483836729,5.8752744583002325
14,4.0,21,0.1,0.02,0.0075,0.1,0.0006531167909440154,0.0017323077203371916,-0.3100317736308423,9.321017377838011,12.426454286502606,19.018746408555135,10.547344123546019,6.576707246289761
21,3.0,14,0.08,0.02,0.005,0.1,0.04075753115309896,0.06134351579599156,-0.3100353028235983,9.993943185680214,15.0913970263093,19.965322910121127,11.420171657671776,6.83003645266988
14,4.0,7,0.08,0.02,0.01,0.1,0.0007362545224041918,0.002808839108927118,-0.3100553100798793,9.542266502484223,11.994623455259903,18.94651471798525,10.064462894016389,6.480433085677727
21,2.5,14,0.05,0.02,0.005,0.2,0.03583385141406972,0.05346428598279545,-0.3100648720789545,10.323328887002297,13.943214575297823,19.96547284585487,10.632146486912909,6.724880892463858
28,4.0,14,0.08,0.02,0.01,0.1,0.004862239265704727,0.008691507569640745,-0.3101371148571469,9.6577995718545,12.18433626857616,19.17249713620612,10.188662645871048,6.526204829668608
42,4.0,7,0.05,0.02,0.01,0.1,0.040759331850352784,0.061281528567858914,-0.3101423896477644,10.397067650541583,14.296036848728557,20.080899505227293,10.758286530895003,6.757731512888805
14,2.5,14,0.05,0.02,0.005,0.2,0.03166317456879043,0.04692358240684609,-0.3101629467878839,10.255764620156622,13.67108289535419,19.8706312222029,10.544040774406653,6.696170255332594
21,3.0,14,0.05,0.02,0.005,0.2,0.033805111011553236,0.05029697621240328,-0.3102499561500771,10.290215705356793,13.825075305449449,19.92219269353433,10.59706231111873,6.711359121807615
14,3.0,14,0.08,0.02,0.005,0.2,0.0013570029103595837,0.0015124802024078163,-0.31027016014743847,9.566055612249171,12.030605081281465,18.984514630505327,10.081182875585851,6.487138863854999
28,4.0,21,0.08,0.02,0.005,0.2,0.004227762090771331,0.005369517073410919,-0.31028589920016336,9.645563331131072,12.160239466831326,19.144059244336713,10.170586116569057,6.517824235323376
42,2.5,21,0.08,0.02,0.0075,0.1,0.04115647761072523,0.06172833759960215,-0.3103043811113053,10.228128421035771,14.689829030131513,20.047522055125523,11.071773470018174,6.7839048316252555
28,3.0,14,0.05,0.02,0.005,0.2,0.03723076698094579,0.05556096961419476,-0.31033607346260667,10.348101755540132,14.060480533274983,20.00405504027522,10.67396937983055,6.735682661330324
21,3.0,21,0.08,0.02,0.005,0.1,0.039991658231507556,0.0598288881917575,-0.3103543380344299,9.986241419830368,15.062116786933007,19.95522462154319,11.411639571027763,6.825893308376939
42,4.0,14,0.1,0.02,0.005,0.1,0.040403490304294146,0.060548210390449136,-0.310362186777856,9.979900003845435,15.116767700524138,19.962771262911712,11.445306885909208,6.82718561825341
14,3.0,14,0.05,0.02,0.005,0.2,0.030152254318855355,0.044567647783020546,-0.3104495440385057,10.233504296023774,13.593171243688555,19.841797689887233,10.521163278548986,6.687283332210428
21,3.0,7,0.08,0.02,0.005,0.1,0.04099608918260974,0.06228856719734815,-0.3104735467265272,10.007164197187898,15.1326351965379,19.98131181379895,11.430951437922253,6.835341901141604
28,4.0,14,0.05,0.02,0.005,0.2,0.03392982364935292,0.05039018352475581,-0.31053274164255373,10.292618361069236,13.861019807052193,19.931296583851914,10.614512140078887,6.71276223710979
42,2.5,14,0.08,0.02,0.0075,0.1,0.041832310183456504,0.0632958110531095,-0.3105391663678366,10.245739657181115,14.745668340767079,20.069246881481288,11.087013474741976,6.790370575484463
28,2.5,7,0.1,0.02,0.005,0.1,0.04090516211963262,0.06246665203506071,-0.31053933314766236,9.991977226561854,15.160495073605789,19.976870082383527,11.455367378102395,6.837036485651907
28,4.0,14,0.08,0.02,0.005,0.1,0.04067596566738802,0.06114607556327458,-0.3105845300837342,10.002872711375767,15.120304152360685,19.97731802280863,11.429658714684434,6.831037603231913
28,2.5,14,0.05,0.02,0.005,0.2,0.03944559177927185,0.059201515867965994,-0.3106118596173737,10.392550843422336,14.22064345281988,20.062410176963212,10.721779797032669,6.754088267086251
21,4.0,14,0.05,0.02,0.005,0.2,0.031088607823923656,0.046106098003753405,-0.31066757291667396,10.248892263562388,13.677833546934986,19.86821688555572,10.553372532602232,6.694503340569257
28,4.0,21,0.08,0.02,0.01,0.1,-0.0038210791991844075,-0.004069815490463937,-0.3106925820917503,9.645563331131072,12.160239466831326,19.144059244336713,10.170586116569057,6.517824235323376
14,2.5,21,0.08,0.02,0.005,0.2,0.0018616581857376444,0.002072834620841328,-0.310736224966905,9.594308981940506,12.07117035138325,19.02443980057154,10.095608031959838,6.493189615797491
28,4.0,21,0.08,0.02,0.005,0.1,0.039901713940846385,0.05957897141783105,-0.3107610499921014,9.991366017568778,15.08354435815722,19.9631753212579,11.41973991565922,6.826508152760708
42,4.0,7,0.1,0.02,0.005,0.1,0.040764557032890905,0.06158895466258041,-0.31084189461493406,9.997797784142454,15.16504959649759,19.984387705511118,11.458520220443143,6.829908426877195
28,4.0,7,0.03,0.02,0.01,0.5,-0.10534160631634477,-0.1494874938785109,-0.3108449489191705,13.096611577982664,15.4254323675862,18.656404249155052,6.528157912596829,5.9026455048977144
21,3.0,7,0.03,0.02,0.01,0.5,-0.10618978669730793,-0.15041140665159322,-0.31084527026015757,13.124616991605635,15.454271712535284,18.640187508553378,6.48697672910844,5.900111663638058
14,4.0,14,0.05,0.02,0.005,0.2,0.02818510660385269,0.041487193702056495,-0.31088881295537796,10.20571082674099,13.495970302441084,19.80581174178102,10.4926374565237,6.676194370260563
42,4.0,21,0.1,0.02,0.01,0.1,-0.0013730638453446206,-0.0010486244323989757,-0.3109174601916221,9.576772529952937,12.075507343790795,19.104502183209654,10.194583192943258,6.515475610459774
42,3.0,7,0.05,0.02,0.005,0.3,0.036871748394721716,0.05475278189998498,-0.31102574523580545,10.654250362878953,13.48124863729481,19.888923106983505,9.991762103235828,6.621587936370507
14,2.5,14,0.08,0.02,0.01,0.1,-0.0017019806148289068,-0.0008168806902464616,-0.3110544068366429,9.596706766137881,12.082225212871418,19.040803780845433,10.110603617459306,6.500419446624975
42,2.5,7,0.08,0.02,0.0075,0.1,0.042243690488851446,0.06443296725180905,-0.3110810492596058,10.261713322798299,14.809047329249124,20.091771693317515,11.107846881477961,6.7963071257316185
42,3.0,21,0.05,0.02,0.01,0.3,-0.07262581873219069,-0.1033384232251043,-0.3110852155798278,11.979667532145182,14.411768366911488,18.895739524865135,7.732623488736006,6.079370471468695
28,4.0,7,0.08,0.02,0.005,0.1,0.040902289141851865,0.0621479339252864,-0.31109109473587615,10.01728306280073,15.16477226217134,19.99483312844905,11.441471922298101,6.836295597608332
21,2.5,21,0.08,0.02,0.01,0.1,0.005048162935358722,0.008846296824399653,-0.31116448989681733,9.691945683553788,12.237373916110025,19.217993444869652,10.203759819118185,6.537057197889662
42,2.5,21,0.08,0.02,0.0075,0.3,-0.044224202168656225,-0.065009690964102,-0.31134794260254817,11.08225754025008,13.392699396620277,18.602144062005916,8.260220393581456,6.107953640057976
21,2.5,14,0.08,0.02,0.005,0.1,0.041163259269736165,0.062227564823270506,-0.31142368988238206,10.031848691692622,15.19499753182658,20.00954795594799,11.445765245723939,6.8407959897487425
42,4.0,14,0.05,0.02,0.005,0.2,0.038442776438265595,0.05733234850795787,-0.3114970015275573,10.381187357446995,14.231603081688304,20.059566666718275,10.739114025079102,6.748121705071297
28,2.5,14,0.05,0.02,0.01,0.1,0.03850891490224923,0.05812240856073813,-0.3115485364943963,10.392550843422336,14.22064345281988,20.062410176963212,10.721779797032669,6.754088267086251
21,2.5,21,0.08,0.02,0.005,0.1,0.04060651887251204,0.06102897144547288,-0.3116187142079301,10.026197651325488,15.170128005393238,20.001699291297975,11.438165471165277,6.8369014639537085
21,3.0,21,0.08,0.02,0.01,0.1,-0.0027388568760647997,-0.0024262356254390743,-0.3116886647603644,9.643417535085595,12.155917093471727,19.12840101485054,10.156734792722553,6.51626929501669
14,2.5,21,0.05,0.02,0.005,0.2,0.029318495618871707,0.0435198570391669,-0.31187860010961654,10.247207209085381,13.625295154678062,19.85839375102287,10.530502705828413,6.686333107898318
28,3.0,14,0.05,0.02,0.01,0.1,0.03567286866494021,0.05380844170610577,-0.3118939717786122,10.348101755540132,14.060480533274983,20.00405504027522,10.67396937983055,6.735682661330324
14,4.0,7,0.03,0.02,0.005,1.0,-0.10329657662807562,-0.14866667952079834,-0.31193681418917846,13.11899560129314,15.285347879139128,18.383204831208943,6.2714819805582716,5.810214388679759
42,3.0,7,0.05,0.02,0.0075,0.2,0.03593779931735479,0.05356694015657535,-0.3119596943131724,10.654250362878953,13.48124863729481,19.888923106983505,9.991762103235828,6.621587936370507
21,2.5,14,0.05,0.02,0.01,0.1,0.033878921220154505,0.0512583797523064,-0.3120198022728697,10.323328887002297,13.943214575297823,19.96547284585487,10.632146486912909,6.724880892463858
14,4.0,7,0.05,0.02,0.0075,0.1,0.04043321509563756,0.060752298513896366,-0.31202303317154234,10.269188701594109,14.707247423529774,20.071993879988813,11.043182707876115,6.801571408213778
42,3.0,14,0.1,0.02,0.0075,0.2,-0.016196296588802023,-0.024264968468485443,-0.3120540468352792,10.148920830151994,12.527192682104136,18.762530137247317,9.297565424095076,6.311740706262088
21,2.5,7,0.08,0.02,0.005,0.1,0.0411092743909984,0.0627600918109021,-0.31212496214671037,10.044369750625455,15.234684152519968,20.024756514160636,11.456197553786625,6.84602249512382
42,2.5,14,0.05,0.02,0.005,0.3,0.03696452874908874,0.0549768376667973,-0.31225457937231393,10.685588365264666,13.550734081610937,19.9895374973358,10.066652586498783,6.649908263749267
14,2.5,7,0.03,0.02,0.005,0.3,0.03690058464618331,0.054907967333109445,-0.3123228061475588,10.591494767015954,13.739349545342307,20.093239399706484,10.335199671068095,6.735499464491659
42,3.0,7,0.08,0.02,0.005,0.5,-0.04343778618218834,-0.06482023192910384,-0.3123413855327498,11.181389749589604,13.215137672314604,18.132434661627155,7.764671772949228,5.944010856455652
21,2.5,21,0.05,0.02,0.01,0.2,-0.044815078038163654,-0.06264416080589552,-0.3124309323101443,11.059568029540856,13.605464975749078,19.12379270280206,8.812966126251624,6.304535071254398
14,3.0,21,0.05,0.02,0.005,0.2,0.027370918291190614,0.04044457513335585,-0.3124791506755676,10.221978151290791,13.541050594094235,19.82640006589527,10.506447779663187,6.676858172070391
21,3.0,7,0.03,0.02,0.005,0.3,0.038438021053644904,0.05742682197600898,-0.31248536542787814,10.607096853045096,13.878144942062113,20.12990920052791,10.39389723325659,6.748084076708256
21,2.5,7,0.03,0.02,0.005,0.3,0.03980841236500707,0.05978200645644829,-0.3125140271063417,10.626475092026803,13.979293763081268,20.160984653079264,10.429787154691569,6.759790007959038
