date,calories,carbs_g,observed_weight_lbs,glycogen_g,glycogen_correction_lbs,interpolated_weight_lbs,smoothed_weight_lbs,tdee,window_id
2022-11-20,1698,218,212.7,393.4,1.0485,212.7,213.75,3282.0,209
2022-11-21,1583,218,211.5,384.5,1.1221,211.5,212.62,3282.0,209
2022-11-22,2028,261,211.0,379.7,1.1654,211.0,212.17,3282.0,209
2022-11-23,1583,218,211.9,420.3,0.802,211.9,212.7,3282.0,209
2022-11-24,1717,239,211.5,399.3,0.9918,211.5,212.49,2112.0,210
2022-11-25,2179,261,211.9,405.6,0.9352,211.9,212.84,2112.0,210
2022-11-26,2921,317,212.4,430.7,0.711,212.4,213.11,2112.0,210
2022-11-27,3120,344,214.0,498.3,-1.511,214.0,212.49,2112.0,210
2022-11-28,2880,290,,553.2,-1.8379,214.62,212.78,2112.0,210
2022-11-29,3130,335,214.4,528.0,-1.6384,214.4,212.76,2112.0,210
2022-11-30,2378,278,,555.8,-1.639,214.69,213.05,2112.0,210
2022-12-01,2354,224,214.8,520.1,-1.2957,214.8,213.5,1915.0,211
2022-12-02,3639,276,215.6,458.9,-0.5351,215.6,215.06,1915.0,211
2022-12-03,2281,196,,467.4,-0.6532,216.21,215.56,1915.0,211
2022-12-04,2303,214,,408.3,-0.1241,215.79,215.66,1915.0,211
2022-12-05,2527,253,,389.6,0.3997,215.37,215.77,1915.0,211
2022-12-06,2522,264,215.7,416.1,0.0075,215.7,215.71,1915.0,211
2022-12-07,2601,276,215.6,438.0,-0.6271,215.6,214.97,1915.0,211
2022-12-08,3343,400,215.7,459.1,-0.8171,215.7,214.88,1722.0,212
2022-12-09,2762,271,,543.6,-1.8957,217.24,215.35,1722.0,212
2022-12-10,2376,219,,508.1,-1.3561,217.0,215.64,1722.0,212
2022-12-11,2208,190,,448.4,-0.3405,216.17,215.83,1722.0,212
2022-12-12,2836,248,,393.2,0.1651,215.8,215.97,1722.0,212
2022-12-13,2374,196,216.5,412.4,-0.0832,216.5,216.42,1722.0,212
2022-12-14,3333,348,,378.0,-0.4003,217.0,216.6,1722.0,212
2022-12-15,4527,528,,509.1,-0.8155,217.88,217.06,1722.0,212
2022-12-16,2541,267,,563.7,-1.8686,219.73,217.86,1722.0,212
2022-12-17,2510,255,,516.0,-1.105,219.2,218.1,1722.0,212
2022-12-18,2857,315,,480.5,-0.6701,218.99,218.32,1722.0,212
2022-12-19,2727,237,,516.2,-1.5312,220.18,218.65,1722.0,212
2022-12-20,2508,251,,466.7,-0.4701,219.41,218.94,1722.0,212
2022-12-21,3614,362,,450.3,-0.7583,219.92,219.16,1722.0,212
2022-12-22,2552,225,,540.1,-1.5274,221.23,219.7,1722.0,212
2022-12-23,2491,221,,470.6,-0.7592,220.7,219.94,1722.0,212
2022-12-24,3060,322,,429.3,-0.0755,220.23,220.16,1722.0,212
2022-12-25,2991,305,,502.9,-1.0767,221.62,220.54,1722.0,212
2022-12-26,2988,246,,514.9,-0.721,221.62,220.9,1722.0,212
2022-12-27,3047,258,,473.0,-0.737,222.0,221.26,1722.0,212
2022-12-28,2267,176,,459.2,-0.438,222.08,221.64,1722.0,212
2022-12-29,2198,183,,388.3,-0.1975,221.99,221.8,1722.0,212
2022-12-30,2026,181,,354.7,0.6997,221.23,221.93,1722.0,212
2022-12-31,3654,308,,334.7,0.6562,221.36,222.02,1722.0,212
2023-01-01,1668,161,223.4,450.7,-0.9577,223.4,222.44,3928.0,213
2023-01-02,1368,215,222.8,372.1,-0.1612,222.8,222.64,3928.0,213
2023-01-03,1725,168,219.2,370.5,0.9957,219.2,220.2,3928.0,213
2023-01-04,1882,304,218.0,333.4,0.9136,218.0,218.91,3928.0,213
2023-01-05,2149,173,218.5,446.0,0.3266,218.5,218.83,3928.0,213
2023-01-06,1378,217,219.5,378.8,-0.0967,219.5,219.4,3928.0,213
2023-01-07,2212,216,217.9,375.7,0.9556,217.9,218.86,3928.0,213
2023-01-08,2234,203,217.6,373.3,0.5239,217.6,218.12,2476.0,214
2023-01-09,1451,219,218.6,361.9,0.3689,218.6,218.97,2476.0,214
2023-01-10,2316,225,217.0,370.0,1.0039,217.0,218.0,2476.0,214
2023-01-11,1588,221,217.0,379.4,0.2638,217.0,217.26,2476.0,214
2023-01-12,2249,237,216.3,379.2,0.9129,216.3,217.21,2476.0,214
2023-01-13,1441,217,217.8,395.4,0.2364,217.8,218.04,2476.0,214
2023-01-14,2614,303,216.7,384.9,0.8667,216.7,217.57,2476.0,214
2023-01-15,2365,253,217.5,465.6,-0.3588,217.5,217.14,2566.0,215
2023-01-16,1498,217,217.9,451.3,-0.0345,217.9,217.87,2566.0,215
2023-01-17,2583,270,217.3,415.6,0.5966,217.3,217.9,2566.0,215
2023-01-18,1508,218,218.8,444.0,-0.8655,218.8,217.93,2566.0,215
2023-01-19,2825,249,216.3,412.3,0.6237,216.3,216.92,2566.0,215
2023-01-20,2951,304,218.0,421.1,-0.3786,218.0,217.62,2566.0,215
2023-01-21,1498,217,218.4,481.1,-0.7051,218.4,217.69,2566.0,215
2023-01-22,2381,269,215.9,432.0,0.4593,215.9,216.36,2189.0,216
2023-01-23,1498,217,216.7,449.5,-0.3759,216.7,216.32,2189.0,216
2023-01-24,2394,266,215.6,414.6,0.6126,215.6,216.21,2189.0,216
2023-01-25,1590,166,216.1,439.4,-0.3623,216.1,215.74,2189.0,216
2023-01-26,2442,280,215.4,369.8,0.7005,215.4,216.1,2189.0,216
2023-01-27,1498,217,215.6,435.9,-0.6925,215.6,214.91,2189.0,216
2023-01-28,2527,286,213.6,407.1,0.6785,213.6,214.28,2189.0,216
2023-01-29,2027,200,216.7,457.0,-0.6248,216.7,216.08,1912.0,217
2023-01-30,1498,217,215.9,405.7,0.3017,215.9,216.2,1912.0,217
2023-01-31,2603,242,215.6,390.5,0.8253,215.6,216.43,1912.0,217
2023-02-01,1861,193,215.8,405.1,0.0562,215.8,215.86,1912.0,217
2023-02-02,2274,280,214.8,371.7,0.611,214.8,215.41,1912.0,217
2023-02-03,1488,215,216.3,436.7,-0.6526,216.3,215.65,1912.0,217
2023-02-04,2447,228,215.5,406.0,0.6824,215.5,216.18,1912.0,217
2023-02-05,2330,247,216.4,399.2,-0.0914,216.4,216.31,2582.0,218
2023-02-06,1488,215,215.8,413.7,-0.0678,215.8,215.73,2582.0,218
2023-02-07,2547,287,215.3,393.4,0.7936,215.3,216.09,2582.0,218
2023-02-08,1590,166,215.9,452.6,-0.8335,215.9,215.07,2582.0,218
2023-02-09,2427,280,215.5,377.0,0.6369,215.5,216.14,2582.0,218
2023-02-10,1498,217,215.7,438.8,-0.5371,215.7,215.16,2582.0,218
2023-02-11,2583,275,214.5,408.7,0.6645,214.5,215.16,2582.0,218
2023-02-12,2953,270,216.1,446.4,-0.8228,216.1,215.28,1437.0,219
2023-02-13,2359,249,217.3,456.3,-0.641,217.3,216.66,1437.0,219
2023-02-14,2998,261,217.6,443.0,-0.3324,217.6,217.27,1437.0,219
2023-02-15,2257,209,,445.7,-0.4373,218.15,217.71,1437.0,219
2023-02-16,2382,214,215.9,406.3,0.2161,215.9,216.12,1437.0,219
2023-02-17,3127,261,216.5,388.6,0.4472,216.5,216.95,1437.0,219
2023-02-18,2787,278,,423.9,-0.3061,217.74,217.43,1437.0,219
2023-02-19,3141,400,,455.5,-0.367,218.18,217.82,1437.0,219
2023-02-20,2674,265,219.6,542.2,-1.3215,219.6,218.28,1640.0,220
2023-02-21,2223,229,221.1,502.6,-1.3627,221.1,219.74,1640.0,220
2023-02-22,2653,292,220.2,453.1,-0.433,220.2,219.77,1640.0,220
2023-02-23,2364,260,217.9,481.6,-0.7669,217.9,217.13,1640.0,220
2023-02-24,2386,339,218.8,465.4,-0.519,218.8,218.28,1640.0,220
2023-02-25,2836,311,219.8,534.9,-1.4275,219.8,218.37,1640.0,220
2023-02-26,2151,186,,534.1,-1.2548,219.97,218.71,1640.0,220
2023-02-27,2611,273,,437.2,-0.2522,219.11,218.86,1640.0,220
2023-02-28,2232,200,,455.7,-0.5959,219.73,219.14,1640.0,220
2023-03-01,1713,152,220.6,404.9,-0.2147,220.6,220.39,2231.0,221
2023-03-02,1715,158,219.9,340.0,0.4694,219.9,220.37,2231.0,221
2023-03-03,1734,219,218.8,308.9,0.9095,218.8,219.71,2231.0,221
2023-03-04,1795,157,218.7,348.8,0.2465,218.7,218.95,2231.0,221
2023-03-05,1943,168,217.5,313.0,0.7529,217.5,218.25,2231.0,221
2023-03-06,1769,179,217.6,301.7,1.0772,217.6,218.68,2231.0,221
2023-03-07,1897,193,218.9,304.8,0.6456,218.9,219.55,2231.0,221
2023-03-08,1623,166,218.6,320.4,0.9134,218.6,219.51,2334.0,222
2023-03-09,1893,207,217.6,304.3,1.2903,217.6,218.89,2334.0,222
2023-03-10,2317,261,217.9,334.6,0.8215,217.9,218.72,2334.0,222
2023-03-11,3412,310,,402.3,-0.0054,218.72,218.72,2334.0,222
2023-03-12,3084,350,,479.8,-0.5563,219.58,219.02,2334.0,222
2023-03-13,2081,198,,551.9,-1.1789,220.42,219.24,2334.0,222
2023-03-14,2488,263,221.7,456.3,-0.5511,221.7,221.15,2334.0,222
2023-03-15,3032,319,220.0,453.8,-0.3258,220.0,219.67,1605.0,223
2023-03-16,3030,274,221.6,509.7,-0.9976,221.6,220.6,1605.0,223
2023-03-17,3740,411,,491.7,-0.7788,221.79,221.01,1605.0,223
2023-03-18,2884,337,,556.7,-1.31,222.93,221.62,1605.0,223
2023-03-19,2044,186,,569.3,-1.3172,223.3,221.99,1605.0,223
2023-03-20,2100,237,,456.6,-0.342,222.45,222.11,1605.0,223
2023-03-21,3562,367,219.9,434.0,-0.193,219.9,219.71,1605.0,223
2023-03-22,2271,239,,533.6,-1.6958,221.96,220.27,1605.0,223
2023-03-23,2385,289,,477.8,-0.7258,221.18,220.46,1605.0,223
2023-03-24,2111,201,,488.4,-0.7198,221.4,220.68,1605.0,223
2023-03-25,2091,249,,423.7,-0.4437,221.27,220.82,1605.0,223
2023-03-26,2004,234,222.7,425.6,0.2873,222.7,222.99,2757.0,224
2023-03-27,2151,262,220.7,414.6,0.2589,220.7,220.96,2757.0,224
2023-03-28,2152,232,221.3,435.3,-0.4945,221.3,220.81,2757.0,224
2023-03-29,2097,243,221.2,418.4,-0.4077,221.2,220.79,2757.0,224
2023-03-30,2103,225,222.1,417.6,-0.2144,222.1,221.89,2757.0,224
2023-03-31,2308,300,221.1,403.2,-0.0076,221.1,221.09,2757.0,224
2023-04-01,1931,232,223.2,469.9,-0.7548,223.2,222.45,2757.0,224
2023-04-02,2467,265,222.0,437.4,-0.3142,222.0,221.69,2327.0,225
2023-04-03,2369,244,222.3,447.5,-0.5143,222.3,221.79,2327.0,225
2023-04-04,2143,215,222.1,434.4,-0.1036,222.1,222.0,2327.0,225
2023-04-05,2258,226,222.7,404.8,0.2634,222.7,222.96,2327.0,225
2023-04-06,2603,235,222.2,397.0,0.0115,222.2,222.21,2327.0,225
2023-04-07,2027,201,222.8,400.5,0.1819,222.8,222.98,2327.0,225
2023-04-08,2840,306,221.9,375.3,-0.237,221.9,221.66,2327.0,225
2023-04-09,2495,244,222.6,464.9,-0.7956,222.6,221.8,1755.0,226
2023-04-10,2140,223,223.2,443.9,0.0348,223.2,223.23,1755.0,226
2023-04-11,2229,228,223.1,416.2,-0.0164,223.1,223.08,1755.0,226
2023-04-12,2407,253,223.0,404.8,0.2758,223.0,223.28,1755.0,226
2023-04-13,2119,247,223.0,422.1,-0.3354,223.0,222.66,1755.0,226
2023-04-14,2051,209,222.6,422.9,-0.0596,222.6,222.54,1755.0,226
2023-04-15,2258,226,223.9,393.8,-0.4346,223.9,223.47,1755.0,226
2023-04-16,2898,280,,391.0,0.1266,223.48,223.61,1755.0,226
2023-04-17,2410,235,,444.4,-0.6434,224.58,223.94,1755.0,226
2023-04-18,2360,250,223.5,425.7,-0.2059,223.5,223.29,2216.0,227
2023-04-19,2218,267,221.3,427.4,-0.372,221.3,220.93,2216.0,227
2023-04-20,2148,225,223.8,445.6,-0.9106,223.8,222.89,2216.0,227
2023-04-21,1888,221,223.8,418.6,-0.7105,223.8,223.09,2216.0,227
2023-04-22,2308,224,,400.7,-0.138,223.13,223.0,2216.0,227
2023-04-23,1826,234,223.4,393.2,0.016,223.4,223.42,2216.0,227
2023-04-24,2208,233,222.1,398.0,0.0113,222.1,222.11,2216.0,227
2023-04-25,1961,163,223.0,398.8,0.1346,223.0,223.13,2657.0,228
2023-04-26,2138,310,221.8,345.1,0.7696,221.8,222.57,2657.0,228
2023-04-27,2555,290,222.1,456.9,-0.8078,222.1,221.29,2657.0,228
2023-04-28,3115,337,223.7,481.0,-1.0222,223.7,222.68,2657.0,228
2023-04-29,2258,300,,539.0,-1.9243,224.73,222.81,2657.0,228
2023-04-30,2400,287,,527.9,-1.1085,223.8,222.69,2657.0,228
2023-05-01,1848,225,224.2,511.7,-0.6558,224.2,223.54,2657.0,228
2023-05-02,2381,256,223.0,455.0,-0.53,223.0,222.47,1732.0,229
2023-05-03,1853,139,223.9,447.8,-0.8775,223.9,223.02,1732.0,229
2023-05-04,1912,239,222.0,353.5,0.4821,222.0,222.48,1732.0,229
2023-05-05,2148,282,223.0,387.2,-0.0899,223.0,222.91,1732.0,229
2023-05-06,1803,236,223.0,444.9,-0.3841,223.0,222.62,1732.0,229
2023-05-07,1831,189,222.6,426.8,-0.5284,222.6,222.07,1732.0,229
2023-05-08,2198,249,222.3,380.5,-0.0737,222.3,222.23,1732.0,229
2023-05-09,1948,242,223.0,408.3,0.042,223.0,223.04,1799.0,230
2023-05-10,1773,153,221.9,412.2,-0.0072,221.9,221.89,1799.0,230
2023-05-11,1583,191,222.1,344.8,0.7418,222.1,222.84,1799.0,230
2023-05-12,1679,166,222.4,337.0,0.561,222.4,222.96,1799.0,230
2023-05-13,1682,214,221.5,313.4,0.4824,221.5,221.98,1799.0,230
2023-05-14,1688,233,223.1,345.5,0.2591,223.1,223.36,1799.0,230
2023-05-15,1808,179,220.9,377.8,0.8379,220.9,221.74,1799.0,230
2023-05-16,1780,230,222.3,345.9,0.618,222.3,222.92,1811.0,231
2023-05-17,2356,218,223.4,374.9,0.2408,223.4,223.64,1811.0,231
2023-05-18,1843,230,223.4,374.4,-0.1509,223.4,223.25,1811.0,231
2023-05-19,1721,203,223.0,386.3,-0.0192,223.0,222.98,1811.0,231
2023-05-20,2390,273,221.2,369.1,0.6986,221.2,221.9,1811.0,231
2023-05-21,1910,200,221.9,428.4,-0.471,221.9,221.43,1811.0,231
2023-05-22,1883,212,221.9,389.9,0.6225,221.9,222.52,1811.0,231
2023-05-23,1653,121,222.7,378.0,0.5633,222.7,223.26,2603.0,232
2023-05-24,2020,258,221.0,301.2,1.3673,221.0,222.37,2603.0,232
2023-05-25,2849,323,222.1,385.9,-0.4106,222.1,221.69,2603.0,232
2023-05-26,2318,259,,486.6,-0.8412,222.6,221.76,2603.0,232
2023-05-27,2098,228,,467.4,-0.4677,222.15,221.68,2603.0,232
2023-05-28,2125,202,221.8,433.0,-0.1029,221.8,221.7,2603.0,232
2023-05-29,2220,179,222.1,394.0,0.0268,222.1,222.13,2603.0,232
2023-05-30,2297,280,221.9,354.8,0.5237,221.9,222.42,2453.0,233
2023-05-31,2310,292,,429.9,-0.6745,223.05,222.38,2453.0,233
2023-06-01,3482,386,222.2,472.3,-0.7121,222.2,221.49,2453.0,233
2023-06-02,2268,227,,548.9,-1.8386,223.62,221.78,2453.0,233
2023-06-03,3625,421,,477.0,-0.8431,222.57,221.73,2453.0,233
2023-06-04,2437,271,,550.8,-2.1693,224.23,222.06,2453.0,233
2023-06-05,1804,221,,512.0,-0.6985,222.76,222.06,2453.0,233
2023-06-06,1894,184,,452.1,-0.3166,222.19,221.87,2453.0,233
2023-06-07,2075,206,,390.6,0.1678,221.55,221.71,2453.0,233
2023-06-08,2724,265,,373.7,0.2357,221.37,221.61,2453.0,233
2023-06-09,2411,244,,422.1,-0.3383,222.02,221.68,2453.0,233
2023-06-10,2334,188,,420.4,-0.2282,221.9,221.67,2453.0,233
2023-06-11,1972,195,,376.2,0.4553,221.18,221.64,2453.0,233
2023-06-12,2211,217,,357.4,0.1759,221.33,221.5,2453.0,233
2023-06-13,1617,206,,366.1,0.2931,221.14,221.43,2453.0,233
2023-06-14,2225,263,221.7,360.3,0.3438,221.7,222.04,2544.0,234
2023-06-15,2212,258,222.7,414.6,-0.3292,222.7,222.37,2544.0,234
2023-06-16,2285,209,224.0,431.2,-0.504,224.0,223.5,2544.0,234
2023-06-17,1872,264,223.1,398.4,0.1107,223.1,223.21,2544.0,234
2023-06-18,2190,223,223.2,430.9,-0.3077,223.2,222.89,2544.0,234
2023-06-19,2176,309,222.8,409.0,-0.6745,222.8,222.13,2544.0,234
2023-06-20,2309,302,223.2,481.4,-0.9111,223.2,222.29,2544.0,234
2023-06-21,2235,239,222.8,503.2,-1.481,222.8,221.32,3259.0,235
2023-06-22,2900,320,222.0,461.1,-0.6957,222.0,221.3,3259.0,235
2023-06-23,2367,322,222.9,513.6,-0.7984,222.9,222.1,3259.0,235
2023-06-24,3803,436,223.4,536.6,-1.7423,223.4,221.66,3259.0,235
2023-06-25,2452,313,,574.7,-1.9653,223.78,221.81,3259.0,235
2023-06-26,1978,300,,557.5,-1.4311,223.01,221.58,3259.0,235
2023-06-27,2121,318,223.1,538.1,-1.7759,223.1,221.32,3259.0,235
2023-06-28,2221,246,221.2,542.3,-1.2982,221.2,219.9,1449.0,236
2023-06-29,2327,315,220.9,488.0,-0.8268,220.9,220.07,1449.0,236
2023-06-30,2481,264,221.6,519.2,-1.3445,221.6,220.26,1449.0,236
2023-07-01,2997,373,222.1,489.2,-0.9561,222.1,221.14,1449.0,236
2023-07-02,2205,318,,555.7,-2.1797,223.77,221.59,1449.0,236
2023-07-03,2113,278,,550.9,-1.221,223.02,221.8,1449.0,236
2023-07-04,2316,341,222.3,517.5,-0.457,222.3,221.84,1449.0,236
2023-07-05,2134,234,222.9,557.7,-1.136,222.9,221.76,2348.0,237
2023-07-06,2770,367,221.6,487.3,-0.2974,221.6,221.3,2348.0,237
2023-07-07,2058,288,224.3,554.9,-1.7531,224.3,222.55,2348.0,237
2023-07-08,4113,401,223.2,527.4,-1.4302,223.2,221.77,2348.0,237
2023-07-09,2125,272,,570.9,-2.8341,225.11,222.27,2348.0,237
2023-07-10,1928,283,,523.9,-0.7733,222.98,222.21,2348.0,237
2023-07-11,1891,246,223.7,506.4,-1.5686,223.7,222.13,2348.0,237
2023-07-12,1880,200,222.9,468.3,-0.9687,222.9,221.93,2380.0,238
2023-07-13,2267,316,222.3,411.9,0.001,222.3,222.3,2380.0,238
2023-07-14,1850,210,221.5,489.8,-0.7716,221.5,220.73,2380.0,238
2023-07-15,1838,212,221.9,431.4,-0.637,221.9,221.26,2380.0,238
2023-07-16,2392,262,220.2,400.8,-0.4034,220.2,219.8,2380.0,238
2023-07-17,2462,322,222.0,429.8,0.4799,222.0,222.48,2380.0,238
2023-07-18,2679,329,222.6,503.1,-0.0778,222.6,222.52,2380.0,238
2023-07-19,2523,348,223.0,539.6,-1.437,223.0,221.56,2562.0,239
2023-07-20,2416,317,222.6,573.8,-1.1397,222.6,221.46,2562.0,239
2023-07-21,2455,283,222.3,560.1,-1.2829,222.3,221.02,2562.0,239
2023-07-22,1978,253,,526.4,-0.8512,221.84,220.99,2562.0,239
2023-07-23,2009,198,224.4,484.7,-0.9142,224.4,223.49,2562.0,239
2023-07-24,2190,260,,419.3,-0.2064,223.53,223.33,2562.0,239
2023-07-25,1968,244,220.8,435.2,-0.0143,220.8,220.79,2562.0,239
2023-07-26,1973,242,221.5,427.6,-0.622,221.5,220.88,1873.0,240
2023-07-27,2050,316,221.8,421.8,-0.2542,221.8,221.55,1873.0,240
2023-07-28,2095,247,220.7,493.8,-0.6784,220.7,220.02,1873.0,240
2023-07-29,2036,266,220.0,462.1,-0.489,220.0,219.51,1873.0,240
2023-07-30,2280,298,220.3,459.4,-0.3045,220.3,220.0,1873.0,240
2023-07-31,2154,217,221.1,490.3,-1.0786,221.1,220.02,1873.0,240
2023-08-01,2552,353,,437.0,-0.2436,220.35,220.1,1873.0,240
2023-08-02,2213,310,223.1,534.8,-1.6431,223.1,221.46,3582.0,241
2023-08-03,2503,335,220.8,533.3,-1.4599,220.8,219.34,3582.0,241
2023-08-04,2119,283,221.1,557.9,-1.303,221.1,219.8,3582.0,241
2023-08-05,2199,308,219.1,525.2,-0.7041,219.1,218.4,3582.0,241
2023-08-06,3165,330,222.3,526.9,-1.0996,222.3,221.2,3582.0,241
2023-08-07,2186,284,222.0,550.2,-1.2007,222.0,220.8,3582.0,241
2023-08-08,3197,411,221.9,521.7,-0.5505,221.9,221.35,3582.0,241
2023-08-09,2156,252,,568.7,-1.3405,222.58,221.24,3582.0,241
2023-08-10,2408,238,219.7,507.2,-0.7906,219.7,218.91,1242.0,242
2023-08-11,2147,297,221.6,462.5,-0.5837,221.6,221.02,1242.0,242
2023-08-12,2942,351,222.0,490.5,-0.3871,222.0,221.61,1242.0,242
2023-08-13,2588,279,,556.2,-1.4213,223.52,222.1,1242.0,242
2023-08-14,2920,353,,521.1,-0.6945,223.18,222.48,1242.0,242
2023-08-15,2210,271,,568.5,-1.4979,224.46,222.96,1242.0,242
2023-08-16,2322,245,220.9,521.7,-0.9503,220.9,219.95,1242.0,242
2023-08-17,3219,390,221.8,475.9,-0.3634,221.8,221.44,3421.0,243
2023-08-18,1793,203,,550.4,-1.4416,222.82,221.38,3421.0,243
2023-08-19,1809,222,222.8,459.3,-0.427,222.8,222.37,3421.0,243
2023-08-20,1951,340,,423.9,0.2661,221.65,221.91,3421.0,243
2023-08-21,1734,304,219.1,519.3,-1.2783,219.1,217.82,3421.0,243
2023-08-22,2223,404,221.3,520.4,-1.1562,221.3,220.14,3421.0,243
2023-08-23,1674,304,220.1,568.2,-1.9389,220.1,218.16,3421.0,243
2023-08-24,1674,304,220.1,547.0,-1.3909,220.1,218.71,1290.0,244
2023-08-25,1674,304,219.4,535.4,-1.2883,219.4,218.11,1290.0,244
2023-08-26,3722,425,218.8,529.0,-1.2318,218.8,217.57,1290.0,244
2023-08-27,3844,472,,571.6,-1.5327,219.8,218.26,1290.0,244
2023-08-28,2095,295,,588.6,-1.9554,220.95,218.99,1290.0,244
2023-08-29,2584,309,222.3,551.3,-1.1548,222.3,221.15,1290.0,244
2023-08-30,2783,351,,541.6,-1.2187,222.73,221.51,1290.0,244
2023-08-31,2585,286,222.7,576.6,-1.3207,222.7,221.38,2496.0,245
2023-09-01,2592,286,,537.8,-1.5025,222.91,221.4,2496.0,245
2023-09-02,3578,363,223.9,516.4,-1.2096,223.9,222.69,2496.0,245
2023-09-03,1707,137,,566.6,-1.6906,224.69,223.0,2496.0,245
2023-09-04,2168,258,,417.3,-0.0905,222.86,222.77,2496.0,245
2023-09-05,1999,211,,432.3,-0.442,223.12,222.68,2496.0,245
2023-09-06,1989,263,222.8,400.5,0.2515,222.8,223.05,2496.0,245
2023-09-07,2152,215,221.0,430.7,0.1355,221.0,221.14,1712.0,246
2023-09-08,2167,217,221.2,402.8,0.1442,221.2,221.34,1712.0,246
2023-09-09,3900,466,221.9,388.9,0.3416,221.9,222.24,1712.0,246
2023-09-10,2433,285,,515.6,-1.2982,224.16,222.87,1712.0,246
2023-09-11,1907,212,,503.4,-0.9126,223.99,223.07,1712.0,246
2023-09-12,2259,256,223.3,440.4,0.0944,223.3,223.39,1712.0,246
2023-09-13,2096,182,223.3,439.7,-0.3431,223.3,222.96,1712.0,246
2023-09-14,2320,252,222.1,382.2,0.4436,222.1,222.54,2725.0,247
2023-09-15,2561,220,223.8,412.1,-0.0389,223.8,223.76,2725.0,247
2023-09-16,2783,327,,396.4,-0.5197,224.23,223.71,2725.0,247
2023-09-17,2461,314,,494.9,-0.5671,224.3,223.73,2725.0,247
2023-09-18,2739,307,223.2,520.9,-1.1744,223.2,222.03,2725.0,247
2023-09-19,2182,240,223.5,524.1,-1.1119,223.5,222.39,2725.0,247
2023-09-20,1866,224,223.9,473.4,-0.4246,223.9,223.48,2725.0,247
2023-09-21,2550,242,222.0,433.2,-0.0746,222.0,221.93,1111.0,248
2023-09-22,2433,244,224.1,424.9,0.0585,224.1,224.16,1111.0,248
2023-09-23,2560,270,225.3,421.9,-0.1335,225.3,225.17,1111.0,248
2023-09-24,2056,144,224.6,446.5,-0.6323,224.6,223.97,1111.0,248
2023-09-25,2618,204,223.7,356.7,0.4833,223.7,224.18,1111.0,248
2023-09-26,2738,239,224.4,353.5,0.2045,224.4,224.6,1111.0,248
2023-09-27,2005,226,,387.2,0.4203,224.65,225.07,1111.0,248
2023-09-28,2221,146,,387.4,0.5033,224.82,225.32,1111.0,248
2023-09-29,1858,218,224.1,325.7,0.7667,224.1,224.87,3122.0,249
2023-09-30,2200,255,222.2,354.5,0.8344,222.2,223.03,3122.0,249
2023-10-01,2370,245,223.7,404.1,-0.0787,223.7,223.62,3122.0,249
2023-10-02,2166,204,224.0,413.6,0.1221,224.0,224.12,3122.0,249
2023-10-03,2454,309,223.9,384.9,0.4496,223.9,224.35,3122.0,249
2023-10-04,2218,218,,471.8,-0.0486,224.21,224.16,3122.0,249
2023-10-05,2370,330,223.4,427.6,-0.5262,223.4,222.87,3122.0,249
2023-10-06,2137,267,224.0,510.5,-0.9108,224.0,223.09,2435.0,250
2023-10-07,3939,366,,486.7,-0.5559,223.56,223.0,2435.0,250
2023-10-08,3439,320,,554.7,-1.8007,225.23,223.43,2435.0,250
2023-10-09,3264,321,,551.9,-1.3477,225.07,223.72,2435.0,250
2023-10-10,3693,339,,551.2,-1.4126,225.37,223.96,2435.0,250
2023-10-11,3000,301,,569.2,-2.0342,226.35,224.32,2435.0,250
2023-10-12,1859,200,,545.2,-1.5379,226.02,224.48,2435.0,250
2023-10-13,2161,232,224.4,454.2,-0.0865,224.4,224.31,1937.0,251
2023-10-14,1974,198,222.9,428.8,-0.0578,222.9,222.84,1937.0,251
2023-10-15,2362,237,223.7,388.6,0.1581,223.7,223.86,1937.0,251
2023-10-16,2657,165,224.0,399.2,0.2089,224.0,224.21,1937.0,251
2023-10-17,3072,357,,346.8,0.4102,224.0,224.41,1937.0,251
2023-10-18,2658,251,,498.7,-1.3169,226.06,224.74,1937.0,251
2023-10-19,2162,218,,467.9,-0.3879,225.33,224.94,1937.0,251
2023-10-20,3042,292,225.3,425.5,0.0097,225.3,225.31,1717.0,252
2023-10-21,3550,366,,470.6,-1.773,227.46,225.69,1717.0,252
2023-10-22,2544,262,,548.2,-1.4787,227.69,226.21,1717.0,252
2023-10-23,2452,287,,503.6,-0.6974,227.15,226.45,1717.0,252
2023-10-24,2643,218,226.5,498.4,-0.5642,226.5,225.94,1717.0,252
2023-10-25,2339,313,225.4,442.3,-0.0643,225.4,225.34,1717.0,252
2023-10-26,1981,192,,498.9,-0.6714,226.18,225.51,1717.0,252
2023-10-27,2656,244,,422.5,0.1767,225.41,225.59,1717.0,252
2023-10-28,2210,233,,420.6,-0.9854,226.84,225.86,1717.0,252
2023-10-29,2714,256,227.4,411.1,0.1846,227.4,227.58,4131.0,253
2023-10-30,2528,279,,427.7,-0.2387,227.42,227.18,4131.0,253
2023-10-31,2900,346,227.0,458.1,-0.1476,227.0,226.85,4131.0,253
2023-11-01,2056,247,225.5,539.1,-1.0147,225.5,224.49,4131.0,253
2023-11-02,2204,248,223.5,487.1,-0.0474,223.5,223.45,4131.0,253
2023-11-03,2358,287,224.2,459.2,0.1329,224.2,224.33,4131.0,253
2023-11-04,2074,273,223.7,478.9,-0.2159,223.7,223.48,4131.0,253
2023-11-05,2958,346,224.3,474.0,-0.1668,224.3,224.13,2118.0,254
