sp_params,baseline,m0,a,b,c,rmse,corr,mean_m,frac_high,frac_low,score,trial_mean_abs_err,SURMOUNT-4_mid,STEP-1 extension_mid,STEP-4_mid
"tol=3.0,hold=14,rate=0.001",-300,0.2,0.0005,0.005,200,1923.3793104691617,-0.16166378154659672,0.7340766525264357,0.6887608069164265,0.21902017291066284,-2.745870209295527,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.3,0.0005,0.005,200,1923.3793789971537,-0.16166497512186015,0.734213483965762,0.6887608069164265,0.21902017291066284,-2.745938096755551,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=7,rate=0.001",-300,0.0,0.005,0.001,50,1846.6045729562975,-0.14039197711100718,0.8675643924929862,0.8314121037463977,0.09750240153698367,-2.746170648772529,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.1,0.005,0.001,50,1846.6045729562975,-0.14039197711100718,0.8676124232326596,0.8314121037463977,0.09750240153698367,-2.7461946641423656,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.0,0.002,0.0005,50,1853.5368081888935,-0.1421537756149397,0.8549080041531877,0.8121998078770413,0.10326609029779059,-2.7461983857944636,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=7,rate=0.001",-300,0.2,0.005,0.001,50,1846.6045729562975,-0.14039197711100718,0.8676604539723332,0.8314121037463977,0.09702209414024976,-2.7462186795122023,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.1,0.002,0.0005,50,1853.5368081888935,-0.1421537756149397,0.8549560348928611,0.8121998078770413,0.10326609029779059,-2.7462224011643004,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=7,rate=0.001",-300,0.3,0.005,0.001,50,1846.6045729562975,-0.14039197711100718,0.8677084847120066,0.8314121037463977,0.09702209414024976,-2.746242694882039,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.2,0.002,0.0005,50,1853.5368081888935,-0.1421537756149397,0.8550040656325344,0.8121998078770413,0.10278578290105668,-2.7462464165341367,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.3,0.002,0.0005,50,1853.5368081888935,-0.1421537756149397,0.8550520963722079,0.8121998078770413,0.10278578290105668,-2.7462704319039735,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.001,0.0005,0,1847.9105494151863,-0.13701635526215075,0.8621056959326711,0.813640730067243,0.08309317963496637,-2.746435087875689,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.001,0.0005,0,1847.9106484207377,-0.1370168331527392,0.8621732957624135,0.8141210374639769,0.08309317963496637,-2.746468747850817,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.001,0.0005,0,1847.910747503236,-0.13701731102629552,0.8622408955921559,0.8141210374639769,0.08261287223823247,-2.746502407911408,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.001,0.0005,0,1847.9108466626815,-0.13701778888281946,0.8623084954218982,0.8141210374639769,0.08261287223823247,-2.7465360680574626,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.0,0.0005,0.005,200,1915.7044405624113,-0.15765642939927688,0.7494160375793306,0.7060518731988472,0.20605187319884727,-2.74756411277768,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.1,0.0005,0.005,200,1915.7046340880256,-0.15765758248532785,0.749542452459447,0.7060518731988472,0.20605187319884727,-2.747626937200327,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.2,0.0005,0.005,200,1915.704829216807,-0.1576587351852891,0.7496688673395634,0.7060518731988472,0.20557156580211336,-2.7476897634191864,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.3,0.0005,0.005,200,1915.7050259487548,-0.15765988749914644,0.7497952822196798,0.7060518731988472,0.20557156580211336,-2.7477525914342635,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.0,0.005,0.0005,100,1853.1903616202733,-0.14160422164427108,0.8584704752628249,0.8198847262247838,0.10614793467819404,-2.7479079517659963,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.1,0.005,0.0005,100,1853.1903616202733,-0.14160422164427108,0.8585185060024983,0.8198847262247838,0.10614793467819404,-2.747931967135833,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.2,0.005,0.0005,100,1853.1903616202733,-0.14160422164427108,0.8585665367421718,0.8198847262247838,0.10566762728146013,-2.74795598250567,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.3,0.005,0.0005,100,1853.1903616202733,-0.14160422164427108,0.8586145674818453,0.8198847262247838,0.10566762728146013,-2.7479799978755066,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.005,0.001,50,1848.8399548161178,-0.14041617137292428,0.8680981988702298,0.8323727185398655,0.09750240153698367,-2.7486608366900125,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.005,0.001,50,1848.8399548161178,-0.14041617137292428,0.8681462296099031,0.8323727185398655,0.09750240153698367,-2.7486848520598492,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.005,0.001,50,1848.8399548161178,-0.14041617137292428,0.8681942603495766,0.8323727185398655,0.09702209414024976,-2.748708867429686,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.005,0.001,50,1848.8399548161178,-0.14041617137292428,0.8682422910892499,0.8323727185398655,0.09702209414024976,-2.7487328827995228,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.0,0.002,0.0005,50,1845.652591522555,-0.13627725391650108,0.8707711849653342,0.8237271853986552,0.08117195004803074,-2.7488794251722135,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.1,0.002,0.0005,50,1845.652591522555,-0.13627725391650108,0.8708192157050076,0.8237271853986552,0.08117195004803074,-2.7489034405420503,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.2,0.002,0.0005,50,1845.652591522555,-0.13627725391650108,0.8708672464446812,0.8237271853986552,0.08069164265129683,-2.748927455911887,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.3,0.002,0.0005,50,1845.652591522555,-0.13627725391650108,0.8709152771843545,0.8237271853986552,0.08069164265129683,-2.748951471281724,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.0,0.0005,0.005,200,1917.9830784038518,-0.15772769459897582,0.7499281063774603,0.7065321805955812,0.20557156580211336,-2.750063152418336,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.1,0.0005,0.005,200,1917.9832716995502,-0.1577288472337207,0.7500545212575767,0.7065321805955812,0.20557156580211336,-2.7501259768367197,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.2,0.0005,0.005,200,1917.983466596511,-0.1577299994828422,0.750180936137693,0.7065321805955812,0.20509125840537945,-2.750188803049179,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.3,0.0005,0.005,200,1917.9836630947339,-0.15773115134632612,0.7503073510178094,0.7065321805955812,0.20509125840537945,-2.750251631055718,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.0,0.005,0.001,0,1854.0079753157804,-0.14401717985354548,0.8650825943189365,0.8309317963496637,0.0994236311239193,-2.7508251458849218,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.1,0.005,0.001,0,1854.0079753157804,-0.14401717985354548,0.8651306250586099,0.8309317963496637,0.0994236311239193,-2.7508491612547585,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.2,0.005,0.001,0,1854.0079753157804,-0.14401717985354548,0.8651786557982832,0.8309317963496637,0.0989433237271854,-2.7508731766245953,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.3,0.005,0.001,0,1854.0079753157804,-0.14401717985354548,0.8652266865379566,0.8309317963496637,0.0989433237271854,-2.750897191994432,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.002,0.0005,50,1847.8873186356534,-0.13630400275285925,0.8712694336094758,0.8242074927953891,0.08117195004803074,-2.751349902189204,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.002,0.0005,50,1847.8873186356534,-0.13630400275285925,0.8713174643491493,0.8242074927953891,0.08117195004803074,-2.7513739175590404,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.002,0.0005,50,1847.8873186356534,-0.13630400275285925,0.8713654950888227,0.8242074927953891,0.08069164265129683,-2.751397932928877,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.002,0.0005,50,1847.8873186356534,-0.13630400275285925,0.871413525828496,0.8242074927953891,0.08069164265129683,-2.751421948298714,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.0,0.005,0.0005,100,1845.2823367809347,-0.13562223246639007,0.8770747976758251,0.8338136407300673,0.08117195004803074,-2.7519884875108946,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.1,0.005,0.0005,100,1845.2823367809347,-0.13562223246639007,0.8771228284154986,0.8338136407300673,0.08117195004803074,-2.7520125028807314,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.2,0.005,0.0005,100,1845.2823367809347,-0.13562223246639007,0.877170859155172,0.8338136407300673,0.08069164265129683,-2.752036518250568,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.3,0.005,0.0005,100,1845.2823367809347,-0.13562223246639007,0.8772188898948453,0.8338136407300673,0.08069164265129683,-2.7520605336204045,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.0,0.002,0.0005,0,1852.6776719242323,-0.1398702557014369,0.8684056722627644,0.8218059558117194,0.08501440922190202,-2.7532298435413423,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.1,0.002,0.0005,0,1852.6776719242323,-0.1398702557014369,0.8684537030024377,0.8218059558117194,0.08501440922190202,-2.7532538589111786,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.2,0.002,0.0005,0,1852.6776719242323,-0.1398702557014369,0.8685017337421114,0.8218059558117194,0.0845341018251681,-2.753277874281016,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.3,0.002,0.0005,0,1852.6776719242323,-0.1398702557014369,0.8685497644817847,0.8218059558117194,0.0845341018251681,-2.753301889650852,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=7,rate=0.001",-300,0.0,0.005,0.001,0,1846.1349625452187,-0.13809071127236205,0.8804667715249759,0.8525456292026897,0.09029779058597502,-2.753302860796768,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.1,0.005,0.001,0,1846.1349625452187,-0.13809071127236205,0.8805148022646492,0.8525456292026897,0.09029779058597502,-2.7533268761666045,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.2,0.005,0.001,0,1846.1349625452187,-0.13809071127236205,0.8805628330043227,0.8525456292026897,0.08981748318924111,-2.7533508915364413,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.3,0.005,0.001,0,1846.1349625452187,-0.13809071127236205,0.8806108637439961,0.8525456292026897,0.08981748318924111,-2.753374906906278,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.005,0.0005,100,1847.5131482314548,-0.1356427020619555,0.8776498533242603,0.8338136407300673,0.07973102785782901,-2.754496591987849,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.005,0.0005,100,1847.5131482314548,-0.1356427020619555,0.8776978840639337,0.8338136407300673,0.07973102785782901,-2.754520607357686,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.005,0.0005,100,1847.5131482314548,-0.1356427020619555,0.877745914803607,0.8338136407300673,0.0792507204610951,-2.7545446227275225,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.005,0.0005,100,1847.5131482314548,-0.1356427020619555,0.8777939455432803,0.8338136407300673,0.0792507204610951,-2.7545686380973593,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-300,0.0,0.0005,0.002,200,1923.4640634141936,-0.15978221116734964,0.7512553068227218,0.7022094140249759,0.20076849183477424,-2.7554850745783255,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.1,0.0005,0.002,200,1923.464127620911,-0.1597834213752695,0.7513921382620481,0.7022094140249759,0.20076849183477424,-2.7555529494007462,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.2,0.0005,0.002,200,1923.4641939867536,-0.15978463109259788,0.7515289697013745,0.7022094140249759,0.20028818443804033,-2.755620826627588,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.3,0.0005,0.002,200,1923.4642625117215,-0.15978584031931553,0.7516658011407007,0.7022094140249759,0.20028818443804033,-2.75568870625886,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=7,rate=0.001",-300,0.0,0.002,0.0005,0,1845.1424129889133,-0.13417328053679728,0.8833648735596962,0.8376560999039385,0.07492795389048991,-2.755718077625605,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.1,0.002,0.0005,0,1845.1424129889133,-0.13417328053679728,0.8834129042993696,0.8376560999039385,0.07492795389048991,-2.7557420929954417,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.2,0.002,0.0005,0,1845.1424129889133,-0.13417328053679728,0.8834609350390429,0.8376560999039385,0.074447646493756,-2.7557661083652785,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.005,0.001,0,1848.3753482205916,-0.13811681500674328,0.8809386870132471,0.8530259365994236,0.0888568683957733,-2.7557661523490853,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.3,0.002,0.0005,0,1845.1424129889133,-0.13417328053679728,0.8835089657787164,0.8376560999039385,0.074447646493756,-2.7557901237351152,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.005,0.001,0,1848.3753482205916,-0.13811681500674328,0.8809867177529204,0.8530259365994236,0.0888568683957733,-2.755790167718922,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.005,0.001,0,1848.3753482205916,-0.13811681500674328,0.8810347484925939,0.8530259365994236,0.08837656099903939,-2.755814183088759,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.005,0.001,0,1848.3753482205916,-0.13811681500674328,0.8810827792322672,0.8530259365994236,0.08837656099903939,-2.7558381984585956,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.0,0.005,0.0005,50,1852.2208370775181,-0.13921962890612696,0.8741563656267866,0.8290105667627281,0.08405379442843419,-2.755973668774294,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.1,0.005,0.0005,50,1852.2208370775181,-0.13921962890612696,0.87420439636646,0.8290105667627281,0.08405379442843419,-2.755997684144131,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.2,0.005,0.0005,50,1852.2208370775181,-0.13921962890612696,0.8742524271061334,0.8290105667627281,0.08357348703170028,-2.7560216995139672,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.3,0.005,0.0005,50,1852.2208370775181,-0.13921962890612696,0.8743004578458067,0.8290105667627281,0.08357348703170028,-2.756045714883804,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=7,rate=0.001",-200,0.0,0.0005,0.002,200,1916.2375897220613,-0.15516475516289102,0.7650244934936951,0.7166186359269933,0.19164265129682997,-2.757147327012705,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.1,0.0005,0.002,200,1916.2377831938315,-0.15516591952484796,0.7651509083738115,0.7166186359269933,0.19164265129682997,-2.7572101457435556,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.2,0.0005,0.002,200,1916.2379782683229,-0.1551670834998982,0.7652773232539279,0.7166186359269933,0.19116234390009607,-2.75727296627058,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.3,0.0005,0.002,200,1916.2381749455344,-0.1551682470880269,0.7654037381340444,0.7166186359269933,0.19116234390009607,-2.7573357885937853,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.002,0.0005,0,1847.3794255097962,-0.13420335718067075,0.8838314656803761,0.8381364073006724,0.07492795389048991,-2.7581733478848904,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.002,0.0005,0,1847.3794255097962,-0.13420335718067075,0.8838794964200494,0.8381364073006724,0.07492795389048991,-2.758197363254727,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.002,0.0005,0,1847.3794255097962,-0.13420335718067075,0.8839275271597228,0.8381364073006724,0.074447646493756,-2.758221378624564,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.002,0.0005,0,1847.3794255097962,-0.13420335718067075,0.8839755578993963,0.8381364073006724,0.074447646493756,-2.7582453939944007,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.0,0.0005,0.002,200,1918.5248411792595,-0.15522112814091335,0.7654907133296335,0.7166186359269933,0.19116234390009607,-2.7596395018988615,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.1,0.0005,0.002,200,1918.5250344203744,-0.15522229200311766,0.7656171282097499,0.7166186359269933,0.19116234390009607,-2.7597023206489326,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.0,0.005,0.0005,50,1844.6503474743645,-0.133216075562005,0.8914673942852355,0.8530259365994236,0.07348703170028818,-2.759755874961222,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.2,0.0005,0.002,200,1918.5252292622993,-0.15522345547892127,0.7657435430898663,0.7166186359269933,0.19068203650336216,-2.7597651411930135,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.1,0.005,0.0005,50,1844.6503474743645,-0.133216075562005,0.8915154250249088,0.8530259365994236,0.07348703170028818,-2.7597798903310586,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.2,0.005,0.0005,50,1844.6503474743645,-0.133216075562005,0.8915634557645822,0.8530259365994236,0.07300672430355427,-2.7598039057008954,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-300,0.3,0.005,0.0005,50,1844.6503474743645,-0.133216075562005,0.8916114865042557,0.8530259365994236,0.07300672430355427,-2.759827921070732,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-200,0.3,0.0005,0.002,200,1918.525425705034,-0.1552246185683095,0.7658699579699827,0.7166186359269933,0.19068203650336216,-2.7598279635311123,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-300,0.0,0.0005,0.005,100,1924.1540650389466,-0.15962542923368528,0.7609440962439261,0.7195004803073968,0.1983669548511047,-2.7610978618805126,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.1,0.0005,0.005,100,1924.154149816,-0.1596265522493218,0.7610705111240426,0.7195004803073968,0.1983669548511047,-2.7611605925898064,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.2,0.0005,0.005,100,1924.1542361891964,-0.15962767490092483,0.761196926004159,0.7195004803073968,0.1978866474543708,-2.761223325077259,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.3,0.0005,0.005,100,1924.154324158535,-0.15962879718848158,0.7613233408842754,0.7195004803073968,0.1978866474543708,-2.761286059342878,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=2.5,hold=7,rate=0.001",-300,0.0,0.005,0.0005,50,1846.8822301874955,-0.13323257226904148,0.8919534616105735,0.8539865513928915,0.07348703170028818,-2.7622225429835034,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.1,0.005,0.0005,50,1846.8822301874955,-0.13323257226904148,0.8920014923502472,0.8539865513928915,0.07348703170028818,-2.76224655835334,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.2,0.005,0.0005,50,1846.8822301874955,-0.13323257226904148,0.8920495230899205,0.8539865513928915,0.07300672430355427,-2.762270573723177,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=2.5,hold=7,rate=0.001",-300,0.3,0.005,0.0005,50,1846.8822301874955,-0.13323257226904148,0.8920975538295939,0.8539865513928915,0.07300672430355427,-2.7622945890930133,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.0,0.0005,0.005,100,1917.0224765776197,-0.15489782491887918,0.7750330899159706,0.7420749279538905,0.1878001921229587,-2.7630699772014076,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.1,0.0005,0.005,100,1917.0226688048815,-0.15489889560717263,0.7751498613576744,0.7420749279538905,0.1878001921229587,-2.7631280198053743,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.2,0.0005,0.005,100,1917.022862203551,-0.15489996601197284,0.7752666327993782,0.7420749279538905,0.1873198847262248,-2.763186063722496,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=7,rate=0.001",-200,0.3,0.0005,0.005,100,1917.0230567736285,-0.15490103613327041,0.7753834042410821,0.7420749279538905,0.1873198847262248,-2.7632441089527764,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
"tol=3.0,hold=14,rate=0.001",-400,0.0,0.005,0.0005,0,1851.2936855439493,-0.13678032283142152,0.8890965322115387,0.8491834774255523,0.07492795389048991,-2.763736253570454,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.1,0.005,0.0005,0,1851.2936855439493,-0.13678032283142152,0.889144562951212,0.8491834774255523,0.07492795389048991,-2.7637602689402905,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.2,0.005,0.0005,0,1851.2936855439493,-0.13678032283142152,0.8891925936908855,0.8491834774255523,0.074447646493756,-2.7637842843101272,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-400,0.3,0.005,0.0005,0,1851.2936855439493,-0.13678032283142152,0.8892406244305588,0.8491834774255523,0.074447646493756,-2.763808299679964,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.0,0.001,0.005,200,1926.2542152914011,-0.1603693752891123,0.76498585913418,0.7367915465898175,0.20605187319884727,-2.7648469205503807,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.1,0.001,0.005,200,1926.2543332488674,-0.1603701616052423,0.7650785716156493,0.7367915465898175,0.20605187319884727,-2.764893001590517,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.2,0.001,0.005,200,1926.254451670068,-0.1603709478152689,0.7651712840971185,0.7367915465898175,0.20557156580211336,-2.7649390831474383,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=3.0,hold=14,rate=0.001",-300,0.3,0.001,0.005,200,1926.2545705550033,-0.16037173391918988,0.7652639965785877,0.7367915465898175,0.20557156580211336,-2.764985165221148,8.266055791705574,17.33621822143949,9.616114285031365,6.292426821437977
"tol=2.5,hold=7,rate=0.001",-200,0.0,0.0005,0.005,100,1919.3348067788802,-0.15495986078500495,0.7755046506230436,0.7425552353506244,0.1878001921229587,-2.765587069823142,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
