date,fm,surplus,sp,pressure,m_expr,pred_surplus,overload,recovery
2011-09-16,65.13,-978.0,99.07276271876384,1866.8519495320115,1.0,1466.8519495320115,2182.420670202214,0.0
2011-09-17,64.85,-542.0,99.03853995604507,1880.3696975824791,1.0,1480.3696975824791,2244.8519495320115,0.0
2011-09-18,64.7,-870.0,99.00420141608903,1886.7310778848966,1.0,1486.7310778848966,1822.3696975824791,0.0
2011-09-19,64.45,-1015.0,98.96964721467295,1898.580596807012,1.0,1498.580596807012,2156.731077884897,0.0
2011-09-20,64.17,-291.0,98.93484756745828,1912.0666162102052,1.0,1512.0666162102052,2313.5805968070117,0.0
2011-09-21,64.08,-687.0,98.89999271989082,1915.0995995939952,1.0,1515.0995995939952,1603.0666162102052,0.0
2011-09-22,63.89,-668.0,98.86498272717093,1923.6240499944008,1.0,1523.6240499944008,2002.0995995939952,0.0
2011-09-23,63.7,-555.0,98.82981774444376,1932.1399759444066,1.0,1532.1399759444066,1991.6240499944006,0.0
2011-09-24,63.55,-297.0,98.79453792669932,1938.4495859684628,1.0,1538.4495859684628,1887.1399759444066,0.0
2011-09-25,63.46,-349.0,98.75920338877262,1941.456186382494,1.0,1541.456186382494,1635.4495859684628,0.0
2011-09-26,63.37,-930.0,98.72381418538384,1944.4597801961115,1.0,1544.4597801961115,1690.456186382494,0.0
2011-09-27,63.1,-718.0,98.68819037119846,1957.3504704159152,1.0,1557.3504704159152,2274.4597801961118,0.0
2011-09-28,62.9,-754.0,98.65240218082727,1966.3821199454997,1.0,1566.3821199454997,2075.350470415915,0.0
2011-09-29,62.69,-653.0,98.61643977864644,1975.9541878255543,1.0,1575.9541878255543,2120.3821199454997,0.0
2011-09-30,62.5,92.0,98.58032333886779,1984.4177836377282,1.0,1584.4177836377282,2028.954187825554,0.0
2011-10-01,62.53,-1159.0,98.54427301552892,1980.7850158540903,1.0,1580.7850158540903,1292.4177836377282,0.0
2011-10-02,62.2,-967.0,98.50792874251339,1996.936080838236,1.0,1596.936080838236,2539.7850158540905,0.0
2011-10-03,61.93,-581.0,98.47135081377087,2009.7742947573977,1.0,1609.7742947573977,2363.936080838236,0.0
2011-10-04,61.76,-735.0,98.4346394629571,2017.1051704626402,1.0,1617.1051704626402,1990.774294757398,0.0
2011-10-05,61.55,-811.0,98.39775482349414,2026.6265152921778,1.0,1626.6265152921778,2152.10517046264,0.0
2011-10-06,61.32,-731.0,98.36067706867064,2037.237238776885,1.0,1637.237238776885,2237.626515292178,0.0
2011-10-07,61.11,-831.0,98.32342639160197,2046.7384515381084,1.0,1646.7384515381084,2168.237238776885,0.0
2011-10-08,60.88,-518.0,98.28598296521037,2057.32906308657,1.0,1657.32906308657,2277.738451538108,0.0
2011-10-09,60.73,-839.0,98.24842698224515,2063.513484023483,1.0,1663.5134840234832,1975.32906308657,0.0
2011-10-10,60.49,-443.0,98.2106685552629,2074.636770539459,1.0,1674.6367705394591,2302.513484023483,0.0
2011-10-11,60.37,-679.0,98.17282788670764,2079.15553376892,1.0,1679.1555337689201,1917.6367705394591,0.0
2011-10-12,60.17,-752.0,98.13482505882092,2088.0653782351505,1.0,1688.0653782351505,2158.15553376892,0.0
2011-10-13,59.96,-728.0,98.0966502337621,2097.515762856916,1.0,1697.515762856916,2240.0653782351505,0.0
2011-10-14,59.75,-767.0,98.05830358352834,2106.9566970940587,1.0,1706.9566970940587,2225.515762856916,0.0
2011-10-15,59.53,-806.0,98.01977527994481,2116.9376403969645,1.0,1716.9376403969645,2273.9566970940587,0.0
2011-10-16,59.3,-806.0,97.98105550466487,2127.4580527565677,1.0,1727.4580527565677,2322.9376403969645,0.0
2011-10-17,59.07,514.0,97.9421444491602,2137.9679447038106,1.0,1737.9679447038106,2333.4580527565677,0.0
