date,fat_mass_lbs_filtered,fat_mass_std_filtered,tdee_filtered,tdee_std_filtered,fat_mass_lbs,fat_mass_std,tdee,tdee_std,innovation
2019-05-16,46.39,6.45,2413.0,158.0,60.85,3.17,2055.0,108.0,
2019-05-17,46.25,6.47,2414.0,158.0,60.81,3.17,2054.0,108.0,
2019-05-18,46.21,6.5,2414.0,158.0,60.87,3.16,2054.0,108.0,
2019-05-19,46.43,6.53,2415.0,158.0,61.2,3.16,2054.0,108.0,
2019-05-20,46.25,6.55,2416.0,158.0,61.12,3.15,2053.0,108.0,
2019-05-21,46.02,6.58,2416.0,158.0,60.99,3.15,2053.0,108.0,
2019-05-22,45.99,6.6,2417.0,158.0,61.07,3.14,2052.0,108.0,
2019-05-23,45.94,6.63,2418.0,158.0,61.12,3.13,2052.0,108.0,
2019-05-24,45.71,6.66,2418.0,158.0,61.0,3.13,2051.0,108.0,
2019-05-25,45.59,6.68,2419.0,158.0,60.99,3.12,2051.0,108.0,
2019-05-26,45.4,6.71,2420.0,158.0,60.9,3.11,2050.0,108.0,
2019-05-27,45.29,6.73,2420.0,158.0,60.9,3.11,2050.0,109.0,
2019-05-28,45.17,6.76,2421.0,158.0,60.89,3.1,2049.0,109.0,
2019-05-29,45.05,6.79,2421.0,158.0,60.87,3.09,2049.0,109.0,
2019-05-30,44.97,6.81,2422.0,158.0,60.89,3.08,2048.0,109.0,
2019-05-31,44.88,6.84,2422.0,158.0,60.92,3.08,2048.0,109.0,
2019-06-01,44.87,6.86,2423.0,158.0,61.01,3.07,2047.0,109.0,
2019-06-02,44.98,6.89,2423.0,158.0,61.23,3.06,2047.0,109.0,
2019-06-03,44.88,6.91,2424.0,158.0,61.24,3.05,2046.0,109.0,
2019-06-04,44.8,6.94,2425.0,158.0,61.27,3.04,2045.0,109.0,
2019-06-05,44.88,6.97,2425.0,158.0,61.45,3.03,2045.0,109.0,
2019-06-06,44.71,6.99,2426.0,158.0,61.39,3.03,2044.0,110.0,
2019-06-07,44.86,7.02,2426.0,158.0,61.65,3.02,2044.0,110.0,
2019-06-08,44.79,7.04,2427.0,158.0,61.69,3.01,2043.0,110.0,
2019-06-09,44.67,7.07,2427.0,158.0,61.68,3.0,2042.0,110.0,
2019-06-10,44.64,7.09,2428.0,158.0,61.76,2.99,2041.0,110.0,
2019-06-11,44.97,7.12,2428.0,158.0,62.2,2.98,2041.0,110.0,
2019-06-12,44.81,7.14,2428.0,158.0,62.15,2.97,2040.0,110.0,
2019-06-13,44.88,7.17,2429.0,158.0,62.33,2.96,2039.0,110.0,
2019-06-14,44.93,7.19,2429.0,158.0,62.5,2.94,2039.0,110.0,
2019-06-15,44.98,7.22,2430.0,158.0,62.66,2.93,2038.0,111.0,
2019-06-16,45.28,7.24,2430.0,158.0,63.07,2.92,2037.0,111.0,
2019-06-17,45.34,7.27,2431.0,158.0,63.25,2.91,2036.0,111.0,
2019-06-18,45.27,7.29,2431.0,158.0,63.29,2.9,2035.0,111.0,
2019-06-19,45.34,7.32,2431.0,158.0,63.48,2.89,2034.0,111.0,
2019-06-20,45.47,7.34,2432.0,158.0,63.72,2.88,2034.0,111.0,
2019-06-21,45.24,7.36,2432.0,158.0,63.61,2.86,2033.0,111.0,
2019-06-22,45.32,7.39,2433.0,158.0,63.8,2.85,2032.0,112.0,
2019-06-23,45.48,7.41,2433.0,158.0,64.07,2.84,2031.0,112.0,
2019-06-24,45.42,7.44,2433.0,158.0,64.13,2.83,2030.0,112.0,
2019-06-25,45.28,7.46,2434.0,158.0,64.11,2.81,2029.0,112.0,
2019-06-26,45.29,7.49,2434.0,158.0,64.23,2.8,2028.0,112.0,
2019-06-27,45.43,7.51,2435.0,158.0,64.48,2.79,2027.0,112.0,
2019-06-28,45.69,7.54,2435.0,158.0,64.86,2.77,2026.0,112.0,
2019-06-29,45.83,7.56,2435.0,158.0,65.12,2.76,2025.0,112.0,
2019-06-30,46.09,7.58,2436.0,158.0,65.5,2.75,2024.0,113.0,
2019-07-01,45.8,7.61,2436.0,158.0,65.33,2.73,2023.0,113.0,
2019-07-02,45.44,7.63,2436.0,158.0,65.09,2.72,2022.0,113.0,
2019-07-03,45.1,7.66,2437.0,158.0,64.86,2.7,2021.0,113.0,
2019-07-04,44.75,7.68,2437.0,158.0,64.63,2.69,2020.0,113.0,
2019-07-05,44.39,7.7,2437.0,158.0,64.4,2.68,2019.0,113.0,
2019-07-06,44.07,7.73,2438.0,158.0,64.19,2.66,2018.0,113.0,
2019-07-07,43.75,7.75,2438.0,158.0,64.0,2.65,2017.0,113.0,
2019-07-08,43.44,7.78,2438.0,158.0,63.81,2.63,2015.0,114.0,
2019-07-09,43.17,7.8,2438.0,158.0,63.65,2.61,2014.0,114.0,
2019-07-10,42.85,7.82,2439.0,158.0,63.46,2.6,2013.0,114.0,
2019-07-11,42.59,7.85,2439.0,158.0,63.32,2.58,2012.0,114.0,
2019-07-12,42.29,7.87,2439.0,158.0,63.14,2.57,2011.0,114.0,
2019-07-13,42.15,7.89,2440.0,158.0,63.12,2.55,2009.0,114.0,
2019-07-14,41.96,7.92,2440.0,158.0,63.06,2.53,2008.0,114.0,
2019-07-15,41.7,7.94,2440.0,158.0,62.93,2.52,2007.0,115.0,
2019-07-16,41.59,7.96,2440.0,158.0,62.93,2.5,2006.0,115.0,
2019-07-17,41.33,7.99,2441.0,158.0,62.8,2.48,2004.0,115.0,
2019-07-18,41.19,8.01,2441.0,158.0,62.78,2.47,2003.0,115.0,
2019-07-19,41.06,8.03,2441.0,158.0,62.78,2.45,2002.0,115.0,
2019-07-20,40.79,8.06,2441.0,158.0,62.64,2.43,2000.0,115.0,
2019-07-21,40.63,8.08,2442.0,158.0,62.6,2.41,1999.0,115.0,
2019-07-22,40.41,8.1,2442.0,158.0,62.51,2.4,1998.0,115.0,
2019-07-23,40.16,8.13,2442.0,158.0,62.39,2.38,1996.0,116.0,
2019-07-24,39.92,8.15,2442.0,158.0,62.28,2.36,1995.0,116.0,
2019-07-25,39.67,8.17,2442.0,158.0,62.15,2.34,1993.0,116.0,
2019-07-26,39.48,8.2,2443.0,158.0,62.09,2.32,1992.0,116.0,
2019-07-27,39.27,8.22,2443.0,158.0,62.02,2.31,1990.0,116.0,
2019-07-28,39.19,8.24,2443.0,158.0,62.06,2.29,1989.0,116.0,
2019-07-29,38.92,8.26,2443.0,158.0,61.93,2.27,1987.0,116.0,
2019-07-30,38.7,8.29,2443.0,158.0,61.84,2.25,1986.0,116.0,
2019-07-31,38.72,8.31,2444.0,158.0,61.98,2.23,1984.0,116.0,
2019-08-01,38.41,8.33,2444.0,158.0,61.81,2.21,1983.0,116.0,
2019-08-02,38.16,8.35,2444.0,158.0,61.69,2.19,1981.0,117.0,
2019-08-03,38.19,8.38,2444.0,158.0,61.86,2.17,1979.0,117.0,
2019-08-04,38.16,8.4,2444.0,158.0,61.96,2.15,1978.0,117.0,
2019-08-05,38.37,8.42,2444.0,158.0,62.3,2.13,1976.0,117.0,
2019-08-06,38.27,8.45,2445.0,158.0,62.33,2.11,1974.0,117.0,
2019-08-07,38.18,8.47,2445.0,158.0,62.38,2.09,1973.0,117.0,
2019-08-08,37.92,8.49,2445.0,158.0,62.26,2.07,1971.0,117.0,
2019-08-09,37.94,8.51,2445.0,158.0,62.41,2.05,1969.0,117.0,
2019-08-10,38.17,8.53,2445.0,158.0,62.78,2.03,1968.0,117.0,
2019-08-11,38.22,8.56,2445.0,158.0,62.97,2.01,1966.0,117.0,
2019-08-12,38.33,8.58,2445.0,158.0,63.21,1.99,1964.0,117.0,
2019-08-13,38.09,8.6,2446.0,158.0,63.11,1.97,1962.0,117.0,
2019-08-14,38.02,8.62,2446.0,158.0,63.18,1.94,1960.0,117.0,
2019-08-15,37.83,8.65,2446.0,158.0,63.12,1.92,1958.0,117.0,
2019-08-16,37.66,8.67,2446.0,158.0,63.1,1.9,1957.0,117.0,
2019-08-17,37.58,8.69,2446.0,158.0,63.15,1.88,1955.0,118.0,
2019-08-18,37.38,8.71,2446.0,158.0,63.09,1.86,1953.0,118.0,
2019-08-19,37.04,8.73,2446.0,158.0,62.9,1.84,1951.0,118.0,
2019-08-20,36.76,8.76,2446.0,158.0,62.76,1.81,1949.0,118.0,
2019-08-21,36.68,8.78,2446.0,158.0,62.82,1.79,1947.0,118.0,
2019-08-22,36.63,8.8,2447.0,158.0,62.92,1.77,1945.0,118.0,
2019-08-23,36.72,8.82,2447.0,158.0,63.15,1.75,1943.0,118.0,
2019-08-24,36.47,8.84,2447.0,158.0,63.05,1.72,1941.0,118.0,
2019-08-25,36.23,8.86,2447.0,158.0,62.95,1.7,1939.0,118.0,
2019-08-26,35.95,8.89,2447.0,158.0,62.82,1.68,1936.0,117.0,
2019-08-27,35.81,8.91,2447.0,158.0,62.83,1.66,1934.0,117.0,
2019-08-28,35.83,8.93,2447.0,158.0,62.99,1.63,1932.0,117.0,
2019-08-29,35.9,8.95,2447.0,158.0,63.21,1.61,1930.0,117.0,
2019-08-30,35.75,8.97,2447.0,158.0,63.21,1.59,1928.0,117.0,
2019-08-31,35.5,8.99,2447.0,158.0,63.1,1.56,1925.0,117.0,
2019-09-01,35.61,9.02,2447.0,158.0,63.36,1.54,1923.0,117.0,
2019-09-02,35.45,9.04,2447.0,158.0,63.35,1.52,1921.0,117.0,
2019-09-03,35.41,9.06,2447.0,158.0,63.47,1.49,1919.0,117.0,
2019-09-04,35.2,9.08,2447.0,158.0,63.41,1.47,1916.0,117.0,
2019-09-05,35.35,9.1,2448.0,158.0,63.71,1.45,1914.0,117.0,
2019-09-06,35.21,9.12,2448.0,158.0,63.72,1.42,1912.0,117.0,
2019-09-07,35.02,9.14,2448.0,158.0,63.69,1.4,1909.0,116.0,
2019-09-08,34.77,9.17,2448.0,158.0,63.59,1.37,1907.0,116.0,
2019-09-09,34.56,9.19,2448.0,158.0,63.53,1.35,1904.0,116.0,
2019-09-10,34.3,9.21,2448.0,158.0,63.44,1.33,1902.0,116.0,
2019-09-11,34.07,9.23,2448.0,158.0,63.36,1.3,1899.0,116.0,
2019-09-12,33.82,9.25,2448.0,158.0,63.27,1.28,1897.0,115.0,
2019-09-13,33.57,9.27,2448.0,158.0,63.17,1.25,1894.0,115.0,
2019-09-14,33.36,9.29,2448.0,158.0,63.13,1.23,1891.0,115.0,
2019-09-15,33.09,9.31,2448.0,158.0,63.01,1.21,1889.0,115.0,
2019-09-16,32.81,9.33,2448.0,158.0,62.9,1.18,1886.0,115.0,
2019-09-17,32.73,9.35,2448.0,158.0,62.97,1.16,1883.0,114.0,
2019-09-18,32.53,9.38,2448.0,158.0,62.93,1.13,1881.0,114.0,
2019-09-19,32.43,9.4,2448.0,158.0,62.99,1.11,1878.0,114.0,
2019-09-20,32.15,9.42,2448.0,158.0,62.88,1.08,1875.0,113.0,
2019-09-21,32.04,9.44,2448.0,158.0,62.93,1.06,1872.0,113.0,
2019-09-22,31.94,9.46,2448.0,158.0,63.0,1.03,1870.0,113.0,
2019-09-23,31.74,9.48,2448.0,158.0,62.97,1.01,1867.0,112.0,
2019-09-24,31.54,9.5,2448.0,158.0,62.93,0.99,1864.0,112.0,
2019-09-25,31.43,9.52,2448.0,158.0,62.99,0.96,1861.0,111.0,
2019-09-26,31.2,9.54,2448.0,158.0,62.93,0.94,1858.0,111.0,
2019-09-27,30.92,9.56,2448.0,158.0,62.82,0.91,1855.0,110.0,
2019-09-28,30.7,9.58,2448.0,158.0,62.77,0.89,1852.0,110.0,
2019-09-29,30.45,9.6,2448.0,158.0,62.68,0.87,1849.0,109.0,
2019-09-30,30.19,9.62,2448.0,158.0,62.6,0.84,1846.0,109.0,
2019-10-01,30.04,9.64,2448.0,158.0,62.62,0.82,1843.0,108.0,
2019-10-02,29.93,9.66,2448.0,158.0,62.69,0.79,1840.0,108.0,
2019-10-03,29.8,9.68,2448.0,158.0,62.73,0.77,1837.0,107.0,
2019-10-04,29.82,9.7,2448.0,158.0,62.93,0.75,1833.0,106.0,
2019-10-05,29.64,9.72,2448.0,158.0,62.92,0.72,1830.0,106.0,
2019-10-06,29.4,9.74,2448.0,158.0,62.86,0.7,1827.0,105.0,
2019-10-07,29.49,9.76,2448.0,158.0,63.13,0.67,1824.0,104.0,
2019-10-08,29.58,9.78,2448.0,158.0,63.4,0.65,1820.0,103.0,
2019-10-09,29.67,9.8,2447.0,158.0,63.67,0.63,1817.0,102.0,
2019-10-10,30.09,9.82,2447.0,158.0,64.27,0.61,1813.0,102.0,
2019-10-11,30.36,9.85,2447.0,158.0,64.72,0.58,1810.0,101.0,
2019-10-12,30.45,9.87,2447.0,158.0,64.99,0.56,1807.0,100.0,
2019-10-13,29.79,9.89,2447.0,158.0,64.51,0.54,1803.0,99.0,
2019-10-14,29.11,9.91,2447.0,158.0,64.02,0.52,1799.0,98.0,
2019-10-15,29.02,9.92,2447.0,158.0,64.11,0.49,1796.0,96.0,
2019-10-16,28.65,9.94,2447.0,158.0,63.93,0.47,1792.0,95.0,
2019-10-17,28.58,9.96,2447.0,158.0,64.05,0.45,1789.0,94.0,
2019-10-18,28.3,9.98,2447.0,158.0,63.96,0.43,1785.0,93.0,
2019-10-19,28.35,10.0,2447.0,158.0,64.2,0.41,1781.0,91.0,
2019-10-20,27.68,10.02,2447.0,158.0,63.71,0.39,1777.0,90.0,
2019-10-21,27.0,10.04,2447.0,158.0,63.23,0.37,1774.0,89.0,
2019-10-22,26.97,10.06,2447.0,158.0,63.39,0.35,1770.0,87.0,
2019-10-23,63.64,0.98,2199.0,143.0,63.49,0.33,1766.0,85.0,37.116
2019-10-24,64.51,0.7,2192.0,143.0,63.77,0.32,1762.0,84.0,1.426
2019-10-25,64.7,0.7,2195.0,144.0,64.08,0.3,1758.0,82.0,
2019-10-26,64.36,0.58,2206.0,143.0,64.13,0.29,1753.0,80.0,-0.777
2019-10-27,63.64,0.5,2215.0,143.0,63.66,0.27,1748.0,78.0,-0.494
2019-10-28,63.02,0.46,2218.0,142.0,63.18,0.26,1743.0,77.0,-0.042
2019-10-29,62.68,0.42,2252.0,141.0,63.32,0.25,1737.0,75.0,-1.888
2019-10-30,62.8,0.4,2269.0,140.0,63.73,0.24,1732.0,73.0,-0.815
2019-10-31,62.86,0.39,2268.0,139.0,63.93,0.23,1727.0,72.0,0.137
2019-11-01,62.98,0.37,2257.0,137.0,64.13,0.22,1723.0,70.0,0.566
2019-11-02,63.2,0.37,2218.0,135.0,64.28,0.22,1719.0,68.0,1.717
2019-11-03,62.66,0.36,2208.0,133.0,63.82,0.21,1716.0,67.0,0.495
2019-11-04,62.18,0.36,2187.0,131.0,63.38,0.21,1713.0,66.0,0.899
2019-11-05,62.23,0.36,2187.0,129.0,63.56,0.2,1711.0,64.0,0.112
2019-11-06,62.53,0.36,2128.0,126.0,63.72,0.2,1710.0,63.0,2.262
2019-11-07,63.05,0.36,2057.0,123.0,64.02,0.2,1710.0,62.0,2.704
2019-11-08,63.29,0.36,2032.0,121.0,64.23,0.2,1710.0,61.0,1.043
2019-11-09,63.67,0.36,1978.0,118.0,64.44,0.2,1711.0,60.0,2.135
2019-11-10,63.22,0.36,1969.0,116.0,64.0,0.2,1712.0,59.0,0.519
2019-11-11,62.75,0.36,1961.0,113.0,63.56,0.19,1714.0,59.0,0.458
2019-11-12,62.96,0.35,1958.0,111.0,63.81,0.19,1716.0,58.0,0.297
2019-11-13,63.21,0.38,1962.0,112.0,64.14,0.19,1719.0,57.0,
2019-11-14,63.29,0.37,1968.0,109.0,64.3,0.19,1722.0,57.0,-0.044
2019-11-15,63.86,0.37,1879.0,107.0,64.47,0.19,1726.0,57.0,3.469
2019-11-16,63.86,0.37,1912.0,104.0,64.68,0.19,1731.0,56.0,-1.072
2019-11-17,63.5,0.36,1887.0,102.0,64.22,0.19,1736.0,56.0,1.221
2019-11-18,63.24,0.36,1850.0,101.0,63.77,0.19,1742.0,56.0,1.781
2019-11-19,63.55,0.36,1832.0,99.0,64.0,0.19,1748.0,56.0,0.995
2019-11-20,63.88,0.35,1811.0,98.0,64.2,0.19,1755.0,56.0,1.19
2019-11-21,64.19,0.35,1787.0,97.0,64.36,0.19,1762.0,55.0,1.37
2019-11-22,64.35,0.35,1790.0,96.0,64.51,0.19,1769.0,55.0,0.13
2019-11-23,64.72,0.35,1754.0,95.0,64.65,0.19,1776.0,55.0,2.048
2019-11-24,64.21,0.34,1763.0,94.0,64.15,0.2,1783.0,56.0,-0.153
2019-11-25,63.79,0.34,1760.0,93.0,63.66,0.2,1790.0,56.0,0.478
2019-11-26,63.92,0.34,1766.0,93.0,63.78,0.2,1797.0,56.0,0.011
2019-11-27,64.14,0.34,1777.0,92.0,64.02,0.2,1804.0,56.0,-0.198
2019-11-28,64.14,0.34,1816.0,92.0,64.2,0.2,1810.0,56.0,-1.73
2019-11-29,64.48,0.34,1832.0,91.0,64.61,0.2,1817.0,56.0,-0.498
2019-11-30,64.62,0.33,1839.0,91.0,64.76,0.2,1823.0,56.0,-0.081
2019-12-01,64.81,0.33,1843.0,91.0,64.95,0.21,1830.0,56.0,0.079
2019-12-02,64.93,0.33,1880.0,91.0,65.28,0.21,1837.0,57.0,-1.73
2019-12-03,65.21,0.33,1877.0,91.0,65.53,0.21,1844.0,57.0,0.468
2019-12-04,65.7,0.33,1837.0,90.0,65.75,0.21,1852.0,57.0,2.472
2019-12-05,65.96,0.33,1813.0,90.0,65.83,0.22,1859.0,57.0,1.653
2019-12-06,65.9,0.33,1835.0,90.0,65.86,0.22,1867.0,57.0,-0.947
2019-12-07,66.29,0.35,1841.0,92.0,66.24,0.23,1875.0,57.0,
2019-12-08,66.42,0.37,1847.0,94.0,66.37,0.23,1883.0,57.0,
2019-12-09,66.65,0.36,1834.0,93.0,66.47,0.23,1890.0,58.0,0.85
2019-12-10,66.69,0.38,1840.0,94.0,66.49,0.24,1898.0,58.0,
2019-12-11,66.93,0.4,1845.0,96.0,66.71,0.24,1906.0,58.0,
2019-12-12,66.95,0.42,1851.0,98.0,66.72,0.24,1913.0,58.0,
2019-12-13,66.9,0.45,1856.0,99.0,66.64,0.25,1920.0,58.0,
2019-12-14,66.88,0.42,1862.0,96.0,66.6,0.25,1927.0,59.0,-0.008
2019-12-15,66.87,0.41,1884.0,94.0,66.69,0.25,1934.0,59.0,-0.666
2019-12-16,66.64,0.39,1923.0,93.0,66.67,0.26,1941.0,59.0,-1.478
2019-12-17,66.61,0.38,1933.0,92.0,66.69,0.26,1948.0,59.0,-0.274
2019-12-18,66.67,0.4,1938.0,93.0,66.74,0.27,1955.0,59.0,
2019-12-19,66.71,0.42,1943.0,95.0,66.78,0.27,1962.0,59.0,
2019-12-20,66.8,0.44,1947.0,97.0,66.87,0.27,1969.0,59.0,
2019-12-21,67.44,0.42,1882.0,95.0,67.01,0.28,1977.0,59.0,2.756
2019-12-22,67.58,0.44,1887.0,96.0,67.12,0.28,1984.0,59.0,
2019-12-23,67.77,0.42,1925.0,94.0,67.51,0.29,1991.0,59.0,-1.333
2019-12-24,67.97,0.44,1930.0,96.0,67.69,0.29,1997.0,59.0,
2019-12-25,67.82,0.41,1975.0,94.0,67.82,0.3,2004.0,59.0,-1.677
2019-12-26,67.81,0.43,1979.0,96.0,67.8,0.3,2011.0,59.0,
2019-12-27,68.17,0.45,1983.0,97.0,68.15,0.31,2017.0,59.0,
2019-12-28,68.51,0.47,1988.0,99.0,68.48,0.31,2024.0,59.0,
2019-12-29,68.74,0.5,1992.0,100.0,68.71,0.32,2031.0,59.0,
2019-12-30,69.0,0.52,1996.0,102.0,68.96,0.32,2038.0,58.0,
2019-12-31,69.22,0.54,2000.0,103.0,69.17,0.32,2045.0,58.0,
2020-01-01,69.82,0.56,2004.0,105.0,69.76,0.33,2051.0,58.0,
2020-01-02,69.98,0.59,2008.0,106.0,69.91,0.33,2059.0,58.0,
2020-01-03,70.24,0.61,2011.0,107.0,70.15,0.33,2066.0,58.0,
2020-01-04,70.44,0.63,2015.0,109.0,70.34,0.34,2073.0,58.0,
2020-01-05,70.85,0.66,2019.0,110.0,70.73,0.34,2080.0,58.0,
2020-01-06,71.09,0.68,2023.0,111.0,70.95,0.34,2087.0,58.0,
2020-01-07,71.29,0.71,2026.0,112.0,71.14,0.34,2095.0,58.0,
2020-01-08,70.74,0.73,2030.0,113.0,70.57,0.34,2102.0,58.0,
2020-01-09,70.83,0.76,2034.0,114.0,70.64,0.34,2109.0,58.0,
2020-01-10,69.99,0.61,2068.0,102.0,70.07,0.34,2117.0,58.0,-0.733
2020-01-11,70.36,0.63,2071.0,104.0,70.43,0.34,2125.0,59.0,
2020-01-12,70.56,0.66,2075.0,105.0,70.62,0.34,2133.0,59.0,
2020-01-13,70.94,0.68,2078.0,107.0,70.98,0.34,2141.0,59.0,
2020-01-14,71.04,0.7,2081.0,108.0,71.07,0.34,2149.0,59.0,
2020-01-15,71.08,0.72,2084.0,109.0,71.09,0.33,2157.0,59.0,
2020-01-16,71.19,0.75,2087.0,110.0,71.18,0.33,2165.0,60.0,
2020-01-17,71.7,0.61,1982.0,101.0,70.6,0.33,2174.0,60.0,2.816
2020-01-18,71.95,0.63,1987.0,102.0,70.79,0.33,2182.0,60.0,
2020-01-19,72.19,0.65,1991.0,104.0,70.97,0.33,2191.0,61.0,
2020-01-20,72.57,0.67,1995.0,105.0,71.29,0.33,2198.0,61.0,
2020-01-21,72.55,0.69,1999.0,106.0,71.21,0.32,2206.0,61.0,
2020-01-22,72.85,0.71,2002.0,108.0,71.44,0.32,2213.0,62.0,
2020-01-23,72.77,0.73,2006.0,109.0,71.3,0.32,2220.0,62.0,
2020-01-24,72.7,0.76,2010.0,110.0,71.17,0.31,2227.0,63.0,
2020-01-25,72.64,0.78,2014.0,111.0,71.04,0.31,2233.0,63.0,
2020-01-26,73.01,0.8,2018.0,112.0,71.34,0.31,2240.0,64.0,
2020-01-27,72.86,0.83,2021.0,113.0,71.13,0.3,2246.0,64.0,
2020-01-28,72.67,0.85,2025.0,114.0,70.86,0.3,2251.0,65.0,
2020-01-29,72.55,0.87,2029.0,116.0,70.67,0.3,2257.0,65.0,
2020-01-30,71.56,0.66,2106.0,103.0,70.43,0.29,2262.0,66.0,-1.792
2020-01-31,71.01,0.56,2145.0,98.0,70.23,0.29,2267.0,66.0,-1.201
2020-02-01,70.57,0.5,2176.0,96.0,70.05,0.29,2271.0,67.0,-1.195
2020-02-02,70.51,0.52,2178.0,97.0,69.97,0.29,2276.0,67.0,
2020-02-03,70.52,0.53,2180.0,99.0,69.94,0.29,2280.0,68.0,
2020-02-04,70.01,0.48,2216.0,97.0,69.74,0.29,2284.0,68.0,-1.421
2020-02-05,69.86,0.44,2224.0,95.0,69.62,0.29,2288.0,69.0,-0.298
2020-02-06,69.7,0.42,2213.0,95.0,69.33,0.29,2291.0,69.0,0.65
2020-02-07,69.27,0.4,2243.0,94.0,69.12,0.3,2295.0,69.0,-1.562
2020-02-08,69.06,0.38,2251.0,94.0,68.96,0.3,2298.0,70.0,-0.37
2020-02-09,69.16,0.37,2230.0,94.0,68.86,0.31,2302.0,70.0,1.301
2020-02-10,69.3,0.39,2232.0,96.0,68.97,0.32,2305.0,70.0,
2020-02-11,69.1,0.4,2233.0,98.0,68.76,0.33,2308.0,70.0,
2020-02-12,69.18,0.42,2235.0,99.0,68.81,0.33,2311.0,70.0,
2020-02-13,68.96,0.4,2259.0,98.0,68.72,0.34,2313.0,70.0,-0.994
2020-02-14,69.13,0.42,2260.0,99.0,68.88,0.35,2316.0,70.0,
2020-02-15,68.93,0.44,2262.0,101.0,68.66,0.36,2318.0,70.0,
2020-02-16,69.06,0.46,2263.0,102.0,68.77,0.37,2320.0,70.0,
2020-02-17,69.04,0.48,2264.0,104.0,68.74,0.38,2322.0,70.0,
2020-02-18,68.99,0.51,2265.0,105.0,68.67,0.39,2323.0,69.0,
2020-02-19,68.83,0.53,2266.0,106.0,68.48,0.4,2325.0,69.0,
2020-02-20,68.95,0.55,2268.0,108.0,68.58,0.41,2326.0,69.0,
2020-02-21,69.09,0.58,2269.0,109.0,68.7,0.42,2328.0,68.0,
2020-02-22,69.18,0.6,2270.0,110.0,68.78,0.43,2329.0,68.0,
2020-02-23,69.38,0.62,2271.0,111.0,68.96,0.44,2330.0,68.0,
2020-02-24,69.48,0.65,2272.0,112.0,69.04,0.45,2331.0,67.0,
2020-02-25,69.3,0.67,2273.0,114.0,68.84,0.45,2331.0,67.0,
2020-02-26,69.15,0.7,2275.0,115.0,68.67,0.46,2332.0,67.0,
2020-02-27,68.99,0.73,2276.0,116.0,68.49,0.47,2332.0,66.0,
2020-02-28,69.16,0.75,2277.0,117.0,68.64,0.48,2333.0,66.0,
2020-02-29,69.2,0.78,2278.0,118.0,68.67,0.48,2333.0,65.0,
2020-03-01,69.14,0.81,2279.0,119.0,68.59,0.49,2333.0,65.0,
2020-03-02,69.12,0.83,2280.0,119.0,68.55,0.5,2333.0,65.0,
2020-03-03,68.98,0.86,2281.0,120.0,68.39,0.5,2332.0,64.0,
2020-03-04,69.01,0.89,2282.0,121.0,68.41,0.51,2332.0,64.0,
2020-03-05,68.99,0.92,2283.0,122.0,68.37,0.51,2331.0,64.0,
2020-03-06,69.27,0.94,2284.0,123.0,68.63,0.52,2330.0,63.0,
2020-03-07,69.02,0.97,2285.0,124.0,68.37,0.52,2329.0,63.0,
2020-03-08,68.8,1.0,2286.0,125.0,68.13,0.52,2328.0,63.0,
2020-03-09,68.6,1.03,2287.0,125.0,67.91,0.53,2327.0,63.0,
2020-03-10,68.47,1.06,2288.0,126.0,67.77,0.53,2326.0,63.0,
2020-03-11,68.32,1.09,2289.0,127.0,67.61,0.53,2324.0,62.0,
2020-03-12,68.44,1.11,2290.0,127.0,67.72,0.53,2323.0,62.0,
2020-03-13,68.43,1.14,2291.0,128.0,67.7,0.53,2321.0,62.0,
2020-03-14,68.26,1.17,2292.0,129.0,67.52,0.53,2319.0,62.0,
2020-03-15,68.24,1.2,2293.0,130.0,67.48,0.53,2317.0,62.0,
2020-03-16,67.96,1.23,2293.0,130.0,67.2,0.53,2315.0,62.0,
2020-03-17,67.71,1.26,2294.0,131.0,66.94,0.53,2312.0,62.0,
2020-03-18,67.48,1.29,2295.0,131.0,66.69,0.53,2310.0,63.0,
2020-03-19,67.27,1.32,2296.0,132.0,66.48,0.53,2307.0,63.0,
2020-03-20,67.07,1.35,2297.0,133.0,66.27,0.53,2304.0,63.0,
2020-03-21,66.85,1.38,2298.0,133.0,66.05,0.52,2301.0,63.0,
2020-03-22,66.76,1.41,2299.0,134.0,65.96,0.52,2298.0,63.0,
2020-03-23,66.79,1.44,2299.0,134.0,65.99,0.52,2295.0,64.0,
2020-03-24,66.83,1.47,2300.0,135.0,66.03,0.51,2291.0,64.0,
2020-03-25,66.65,1.5,2301.0,135.0,65.84,0.51,2288.0,64.0,
2020-03-26,66.67,1.53,2302.0,136.0,65.87,0.5,2284.0,64.0,
2020-03-27,66.51,1.56,2303.0,136.0,65.71,0.49,2280.0,65.0,
2020-03-28,66.57,1.59,2303.0,137.0,65.78,0.49,2276.0,65.0,
2020-03-29,66.52,1.63,2304.0,137.0,65.73,0.48,2272.0,65.0,
2020-03-30,66.49,1.66,2305.0,138.0,65.71,0.47,2268.0,66.0,
2020-03-31,66.3,1.69,2306.0,138.0,65.52,0.47,2263.0,66.0,
2020-04-01,66.09,1.72,2306.0,139.0,65.33,0.46,2258.0,66.0,
2020-04-02,65.86,1.75,2307.0,139.0,65.11,0.45,2254.0,67.0,
2020-04-03,65.67,1.78,2308.0,139.0,64.93,0.44,2249.0,67.0,
2020-04-04,65.45,1.81,2309.0,140.0,64.72,0.43,2243.0,67.0,
2020-04-05,65.2,1.84,2309.0,140.0,64.49,0.42,2238.0,68.0,
