date,fm,sp,surplus,pressure,required_control,control_stock,control_exerted,control_shortfall,surplus_30,required_30,stock_30,shortfall_30
2014-03-07,20.91,19.53495437129735,-73.0,-75.6275095786458,0.0,1500.0,0.0,0.0,227.0,3.836733916295111,1499.0902589067111,0.0
2014-03-08,20.89,19.565903656229956,67.0,-72.82529890735245,0.0,1500.0,0.0,0.0,234.6,3.836733916295111,1499.1473200358137,0.0
2014-03-09,20.91,19.59660285914908,-281.0,-72.23684274680062,0.0,1500.0,0.0,0.0,210.36666666666667,3.836733916295111,1499.1473200358137,0.0
2014-03-10,20.83,19.624773688779225,124.0,-66.28744711714253,0.0,1500.0,0.0,0.0,214.83333333333334,3.836733916295111,1499.1473200358137,0.0
2014-03-11,20.87,19.653214697034016,-247.0,-66.92319166312915,0.0,1500.0,0.0,0.0,199.1,3.836733916295111,1499.1473200358137,0.0
2014-03-12,20.8,19.679407309552904,-621.0,-61.63259797459034,59.36740202540966,1500.0,59.36740202540966,0.0,179.93333333333334,5.8156473171420995,1499.1473200358137,0.0
2014-03-13,20.62,19.70089047629323,-647.0,-50.55102380387231,96.44897619612766,1500.0,96.44897619612766,0.0,144.7,9.030613190346354,1499.1473200358137,0.0
2014-03-14,20.43,19.717543360829588,-387.0,-39.18511515437267,0.0,1500.0,0.0,0.0,143.6,9.030613190346354,1499.1473200358137,0.0
2014-03-15,20.32,19.73130348948524,-542.0,-32.37830807831189,9.621691921688125,1500.0,9.621691921688125,0.0,103.06666666666666,9.351336254402627,1499.1473200358137,0.0
2014-03-16,20.17,19.741323331633183,-627.0,-23.577216760175048,103.42278323982498,1500.0,103.42278323982498,0.0,62.06666666666667,12.798762362396792,1499.1473200358137,0.0
2014-03-17,19.99,19.74700311458835,-522.0,-13.364828697640725,8.635171302359254,1479.315443352035,8.635171302359254,0.0,30.5,13.086601405808768,1498.4578348142152,0.0
2014-03-18,19.84,19.749127166386668,-488.0,-4.998005848733271,0.0,1498.0021002245223,0.0,0.0,-12.0,13.086601405808768,1498.3912381550324,0.0
2014-03-19,19.7,19.74800510035566,-415.0,2.64028051956128,0.0,1500.0,0.0,0.0,-46.7,13.086601405808768,1498.3912381550324,0.0
2014-03-20,19.59,19.744396258875984,275.0,8.491794238179118,0.0,1500.0,0.0,0.0,-48.13333333333333,13.086601405808768,1498.3912381550324,0.0
2014-03-21,19.67,19.742697045974882,96.0,3.998337528618432,0.0,1500.0,0.0,0.0,-29.233333333333334,13.086601405808768,1498.3912381550324,0.0
2014-03-22,19.69,19.741493443781394,828.0,2.8321394079766016,0.0,1500.0,0.0,0.0,7.3,13.086601405808768,1498.3912381550324,0.0
2014-03-23,19.93,19.74579893947578,-169.0,-10.131058328832108,0.0,1500.0,0.0,0.0,-3.6666666666666665,13.086601405808768,1498.3912381550324,0.0
2014-03-24,19.88,19.74886409593431,-293.0,-7.212474723612967,0.0,1500.0,0.0,0.0,-52.166666666666664,13.086601405808768,1498.3912381550324,0.0
2014-03-25,19.8,19.75003204159731,-32.0,-2.748237712147912,0.0,1500.0,0.0,0.0,-72.96666666666667,13.086601405808768,1498.3912381550324,0.0
2014-03-26,19.79,19.75094491102885,-135.0,-2.1480298934132414,0.0,1500.0,0.0,0.0,-54.86666666666667,9.249867489513656,1498.3912381550324,0.0
2014-03-27,19.75,19.750923329231124,1889.0,0.05078310771184036,0.0,1500.0,0.0,0.0,9.933333333333334,9.249867489513656,1499.1585849382914,0.0
2014-03-28,20.29,19.763235857407846,-390.0,-28.972027842568426,0.0,1500.0,0.0,0.0,5.433333333333334,9.249867489513656,1499.2439181192187,0.0
2014-03-29,20.18,19.772754763580124,9.0,-22.398488003093142,0.0,1500.0,0.0,0.0,-2.8,9.249867489513656,1499.2439181192187,0.0
2014-03-30,20.19,19.782284657950616,-403.0,-22.424343812716216,0.0,1500.0,0.0,0.0,-36.9,9.249867489513656,1499.2439181192187,0.0
2014-03-31,20.07,19.788856085444976,-418.0,-15.462915300526312,0.0,1500.0,0.0,0.0,-77.6,9.249867489513656,1499.2439181192187,0.0
2014-04-01,19.95,19.79253661754004,113.0,-8.66048603529773,0.0,1500.0,0.0,0.0,-85.63333333333334,9.249867489513656,1499.2439181192187,0.0
2014-04-02,19.99,19.797046687428505,-188.0,-10.61243219143213,0.0,1500.0,0.0,0.0,-75.23333333333333,9.249867489513656,1499.2439181192187,0.0
2014-04-03,19.93,19.80008334528441,1312.0,-7.145416009357444,0.0,1500.0,0.0,0.0,-58.96666666666667,9.249867489513656,1499.2439181192187,0.0
2014-04-04,20.31,19.81172985777402,121.0,-27.404857822428905,0.0,1500.0,0.0,0.0,-35.9,9.249867489513656,1499.2439181192187,0.0
2014-04-05,20.34,19.823795564497704,9.0,-28.39124395262626,0.0,1500.0,0.0,0.0,-67.83333333333333,9.249867489513656,1499.2439181192187,0.0
2014-04-06,20.35,19.835814090414615,36.0,-28.28022502719623,0.0,1500.0,0.0,0.0,-64.2,9.249867489513656,1499.2439181192187,0.0
2014-04-07,20.36,19.84778651313587,-620.0,-28.17174177752717,91.82825822247287,1500.0,91.82825822247287,0.0,-87.1,12.310809430262752,1499.2439181192187,0.0
2014-04-08,20.18,19.855374279662414,106.0,-17.85441461856724,0.0,1500.0,0.0,0.0,-74.2,12.310809430262752,1499.2439181192187,0.0
2014-04-09,20.21,19.863473942308953,-589.0,-19.058933173007606,69.94106682699237,1500.0,69.94106682699237,0.0,-97.96666666666667,14.64217832449583,1499.2439181192187,0.0
2014-04-10,20.04,19.867505803038796,-129.0,-9.48718083286618,0.0,1500.0,0.0,0.0,-94.03333333333333,14.64217832449583,1499.2439181192187,0.0
2014-04-11,20.01,19.870760374995328,-98.0,-7.658179375257053,0.0,1500.0,0.0,0.0,-76.6,12.663264923648843,1499.2439181192187,0.0
2014-04-12,19.98,19.873255411478667,1797.0,-5.870952368673361,0.0,1500.0,0.0,0.0,4.866666666666666,9.448299050444586,1499.2439181192187,0.0
2014-04-13,20.49,19.8873418773485,1096.0,-33.14619674583238,0.0,1500.0,0.0,0.0,54.3,9.448299050444586,1499.2439181192187,0.0
2014-04-14,20.81,19.90841541799426,101.0,-49.58715201031566,0.0,1500.0,0.0,0.0,75.73333333333333,9.127575986388315,1499.2439181192187,0.0
2014-04-15,20.84,19.92969283925344,90.0,-50.06689384106073,0.0,1500.0,0.0,0.0,99.63333333333334,5.6801498783941495,1499.2439181192187,0.0
2014-04-16,20.86,19.95094108417074,-559.0,-49.99824037060927,9.00175962939079,1500.0,9.00175962939079,0.0,98.4,5.692369489295201,1499.9334033408172,0.0
2014-04-17,20.7,19.96804961345289,1242.0,-40.25727126009096,0.0,1500.0,0.0,0.0,156.06666666666666,5.692369489295201,1500.0,0.0
2014-04-18,21.06,19.992989794749864,-165.0,-58.68556128875742,0.0,1500.0,0.0,0.0,164.4,5.692369489295201,1500.0,0.0
2014-04-19,21.01,20.016218339940473,427.0,-54.6579913032741,0.0,1500.0,0.0,0.0,169.46666666666667,5.692369489295201,1500.0,0.0
2014-04-20,21.14,20.041885548529248,588.0,-60.39629483089142,0.0,1500.0,0.0,0.0,185.86666666666667,5.692369489295201,1500.0,0.0
2014-04-21,21.3,20.07062092231417,-19.0,-67.6158492727207,0.0,1500.0,0.0,0.0,157.63333333333333,5.692369489295201,1500.0,0.0
2014-04-22,21.3,20.098699979254793,843.0,-66.07150114098644,0.0,1500.0,0.0,0.0,191.36666666666667,5.692369489295201,1500.0,0.0
2014-04-23,21.54,20.131619317224335,-669.0,-77.46093755266156,91.53906244733844,1500.0,91.53906244733844,0.0,178.83333333333334,8.743671570873149,1500.0,0.0
2014-04-24,21.35,20.159447170478035,-8.0,-65.48040562370814,0.0,1500.0,0.0,0.0,179.63333333333333,8.743671570873149,1500.0,0.0
2014-04-25,21.35,20.186639434685016,-524.0,-63.98483109232417,0.0,1500.0,0.0,0.0,166.66666666666666,8.743671570873149,1500.0,0.0
2014-04-26,21.2,20.2097846219843,-64.0,-54.461845790863386,0.0,1500.0,0.0,0.0,101.56666666666666,8.743671570873149,1500.0,0.0
2014-04-27,21.18,20.23194437184376,-590.0,-52.1430595485932,37.856940451406786,1500.0,37.856940451406786,0.0,94.9,10.00556958592004,1500.0,0.0
2014-04-28,21.01,20.249715186950763,-311.0,-41.815664717708145,0.0,1500.0,0.0,0.0,84.23333333333333,10.00556958592004,1500.0,0.0
2014-04-29,20.92,20.265024513238853,-376.0,-36.0236517718632,0.0,1500.0,0.0,0.0,85.13333333333334,10.00556958592004,1500.0,0.0
2014-04-30,20.82,20.2777001708747,-349.0,-29.82649060189159,0.0,1500.0,0.0,0.0,87.43333333333334,10.00556958592004,1500.0,0.0
2014-05-01,20.72,20.287802312933447,32.0,-23.770872788660338,0.0,1500.0,0.0,0.0,84.73333333333333,10.00556958592004,1500.0,0.0
2014-05-02,20.73,20.29790212206435,-401.0,-23.765383286460757,0.0,1500.0,0.0,0.0,77.63333333333334,10.00556958592004,1500.0,0.0
2014-05-03,20.61,20.305030447448004,-259.0,-16.77332539035973,0.0,1500.0,0.0,0.0,25.266666666666666,10.00556958592004,1500.0,0.0
2014-05-04,20.54,20.310397159445284,-374.0,-12.62815623050935,0.0,1500.0,0.0,0.0,8.766666666666667,10.00556958592004,1500.0,0.0
2014-05-05,20.43,20.313128892098906,-379.0,-6.42791093456017,0.0,1500.0,0.0,0.0,-4.166666666666667,10.00556958592004,1500.0,0.0
2014-05-06,20.33,20.313514228735915,-199.0,-0.906717419524572,0.0,1500.0,0.0,0.0,-12.0,10.00556958592004,1500.0,0.0
2014-05-07,20.27,20.312520362378027,1767.0,2.3386199307915234,0.0,1500.0,0.0,0.0,67.56666666666666,6.944627645170946,1500.0,0.0
2014-05-08,20.77,20.322969211742002,-266.0,-24.586693354189855,0.0,1500.0,0.0,0.0,55.166666666666664,6.944627645170946,1500.0,0.0
2014-05-09,20.7,20.331580606847076,183.0,-20.26306662341076,0.0,1500.0,0.0,0.0,80.9,4.6132587509378675,1500.0,0.0
2014-05-10,20.75,20.341137318994413,522.0,-22.48744745530729,0.0,1500.0,0.0,0.0,102.6,4.6132587509378675,1500.0,0.0
2014-05-11,20.9,20.3539017602695,-544.0,-30.03540318517736,13.964596814822698,1500.0,13.964596814822698,0.0,87.73333333333333,5.078745311431957,1500.0,0.0
2014-05-12,20.75,20.362948656568086,-120.0,-21.28782388875525,0.0,1500.0,0.0,0.0,23.833333333333332,5.078745311431957,1500.0,0.0
2014-05-13,20.71,20.37087532020701,554.0,-18.65185738861454,0.0,1500.0,0.0,0.0,5.766666666666667,5.078745311431957,1500.0,0.0
2014-05-14,20.87,20.38227534364873,-114.0,-26.824856099319963,0.0,1500.0,0.0,0.0,-1.4,5.078745311431957,1500.0,0.0
2014-05-15,20.84,20.392729789248214,-68.0,-24.599861591348198,0.0,1500.0,0.0,0.0,-6.666666666666667,5.078745311431957,1500.0,0.0
2014-05-16,20.82,20.402488654348893,-223.0,-22.963124010810887,0.0,1500.0,0.0,0.0,4.533333333333333,4.77868665711893,1500.0,0.0
2014-05-17,20.76,20.41065422476868,218.0,-19.214017637722627,0.0,1500.0,0.0,0.0,-29.6,4.77868665711893,1500.0,0.0
2014-05-18,20.82,20.42000369519627,-289.0,-21.99979676420508,0.0,1500.0,0.0,0.0,-33.733333333333334,4.77868665711893,1500.0,0.0
2014-05-19,20.74,20.427312420898915,-541.0,-17.197816850559615,23.80218314944034,1500.0,23.80218314944034,0.0,-66.0,5.572092762100275,1500.0,0.0
2014-05-20,20.58,20.43079981002528,166.0,-8.206010448609451,0.0,1500.0,0.0,0.0,-80.06666666666666,5.572092762100275,1500.0,0.0
2014-05-21,20.63,20.43534954865221,-209.0,-10.705774824128476,0.0,1500.0,0.0,0.0,-86.4,5.572092762100275,1500.0,0.0
2014-05-22,20.57,20.438424969211336,-258.0,-7.236626693376511,0.0,1500.0,0.0,0.0,-123.1,5.572092762100275,1500.0,0.0
2014-05-23,20.5,20.439831344858213,113.0,-3.3092760327982873,0.0,1500.0,0.0,0.0,-97.03333333333333,2.5207906805223272,1500.0,0.0
2014-05-24,20.53,20.441890799787892,1291.0,-4.846006011666013,0.0,1500.0,0.0,0.0,-53.733333333333334,2.5207906805223272,1500.0,0.0
2014-05-25,20.9,20.452354028381297,421.0,-24.620528439028586,0.0,1500.0,0.0,0.0,-22.233333333333334,2.5207906805223272,1500.0,0.0
2014-05-26,21.02,20.46531908029124,458.0,-30.507450583981708,0.0,1500.0,0.0,0.0,-4.833333333333333,2.5207906805223272,1500.0,0.0
2014-05-27,21.15,20.480957214109857,147.0,-36.797353223957785,0.0,1500.0,0.0,0.0,19.733333333333334,1.2588926654754347,1500.0,0.0
2014-05-28,21.2,20.497380174036717,-551.0,-38.644090427980515,12.355909572019527,1500.0,12.355909572019527,0.0,11.733333333333333,1.6707563178760856,1500.0,0.0
2014-05-29,21.04,20.509773627989922,-596.0,-29.162450460554226,66.83754953944572,1500.0,66.83754953944572,0.0,4.4,3.8986746358576094,1500.0,0.0
2014-05-30,20.87,20.51800120969745,-351.0,-19.359933466640378,0.0,1500.0,0.0,0.0,4.333333333333333,3.8986746358576094,1500.0,0.0
2014-05-31,20.77,20.523756870022492,-894.0,-13.54337214876292,380.45662785123704,1500.0,380.45662785123704,0.0,-26.533333333333335,16.580562230898845,1500.0,0.0
2014-06-01,20.51,20.52344266267693,-606.0,0.7393464472311351,106.73934644723113,1423.9086744297526,106.73934644723113,0.0,-33.36666666666667,20.138540445806548,1497.4636224809917,0.0
2014-06-02,20.34,20.519252826470883,-533.0,9.858905455898554,42.85890545589854,1404.0826316517114,42.85890545589854,0.0,-42.5,21.56717062766983,1494.2663768693822,0.0
2014-06-03,20.19,20.511732681521174,-106.0,17.6952974836645,0.0,1417.4291979274974,0.0,0.0,-33.56666666666667,21.56717062766983,1491.5140168002986,0.0
2014-06-04,20.16,20.50369909597252,-467.0,18.90345027848868,0.0,1439.0806139689475,0.0,0.0,-36.5,21.56717062766983,1489.4833705992637,0.0
2014-06-05,20.03,20.49287979366784,-131.0,25.4583886517311,0.0,1460.2990016895685,0.0,0.0,-34.233333333333334,21.56717062766983,1488.1600039889158,0.0
2014-06-06,19.99,20.481394003306686,431.0,27.026670181867836,0.0,1481.0930216557772,0.0,0.0,-78.76666666666667,21.56717062766983,1487.5297713774419,0.0
2014-06-07,20.11,20.47291135254783,343.0,19.960124390130627,0.0,1500.0,0.0,0.0,-58.46666666666667,21.56717062766983,1487.5297713774419,0.0
2014-06-08,20.21,20.466906448956642,-237.0,14.129854692615282,0.0,1500.0,0.0,0.0,-72.46666666666667,21.56717062766983,1487.5297713774419,0.0
2014-06-09,20.15,20.459668295659082,-879.0,17.03175626124958,396.0317562612496,1500.0,396.0317562612496,0.0,-119.16666666666667,34.76822916971149,1487.5297713774419,0.0
2014-06-10,19.9,20.446885454119876,-229.0,30.078699976593253,0.0,1420.79364874775,0.0,0.0,-108.66666666666667,34.3027426092174,1484.8895596690336,0.0
2014-06-11,19.83,20.432795770875323,-156.0,33.15376739814287,0.0,1442.377775772795,0.0,0.0,-109.86666666666666,34.3027426092174,1482.96881886146,0.0
2014-06-12,19.79,20.418114295178196,369.0,34.54628623480082,0.0,1463.5302202573391,0.0,0.0,-116.03333333333333,34.3027426092174,1481.7531595367045,0.0
2014-06-13,19.89,20.406052148006,-455.0,28.38286814033003,0.0,1484.2596158521924,0.0,0.0,-127.4,34.3027426092174,1481.228480065111,0.0
2014-06-14,19.76,20.391296296552422,-400.0,34.72129631038314,0.0,1500.0,0.0,0.0,-138.46666666666667,34.3027426092174,1481.228480065111,0.0
2014-06-15,19.65,20.37436506573959,137.0,39.84007861567747,0.0,1500.0,0.0,0.0,-126.46666666666667,34.3027426092174,1481.228480065111,0.0
2014-06-16,19.69,20.358734146035598,-81.0,36.78037803195782,0.0,1500.0,0.0,0.0,-136.43333333333334,34.3027426092174,1481.228480065111,0.0
2014-06-17,19.67,20.343003436399734,-83.0,37.015189001985256,0.0,1500.0,0.0,0.0,-129.56666666666666,34.3027426092174,1481.228480065111,0.0
2014-06-18,19.64,20.32694681572153,-317.0,37.78207486468416,0.0,1500.0,0.0,0.0,-122.1,33.50933650423605,1481.228480065111,0.0
2014-06-19,19.55,20.30920132592554,-255.0,41.7560729259046,0.0,1500.0,0.0,0.0,-136.13333333333333,33.50933650423605,1481.228480065111,0.0
2014-06-20,19.48,20.290262341467034,406.0,44.56442878068687,0.0,1500.0,0.0,0.0,-115.63333333333334,33.50933650423605,1481.228480065111,0.0
2014-06-21,19.6,20.274496727799278,-472.0,37.0973200289602,9.097320028960212,1500.0,9.097320028960212,0.0,-122.76666666666667,33.81258050520139,1481.228480065111,0.0
2014-06-22,19.46,20.255893596826137,-138.0,43.77414782543751,0.0,1500.0,0.0,0.0,-131.13333333333333,33.81258050520139,1481.228480065111,0.0
2014-06-23,19.42,20.236801760689016,-313.0,44.92409683789576,0.0,1500.0,0.0,0.0,-184.6,33.81258050520139,1481.228480065111,0.0
2014-06-24,19.34,20.216318780166656,200.0,48.197532909166085,0.0,1500.0,0.0,0.0,-191.96666666666667,33.81258050520139,1481.228480065111,0.0
2014-06-25,19.39,20.197445633144273,194.0,44.40950982293499,0.0,1500.0,0.0,0.0,-200.76666666666668,33.81258050520139,1481.228480065111,0.0
2014-06-26,19.45,20.180373951289575,401.0,40.17056732092664,0.0,1500.0,0.0,0.0,-192.3,33.81258050520139,1481.228480065111,0.0
2014-06-27,19.56,20.16620459065955,37.0,33.34125248627533,0.0,1500.0,0.0,0.0,-172.7,33.40071685280074,1481.228480065111,0.0
2014-06-28,19.58,20.152815659304895,-88.0,31.504861261769346,0.0,1500.0,0.0,0.0,-155.76666666666668,31.172798534819215,1481.228480065111,0.0
2014-06-29,19.55,20.13904733061804,120.0,32.39760318399222,0.0,1500.0,0.0,0.0,-140.06666666666666,31.172798534819215,1481.228480065111,0.0
2014-06-30,19.59,20.12650707225563,-98.0,29.50788897405971,0.0,1500.0,0.0,0.0,-113.53333333333333,18.49091093977798,1481.228480065111,0.0
2014-07-01,19.56,20.11356803284309,966.0,30.446241806370065,0.0,1500.0,0.0,0.0,-61.13333333333333,14.932932724870279,1483.7648575841192,0.0
2014-07-02,19.84,20.107319730337572,-167.0,14.702585168566475,0.0,1500.0,0.0,0.0,-48.93333333333333,13.504302543006993,1486.9621031957288,0.0
2014-07-03,19.79,20.100072137680225,-122.0,17.053967572412443,0.0,1500.0,0.0,0.0,-49.46666666666667,13.504302543006993,1489.7144632648124,0.0
2014-07-04,19.75,20.092076479005318,2622.0,18.814206345292472,0.0,1500.0,0.0,0.0,53.5,13.504302543006993,1491.7451094658472,0.0
2014-07-05,20.5,20.10139346510125,491.0,-21.92335941943126,0.0,1500.0,0.0,0.0,74.23333333333333,13.504302543006993,1493.068476076195,0.0
2014-07-06,20.64,20.113695255359858,-170.0,-28.946760955207864,0.0,1500.0,0.0,0.0,54.2,13.504302543006993,1493.698708687669,0.0
2014-07-07,20.6,20.124802471078013,347.0,-26.13586409070937,0.0,1500.0,0.0,0.0,54.333333333333336,13.504302543006993,1493.698708687669,0.0
2014-07-08,20.7,20.137940000795133,685.0,-30.913299956267632,0.0,1500.0,0.0,0.0,85.06666666666666,13.504302543006993,1493.698708687669,0.0
2014-07-09,20.89,20.155117074916312,-727.0,-40.41856087960287,186.58143912039714,1500.0,186.58143912039714,0.0,90.13333333333334,6.522625304978578,1493.698708687669,0.0
2014-07-10,20.68,20.16710541749355,-61.0,-28.20920203785482,0.0,1462.6837121759206,0.0,0.0,95.73333333333333,6.522625304978578,1495.095044135275,0.0
2014-07-11,20.67,20.178591545632244,340.0,-27.02746499022666,0.0,1483.4300379324022,0.0,0.0,112.26666666666667,6.522625304978578,1496.4634528739284,0.0
2014-07-12,20.77,20.192099333398257,-46.0,-31.784536663095828,0.0,1500.0,0.0,0.0,98.43333333333334,6.522625304978578,1497.6791121986837,0.0
2014-07-13,20.75,20.204841802233997,-49.0,-29.983700877130186,0.0,1500.0,0.0,0.0,111.96666666666667,6.522625304978578,1498.2037916702773,0.0
2014-07-14,20.74,20.217064832363643,239.0,-28.761434219999522,0.0,1500.0,0.0,0.0,133.26666666666668,6.522625304978578,1498.2037916702773,0.0
2014-07-15,20.81,20.230607490308902,1275.0,-31.866588033010323,0.0,1500.0,0.0,0.0,171.2,6.522625304978578,1498.2037916702773,0.0
2014-07-16,21.17,20.25206324488288,744.0,-50.486521531441696,0.0,1500.0,0.0,0.0,198.7,6.522625304978578,1498.2037916702773,0.0
2014-07-17,21.39,20.278053756289587,59.0,-61.15704340407273,0.0,1500.0,0.0,0.0,203.43333333333334,6.522625304978578,1498.2037916702773,0.0
2014-07-18,21.4,20.30367904391101,529.0,-60.29765258489434,0.0,1500.0,0.0,0.0,231.63333333333333,6.522625304978578,1498.2037916702773,0.0
2014-07-19,21.56,20.332373454204802,772.0,-67.5194600187358,0.0,1500.0,0.0,0.0,265.8666666666667,6.522625304978578,1498.2037916702773,0.0
2014-07-20,21.78,20.365437290206188,935.0,-77.80094903865972,0.0,1500.0,0.0,0.0,283.5,6.522625304978578,1498.2037916702773,0.0
2014-07-21,22.04,20.403684355356713,-92.0,-89.99736045538073,0.0,1500.0,0.0,0.0,296.1666666666667,6.219381304013238,1498.2037916702773,0.0
2014-07-22,22.02,20.440601055700586,125.0,-86.86694193646773,0.0,1500.0,0.0,0.0,304.93333333333334,6.219381304013238,1498.2037916702773,0.0
2014-07-23,22.06,20.477588178705933,-676.0,-87.03265017117363,88.9673498288264,1500.0,88.9673498288264,0.0,292.8333333333333,9.184959631640785,1498.2037916702773,0.0
2014-07-24,21.86,20.50916250834116,-46.0,-74.29606204123621,0.0,1500.0,0.0,0.0,284.6333333333333,9.184959631640785,1498.2037916702773,0.0
2014-07-25,21.85,20.539787278975194,-298.0,-72.06169965636442,0.0,1500.0,0.0,0.0,268.23333333333335,9.184959631640785,1498.2037916702773,0.0
2014-07-26,21.77,20.567885376355992,-396.0,-66.11630430042041,0.0,1500.0,0.0,0.0,241.66666666666666,9.184959631640785,1498.2037916702773,0.0
2014-07-27,21.65,20.592600908517785,-526.0,-58.156950031521774,0.0,1500.0,0.0,0.0,222.9,9.184959631640785,1498.2037916702773,0.0
2014-07-28,21.5,20.613325932409975,573.0,-48.767073717451396,0.0,1500.0,0.0,0.0,244.93333333333334,9.184959631640785,1498.2037916702773,0.0
2014-07-29,21.67,20.637460401468445,-23.0,-56.789677919235615,0.0,1500.0,0.0,0.0,240.16666666666666,9.184959631640785,1498.2037916702773,0.0
2014-07-30,21.66,20.660815238176138,118.0,-54.955161900312426,0.0,1500.0,0.0,0.0,247.36666666666667,9.184959631640785,1498.2037916702773,0.0
2014-07-31,21.7,20.684550250938845,-112.0,-55.84973619836351,0.0,1500.0,0.0,0.0,211.43333333333334,9.184959631640785,1498.2037916702773,0.0
2014-08-01,21.66,20.706829553998208,831.0,-52.42437453009856,0.0,1500.0,0.0,0.0,244.7,9.184959631640785,1498.2037916702773,0.0
2014-08-02,21.9,20.734081604648214,992.0,-64.12551174434816,0.0,1500.0,0.0,0.0,281.8333333333333,9.184959631640785,1498.2037916702773,0.0
2014-08-03,22.19,20.76733482675521,-205.0,-78.24658452846352,0.0,1500.0,0.0,0.0,187.6,9.184959631640785,1498.2037916702773,0.0
2014-08-04,22.13,20.798458142325675,-365.0,-73.23480217208783,0.0,1500.0,0.0,0.0,159.06666666666666,9.184959631640785,1498.2037916702773,0.0
2014-08-05,22.02,20.826358196913848,41.0,-65.65029916973835,0.0,1500.0,0.0,0.0,166.1,9.184959631640785,1498.2037916702773,0.0
2014-08-06,22.04,20.854077814005855,-310.0,-65.22572022967793,0.0,1500.0,0.0,0.0,144.2,9.184959631640785,1498.2037916702773,0.0
2014-08-07,21.95,20.87910871132757,-410.0,-58.89902087698353,0.0,1500.0,0.0,0.0,107.7,9.184959631640785,1498.2037916702773,0.0
2014-08-08,21.83,20.90082709837645,-34.0,-51.104509589295176,0.0,1500.0,0.0,0.0,130.8,2.9655783276275467,1498.2037916702773,0.0
2014-08-09,21.82,20.921821036463918,-120.0,-49.399842994484544,0.0,1500.0,0.0,0.0,128.83333333333334,2.9655783276275467,1499.4476679310799,0.0
2014-08-10,21.79,20.941650271395805,177.0,-46.659235073230704,0.0,1500.0,0.0,0.0,123.4,2.9655783276275467,1500.0,0.0
2014-08-11,21.84,20.96216860755421,-314.0,-48.28072658451836,0.0,1500.0,0.0,0.0,114.46666666666667,2.9655783276275467,1500.0,0.0
2014-08-12,21.75,20.980162701426167,-157.0,-42.34105142156082,0.0,1500.0,0.0,0.0,110.86666666666666,2.9655783276275467,1500.0,0.0
2014-08-13,21.71,20.996832208363458,-299.0,-39.22422854000988,0.0,1500.0,0.0,0.0,92.93333333333334,2.9655783276275467,1500.0,0.0
2014-08-14,21.62,21.0110653803952,-484.0,-33.49140407826415,0.0,1500.0,0.0,0.0,34.3,2.9655783276275467,1500.0,0.0
2014-08-15,21.48,21.021775861909248,127.0,-25.20232759499139,0.0,1500.0,0.0,0.0,13.733333333333333,2.9655783276275467,1500.0,0.0
2014-08-16,21.52,21.03315531695006,-79.0,-26.77645756774659,0.0,1500.0,0.0,0.0,9.133333333333333,2.9655783276275467,1500.0,0.0
2014-08-17,21.5,21.043818064247226,-494.0,-25.090006466402563,0.0,1500.0,0.0,0.0,-24.966666666666665,2.9655783276275467,1500.0,0.0
2014-08-18,21.36,21.05103966964034,-453.0,-16.992818169781323,0.0,1500.0,0.0,0.0,-65.8,2.9655783276275467,1500.0,0.0
2014-08-19,21.23,21.055127129234773,91.0,-9.618007892087519,0.0,1500.0,0.0,0.0,-93.93333333333334,2.9655783276275467,1500.0,0.0
2014-08-20,21.26,21.05980643207002,-289.0,-11.010646236149046,0.0,1500.0,0.0,0.0,-100.5,2.9655783276275467,1500.0,0.0
2014-08-21,21.17,21.062323256639882,145.0,-5.922220884806588,0.0,1500.0,0.0,0.0,-99.83333333333333,2.9655783276275467,1500.0,0.0
2014-08-22,21.22,21.065924598435412,-466.0,-8.474147086052266,0.0,1500.0,0.0,0.0,-92.83333333333333,0.0,1500.0,0.0
2014-08-23,21.08,21.06624608105145,556.0,-0.7564655421701794,0.0,1500.0,0.0,0.0,-72.76666666666667,0.0,1500.0,0.0
2014-08-24,21.24,21.07021462604491,67.0,-9.338195567529954,0.0,1500.0,0.0,0.0,-60.6,0.0,1500.0,0.0
2014-08-25,21.26,21.07454932997676,-363.0,-10.199786851278194,0.0,1500.0,0.0,0.0,-59.5,0.0,1500.0,0.0
2014-08-26,21.16,21.076501025977407,-57.0,-4.592443571242608,0.0,1500.0,0.0,0.0,-43.86666666666667,0.0,1500.0,0.0
2014-08-27,21.14,21.077951344548477,-352.0,-3.412676049833774,0.0,1500.0,0.0,0.0,-74.7,0.0,1500.0,0.0
2014-08-28,21.04,21.077084534641028,-223.0,2.039649405256565,0.0,1500.0,0.0,0.0,-81.36666666666666,0.0,1500.0,0.0
2014-08-29,20.98,21.07486712080528,-523.0,5.217691644290365,28.21769164429037,1500.0,28.21769164429037,0.0,-102.73333333333333,0.9405897214763457,1500.0,0.0
2014-08-30,20.83,21.06927434803667,106.0,13.160089142017029,0.0,1500.0,0.0,0.0,-95.46666666666667,0.9405897214763457,1500.0,0.0
2014-08-31,20.86,21.064494515321613,-117.0,11.247198342688733,0.0,1500.0,0.0,0.0,-127.06666666666666,0.9405897214763457,1500.0,0.0
2014-09-01,20.83,21.05913865318967,1035.0,12.602625925431958,0.0,1500.0,0.0,0.0,-125.63333333333334,0.9405897214763457,1500.0,0.0
2014-09-02,21.13,21.06075712858761,276.0,-3.8083579276813673,0.0,1500.0,0.0,0.0,-109.6,0.9405897214763457,1500.0,0.0
