date,fm,surplus,sp,pressure,suppression,load,score,future_event
2014-04-10,20.04,-129.0,55.851114840293825,1969.6113162161605,2098.6113162161605,5202238.692552386,0.5251244309315192,1.0
2014-04-11,20.01,-98.0,55.81527372545353,1969.2900548999442,2067.290054899944,5193560.487735796,0.522191963791889,1.0
2014-04-12,19.98,1797.0,55.779438451728076,1968.9691148450443,171.96911484504426,5156312.984374125,0.5096055957641888,1.0
2014-04-13,20.49,1096.0,55.74414901327635,1938.978195730199,842.9781957301991,5129293.571275149,0.50047541933722,1.0
2014-04-14,20.81,101.0,55.709214864263075,1919.4568175344689,1818.4568175344689,5116720.270233984,0.496226753522211,1.0
2014-04-15,20.84,90.0,55.67434564939881,1915.8890107169348,1825.8890107169348,5104302.901043184,0.4920307789073846,1.0
2014-04-16,20.86,-559.0,55.63953130374941,1912.8742217062174,2471.874221706217,5101418.834700862,0.491056219081232,1.0
2014-04-17,20.7,1242.0,55.60459177244566,1919.752547484511,677.7525474845111,5072262.716185885,0.48120402484621183,1.0
2014-04-18,21.06,-165.0,55.570047180673214,1898.0525949370267,2063.0525949370267,5063390.136527278,0.47820587616886406,1.0
2014-04-19,21.01,427.0,55.53548713349254,1898.9017923420893,1471.9017923420893,5045986.902115974,0.47232511924816206,1.0
2014-04-20,21.14,588.0,55.50109164635904,1889.8600405497473,1301.8600405497473,5026149.628497472,0.46562187194580523,1.0
2014-04-21,21.3,-19.0,55.466890554712684,1879.1789805091973,1898.1789805091973,5014955.092551956,0.4618391070194834,1.0
2014-04-22,21.3,843.0,55.43272366415797,1877.299801528688,1034.299801528688,4991376.84384439,0.45387174038015426,0.0
2014-04-23,21.54,-669.0,55.39883094049381,1862.2357017271595,2531.2357017271597,4989246.933268127,0.4531520186281048,1.0
2014-04-24,21.35,-8.0,55.36478210955332,1870.8130160254325,1878.8130160254325,4977935.724556739,0.44932982860647364,1.0
2014-04-25,21.35,-524.0,55.330767327443766,1868.942203009407,2392.942203009407,4974056.235104919,0.44801890364256225,1.0
2014-04-26,21.2,-64.0,55.29663656011632,1875.3150108063978,1939.3150108063978,4963796.93710544,0.4445521665817321,1.0
2014-04-27,21.18,-590.0,55.262519923556205,1874.5385957955914,2464.5385957955914,4961158.332019949,0.44366055099173485,1.0
2014-04-28,21.01,-311.0,55.22826740363265,1882.0047071997958,2193.004707199796,4954760.505519894,0.4414986504174823,1.0
2014-04-29,20.92,-376.0,55.19395913622902,1885.067752492596,2261.067752492596,4949447.649743014,0.43970337416939115,1.0
2014-04-30,20.82,-349.0,55.15958517709279,1888.6771847401033,2237.6771847401033,4943899.237327354,0.4378285005716933,1.0
2014-05-01,20.72,32.0,55.1251455919157,1892.2830075553634,1860.2830075553634,4932976.401596513,0.4341375463329737,1.0
2014-05-02,20.73,-401.0,55.09075044632378,1889.8412745478076,2290.8412745478076,4928345.166300457,0.43257259763579436,1.0
2014-05-03,20.61,-259.0,55.05626969587746,1894.5448332732603,2153.5448332732603,4921836.518679375,0.43037324930562265,1.0
2014-05-04,20.54,-374.0,55.02175342618158,1896.496438439987,2270.4964384399873,4917111.69888799,0.42877667731040736,1.0
2014-05-05,20.43,-379.0,54.9871616727554,1900.6438920015469,2279.643892001547,4912628.76092215,0.42726184001955486,1.0
2014-05-06,20.33,-199.0,54.952504511082644,1904.2377481095455,2103.2377481095455,4905665.880778198,0.4249090011950681,1.0
2014-05-07,20.27,1767.0,54.91782200657156,1905.6302103614357,138.63021036143573,4870056.135699681,0.41287605089021595,1.0
2014-05-08,20.77,-266.0,54.88367418456499,1876.252080151074,2142.252080151074,4863529.89387355,0.41067075727190644,1.0
2014-05-09,20.7,183.0,54.84949051038042,1878.221978070923,1695.221978070923,4850644.474648274,0.4063166230636142,1.0
2014-05-10,20.75,522.0,54.81539101987004,1873.5965060928522,1351.5965060928522,4832858.367942765,0.4003064891063989,1.0
2014-05-11,20.9,-544.0,54.781475628850174,1863.4811595867598,2407.4811595867595,4830199.521167448,0.3994080336121214,1.0
2014-05-12,20.75,-120.0,54.74744415322132,1869.8594284271728,1989.8594284271728,4821687.821699187,0.39653183058158625,1.0
2014-05-13,20.71,554.0,54.7134067090681,1870.1873689987456,1316.1873689987456,4803580.4642707575,0.39041314223916573,1.0
2014-05-14,20.87,-114.0,54.679563302359036,1859.525981629747,1973.525981629747,4794882.21483922,0.3874739017891676,1.0
2014-05-15,20.84,-68.0,54.64572373905668,1859.314805648117,1927.314805648117,4785588.309951664,0.38433338237788284,1.0
2014-05-16,20.82,-223.0,54.61189801531762,1858.554390842469,2081.554390842469,4778553.755875549,0.38195632409150526,1.0
2014-05-17,20.76,218.0,54.5780461173023,1859.9925364516266,1641.9925364516266,4765323.606907779,0.37748570166205664,1.0
2014-05-18,20.82,-289.0,54.544288071185,1854.835843915175,2143.8358439151752,4759271.43028878,0.3754406002345671,1.0
2014-05-19,20.74,-541.0,54.51048378311381,1857.37660807126,2398.3766080712603,4756934.654517825,0.3746509763082098,1.0
2014-05-20,20.58,166.0,54.476553299330696,1864.3104314631885,1698.3104314631885,4744730.28285583,0.3705269760552756,1.0
2014-05-21,20.63,-209.0,54.44270674603136,1859.6988710317253,2068.6988710317255,4737844.0520512825,0.36820003794111167,1.0
2014-05-22,20.57,-258.0,54.40883403928533,1861.1358721606932,2119.135872160693,4731753.636211369,0.36614201503260807,1.0
2014-05-23,20.5,113.0,54.37492520524604,1863.1208862885323,1750.1208862885323,4720467.532214963,0.36232830818846445,1.0
2014-05-24,20.53,1291.0,54.3410802800408,1859.609415402244,568.6094154022439,4692364.215458826,0.35283186800944943,1.0
2014-05-25,20.9,421.0,54.30763919976076,1837.4201559868418,1416.4201559868418,4676331.117115875,0.347414096127956,1.0
2014-05-26,21.02,458.0,54.274351560560994,1828.9893358308545,1370.9893358308545,4659691.919079352,0.341791516054872,1.0
2014-05-27,21.15,147.0,54.241227209000435,1820.017496495024,1673.017496495024,4647303.3107017465,0.3376052600559787,1.0
2014-05-28,21.2,-551.0,54.20818598179144,1815.4502289985294,2366.4502289985294,4644609.417098376,0.33669496182765823,1.0
2014-05-29,21.04,-596.0,54.175017795809644,1822.4259787695305,2418.4259787695305,4642789.5515904,0.3360800079387521,1.0
2014-05-30,20.87,-351.0,54.14171277801383,1829.944202790761,2180.9442027907608,4637789.03469597,0.33439027466049986,1.0
2014-05-31,20.77,-894.0,54.10834106523582,1833.6087585879702,2727.6087585879704,4640578.426759796,0.33533284293810933,1.0
2014-06-01,20.51,-606.0,54.074742724170584,1846.0608498293823,2452.0608498293823,4639704.3888779655,0.33503749529174354,1.0
2014-06-02,20.34,-533.0,54.04100798144641,1853.5554389795525,2386.5554389795525,4638046.522706037,0.3344772828775597,1.0
2014-06-03,20.19,-106.0,54.007156973464966,1859.9436335405728,1965.9436335405728,4630516.385256432,0.33193276115969794,1.0
2014-06-04,20.16,-467.0,53.9733098164915,1859.7320399070322,2326.7320399070322,4628188.544042778,0.3311461563249899,1.0
2014-06-05,20.03,-131.0,53.93936650667501,1865.0151578671253,1996.0151578671253,4621240.808751058,0.32879843512361084,1.0
2014-06-06,19.99,431.0,53.90541714016833,1865.3479427092582,1434.3479427092582,4606313.425564775,0.3237542973555372,1.0
2014-06-07,20.11,343.0,53.87162172302816,1856.889194766549,1513.889194766549,4592540.63956635,0.3191003115122519,1.0
2014-06-08,20.21,-237.0,53.837960101305136,1849.5378055717824,2086.5378055717824,4586913.877979811,0.3171989628112494,1.0
2014-06-09,20.15,-879.0,53.80427214120383,1850.9849677662107,2729.9849677662105,4590490.952010089,0.31840769805909225,1.0
2014-06-10,19.9,-229.0,53.770367869062625,1862.8702327984445,2091.8702327984447,4585169.552899946,0.31660953491854077,1.0
2014-06-11,19.83,-156.0,53.73642750119356,1864.8535125656458,2020.8535125656458,4578904.754967153,0.31449258625662174,1.0
2014-06-12,19.79,369.0,53.70248107369237,1865.1864590530804,1496.1864590530804,4565185.296696196,0.30985662047759377,1.0
2014-06-13,19.89,-455.0,53.66866859261867,1857.826772594027,2312.826772594027,4563126.471935872,0.30916091945606844,1.0
2014-06-14,19.76,-400.0,53.634759924026056,1863.111795821433,2263.1117958214327,4560466.600136693,0.308262117594212,1.0
2014-06-15,19.65,137.0,53.60077516410203,1867.2926340256117,1730.2926340256117,4550266.574696222,0.3048154094259064,1.0
2014-06-16,19.69,-81.0,53.56686438893793,1863.2275413915863,1944.2275413915863,4543148.9935335815,0.3024102953136889,1.0
2014-06-17,19.67,-83.0,53.532967524548994,1862.4632138501945,1945.4632138501945,4536092.274381997,0.30002574718847524,1.0
2014-06-18,19.64,-317.0,53.49907455702444,1862.2491006363443,2179.2491006363443,4532426.662265527,0.29878709388340124,1.0
2014-06-19,19.55,-255.0,53.46512548246742,1865.3319015357079,2120.331901535708,4527997.555534248,0.2972904467977551,1.0
2014-06-20,19.48,406.0,53.431140356984955,1867.3127196341723,1461.3127196341723,4514193.461502794,0.2926258816030944,1.0
2014-06-21,19.6,-472.0,53.39730921662797,1858.8520069145382,2330.852006914538,4512801.102431364,0.2921553871506325,1.0
2014-06-22,19.46,-138.0,53.36337190741134,1864.6854549076238,2002.6854549076238,4506829.001923704,0.2901373443798737,1.0
2014-06-23,19.42,-313.0,53.32942853550393,1865.018569452716,2178.0185694527163,4503416.595747565,0.28898425233029823,1.0
2014-06-24,19.34,200.0,53.29543910696842,1867.5491508832636,1667.5491508832636,4492758.681540238,0.2853828181799731,1.0
2014-06-25,19.39,194.0,53.26153366786146,1862.93435173238,1668.93435173238,4482143.293895399,0.2817957542536395,1.0
2014-06-26,19.45,401.0,53.2277221341936,1857.7747173806479,1456.7747173806479,4468519.38319983,0.27719207512041166,1.0
2014-06-27,19.56,37.0,53.19405441205941,1849.8729926632677,1812.8729926632677,4459965.54507412,0.2743016329435451,1.0
2014-06-28,19.58,-88.0,53.160440357647346,1846.924219670604,1934.924219670604,4453165.749064381,0.2720039021597973,1.0
2014-06-29,19.55,120.0,53.1268299172897,1846.7256454509336,1726.7256454509336,4443465.379112013,0.26872603343823914,1.0
2014-06-30,19.59,-98.0,53.09329308737241,1842.6811198054827,1940.6811198054827,4436810.57126513,0.2664772958543752,1.0
2014-07-01,19.56,966.0,53.059759794285036,1842.4867886856773,876.4867886856773,4415160.839323143,0.2591615976375837,1.0
2014-07-02,19.84,-167.0,53.02654003449075,1825.2597018969911,1992.2597018969911,4409186.077949098,0.25714265572888134,1.0
2014-07-03,19.79,-122.0,52.993303494456256,1826.1816921950942,1948.1816921950942,4402653.689852872,0.25493528521385567,1.0
2014-07-04,19.75,2622.0,52.9600601909618,1826.553310502899,0.0,4368876.294158671,0.24352150724606988,1.0
2014-07-05,20.5,491.0,52.927600130770834,1783.5180071923958,1292.5180071923958,4353043.88230108,0.23817154968056975,1.0
2014-07-06,20.64,-170.0,52.89531253064006,1774.0421891852034,1944.0421891852034,4346106.573316253,0.23582735165051447,1.0
2014-07-07,20.6,347.0,52.86301721810942,1774.465946996018,1427.465946996018,4332196.243335726,0.2311268880832884,1.0
2014-07-08,20.7,685.0,52.83085420089131,1767.1969810490218,1082.1969810490218,4313631.860311575,0.22485376543449392,1.0
2014-07-09,20.89,-727.0,52.79891334669042,1754.990234067973,2481.990234067973,4313955.903015711,0.22496326326288113,1.0
2014-07-10,20.68,-61.0,52.766794433343726,1764.7736938339049,1825.7736938339049,4305578.95235708,0.22213259343474123,1.0
2014-07-11,20.67,340.0,52.73469763891038,1763.558370140071,1423.558370140071,4291807.2271306785,0.21747896603875802,1.0
2014-07-12,20.77,-46.0,52.70273294127147,1756.3003117699309,1802.3003117699309,4283165.221512373,0.21455873103258094,1.0
2014-07-13,20.75,-49.0,52.6707802083302,1755.642911458161,1804.642911458161,4274611.98110598,0.21166849083207862,1.0
2014-07-14,20.74,239.0,52.63884942812187,1754.436718546703,1515.436718546703,4262214.907737675,0.20747937441359524,1.0
2014-07-15,20.81,1275.0,52.60702057869375,1748.8361318281563,473.83613182815634,4235872.503386413,0.198577967178858,1.0
2014-07-16,21.17,744.0,52.575583558115056,1727.307095696328,983.3070956963279,4216405.440527072,0.19199981843189617,1.0
2014-07-17,21.39,59.0,52.544397974556944,1713.491888600632,1654.491888600632,4205806.904834108,0.18841844897765167,1.0
2014-07-18,21.4,529.0,52.513253576582386,1711.2289467120313,1182.2289467120313,4189060.7870064564,0.18275973945375507,1.0
2014-07-19,21.56,772.0,52.4823003230058,1700.7265177653192,928.7265177653192,4169040.1717312606,0.17599453885633964,1.0
2014-07-20,21.78,935.0,52.451598022682795,1686.9378912475536,751.9378912475536,4146786.8608438927,0.1684748842383214,1.0
2014-07-21,22.04,-92.0,52.421186424660114,1670.9652533563062,1762.9652533563062,4137573.236955303,0.16536149271769843,1.0
2014-07-22,22.02,125.0,52.39078523823545,1670.3931881029498,1545.3931881029498,4125634.3016173355,0.16132718651028694,1.0
2014-07-23,22.06,-676.0,52.36045445299722,1666.524994914847,2342.524994914847,4123932.963503302,0.1607522844172566,1.0
2014-07-24,21.86,-46.0,52.32995399854422,1675.847469919932,1721.847469919932,4114432.051446731,0.15754181485687613,1.0
2014-07-25,21.85,-298.0,52.299474044545676,1674.7210724500121,1972.7210724500121,4108212.513109124,0.15544015994273572,1.0
2014-07-26,21.77,-396.0,52.26894457050113,1677.441951377562,2073.441951377562,4103378.0911986395,0.15380655210664254,1.0
2014-07-27,21.65,-526.0,52.23832562593063,1682.3579094261845,2208.3579094261845,4100400.3393183406,0.1528003348389589,1.0
2014-07-28,21.5,573.0,52.207587300304695,1688.9173015167582,1115.9173015167582,4083401.306161866,0.14705616226059937,1.0
2014-07-29,21.67,-23.0,52.17704971300439,1677.8877342152416,1700.8877342152416,4073968.495840657,0.14386870507493474,1.0
2014-07-30,21.66,118.0,52.14653266329139,1676.7592964810265,1558.7592964810265,4062764.962360553,0.14008289977620011,1.0
2014-07-31,21.7,-112.0,52.1160861306281,1672.8847371845454,1784.8847371845454,4054503.2458673664,0.13729116892342114,1.0
2014-08-01,21.66,831.0,52.08563004449747,1673.409652447361,842.4096524473609,4034212.145957161,0.13043456839702228,1.0
2014-08-02,21.9,992.0,52.05544441445297,1658.5494427949134,666.5494427949134,4011742.948940953,0.12284196332529772,0.0
2014-08-03,22.19,-205.0,52.02557897003852,1640.9568433521183,1845.9568433521183,4004204.3319024984,0.1202945762549601,0.0
2014-08-04,22.13,-365.0,51.995683391068475,1642.612586508766,2007.612586508766,3998784.2205890114,0.11846305710372355,0.0
2014-08-05,22.02,41.0,51.96570770767741,1647.0139239222576,1606.0139239222576,3988398.891912152,0.11495373279958539,0.0
2014-08-06,22.04,-310.0,51.935781999969734,1644.2680099983354,1954.2680099983354,3982452.601296514,0.11294441149390298,0.0
2014-08-07,21.95,-410.0,51.905796217969765,1647.5687919883371,2057.568791988337,3977907.1666840278,0.11140845585351856,0.0
2014-08-08,21.83,-34.0,51.875720421751794,1652.5146231963488,1686.5146231963488,3968770.3867761027,0.10832103081478218,0.0
2014-08-09,21.82,-120.0,51.845664701330044,1651.4115585731524,1771.4115585731524,3960765.052396374,0.10561593448363446,1.0
2014-08-10,21.79,177.0,51.815609036628715,1651.4084970145793,1474.4084970145793,3949058.155640394,0.1016600368331982,1.0
2014-08-11,21.84,-314.0,51.78563342759209,1647.009838517565,1961.009838517565,3943539.9875802146,0.09979538315776319,1.0
2014-08-12,21.75,-157.0,51.755597794164494,1650.3078786790472,1807.3078786790472,3936167.715075757,0.09730420585547228,1.0
2014-08-13,21.71,-299.0,51.72555219637033,1650.855370800368,1949.855370800368,3930665.022731504,0.09544478160586618,1.0
2014-08-14,21.62,-484.0,51.69544664417396,1654.149565429568,2138.1495654295677,3927643.416219592,0.09442374534406527,1.0
2014-08-15,21.48,127.0,51.66523119752979,1660.1877158641385,1533.1877158641385,3917038.6125003546,0.09084025785026462,1.0
2014-08-16,21.52,-79.0,51.63508596633226,1656.3297281482744,1735.3297281482744,3909038.4987102156,0.08813692561753876,1.0
2014-08-17,21.5,-494.0,51.604950880365934,1655.7722984201264,2149.7722984201264,3906357.0769621762,0.08723084177533873,1.0
2014-08-18,21.36,-453.0,51.57470592948557,1661.8088261217063,2114.8088261217063,3903350.022372923,0.08621472277879211,1.0
2014-08-19,21.23,91.0,51.54436122355608,1667.2898672955844,1576.2898672955844,3893566.4821275612,0.0829087498402501,1.0
2014-08-20,21.26,-289.0,51.51407686233252,1663.9742274282887,1952.9742274282887,3888626.694527045,0.08123953770232334,1.0
2014-08-21,21.17,145.0,51.48373278547019,1667.2553032008602,1522.2553032008602,3878264.523625511,0.07773803868193968,1.0
2014-08-22,21.22,-466.0,51.45346905268472,1662.8407978976595,2128.8407978976593,3875668.751814023,0.07686089695734992,1.0
2014-08-23,21.08,556.0,51.42309558363203,1668.8702570997618,1112.8702570997618,3860183.227830509,0.07162815687096741,1.0
2014-08-24,21.24,67.0,51.3929124880484,1658.4101868426621,1591.4101868426621,3850815.862253753,0.06846281423164337,1.0
2014-08-25,21.26,-363.0,51.36277957556035,1655.6528766558192,2018.6528766558192,3846913.6453549964,0.06714420939698479,1.0
2014-08-26,21.16,-57.0,51.33257679598479,1659.4917237791635,1716.4917237791635,3839253.7914430713,0.06455585496587633,1.0
2014-08-27,21.14,-352.0,51.30238421918881,1658.9311320553845,2010.9311320553845,3835392.7726135515,0.063251171441766,1.0
2014-08-28,21.04,-223.0,51.27212183496962,1662.766700923329,1885.766700923329,3830023.848719836,0.061436949119725734,1.0
2014-08-29,20.98,-523.0,51.24182971313465,1664.4006342224056,2187.4006342224056,3828571.430393578,0.06094615994099991,1.0
2014-08-30,20.83,106.0,51.21141788342151,1670.9779835881832,1564.9779835881832,3819261.1808594386,0.05780011748203105,1.0
2014-08-31,20.86,-117.0,51.18106646553809,1667.6586556045947,1784.6586556045947,3812793.1813338697,0.05561450461983926,1.0
2014-09-01,20.83,1035.0,51.15071539907255,1667.6393469489906,632.6393469489906,3791635.3533112495,0.0484650265038505,1.0
2014-09-02,21.13,276.0,51.12069468367348,1649.4882076020413,1373.4882076020413,3779927.1644338467,0.04450869223043825,1.0
2014-09-03,21.21,8.0,51.090783988989806,1643.4431193944392,1635.4431193944392,3771547.981932891,0.04167726823661378,1.0
2014-09-04,21.21,28.0,51.06090320500081,1641.7996762750447,1613.7996762750447,3762939.8440726837,0.038768477542920204,1.0
2014-09-05,21.22,2097.0,51.031062301795814,1639.6084265987697,0.0,3734070.367379647,0.029013142939753725,1.0
2014-09-06,21.82,2754.0,51.001851239494016,1605.001818172171,0.0,3705422.3788631605,0.019332651787885742,1.0
2014-09-07,22.6,448.0,50.97344938825452,1560.5397163539988,1112.5397163539988,3690314.110585829,0.014227390827082563,1.0
2014-09-08,22.73,-411.0,50.945205938866266,1551.8363266376446,1962.8363266376446,3685370.9035907774,0.012557023235657857,1.0
2014-09-09,22.62,220.0,50.9168807329274,1556.3284403110072,1336.3284403110072,3673052.6161619863,0.008394529509721265,1.0
2014-09-10,22.68,-33.0,50.88864385219448,1551.4754118706962,1584.4754118706962,3663732.774267396,0.00524524567970756,1.0
2014-09-11,22.67,-66.0,50.860425208342285,1550.4733864588256,1616.4733864588256,3654852.879890393,0.002244625273265097,1.0
2014-09-12,22.65,127.0,50.83221478313394,1550.021813072367,1423.021813072367,3643735.0150583386,-0.001512231585024559,1.0
2014-09-13,22.69,981.0,50.80407256835081,1546.2739912592945,565.2739912592945,3622485.984495677,-0.008692528108434513,1.0
2014-09-14,22.97,-421.0,50.77623849578246,1529.3431172680353,1950.3431172680353,3617577.848252558,-0.010351044881656885,1.0
2014-09-15,22.85,-572.0,50.74831225728668,1534.407174150767,2106.407174150767,3614620.3362234375,-0.01135042286636145,1.0
2014-09-16,22.69,925.0,50.72025394502939,1541.6639669766164,616.6639669766164,3594182.508926468,-0.01825660429679098,1.0
2014-09-17,22.95,18.0,50.69248369108436,1525.83660300964,1507.83660300964,3584258.9358246247,-0.021609895979103122,1.0
2014-09-18,22.96,205.0,50.66475120739328,1523.7613164066304,1318.7613164066304,3572177.127867689,-0.02569248051931882,1.0
2014-09-19,23.02,927.0,50.63710645618589,1518.940855090224,591.940855090224,3551669.3140966455,-0.03262231119976929,1.0
2014-09-20,23.28,541.0,50.609749349729704,1503.1362142351336,962.1362142351336,3535516.2075254754,-0.03808063526839987,1.0
2014-09-21,23.44,70.0,50.58257960037997,1492.8418780208983,1422.8418780208983,3524687.577300544,-0.04173975636232844,1.0
2014-09-22,23.46,-350.0,50.55545702077959,1490.2501361428774,1840.2501361428774,3518686.0782696046,-0.04376773323873348,1.0
2014-09-23,23.36,313.0,50.52826156375881,1494.2543860067346,1181.2543860067346,3505232.4298110073,-0.04831387876615304,1.0
2014-09-24,23.45,39.0,50.50118330219505,1487.8150816207278,1448.8150816207278,3494877.7389051886,-0.051812850208298775,1.0
2014-09-25,23.46,564.0,50.47414211889286,1485.777816539107,921.7778165391071,3478572.1642302005,-0.057322695036549326,1.0
2014-09-26,23.62,918.0,50.447287976773964,1475.500838722568,557.500838722568,3458195.3490134305,-0.06420825976985232,1.0
2014-09-27,23.89,362.0,50.42073068879719,1459.1901878838455,1097.1901878838455,3443946.9167440003,-0.06902297206397486,1.0
2014-09-28,23.99,171.0,50.3942999581084,1452.236497695962,1281.236497695962,3431799.8421939937,-0.07312761095109069,1.0
2014-09-29,24.04,153.0,50.36794565815029,1448.037011198266,1295.037011198266,3419857.996566015,-0.07716290057961363,1.0
2014-09-30,24.08,668.0,50.34165771249214,1444.391174187068,776.3911741870679,3402224.1996627827,-0.08312156726915577,1.0
2014-10-01,24.27,-104.0,50.31558605477965,1432.5072330128808,1536.5072330128808,3393008.785921003,-0.08623556360215345,1.0
2014-10-02,24.25,-279.0,50.289520468724874,1432.173625779868,1711.173625779868,3385779.3249087725,-0.08867848322708273,1.0
2014-10-03,24.17,-307.0,50.26340094825615,1435.137052154088,1742.137052154088,3378985.1544255726,-0.09097431307946656,1.0
2014-10-04,24.08,688.0,50.23721754730789,1438.6469651019343,750.6469651019343,3361346.5721604126,-0.09693459679890158,1.0
2014-10-05,24.28,868.0,50.211260329760584,1426.219318136832,558.219318136832,3341666.193853096,-0.10358482733637024,1.0
2014-10-06,24.52,-404.0,50.18556906943083,1411.6062988186954,1815.6062988186954,3335691.6210847665,-0.10560370551299063,1.0
2014-10-07,24.41,73.0,50.159793500361396,1416.2386425198767,1343.2386425198767,3324694.92007465,-0.10931961969547874,1.0
2014-10-08,24.43,-135.0,50.134063706861035,1413.723503877357,1548.723503877357,3315985.3890750827,-0.11226267231956473,1.0
2014-10-09,24.39,152.0,50.108319643154175,1414.5075803734796,1262.5075803734796,3304245.9281795933,-0.11622957377448134,1.0
2014-10-10,24.44,582.0,50.08265132351102,1410.3458227931062,828.3458227931062,3287858.48386943,-0.12176708331219176,1.0
2014-10-11,24.6,250.0,50.05716867218751,1400.1442769703128,1150.1442769703128,3274988.6861744146,-0.12611593882228214,1.0
2014-10-12,24.68,643.0,50.03179150351532,1394.3485326933428,751.3485326933428,3257900.3605903275,-0.13189028435868144,1.0
2014-10-13,24.86,1309.0,50.006619712011805,1383.0640841606494,74.06408416064937,3233691.463653398,-0.14007075442762046,1.0
2014-10-14,25.23,167.0,49.98184309229979,1361.3513700764884,1194.3513700764884,3221356.6456853584,-0.14423883401655194,1.0
2014-10-15,25.28,-558.0,49.95714124920749,1357.2427687064119,1915.2427687064119,3216585.3398627564,-0.1458511141866579,1.0
2014-10-16,25.12,72.0,49.93230410795828,1364.6767259377054,1292.6767259377054,3205441.685662478,-0.14961668557479177,1.0
2014-10-17,25.15,-212.0,49.90752180385032,1361.6636992117678,1573.6636992117678,3197289.047178004,-0.15237155768973668,1.0
2014-10-18,25.09,616.0,49.882704282046475,1363.5987355125562,747.5987355125562,3180580.3548009037,-0.15801762071516404,1.0
2014-10-19,25.26,1313.0,49.85808157776443,1352.8944867770435,39.89448677704354,3156592.8553996664,-0.16612327796141296,1.0
2014-10-20,25.64,333.0,49.833863496186666,1330.6624922902665,997.6624922902665,3142560.356118242,-0.17086502396756792,1.0
2014-10-21,25.73,1457.0,49.80975963269048,1324.3867797979763,0.0,3118450.4641941595,-0.1790120390820586,1.0
2014-10-22,26.15,-18.0,49.786099873057786,1299.9854930181782,1317.9854930181782,3107670.5501521355,-0.18265469840669685,1.0
2014-10-23,26.15,1447.0,49.76246377318473,1298.6855075251601,0.0,3083828.3346943003,-0.19071126250534823,1.0
2014-10-24,26.56,130.0,49.73926130941154,1274.8593720176348,1144.8593720176348,3071366.666644619,-0.19492220622389353,1.0
2014-10-25,26.6,1675.0,49.71612204810213,1271.386712645617,0.0,3047802.976531917,-0.20288465334335157,1.0
2014-10-26,27.08,318.0,49.693485926054024,1243.7417259329713,925.7417259329713,3033253.545259081,-0.20780107672924997,1.0
2014-10-27,27.17,-212.0,49.67096244012797,1237.5529342070383,1449.5529342070383,3023745.14665295,-0.21101407608248945,1.0
2014-10-28,27.11,-272.0,49.64840147768784,1239.6120812728313,1511.6120812728313,3014922.802346797,-0.21399524964534866,1.0
2014-10-29,27.03,-296.0,49.625783076210155,1242.7680691915584,1538.7680691915584,3006463.6650977526,-0.21685369128583895,1.0
2014-10-30,26.95,-571.0,49.603107293133945,1245.920901122367,1816.920901122367,3000765.4471282223,-0.21877918593631704,1.0
2014-10-31,26.78,-464.0,49.58028418584081,1254.0156302212445,1718.0156302212445,2994272.2275110832,-0.2209733209630983,1.0
2014-11-01,26.65,-401.0,49.55735390165497,1259.9044645910235,1660.9044645910235,2987354.4035772975,-0.223310934765989,1.0
2014-11-02,26.54,508.0,49.53433654775331,1264.6885101264322,756.6885101264322,2971777.2257157103,-0.22857464577220457,1.0
2014-11-03,26.68,-279.0,49.51148221120556,1255.7315216163058,1534.7315216163058,2963763.2555737426,-0.23128266022864735,1.0
2014-11-04,26.6,-126.0,49.488570728994354,1258.8713900946893,1384.8713900946893,2954400.3710817136,-0.2344464886569116,1.0
2014-11-05,26.57,-454.0,49.46565215826536,1259.2608687045947,1713.2608687045947,2948286.0664700293,-0.2365125838614378,1.0
2014-11-06,26.44,194.0,49.44262650610709,1265.1444578358899,1071.1444578358899,2936063.4599411488,-0.24064274588965487,1.0
2014-11-07,26.5,-267.0,49.41968387960098,1260.582613378054,1527.582613378054,2928311.4681837023,-0.24326223477887052,1.0
2014-11-08,26.42,129.0,49.39668419572138,1263.7176307646757,1134.7176307646757,2916846.743947679,-0.24713629949589447,1.0
2014-11-09,26.46,-483.0,49.37374751152566,1260.2561131339112,1743.2561131339112,2911323.6511007627,-0.2490026173144998,1.0
2014-11-10,26.32,-175.0,49.35069376401413,1266.6881570207772,1441.6881570207772,2902998.2887182464,-0.2518158548593858,1.0
2014-11-11,26.27,262.0,49.327613070250116,1268.1687188637563,1006.1687188637563,2890515.8067019396,-0.25603383186124995,1.0
2014-11-12,26.35,220.0,49.30463545717986,1262.5049501448923,1042.5049501448923,2878437.3231204394,-0.26011529305603526,1.0
2014-11-13,26.41,579.0,49.281740821722686,1257.9457451947476,678.9457451947476,2862906.3212584415,-0.2653634006506816,1.0
2014-11-14,26.58,2005.0,49.25903908090096,1247.347149449553,0.0,2840941.950117588,-0.27278541914119486,1.0
2014-11-15,27.15,1728.0,49.23693004182006,1214.7811523001033,0.0,2819146.090812428,-0.2801504955070115,1.0
2014-11-16,27.64,2347.0,49.21533311177824,1186.6433211478034,0.0,2797517.450511102,-0.2874590666111721,1.0
2014-11-17,28.31,-48.0,49.194427778666466,1148.6435278266556,1196.6435278266556,2786600.113385127,-0.29114816280684885,1.0
2014-11-18,28.3,475.0,49.1735333508878,1148.044334298829,673.044334298829,2771149.246378152,-0.296369191894585,1.0
2014-11-19,28.44,-142.0,49.152799817536916,1139.2039899645304,1281.2039899645304,2761086.607172487,-0.29976947564361067,1.0
