date,fat_mass_lbs_filtered,fat_mass_std_filtered,tdee_filtered,tdee_std_filtered,fat_mass_lbs,fat_mass_std,tdee,tdee_std,innovation
2018-12-12,62.51,1.5,2128.0,123.0,63.03,1.26,2061.0,91.0,
2018-12-13,62.31,1.53,2129.0,123.0,62.84,1.28,2061.0,91.0,
2018-12-14,62.19,1.55,2130.0,124.0,62.74,1.29,2062.0,91.0,
2018-12-15,62.11,1.57,2131.0,124.0,62.68,1.3,2062.0,91.0,
2018-12-16,62.01,1.6,2132.0,124.0,62.59,1.32,2062.0,91.0,
2018-12-17,61.94,1.62,2133.0,124.0,62.55,1.33,2063.0,91.0,
2018-12-18,61.93,1.65,2133.0,124.0,62.56,1.34,2063.0,90.0,
2018-12-19,61.9,1.67,2134.0,125.0,62.54,1.36,2063.0,90.0,
2018-12-20,61.85,1.7,2135.0,125.0,62.51,1.37,2063.0,90.0,
2018-12-21,61.84,1.72,2136.0,125.0,62.52,1.39,2064.0,90.0,
2018-12-22,61.8,1.75,2137.0,125.0,62.5,1.4,2064.0,90.0,
2018-12-23,61.94,1.77,2138.0,125.0,62.66,1.41,2064.0,89.0,
2018-12-24,62.15,1.8,2139.0,126.0,62.89,1.43,2065.0,89.0,
2018-12-25,62.04,1.82,2140.0,126.0,62.8,1.44,2065.0,89.0,
2018-12-26,62.13,1.85,2140.0,126.0,62.91,1.45,2065.0,89.0,
2018-12-27,62.03,1.87,2141.0,126.0,62.83,1.47,2065.0,89.0,
2018-12-28,62.01,1.9,2142.0,126.0,62.82,1.48,2066.0,88.0,
2018-12-29,61.98,1.93,2143.0,126.0,62.82,1.49,2066.0,88.0,
2018-12-30,62.56,1.95,2144.0,127.0,63.42,1.51,2066.0,88.0,
2018-12-31,62.26,1.98,2145.0,127.0,63.14,1.52,2066.0,88.0,
2019-01-01,62.25,2.0,2146.0,127.0,63.15,1.53,2067.0,88.0,
2019-01-02,61.98,2.03,2146.0,127.0,62.9,1.55,2067.0,88.0,
2019-01-03,61.95,2.06,2147.0,127.0,62.89,1.56,2067.0,87.0,
2019-01-04,61.67,2.08,2148.0,127.0,62.64,1.57,2067.0,87.0,
2019-01-05,61.72,2.11,2149.0,127.0,62.7,1.59,2067.0,87.0,
2019-01-06,61.75,2.14,2150.0,128.0,62.76,1.6,2068.0,87.0,
2019-01-07,61.5,2.16,2151.0,128.0,62.53,1.61,2068.0,87.0,
2019-01-08,61.47,2.19,2152.0,128.0,62.52,1.63,2068.0,86.0,
2019-01-09,61.21,2.22,2152.0,128.0,62.28,1.64,2068.0,86.0,
2019-01-10,61.24,2.24,2153.0,128.0,62.33,1.65,2068.0,86.0,
2019-01-11,60.96,2.27,2154.0,128.0,62.08,1.67,2069.0,86.0,
2019-01-12,61.01,2.3,2155.0,128.0,62.14,1.68,2069.0,86.0,
2019-01-13,60.78,2.32,2156.0,129.0,61.94,1.69,2069.0,85.0,
2019-01-14,61.0,2.35,2157.0,129.0,62.19,1.71,2069.0,85.0,
2019-01-15,61.07,2.38,2157.0,129.0,62.28,1.72,2069.0,85.0,
2019-01-16,61.05,2.41,2158.0,129.0,62.28,1.73,2069.0,85.0,
2019-01-17,61.24,2.43,2159.0,129.0,62.49,1.74,2070.0,85.0,
2019-01-18,61.1,2.46,2160.0,129.0,62.37,1.75,2070.0,84.0,
2019-01-19,60.96,2.49,2161.0,129.0,62.26,1.77,2070.0,84.0,
2019-01-20,60.92,2.51,2162.0,130.0,62.25,1.78,2070.0,84.0,
2019-01-21,60.95,2.54,2162.0,130.0,62.3,1.79,2070.0,84.0,
2019-01-22,60.92,2.57,2163.0,130.0,62.3,1.8,2070.0,84.0,
2019-01-23,60.78,2.6,2164.0,130.0,62.18,1.82,2070.0,83.0,
2019-01-24,60.68,2.62,2165.0,130.0,62.1,1.83,2071.0,83.0,
2019-01-25,60.72,2.65,2166.0,130.0,62.16,1.84,2071.0,83.0,
2019-01-26,60.61,2.68,2166.0,130.0,62.09,1.85,2071.0,83.0,
2019-01-27,60.55,2.71,2167.0,130.0,62.05,1.86,2071.0,83.0,
2019-01-28,60.63,2.73,2168.0,130.0,62.15,1.87,2071.0,82.0,
2019-01-29,60.51,2.76,2169.0,131.0,62.06,1.88,2071.0,82.0,
2019-01-30,60.52,2.79,2170.0,131.0,62.1,1.9,2071.0,82.0,
2019-01-31,60.39,2.82,2170.0,131.0,61.99,1.91,2071.0,82.0,
2019-02-01,60.23,2.84,2171.0,131.0,61.86,1.92,2071.0,82.0,
2019-02-02,60.11,2.87,2172.0,131.0,61.76,1.93,2071.0,82.0,
2019-02-03,60.17,2.9,2173.0,131.0,61.85,1.94,2072.0,81.0,
2019-02-04,60.2,2.93,2174.0,131.0,61.9,1.95,2072.0,81.0,
2019-02-05,60.12,2.96,2174.0,131.0,61.86,1.96,2072.0,81.0,
2019-02-06,60.07,2.98,2175.0,131.0,61.83,1.97,2072.0,81.0,
2019-02-07,59.97,3.01,2176.0,132.0,61.76,1.98,2072.0,81.0,
2019-02-08,59.95,3.04,2177.0,132.0,61.77,1.99,2072.0,80.0,
2019-02-09,59.87,3.07,2178.0,132.0,61.72,2.0,2072.0,80.0,
2019-02-10,59.93,3.09,2178.0,132.0,61.8,2.01,2072.0,80.0,
2019-02-11,60.48,3.12,2179.0,132.0,62.38,2.02,2072.0,80.0,
2019-02-12,60.55,3.15,2180.0,132.0,62.48,2.03,2072.0,80.0,
2019-02-13,60.53,3.18,2181.0,132.0,62.48,2.04,2072.0,80.0,
2019-02-14,60.47,3.2,2182.0,132.0,62.46,2.05,2072.0,79.0,
2019-02-15,60.39,3.23,2182.0,132.0,62.4,2.06,2072.0,79.0,
2019-02-16,60.34,3.26,2183.0,132.0,62.38,2.07,2072.0,79.0,
2019-02-17,60.23,3.29,2184.0,133.0,62.3,2.07,2072.0,79.0,
2019-02-18,60.32,3.32,2185.0,133.0,62.42,2.08,2072.0,79.0,
2019-02-19,60.17,3.34,2186.0,133.0,62.3,2.09,2072.0,79.0,
2019-02-20,60.06,3.37,2186.0,133.0,62.22,2.1,2072.0,78.0,
2019-02-21,60.01,3.4,2187.0,133.0,62.2,2.11,2072.0,78.0,
2019-02-22,59.89,3.43,2188.0,133.0,62.11,2.12,2072.0,78.0,
2019-02-23,59.86,3.45,2189.0,133.0,62.11,2.13,2072.0,78.0,
2019-02-24,59.81,3.48,2189.0,133.0,62.1,2.13,2072.0,78.0,
2019-02-25,59.89,3.51,2190.0,133.0,62.2,2.14,2072.0,78.0,
2019-02-26,59.84,3.54,2191.0,133.0,62.18,2.15,2072.0,78.0,
2019-02-27,59.81,3.57,2192.0,133.0,62.18,2.16,2072.0,77.0,
2019-02-28,59.62,3.59,2193.0,134.0,62.03,2.16,2072.0,77.0,
2019-03-01,59.56,3.62,2193.0,134.0,61.99,2.17,2072.0,77.0,
2019-03-02,59.43,3.65,2194.0,134.0,61.9,2.18,2072.0,77.0,
2019-03-03,59.44,3.68,2195.0,134.0,61.94,2.18,2072.0,77.0,
2019-03-04,59.28,3.7,2196.0,134.0,61.82,2.19,2072.0,77.0,
2019-03-05,59.23,3.73,2196.0,134.0,61.79,2.2,2071.0,77.0,
2019-03-06,59.12,3.76,2197.0,134.0,61.72,2.21,2071.0,77.0,
2019-03-07,59.03,3.79,2198.0,134.0,61.66,2.21,2071.0,76.0,
2019-03-08,58.92,3.81,2199.0,134.0,61.58,2.22,2071.0,76.0,
2019-03-09,59.08,3.84,2199.0,134.0,61.78,2.22,2071.0,76.0,
2019-03-10,59.16,3.87,2200.0,134.0,61.9,2.23,2071.0,76.0,
2019-03-11,59.19,3.9,2201.0,134.0,61.96,2.24,2071.0,76.0,
2019-03-12,59.1,3.93,2202.0,134.0,61.9,2.24,2071.0,76.0,
2019-03-13,59.0,3.95,2202.0,135.0,61.84,2.25,2071.0,76.0,
2019-03-14,58.93,3.98,2203.0,135.0,61.8,2.25,2071.0,76.0,
2019-03-15,58.79,4.01,2204.0,135.0,61.69,2.26,2070.0,76.0,
2019-03-16,58.68,4.04,2205.0,135.0,61.62,2.26,2070.0,75.0,
2019-03-17,58.58,4.06,2205.0,135.0,61.55,2.27,2070.0,75.0,
2019-03-18,58.46,4.09,2206.0,135.0,61.47,2.27,2070.0,75.0,
2019-03-19,58.42,4.12,2207.0,135.0,61.46,2.28,2070.0,75.0,
2019-03-20,58.32,4.15,2208.0,135.0,61.4,2.28,2070.0,75.0,
2019-03-21,58.21,4.17,2208.0,135.0,61.33,2.29,2070.0,75.0,
2019-03-22,58.12,4.2,2209.0,135.0,61.28,2.29,2069.0,75.0,
2019-03-23,58.18,4.23,2210.0,135.0,61.38,2.29,2069.0,75.0,
2019-03-24,58.1,4.26,2211.0,135.0,61.33,2.3,2069.0,75.0,
2019-03-25,57.93,4.28,2211.0,135.0,61.2,2.3,2069.0,75.0,
2019-03-26,57.76,4.31,2212.0,135.0,61.06,2.31,2069.0,75.0,
2019-03-27,57.61,4.34,2213.0,135.0,60.95,2.31,2069.0,75.0,
2019-03-28,57.67,4.37,2214.0,136.0,61.05,2.31,2068.0,74.0,
2019-03-29,57.64,4.39,2214.0,136.0,61.05,2.32,2068.0,74.0,
2019-03-30,57.66,4.42,2215.0,136.0,61.12,2.32,2068.0,74.0,
2019-03-31,57.65,4.45,2216.0,136.0,61.14,2.32,2068.0,74.0,
2019-04-01,57.52,4.47,2216.0,136.0,61.05,2.32,2067.0,74.0,
2019-04-02,57.51,4.5,2217.0,136.0,61.08,2.33,2067.0,74.0,
2019-04-03,57.42,4.53,2218.0,136.0,61.03,2.33,2067.0,74.0,
2019-04-04,57.35,4.56,2219.0,136.0,61.0,2.33,2067.0,74.0,
2019-04-05,57.31,4.58,2219.0,136.0,60.99,2.33,2067.0,74.0,
2019-04-06,57.41,4.61,2220.0,136.0,61.14,2.34,2066.0,74.0,
2019-04-07,57.36,4.64,2221.0,136.0,61.13,2.34,2066.0,74.0,
2019-04-08,57.33,4.66,2222.0,136.0,61.14,2.34,2066.0,74.0,
2019-04-09,57.33,4.69,2222.0,136.0,61.18,2.34,2066.0,74.0,
2019-04-10,57.3,4.72,2223.0,136.0,61.2,2.34,2065.0,74.0,
2019-04-11,57.39,4.75,2224.0,136.0,61.32,2.34,2065.0,74.0,
2019-04-12,57.37,4.77,2224.0,136.0,61.34,2.34,2065.0,74.0,
2019-04-13,57.33,4.8,2225.0,136.0,61.34,2.35,2064.0,74.0,
2019-04-14,57.28,4.83,2226.0,137.0,61.34,2.35,2064.0,74.0,
2019-04-15,57.53,4.85,2227.0,137.0,61.63,2.35,2064.0,74.0,
2019-04-16,57.47,4.88,2227.0,137.0,61.62,2.35,2063.0,74.0,
2019-04-17,57.36,4.91,2228.0,137.0,61.54,2.35,2063.0,74.0,
2019-04-18,57.27,4.93,2229.0,137.0,61.5,2.35,2063.0,74.0,
2019-04-19,57.17,4.96,2229.0,137.0,61.45,2.35,2063.0,74.0,
2019-04-20,57.16,4.99,2230.0,137.0,61.48,2.35,2062.0,74.0,
2019-04-21,57.22,5.02,2231.0,137.0,61.58,2.35,2062.0,74.0,
2019-04-22,57.21,5.04,2232.0,137.0,61.61,2.35,2062.0,74.0,
2019-04-23,57.04,5.07,2232.0,137.0,61.49,2.35,2061.0,74.0,
2019-04-24,56.91,5.1,2233.0,137.0,61.4,2.35,2061.0,74.0,
2019-04-25,56.93,5.12,2234.0,137.0,61.47,2.35,2060.0,74.0,
2019-04-26,56.83,5.15,2234.0,137.0,61.42,2.34,2060.0,74.0,
2019-04-27,56.82,5.18,2235.0,137.0,61.45,2.34,2060.0,74.0,
2019-04-28,57.14,5.2,2236.0,137.0,61.82,2.34,2059.0,74.0,
2019-04-29,57.18,5.23,2236.0,137.0,61.91,2.34,2059.0,74.0,
2019-04-30,56.91,5.26,2237.0,137.0,61.68,2.34,2059.0,74.0,
2019-05-01,56.65,5.28,2238.0,137.0,61.47,2.34,2058.0,74.0,
2019-05-02,56.43,5.31,2239.0,137.0,61.29,2.34,2058.0,74.0,
2019-05-03,56.19,5.34,2239.0,137.0,61.1,2.33,2057.0,74.0,
2019-05-04,55.97,5.36,2240.0,137.0,60.93,2.33,2057.0,74.0,
2019-05-05,55.74,5.39,2241.0,137.0,60.74,2.33,2057.0,74.0,
2019-05-06,55.49,5.42,2241.0,138.0,60.54,2.33,2056.0,74.0,
2019-05-07,55.28,5.44,2242.0,138.0,60.38,2.32,2056.0,74.0,
2019-05-08,55.11,5.47,2243.0,138.0,60.26,2.32,2055.0,74.0,
2019-05-09,54.93,5.5,2243.0,138.0,60.13,2.32,2055.0,74.0,
2019-05-10,54.73,5.52,2244.0,138.0,59.98,2.32,2054.0,74.0,
2019-05-11,54.56,5.55,2245.0,138.0,59.86,2.31,2054.0,75.0,
2019-05-12,54.39,5.57,2245.0,138.0,59.74,2.31,2053.0,75.0,
2019-05-13,54.17,5.6,2246.0,138.0,59.57,2.31,2053.0,75.0,
2019-05-14,54.0,5.63,2247.0,138.0,59.45,2.3,2052.0,75.0,
2019-05-15,53.95,5.65,2247.0,138.0,59.45,2.3,2052.0,75.0,
2019-05-16,54.17,5.68,2248.0,138.0,59.72,2.29,2051.0,75.0,
2019-05-17,54.09,5.71,2249.0,138.0,59.69,2.29,2051.0,75.0,
2019-05-18,54.09,5.73,2249.0,138.0,59.74,2.29,2050.0,75.0,
2019-05-19,54.34,5.76,2250.0,138.0,60.05,2.28,2050.0,75.0,
2019-05-20,54.21,5.78,2251.0,138.0,59.97,2.28,2049.0,75.0,
2019-05-21,54.05,5.81,2251.0,138.0,59.86,2.27,2048.0,75.0,
2019-05-22,54.06,5.84,2252.0,138.0,59.93,2.27,2048.0,75.0,
2019-05-23,54.06,5.86,2253.0,138.0,59.98,2.26,2047.0,75.0,
2019-05-24,53.89,5.89,2253.0,138.0,59.86,2.26,2047.0,75.0,
2019-05-25,53.83,5.91,2254.0,138.0,59.85,2.25,2046.0,76.0,
2019-05-26,53.7,5.94,2254.0,138.0,59.78,2.25,2045.0,76.0,
2019-05-27,53.64,5.97,2255.0,138.0,59.77,2.24,2045.0,76.0,
2019-05-28,53.58,5.99,2256.0,138.0,59.77,2.24,2044.0,76.0,
2019-05-29,53.51,6.02,2256.0,138.0,59.75,2.23,2043.0,76.0,
2019-05-30,53.48,6.04,2257.0,138.0,59.77,2.23,2043.0,76.0,
2019-05-31,53.44,6.07,2257.0,138.0,59.79,2.22,2042.0,76.0,
2019-06-01,53.47,6.09,2258.0,138.0,59.88,2.21,2041.0,76.0,
2019-06-02,53.62,6.12,2259.0,139.0,60.08,2.21,2041.0,76.0,
2019-06-03,53.57,6.15,2259.0,139.0,60.09,2.2,2040.0,76.0,
2019-06-04,53.54,6.17,2260.0,139.0,60.12,2.19,2039.0,77.0,
2019-06-05,53.65,6.2,2260.0,139.0,60.29,2.19,2039.0,77.0,
2019-06-06,53.54,6.22,2261.0,139.0,60.24,2.18,2038.0,77.0,
2019-06-07,53.72,6.25,2261.0,139.0,60.47,2.17,2037.0,77.0,
2019-06-08,53.7,6.27,2262.0,139.0,60.51,2.17,2036.0,77.0,
2019-06-09,53.63,6.3,2262.0,139.0,60.5,2.16,2036.0,77.0,
2019-06-10,53.65,6.33,2263.0,139.0,60.57,2.15,2035.0,77.0,
2019-06-11,53.99,6.35,2264.0,139.0,60.97,2.15,2034.0,77.0,
2019-06-12,53.89,6.38,2264.0,139.0,60.93,2.14,2033.0,77.0,
2019-06-13,53.99,6.4,2265.0,139.0,61.1,2.13,2032.0,78.0,
2019-06-14,54.09,6.43,2265.0,139.0,61.25,2.12,2031.0,78.0,
2019-06-15,54.18,6.45,2266.0,139.0,61.4,2.11,2031.0,78.0,
2019-06-16,54.49,6.48,2266.0,139.0,61.78,2.11,2030.0,78.0,
2019-06-17,54.59,6.5,2267.0,139.0,61.93,2.1,2029.0,78.0,
2019-06-18,54.57,6.53,2267.0,139.0,61.98,2.09,2028.0,78.0,
2019-06-19,54.68,6.56,2268.0,139.0,62.15,2.08,2027.0,78.0,
2019-06-20,54.84,6.58,2268.0,139.0,62.37,2.07,2026.0,78.0,
2019-06-21,54.67,6.61,2269.0,139.0,62.27,2.06,2025.0,78.0,
2019-06-22,54.78,6.63,2269.0,139.0,62.44,2.05,2024.0,79.0,
2019-06-23,54.97,6.66,2270.0,139.0,62.7,2.05,2024.0,79.0,
2019-06-24,54.96,6.68,2270.0,139.0,62.75,2.04,2023.0,79.0,
2019-06-25,54.88,6.71,2271.0,139.0,62.73,2.03,2022.0,79.0,
2019-06-26,54.93,6.73,2271.0,139.0,62.85,2.02,2021.0,79.0,
2019-06-27,55.09,6.76,2272.0,139.0,63.08,2.01,2020.0,79.0,
2019-06-28,55.38,6.78,2272.0,139.0,63.43,2.0,2019.0,79.0,
2019-06-29,55.55,6.81,2273.0,139.0,63.66,1.99,2018.0,79.0,
2019-06-30,55.83,6.83,2273.0,139.0,64.01,1.98,2017.0,80.0,
2019-07-01,55.61,6.86,2274.0,139.0,63.86,1.97,2016.0,80.0,
2019-07-02,55.32,6.88,2274.0,139.0,63.63,1.96,2015.0,80.0,
2019-07-03,55.05,6.91,2275.0,139.0,63.43,1.95,2014.0,80.0,
2019-07-04,54.77,6.93,2275.0,139.0,63.22,1.94,2013.0,80.0,
2019-07-05,54.49,6.96,2275.0,139.0,63.01,1.93,2012.0,80.0,
2019-07-06,54.24,6.98,2276.0,139.0,62.83,1.92,2011.0,80.0,
2019-07-07,53.99,7.01,2276.0,139.0,62.65,1.91,2009.0,80.0,
2019-07-08,53.75,7.03,2277.0,139.0,62.48,1.9,2008.0,80.0,
2019-07-09,53.54,7.06,2277.0,139.0,62.34,1.88,2007.0,81.0,
2019-07-10,53.29,7.08,2278.0,139.0,62.16,1.87,2006.0,81.0,
2019-07-11,53.1,7.11,2278.0,140.0,62.04,1.86,2005.0,81.0,
2019-07-12,52.87,7.13,2279.0,140.0,61.88,1.85,2004.0,81.0,
2019-07-13,52.78,7.16,2279.0,140.0,61.86,1.84,2003.0,81.0,
2019-07-14,52.65,7.18,2279.0,140.0,61.8,1.83,2002.0,81.0,
2019-07-15,52.46,7.21,2280.0,140.0,61.68,1.82,2000.0,81.0,
2019-07-16,52.4,7.23,2280.0,140.0,61.69,1.8,1999.0,81.0,
2019-07-17,52.21,7.26,2281.0,140.0,61.57,1.79,1998.0,81.0,
2019-07-18,52.12,7.28,2281.0,140.0,61.56,1.78,1997.0,82.0,
2019-07-19,52.04,7.31,2281.0,140.0,61.56,1.77,1996.0,82.0,
2019-07-20,51.84,7.33,2282.0,140.0,61.42,1.76,1994.0,82.0,
2019-07-21,51.73,7.35,2282.0,140.0,61.4,1.74,1993.0,82.0,
2019-07-22,51.58,7.38,2283.0,140.0,61.32,1.73,1992.0,82.0,
2019-07-23,51.39,7.4,2283.0,140.0,61.21,1.72,1991.0,82.0,
2019-07-24,51.22,7.43,2283.0,140.0,61.11,1.71,1989.0,82.0,
2019-07-25,51.03,7.45,2284.0,140.0,60.99,1.7,1988.0,82.0,
2019-07-26,50.9,7.48,2284.0,140.0,60.94,1.68,1987.0,82.0,
2019-07-27,50.75,7.5,2285.0,140.0,60.87,1.67,1986.0,82.0,
2019-07-28,50.72,7.53,2285.0,140.0,60.92,1.66,1984.0,83.0,
2019-07-29,50.52,7.55,2285.0,140.0,60.79,1.64,1983.0,83.0,
2019-07-30,50.36,7.57,2286.0,140.0,60.71,1.63,1982.0,83.0,
2019-07-31,50.41,7.6,2286.0,140.0,60.84,1.62,1980.0,83.0,
2019-08-01,50.18,7.62,2286.0,140.0,60.69,1.6,1979.0,83.0,
2019-08-02,50.0,7.65,2287.0,140.0,60.58,1.59,1978.0,83.0,
2019-08-03,50.06,7.67,2287.0,140.0,60.73,1.58,1976.0,83.0,
2019-08-04,50.07,7.69,2287.0,140.0,60.82,1.56,1975.0,83.0,
2019-08-05,50.3,7.72,2288.0,140.0,61.13,1.55,1973.0,83.0,
2019-08-06,50.25,7.74,2288.0,140.0,61.16,1.54,1972.0,83.0,
2019-08-07,50.21,7.77,2289.0,140.0,61.2,1.52,1971.0,83.0,
2019-08-08,50.02,7.79,2289.0,140.0,61.09,1.51,1969.0,83.0,
2019-08-09,50.08,7.81,2289.0,140.0,61.23,1.49,1968.0,83.0,
2019-08-10,50.33,7.84,2290.0,140.0,61.56,1.48,1966.0,83.0,
2019-08-11,50.41,7.86,2290.0,140.0,61.73,1.47,1965.0,83.0,
2019-08-12,50.55,7.89,2290.0,140.0,61.95,1.45,1963.0,84.0,
2019-08-13,50.38,7.91,2291.0,140.0,61.86,1.44,1962.0,84.0,
2019-08-14,50.35,7.93,2291.0,140.0,61.92,1.42,1960.0,84.0,
2019-08-15,50.21,7.96,2291.0,140.0,61.87,1.41,1959.0,84.0,
2019-08-16,50.1,7.98,2292.0,140.0,61.84,1.39,1957.0,84.0,
2019-08-17,50.07,8.0,2292.0,140.0,61.9,1.38,1956.0,84.0,
2019-08-18,49.93,8.03,2292.0,140.0,61.84,1.36,1954.0,84.0,
2019-08-19,49.66,8.05,2292.0,140.0,61.67,1.35,1952.0,84.0,
2019-08-20,49.45,8.07,2293.0,140.0,61.54,1.34,1951.0,84.0,
2019-08-21,49.42,8.1,2293.0,140.0,61.59,1.32,1949.0,84.0,
2019-08-22,49.42,8.12,2293.0,140.0,61.68,1.31,1948.0,84.0,
2019-08-23,49.53,8.15,2294.0,140.0,61.89,1.29,1946.0,84.0,
2019-08-24,49.35,8.17,2294.0,140.0,61.79,1.28,1944.0,84.0,
2019-08-25,49.17,8.19,2294.0,140.0,61.7,1.26,1943.0,84.0,
2019-08-26,48.96,8.22,2295.0,140.0,61.58,1.24,1941.0,84.0,
2019-08-27,48.88,8.24,2295.0,140.0,61.59,1.23,1939.0,84.0,
2019-08-28,48.93,8.26,2295.0,140.0,61.73,1.21,1938.0,84.0,
2019-08-29,49.04,8.29,2295.0,140.0,61.93,1.2,1936.0,84.0,
2019-08-30,48.93,8.31,2296.0,140.0,61.92,1.18,1934.0,84.0,
2019-08-31,48.75,8.33,2296.0,140.0,61.83,1.17,1933.0,83.0,
2019-09-01,48.89,8.36,2296.0,140.0,62.06,1.15,1931.0,83.0,
2019-09-02,48.78,8.38,2297.0,140.0,62.05,1.14,1929.0,83.0,
2019-09-03,48.78,8.4,2297.0,140.0,62.15,1.12,1927.0,83.0,
2019-09-04,48.64,8.43,2297.0,140.0,62.09,1.11,1926.0,83.0,
2019-09-05,48.81,8.45,2297.0,140.0,62.36,1.09,1924.0,83.0,
2019-09-06,48.72,8.47,2298.0,140.0,62.37,1.07,1922.0,83.0,
2019-09-07,48.59,8.49,2298.0,140.0,62.33,1.06,1920.0,83.0,
2019-09-08,48.4,8.52,2298.0,140.0,62.24,1.04,1918.0,83.0,
2019-09-09,48.25,8.54,2298.0,140.0,62.19,1.03,1917.0,83.0,
2019-09-10,48.06,8.56,2299.0,140.0,62.1,1.01,1915.0,83.0,
2019-09-11,47.9,8.59,2299.0,140.0,62.03,0.99,1913.0,83.0,
2019-09-12,47.7,8.61,2299.0,140.0,61.94,0.98,1911.0,82.0,
2019-09-13,47.52,8.63,2299.0,141.0,61.85,0.96,1909.0,82.0,
2019-09-14,47.37,8.65,2300.0,141.0,61.8,0.95,1907.0,82.0,
2019-09-15,47.16,8.68,2300.0,141.0,61.69,0.93,1905.0,82.0,
2019-09-16,46.96,8.7,2300.0,141.0,61.59,0.91,1903.0,82.0,
2019-09-17,46.92,8.72,2300.0,141.0,61.65,0.9,1901.0,82.0,
2019-09-18,46.78,8.75,2301.0,141.0,61.61,0.88,1900.0,81.0,
2019-09-19,46.72,8.77,2301.0,141.0,61.66,0.87,1898.0,81.0,
2019-09-20,46.51,8.79,2301.0,141.0,61.55,0.85,1896.0,81.0,
2019-09-21,46.45,8.81,2301.0,141.0,61.59,0.83,1894.0,81.0,
2019-09-22,46.4,8.84,2301.0,141.0,61.65,0.82,1892.0,81.0,
2019-09-23,46.26,8.86,2302.0,141.0,61.61,0.8,1890.0,80.0,
2019-09-24,46.12,8.88,2302.0,141.0,61.58,0.79,1888.0,80.0,
2019-09-25,46.06,8.9,2302.0,141.0,61.62,0.77,1886.0,80.0,
2019-09-26,45.89,8.93,2302.0,141.0,61.56,0.75,1883.0,80.0,
2019-09-27,45.68,8.95,2303.0,141.0,61.45,0.74,1881.0,79.0,
2019-09-28,45.52,8.97,2303.0,141.0,61.4,0.72,1879.0,79.0,
2019-09-29,45.33,8.99,2303.0,141.0,61.32,0.7,1877.0,79.0,
2019-09-30,45.15,9.02,2303.0,141.0,61.24,0.69,1875.0,78.0,
2019-10-01,45.05,9.04,2303.0,141.0,61.25,0.67,1873.0,78.0,
2019-10-02,44.99,9.06,2304.0,141.0,61.3,0.66,1871.0,78.0,
2019-10-03,44.91,9.08,2304.0,141.0,61.33,0.64,1869.0,77.0,
2019-10-04,44.96,9.1,2304.0,141.0,61.49,0.62,1867.0,77.0,
2019-10-05,44.84,9.13,2304.0,141.0,61.48,0.61,1864.0,77.0,
2019-10-06,44.67,9.15,2304.0,141.0,61.42,0.59,1862.0,76.0,
2019-10-07,44.78,9.17,2305.0,141.0,61.64,0.58,1860.0,76.0,
2019-10-08,44.9,9.19,2305.0,141.0,61.87,0.56,1858.0,75.0,
2019-10-09,45.01,9.21,2305.0,141.0,62.1,0.54,1855.0,75.0,
2019-10-10,45.42,9.24,2305.0,141.0,62.62,0.53,1853.0,74.0,
2019-10-11,45.7,9.26,2305.0,141.0,63.02,0.51,1851.0,74.0,
2019-10-12,45.81,9.28,2305.0,141.0,63.24,0.5,1849.0,73.0,
2019-10-13,45.26,9.3,2306.0,141.0,62.81,0.48,1846.0,73.0,
2019-10-14,44.69,9.32,2306.0,141.0,62.36,0.46,1844.0,72.0,
2019-10-15,44.65,9.35,2306.0,141.0,62.43,0.45,1842.0,72.0,
2019-10-16,44.36,9.37,2306.0,141.0,62.26,0.43,1839.0,71.0,
2019-10-17,44.33,9.39,2306.0,141.0,62.35,0.42,1837.0,71.0,
2019-10-18,44.12,9.41,2306.0,141.0,62.26,0.4,1835.0,70.0,
2019-10-19,44.2,9.43,2307.0,141.0,62.46,0.38,1832.0,69.0,
2019-10-20,43.64,9.45,2307.0,141.0,62.01,0.37,1830.0,69.0,
2019-10-21,43.08,9.48,2307.0,141.0,61.58,0.35,1827.0,68.0,
2019-10-22,43.09,9.5,2307.0,141.0,61.7,0.34,1825.0,67.0,
2019-10-23,61.9,0.98,2140.0,113.0,61.77,0.32,1823.0,66.0,19.063
2019-10-24,62.7,0.7,2133.0,113.0,62.01,0.31,1820.0,66.0,1.289
2019-10-25,62.9,0.7,2134.0,113.0,62.29,0.29,1818.0,65.0,
2019-10-26,62.53,0.58,2143.0,113.0,62.31,0.28,1815.0,64.0,-0.929
2019-10-27,61.82,0.5,2150.0,113.0,61.85,0.27,1812.0,63.0,-0.637
2019-10-28,61.24,0.46,2153.0,113.0,61.39,0.26,1809.0,62.0,-0.194
2019-10-29,60.89,0.42,2175.0,113.0,61.5,0.25,1806.0,62.0,-2.009
2019-10-30,61.0,0.4,2186.0,112.0,61.87,0.24,1804.0,61.0,-0.901
2019-10-31,61.06,0.38,2188.0,112.0,62.05,0.23,1801.0,60.0,-0.031
2019-11-01,61.17,0.37,2182.0,111.0,62.22,0.23,1799.0,59.0,0.42
2019-11-02,61.39,0.36,2159.0,110.0,62.36,0.22,1796.0,59.0,1.589
2019-11-03,60.89,0.35,2155.0,109.0,61.93,0.22,1795.0,58.0,0.35
2019-11-04,60.43,0.35,2143.0,108.0,61.51,0.22,1793.0,57.0,0.733
2019-11-05,60.47,0.34,2146.0,107.0,61.68,0.21,1792.0,56.0,-0.109
2019-11-06,60.73,0.34,2110.0,106.0,61.83,0.21,1791.0,56.0,2.075
