date,start_time,year,exercise_id,exercise_type,exercise_type_code,duration_min,distance_km,latitude,longitude,temperature_c,humidity,humidity_valid,phrase,wind_speed,wind_direction,uv_index,provider
2021-09-19,2021-09-19 18:05:58.840000,2021,9440b184-5926-c5f5-3274-2b15fda30915,walking,1001,14.73,1.032,35.93632,-83.956924,27.00,71.00,1,Partly Cloudy,,,7.0,TWC
2021-09-22,2021-09-22 19:47:08.870000,2021,63ab7fee-51d8-8472-7dcd-8e94768f7d70,walking,1001,37.36,2.690,35.935658,-83.95698,19.00,76.00,1,Cloudy,,,3.0,TWC
2021-09-22,2021-09-22 20:40:39.930000,2021,199ce5d8-9922-d4b6-d8d6-ddac5c91b15b,walking,1001,14.81,0.998,35.928635,-83.96862,19.00,70.00,1,Mostly Cloudy,,,2.0,TWC
2021-09-24,2021-09-24 20:25:11.290000,2021,660dd52a-8d74-a023-62cb-24d8ca52b5fe,walking,1001,35.60,2.631,35.935463,-83.95699,23.00,37.00,1,Sunny,,,3.0,TWC
2021-09-24,2021-09-24 21:21:19.870000,2021,df5a80c2-ecde-fc89-d3c9-49b55f8ce38c,walking,1001,19.77,1.434,35.928307,-83.968376,22.00,39.00,1,Sunny,,,1.0,TWC
2021-09-25,2021-09-25 19:13:54.730000,2021,395f111c-f029-83da-c303-1a18a4e5c779,walking,1001,12.05,0.714,35.45995,-84.63906,24.00,48.00,1,Partly Cloudy,,,6.0,TWC
2022-06-03,2022-06-03 20:17:13.460000,2022,d3ebba30-51d6-4edb-8266-e3b0f858794d,walking,1001,69.10,5.708,35.932327,-83.95766,26.00,46.00,1,Fair,8.0,10.N,,TWC
2022-06-10,2022-06-10 21:36:06.736000,2022,8c7d5bf6-6640-46c9-b612-957f1766b513,walking,1001,35.53,2.780,35.927505,-83.965805,26.00,45.00,1,Partly Cloudy,2.0,340.NNW,,TWC
2022-06-14,2022-06-14 18:26:46.182000,2022,37b01863-e903-42c3-8d80-6bf226934c2f,walking,1001,35.45,2.707,35.932144,-83.95764,33.00,57.00,1,Partly Cloudy,14.0,230.SW,,TWC
2022-06-14,2022-06-14 19:17:27.319000,2022,872cc286-cf71-4d46-8c3d-9540b4b227af,walking,1001,35.95,2.683,35.930534,-83.96744,34.00,58.00,1,Partly Cloudy,14.0,240.WSW,,TWC
2022-06-17,2022-06-17 20:00:05.113000,2022,04587ff6-c809-4216-8714-d3e633c0691f,walking,1001,40.64,2.924,35.935966,-83.95697,27.00,71.00,1,Fair,10.0,150.SSE,,TWC
2022-06-17,2022-06-17 21:05:09.279000,2022,6d9802be-c8cd-48c2-864a-aadd2ff72bd2,walking,1001,32.35,2.388,35.930286,-83.96733,27.00,70.00,1,Fair,8.0,160.SSE,,TWC
2022-06-22,2022-06-22 00:48:06.014000,2022,96b6afd9-8579-481d-b19e-bbc66502f5b0,walking,1001,37.19,3.038,35.96563,-83.91976,28.00,54.00,1,Sunny,0.0,60.ENE,,TWC
2022-06-22,2022-06-22 20:13:35.344000,2022,78e10bb6-698a-461c-8b31-ba5180c4eed2,walking,1001,43.01,2.402,35.931488,-83.967476,35.00,38.00,1,Sunny,10.0,250.WSW,,TWC
2022-06-28,2022-06-28 18:12:57.620000,2022,ebe9b455-80e1-4fa5-b00c-41dc7045f4f4,walking,1001,72.42,5.314,35.9337,-83.957214,29.00,38.00,1,Partly Cloudy,10.0,10.N,,TWC
2022-06-29,2022-06-29 21:15:08.478000,2022,8852065e-fae9-4e27-bf97-e722119b62d2,walking,1001,40.05,3.179,35.933678,-83.96946,31.00,47.00,1,Partly Cloudy,2.0,80.E,,TWC
2022-06-30,2022-06-30 23:29:25.952000,2022,6299e6b9-4ee3-4ec1-8785-0b4aa192b0c4,walking,1001,22.26,1.584,35.96519,-83.92102,29.00,65.00,1,Showers in the Vicinity,8.0,270.W,,TWC
2022-07-01,2022-07-01 01:17:42.034000,2022,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5,walking,1001,14.97,0.962,35.96521,-83.91964,25.00,82.00,1,Partly Cloudy,2.0,130.SE,,TWC
2022-07-01,2022-07-01 19:48:55.773000,2022,9f2707f3-ff17-4de1-b289-37656f41a728,walking,1001,86.66,5.336,35.93486,-83.95702,34.00,42.00,1,Partly Cloudy,6.0,230.SW,,TWC
2022-07-15,2022-07-15 20:53:19.917000,2022,f438864c-83a6-44f5-8c46-628cb67aa789,walking,1001,14.23,0.942,35.93932,-83.95841,31.00,43.00,1,Partly Cloudy,5.0,340.NNW,,TWC
2022-07-16,2022-07-16 17:58:16.437000,2022,434e9c98-3f56-453e-9694-a27b0a2207ef,walking,1001,78.19,5.489,35.93568,-83.960976,32.00,50.00,1,Partly Cloudy,6.0,240.WSW,,TWC
2022-07-22,2022-07-22 21:53:21.231000,2022,b49a5ded-fed7-460b-8fb6-1e049bb2339c,walking,1001,61.26,5.507,35.937202,-83.95727,33.00,48.00,1,Sunny,3.0,250.WSW,,TWC
2022-07-29,2022-07-29 19:02:27.592000,2022,3c868e6c-b407-46a2-81f7-4b79dedccc5e,walking,1001,21.14,1.431,35.924416,-84.03943,27.00,77.00,1,Mostly Cloudy,10.0,240.WSW,,TWC
2022-08-04,2022-08-04 18:50:10.990000,2022,489e6d4a-2b9a-4889-816b-ea68c6ac03f7,walking,1001,25.06,1.977,35.927387,-83.96176,32.00,56.00,1,Partly Cloudy,13.0,260.W,,TWC
2022-08-07,2022-08-07 20:54:52.163000,2022,d52593e4-0985-4a33-a61f-958d6573fb82,walking,1001,37.30,2.727,35.93364,-83.95725,32.00,54.00,1,Fair,5.0,220.SW,,TWC
2022-08-07,2022-08-07 21:09:00,2022,fe7235a0-0c38-4f50-8f79-639294ffab66,walking,1001,19.00,1.508,35.933525,-83.957726,32.00,57.00,1,Fair,5.0,SW. 220,,TWC
2022-08-26,2022-08-26 19:55:02.115000,2022,865aad8e-d134-4b48-8695-b862f85d6984,walking,1001,34.98,3.098,35.933323,-83.95727,28.00,66.00,1,Partly Cloudy,5.0,310.NW,,TWC
2022-08-26,2022-08-26 19:56:00,2022,b1bf6760-446b-4da2-8cd6-87c51ab49255,walking,1001,13.00,1.029,35.93081,-83.95804,28.00,66.00,1,Partly Cloudy,5.0,NW. 310,,TWC
2022-08-26,2022-08-26 20:38:11.328000,2022,cd6c3e21-9fb8-4a36-a45a-14419dd18338,walking,1001,31.10,2.518,35.932587,-83.96642,28.00,66.00,1,Partly Cloudy,6.0,310.NW,,TWC
2022-08-27,2022-08-27 20:45:13.608000,2022,823f15e9-7c0b-4ec5-b6f2-2a5f1ca09d6c,walking,1001,31.85,2.406,35.92817,-83.95981,33.00,43.00,1,Fair,5.0,20.NNE,,TWC
2022-08-31,2022-08-31 19:47:50.303000,2022,bbc83027-386f-432f-b62e-0058c549606a,walking,1001,40.51,3.038,35.935993,-83.95702,32.00,32.00,1,Sunny,5.0,310.NW,,TWC
2022-09-01,2022-09-01 18:10:41.442000,2022,d752d9c7-4499-49cf-934f-25ccc62e5854,walking,1001,32.53,2.716,35.931545,-83.95788,31.00,41.00,1,Fair,6.0,30.NNE,,TWC
2022-09-01,2022-09-01 18:50:43.484000,2022,c537547d-34fe-4350-b63e-06daea87c741,walking,1001,46.12,3.570,35.933285,-83.96983,32.00,39.00,1,Sunny,2.0,320.NW,,TWC
2022-09-16,2022-09-16 21:53:54.816000,2022,3aa1f42e-50be-434f-8c4e-eee9797a9f65,walking,1001,32.69,2.780,35.93091,-83.95803,28.00,48.00,1,Sunny,3.0,50.NE,,TWC
2022-09-16,2022-09-16 22:34:46.599000,2022,065a5b4d-8ebe-4818-9898-03c9359741c9,walking,1001,32.83,2.809,35.927242,-83.96553,27.00,55.00,1,Sunny,2.0,60.ENE,,TWC
2023-01-04,2023-01-04 21:01:55.082000,2023,bc122701-ca0c-413c-bbab-f37431359f67,walking,1001,32.99,2.868,35.92747,-83.96144,19.00,41.00,1,Sunny,24.0,230.SW,,TWC
2023-01-19,2023-01-19 00:01:11.479000,2023,fdc41089-c399-4d24-baf8-7f370cf09f34,walking,1001,0.22,0.000,35.94,-83.95868,12.00,96.00,1,Cloudy,3.0,NNW. 340,,TWC
2023-03-25,2023-03-25 21:47:00,2023,d698171e-2e6f-485f-b30c-8fad4a3c9ae9,walking,1001,15.00,1.177,35.92879,-83.95969,24.00,31.00,1,Partly Cloudy,23.0,W. 260,,TWC
2023-03-27,2023-03-27 22:37:36.707000,2023,d88c38e2-5736-4607-9a9d-0ddeb5067ae7,walking,1001,29.27,2.572,35.92926,-83.95885,22.00,28.00,1,Sunny,14.0,300.WNW,,TWC
2023-04-05,2023-04-05 22:20:43.065000,2023,60852f60-04c1-4395-80ae-6cd8cd28d30e,walking,1001,54.30,4.648,35.933437,-83.95728,29.00,38.00,1,Sunny,19.0,230.SW,,TWC
2023-04-06,2023-04-06 18:56:05.398000,2023,075f6c95-a8d2-4a32-ab6a-0dad14f5fbe2,walking,1001,17.14,1.046,35.79171,-83.534775,24.00,59.00,1,Mostly Cloudy,3.0,330.NNW,,TWC
2023-04-20,2023-04-20 19:37:25.493000,2023,871b11ba-2df4-489b-b006-a35da0648e4c,walking,1001,52.20,4.635,35.92959,-83.95861,28.00,27.00,1,Fair,18.0,240.WSW,,TWC
2023-04-22,2023-04-22 22:34:24.568000,2023,8f2180cd-77b9-4d9e-8825-198f43967c3c,walking,1001,34.90,2.569,35.935844,-83.95865,18.00,30.00,1,Partly Cloudy,13.0,280.W,,TWC
2023-05-05,2023-05-05 19:54:14.614000,2023,8d94eb7b-d504-4a98-b370-568b6fd1dbe2,walking,1001,32.92,2.869,35.92713,-83.964424,24.00,30.00,1,Sunny,8.0,260.W,,TWC
2023-09-22,2023-09-22 21:24:18.884000,2023,c1f1522b-ee93-4f01-b907-41adabec5d98,running,1002,50.57,5.580,35.93566,-83.956985,27.00,42.00,1,Partly Cloudy,5.0,0.N,,TWC
2023-09-25,2023-09-25 21:30:10.620000,2023,82f82742-d559-44a0-913d-108b1957f72b,running,1002,48.33,5.370,35.935936,-83.95697,28.00,43.00,1,Partly Cloudy,6.0,110.ESE,,TWC
