date,fm,surplus,sp,pressure,required_control,control_stock,control_exerted,control_shortfall,surplus_pred_no_control,surplus_pred_with_control
2014-01-06,19.35,-876.0,19.097446620156457,-13.890435891394919,462.10956410860507,547.312210949712,462.10956410860507,0.0,-413.89043589139493,-876.0
2014-01-07,19.1,-229.0,19.097490485693857,-0.13802328683793164,0.0,375.5221410872757,0.0,0.0,-400.13802328683795,-400.13802328683795
2014-01-08,19.03,-331.0,19.096331039545746,3.6482071750159406,0.0,412.0116982655302,0.0,0.0,-396.35179282498405,-396.35179282498405
2014-01-09,18.94,-162.0,19.09364536585755,8.45049512216523,0.0,447.7714643002196,0.0,0.0,-391.54950487783475,-391.54950487783475
2014-01-10,18.89,-612.0,19.090146860363085,11.008077319969622,223.00807731996963,482.8160350142152,223.00807731996963,0.0,-388.99192268003037,-612.0
2014-01-11,18.72,87.0,19.08378795885169,20.008337736843043,0.0,407.956483385943,0.0,0.0,-379.99166226315697,-379.99166226315697
2014-01-12,18.74,-303.0,19.07788188749127,18.583503812019906,0.0,443.79735371822414,0.0,0.0,-381.4164961879801,-381.4164961879801
2014-01-13,18.66,-306.0,19.07070292678539,22.58866097319647,0.0,478.92140664385965,0.0,0.0,-377.41133902680355,-377.41133902680355
2014-01-14,18.57,306.0,19.062101150196575,27.06556326081163,0.0,513.3429785109824,0.0,0.0,-372.93443673918836,-372.93443673918836
2014-01-15,18.66,162.0,19.05519329311193,21.73563112115616,0.0,547.0761189407629,0.0,0.0,-378.2643688788438,-378.2643688788438
2014-01-16,18.7,-598.0,19.049091284935525,19.2000206714539,217.2000206714539,580.1345965619475,217.2000206714539,0.0,-380.7999793285461,-598.0
2014-01-17,18.53,289.0,19.040173607359957,28.059548404797585,0.0,505.65189636212705,0.0,0.0,-371.94045159520243,-371.94045159520243
2014-01-18,18.62,791.0,19.03295527627843,22.712540195313533,0.0,539.5388584348846,0.0,0.0,-377.2874598046865,-377.2874598046865
2014-01-19,18.84,-626.0,19.02964042012443,10.430223106843659,236.43022310684364,572.7480812661869,236.43022310684364,0.0,-389.56977689315636,-626.0
2014-01-20,18.67,-398.0,19.02346201296776,19.440410713226637,17.44041071322664,490.72103039812566,17.44041071322664,0.0,-380.55958928677336,-398.0
2014-01-21,18.55,274.0,19.015328218973412,25.593052043537625,0.0,517.9304455048725,0.0,0.0,-374.4069479564624,-374.4069479564624
2014-01-22,18.63,187.0,19.008708510807825,20.828968094430422,0.0,551.571836594775,0.0,0.0,-379.1710319055696,-379.1710319055696
2014-01-23,18.69,366.0,19.003233289353613,17.22783091444864,0.0,584.5403998628796,0.0,0.0,-382.77216908555135,-382.77216908555135
2014-01-24,18.79,326.0,18.99957006907229,11.526353798976068,0.0,616.849591865622,0.0,0.0,-388.47364620102394,-388.47364620102394
2014-01-25,18.88,913.0,18.997515926853726,6.4633759769549926,0.0,648.5126000283095,0.0,0.0,-393.536624023045,-393.536624023045
2014-01-26,19.15,906.0,19.000135511961762,-8.242546842103007,0.0,679.5423480277433,0.0,0.0,-408.242546842103,-408.242546842103
2014-01-27,19.41,-372.0,19.007176738543816,-22.155279380090143,0.0,709.9515010671885,0.0,0.0,-422.1552793800901,-422.1552793800901
2014-01-28,19.3,257.0,19.01220726690766,-15.82860032007881,0.0,739.7524710458447,0.0,0.0,-415.8286003200788,-415.8286003200788
2014-01-29,19.37,728.0,19.018353931907043,-19.34053374511267,0.0,768.9574216249277,0.0,0.0,-419.3405337451127,-419.3405337451127
2014-01-30,19.58,-486.0,19.028002675186293,-30.35985286475377,55.64014713524625,797.5782731924292,55.64014713524625,0.0,-430.35985286475375,-486.0
2014-01-31,19.44,-571.0,19.03508054262755,-22.270570155484783,148.7294298445152,803.3706488744821,148.7294298445152,0.0,-422.2705701554848,-571.0
2014-02-01,19.28,-377.0,19.03928811230983,-13.23915382295942,0.0,751.8114639591863,0.0,0.0,-413.2391538229594,-413.2391538229594
2014-02-02,19.17,15.0,19.04153366430337,-7.065648463314798,0.0,780.7752346800025,0.0,0.0,-407.0656484633148,-407.0656484633148
2014-02-03,19.18,-720.0,19.04391243307227,-7.48481618102522,312.5151838189748,809.1597299864025,312.5151838189748,0.0,-407.4848161810252,-720.0
2014-02-04,18.97,229.0,19.042642661712023,3.9953463941613165,0.0,691.9704618590845,0.0,0.0,-396.0046536058387,-396.0046536058387
2014-02-05,19.04,-395.0,19.042597262365565,0.14284943010610007,0.0,722.1310526219028,0.0,0.0,-399.8571505698939,-399.8571505698939
2014-02-06,18.93,-161.0,19.04066290879268,6.08645998359739,0.0,751.6884315694647,0.0,0.0,-393.91354001640264,-393.91354001640264
2014-02-07,18.88,446.0,19.037902816183642,8.684654890100383,0.0,780.6546629380754,0.0,0.0,-391.3153451098996,-391.3153451098996
2014-02-08,19.01,-10.0,19.037423462502705,1.5082904376486894,0.0,809.0415696793139,0.0,0.0,-398.49170956235133,-398.49170956235133
2014-02-09,19.01,225.0,19.036952343831093,1.4823789107100183,0.0,836.8607382857276,0.0,0.0,-398.51762108929,-398.51762108929
2014-02-10,19.07,-46.0,19.03752008278356,-1.7863954469043009,0.0,864.1235235200131,0.0,0.0,-401.7863954469043,-401.7863954469043
2014-02-11,19.06,410.0,19.03790627430609,-1.2151549131650619,0.0,890.8410530496128,0.0,0.0,-401.21515491316507,-401.21515491316507
2014-02-12,19.18,-354.0,19.040347359463986,-7.68089522948074,0.0,917.0242319886206,0.0,0.0,-407.6808952294807,-407.6808952294807
2014-02-13,19.08,674.0,19.041028568094497,-2.143428754802592,0.0,942.6837473488482,0.0,0.0,-402.1434287548026,-402.1434287548026
2014-02-14,19.27,603.0,19.04496216024487,-12.377081186532042,0.0,967.8300724018712,0.0,0.0,-412.37708118653205,-412.37708118653205
2014-02-15,19.44,425.0,19.051748673883843,-21.353822936388713,0.0,992.4734709538338,0.0,0.0,-421.3538229363887,-421.3538229363887
2014-02-16,19.56,787.0,19.0604801274551,-27.473592989969386,0.0,1016.6240015347572,0.0,0.0,-427.4735929899694,-427.4735929899694
2014-02-17,19.79,626.0,19.073012842214766,-39.434293678187835,0.0,1040.291521504062,0.0,0.0,-439.4342936781878,-439.4342936781878
2014-02-18,19.97,318.0,19.088422544698112,-48.48676004160378,0.0,1063.485691073981,0.0,0.0,-448.48676004160376,-448.48676004160376
2014-02-19,20.06,-471.0,19.105113663847128,-52.51874848840791,18.481251511592063,1086.2159772525013,18.481251511592063,0.0,-452.51874848840794,-471.0
2014-02-20,19.93,-268.0,19.119284717370434,-44.58934054462613,0.0,1101.0991571028144,0.0,0.0,-444.5893405446261,-444.5893405446261
2014-02-21,19.85,160.0,19.131837968559847,-39.498911729208515,0.0,1123.077173960758,0.0,0.0,-439.49891172920854,-439.49891172920854
2014-02-22,19.9,1162.0,19.145034532480253,-41.523100713586025,0.0,1144.615630481543,0.0,0.0,-441.523100713586,-441.523100713586
2014-02-23,20.23,592.0,19.163673589811314,-58.64795256037777,0.0,1165.723317871912,0.0,0.0,-458.64795256037775,-458.64795256037775
2014-02-24,20.4,-678.0,19.184912937541053,-66.82978843524198,211.170211564758,1186.4088515144738,211.170211564758,0.0,-466.829788435242,-678.0
2014-02-25,20.21,-55.0,19.202523319713105,-55.41121741577926,0.0,1102.212589858281,0.0,0.0,-455.4112174157793,-455.4112174157793
2014-02-26,20.19,-255.0,19.219487578030957,-53.378183208297415,0.0,1124.1683380611155,0.0,0.0,-453.3781832082974,-453.3781832082974
2014-02-27,20.12,256.0,19.234957842442952,-48.67731866563767,0.0,1145.6849712998933,0.0,0.0,-448.6773186656377,-448.6773186656377
2014-02-28,20.19,620.0,19.251364895073834,-51.62493077093919,0.0,1166.7712718738953,0.0,0.0,-451.62493077093916,-451.62493077093916
2014-03-01,20.37,803.0,19.270582376622738,-60.46796928574949,0.0,1187.4358464364175,0.0,0.0,-460.4679692857495,-460.4679692857495
2014-03-02,20.6,354.0,19.293420975675755,-71.86184633783357,0.0,1200.0,0.0,0.0,-471.8618463378336,-471.8618463378336
2014-03-03,20.7,-500.0,19.31758516141245,-76.03281612231527,23.96718387768476,1200.0,23.96718387768476,0.0,-476.03281612231524,-500.0
2014-03-04,20.56,824.0,19.338929104697883,-67.15889924161638,0.0,1200.0,0.0,0.0,-467.1588992416164,-467.1588992416164
2014-03-05,20.8,-571.0,19.364029428162127,-78.97838145108308,92.02161854891693,1200.0,92.02161854891693,0.0,-478.97838145108307,-571.0
2014-03-06,20.63,967.0,19.385778044845626,-68.43220753349051,0.0,1183.1913525804332,0.0,0.0,-468.4322075334905,-468.4322075334905
2014-03-07,20.91,-73.0,19.411963265719365,-82.39202038543495,0.0,1200.0,0.0,0.0,-482.39202038543493,-482.39202038543493
2014-03-08,20.89,67.0,19.437355052142436,-79.89547213216603,0.0,1200.0,0.0,0.0,-479.89547213216605,-479.89547213216605
2014-03-09,20.91,-281.0,19.462654210901988,-79.60401840039067,0.0,1200.0,0.0,0.0,-479.60401840039066,-479.60401840039066
2014-03-10,20.83,124.0,19.486144393140364,-73.91205837727988,0.0,1200.0,0.0,0.0,-473.9120583772799,-473.9120583772799
2014-03-11,20.87,-247.0,19.509918204166013,-74.80449877086934,0.0,1200.0,0.0,0.0,-474.8044987708694,-474.8044987708694
2014-03-12,20.8,-621.0,19.53208103724611,-69.73554295146408,151.26445704853592,1200.0,151.26445704853592,0.0,-469.7355429514641,-621.0
2014-03-13,20.62,-647.0,19.55077083385749,-58.80760413783803,188.19239586216196,1139.4942171805856,188.19239586216196,0.0,-458.80760413783804,-647.0
2014-03-14,20.43,-387.0,19.56587546467338,-47.526849442964135,0.0,1065.427374492109,0.0,0.0,-447.52684944296414,-447.52684944296414
2014-03-15,20.32,-542.0,19.57883087281263,-40.76430199530531,101.23569800469471,1088.118827002267,101.23569800469471,0.0,-440.7643019953053,-542.0
2014-03-16,20.17,-627.0,19.588986804576237,-31.95572574830706,195.04427425169297,1049.8621712603438,195.04427425169297,0.0,-431.95572574830703,-627.0
2014-03-17,19.99,-522.0,19.59587597124907,-21.676821581300967,100.32317841869906,974.8472181344596,100.32317841869906,0.0,-421.67682158130094,-522.0
2014-03-18,19.84,-488.0,19.600069875943735,-13.196156823094576,74.80384317690545,939.2210024042907,74.80384317690545,0.0,-413.19615682309455,-488.0
2014-03-19,19.7,-415.0,19.60178661566232,-5.401736138572364,9.598263861427654,934.5150450854427,9.598263861427654,0.0,-405.40173613857235,-415.0
2014-03-20,19.59,275.0,19.601584128660065,0.6371270763035675,0.0,955.9854386391628,0.0,0.0,-399.36287292369644,-399.36287292369644
2014-03-21,19.67,96.0,19.60275947237969,-3.698229019117054,0.0,980.8657298663795,0.0,0.0,-403.69822901911704,-403.69822901911704
2014-03-22,19.69,828.0,19.604258212426807,-4.71579831652571,0.0,1005.248415269052,0.0,0.0,-404.7157983165257,-404.7157983165257
2014-03-23,19.93,-169.0,19.609854261366113,-17.608015624863764,0.0,1029.1434469636708,0.0,0.0,-417.60801562486375,-417.60801562486375
2014-03-24,19.88,-293.0,19.614495203461395,-14.602763809623216,0.0,1052.5605780243975,0.0,0.0,-414.60276380962324,-414.60276380962324
2014-03-25,19.8,-32.0,19.617682064832913,-10.027486434189843,0.0,1075.5093664639096,0.0,0.0,-410.0274864341898,-410.0274864341898
2014-03-26,19.79,-135.0,19.620642383819,-9.314668889954962,0.0,1097.9991791346315,0.0,0.0,-409.314668889955,-409.314668889955
2014-03-27,19.75,1889.0,19.622864670238602,-6.992443136876876,0.0,1120.039195551939,0.0,0.0,-406.9924431368769,-406.9924431368769
2014-03-28,20.29,-390.0,19.63432565589322,-36.06208892587279,0.0,1141.6384116409001,0.0,0.0,-436.0620889258728,-436.0620889258728
2014-03-29,20.18,9.0,19.643700014514188,-29.496499201719644,0.0,1162.8056434080822,0.0,0.0,-429.49649920171964,-429.49649920171964
2014-03-30,20.19,-403.0,19.653085121279574,-29.53031832962351,0.0,1183.5495305399206,0.0,0.0,-429.5303183296235,-429.5303183296235
2014-03-31,20.07,-418.0,19.66024746935357,-22.536389185553602,0.0,1200.0,0.0,0.0,-422.5363891855536,-422.5363891855536
2014-04-01,19.95,113.0,19.665225244400077,-15.66261155799575,0.0,1200.0,0.0,0.0,-415.6626115579958,-415.6626115579958
2014-04-02,19.99,-188.0,19.670804680308894,-17.55574258301074,0.0,1200.0,0.0,0.0,-417.5557425830107,-417.5557425830107
2014-04-03,19.93,1312.0,19.67525750076106,-14.010837458141712,0.0,1200.0,0.0,0.0,-414.01083745814174,-414.01083745814174
2014-04-04,20.31,121.0,19.686161996975876,-34.311090166326736,0.0,1200.0,0.0,0.0,-434.3110901663267,-434.3110901663267
2014-04-05,20.34,9.0,19.6973945425162,-35.343300161608994,0.0,1200.0,0.0,0.0,-435.343300161609,-435.343300161609
2014-04-06,20.35,36.0,19.708605913661874,-35.27667474859703,0.0,1200.0,0.0,0.0,-435.27667474859703,-435.27667474859703
2014-04-07,20.36,-620.0,19.719796474176327,-35.21119392030197,184.78880607969802,1200.0,184.78880607969802,0.0,-435.211193920302,-620.0
2014-04-08,20.18,106.0,19.727702495297343,-24.876362758646096,0.0,1126.0844775681207,0.0,0.0,-424.8763627586461,-424.8763627586461
2014-04-09,20.21,-589.0,19.735988077751255,-26.070655723681018,162.929344276319,1147.5627880167583,162.929344276319,0.0,-426.070655723681,-589.0
2014-04-10,20.04,-129.0,19.741210820610597,-16.43340486641712,0.0,1083.4397945458954,0.0,0.0,-416.4334048664171,-416.4334048664171
2014-04-11,20.01,-98.0,19.74582845783002,-14.529434819349056,0.0,1105.7709986549776,0.0,0.0,-414.52943481934904,-414.52943481934904
2014-04-12,19.98,1797.0,19.749851384762234,-12.658173838077147,0.0,1127.655578681878,0.0,0.0,-412.6581738380771,-412.6581738380771
2014-04-13,20.49,1096.0,19.76256669495958,-40.00883177722295,0.0,1149.1024671082405,0.0,0.0,-440.00883177722295,-440.00883177722295
2014-04-14,20.81,101.0,19.780560972203943,-56.619146528783034,0.0,1170.1204177660757,0.0,0.0,-456.61914652878306,-456.61914652878306
2014-04-15,20.84,90.0,19.798761500579282,-57.268117468139494,0.0,1190.7180094107541,0.0,0.0,-457.2681174681395,-457.2681174681395
2014-04-16,20.86,-559.0,19.816992942800066,-57.36538814599632,101.63461185400365,1200.0,101.63461185400365,0.0,-457.36538814599635,-559.0
2014-04-17,20.7,1242.0,19.83216247552308,-47.73106384623052,0.0,1159.3461552583985,0.0,0.0,-447.73106384623054,-447.73106384623054
2014-04-18,21.06,-165.0,19.853255989277276,-66.37092058974974,0.0,1180.1592321532305,0.0,0.0,-466.37092058974974,-466.37092058974974
2014-04-19,21.01,427.0,19.87312815901786,-62.52795125401781,0.0,1200.0,0.0,0.0,-462.5279512540178,-462.5279512540178
2014-04-20,21.14,588.0,19.894892258965807,-68.48092575688062,0.0,1200.0,0.0,0.0,-468.48092575688065,-468.48092575688065
2014-04-21,21.3,-19.0,19.919031168936208,-75.95328570850862,0.0,1200.0,0.0,0.0,-475.9532857085086,-475.9532857085086
2014-04-22,21.3,843.0,19.942755386881547,-74.64845372151494,0.0,1200.0,0.0,0.0,-474.64845372151495,-474.64845372151495
2014-04-23,21.54,-669.0,19.970195093311744,-86.339269867854,182.660730132146,1200.0,182.660730132146,0.0,-486.339269867854,-669.0
2014-04-24,21.35,-8.0,19.993899315732975,-74.58553763468646,0.0,1126.9357079471415,0.0,0.0,-474.5855376346865,-474.5855376346865
2014-04-25,21.35,-524.0,20.01719631380106,-73.30420274094188,50.69579725905811,1148.3969937881986,50.69579725905811,0.0,-473.3042027409419,-524.0
2014-04-26,21.2,-64.0,20.037516173168427,-63.93661047573646,0.0,1149.1507350088114,0.0,0.0,-463.9366104757365,-463.9366104757365
2014-04-27,21.18,-590.0,20.057143361485124,-61.75711511831814,128.24288488168185,1170.1677203086351,128.24288488168185,0.0,-461.75711511831815,-590.0
2014-04-28,21.01,-311.0,20.073512868206993,-51.50679224861545,0.0,1119.4672119497898,0.0,0.0,-451.50679224861545,-451.50679224861545
2014-04-29,20.92,-376.0,20.088055010470345,-45.7569744241311,0.0,1141.077867710794,0.0,0.0,-445.7569744241311,-445.7569744241311
2014-04-30,20.82,-349.0,20.10062938728827,-39.565383699145244,0.0,1162.256310356578,0.0,0.0,-439.56538369914523,-439.56538369914523
2014-05-01,20.72,32.0,20.111269803693318,-33.48016079686744,0.0,1183.0111841494465,0.0,0.0,-433.48016079686744,-433.48016079686744
2014-05-02,20.73,-401.0,20.121899218127847,-33.44554300296842,0.0,1200.0,0.0,0.0,-433.4455430029684,-433.4455430029684
2014-05-03,20.61,-259.0,20.130284497410006,-26.38435264244963,0.0,1200.0,0.0,0.0,-426.38435264244964,-426.38435264244964
2014-05-04,20.54,-374.0,20.137323164511233,-22.147225951882117,0.0,1200.0,0.0,0.0,-422.1472259518821,-422.1472259518821
2014-05-05,20.43,-379.0,20.1423511773646,-15.820685244947033,0.0,1200.0,0.0,0.0,-415.820685244947,-415.820685244947
2014-05-06,20.33,-199.0,20.145574871821164,-10.14338204983586,0.0,1200.0,0.0,0.0,-410.14338204983585,-410.14338204983585
2014-05-07,20.27,1767.0,20.147712421049206,-6.7258168422936215,0.0,1200.0,0.0,0.0,-406.7258168422936,-406.7258168422936
2014-05-08,20.77,-266.0,20.158402949188307,-33.637837794643076,0.0,1200.0,0.0,0.0,-433.6378377946431,-433.6378377946431
2014-05-09,20.7,183.0,20.16770726235091,-29.276100570699963,0.0,1200.0,0.0,0.0,-429.27610057069995,-429.27610057069995
2014-05-10,20.75,522.0,20.17771070305517,-31.475911331965705,0.0,1200.0,0.0,0.0,-431.4759113319657,-431.4759113319657
2014-05-11,20.9,-544.0,20.190119200853854,-39.043443953037965,104.95655604696202,1200.0,104.95655604696202,0.0,-439.043443953038,-544.0
2014-05-12,20.75,-120.0,20.19973761786919,-30.264431017194582,0.0,1158.0173775812152,0.0,0.0,-430.26443101719457,-430.26443101719457
2014-05-13,20.71,554.0,20.208503620179073,-27.58230089015104,0.0,1178.857030029591,0.0,0.0,-427.58230089015103,-427.58230089015103
2014-05-14,20.87,-114.0,20.21986773204888,-35.757274737311704,0.0,1199.2798894289992,0.0,0.0,-435.7572747373117,-435.7572747373117
2014-05-15,20.84,-68.0,20.230521233235056,-33.52133217207193,0.0,1200.0,0.0,0.0,-433.52133217207194,-433.52133217207194
2014-05-16,20.82,-223.0,20.24064812561836,-31.864353090990196,0.0,1200.0,0.0,0.0,-431.8643530909902,-431.8643530909902
2014-05-17,20.76,218.0,20.24957027996464,-28.073634601944875,0.0,1200.0,0.0,0.0,-428.0736346019449,-428.0736346019449
2014-05-18,20.82,-289.0,20.259369921126847,-30.83465433802342,0.0,1200.0,0.0,0.0,-430.8346543380234,-430.8346543380234
2014-05-19,20.74,-541.0,20.267626858203037,-25.980522798832855,115.01947720116715,1200.0,115.01947720116715,0.0,-425.98052279883285,-541.0
2014-05-20,20.58,166.0,20.272993241809647,-16.885371700469296,0.0,1153.992209119533,0.0,0.0,-416.8853717004693,-416.8853717004693
2014-05-21,20.63,-209.0,20.27912640423066,-19.29804776731368,0.0,1174.9123649371425,0.0,0.0,-419.2980477673137,-419.2980477673137
2014-05-22,20.57,-258.0,20.284123438504967,-15.723210882226848,0.0,1195.4141176383996,0.0,0.0,-415.72321088222685,-415.72321088222685
2014-05-23,20.5,113.0,20.28783206861956,-11.66923622592412,0.0,1200.0,0.0,0.0,-411.6692362259241,-411.6692362259241
2014-05-24,20.53,1291.0,20.291992368732213,-13.090419719728335,0.0,1200.0,0.0,0.0,-413.09041971972835,-413.09041971972835
2014-05-25,20.9,421.0,20.302437575917313,-32.8659333245477,0.0,1200.0,0.0,0.0,-432.8659333245477,-432.8659333245477
2014-05-26,21.02,458.0,20.31476486886947,-38.78793221217908,0.0,1200.0,0.0,0.0,-438.7879322121791,-438.7879322121791
2014-05-27,21.15,147.0,20.329113708496273,-45.14874603270492,0.0,1200.0,0.0,0.0,-445.14874603270493,-445.14874603270493
2014-05-28,21.2,-551.0,20.344075013719454,-47.075874245429986,103.92412575457001,1200.0,103.92412575457001,0.0,-447.07587424543,-551.0
2014-05-29,21.04,-596.0,20.356030588441158,-37.61831763573628,158.38168236426372,1158.430349698172,158.38168236426372,0.0,-437.6183176357363,-596.0
2014-05-30,20.87,-351.0,20.364860275297787,-27.782684858621796,0.0,1095.909069758503,0.0,0.0,-427.7826848586218,-427.7826848586218
2014-05-31,20.77,-894.0,20.371820333273714,-21.899881669945707,472.1001183300543,1117.990888363333,472.1001183300543,0.0,-421.8998816699457,-894.0
2014-06-01,20.51,-606.0,20.37419417724129,-7.469320251729172,198.5306797482708,930.7910232640446,198.5306797482708,0.0,-407.4693202517292,-606.0
2014-06-02,20.34,-533.0,20.373606741743046,1.8483707958675488,134.84837079586754,856.7629308994553,134.84837079586754,0.0,-398.15162920413246,-533.0
2014-06-03,20.19,-106.0,20.370452487816845,9.9248868299264,0.0,809.6883239631193,0.0,0.0,-390.0751131700736,-390.0751131700736
2014-06-04,20.16,-467.0,20.36683704004149,11.376037202281868,78.37603720228185,837.4945574838569,78.37603720228185,0.0,-388.62396279771815,-467.0
2014-06-05,20.03,-131.0,20.361050381305787,18.20777097181825,0.0,833.394251453267,0.0,0.0,-381.79222902818174,-381.79222902818174
2014-06-06,19.99,431.0,20.354675957845398,20.057177681496974,0.0,860.7263664242016,0.0,0.0,-379.94282231850303,-379.94282231850303
2014-06-07,20.11,343.0,20.350472571339246,13.225991423658563,0.0,887.5118390957176,0.0,0.0,-386.77400857634143,-386.77400857634143
2014-06-08,20.21,-237.0,20.348059336642827,7.593263515355417,0.0,913.7616023138032,0.0,0.0,-392.40673648464457,-392.40673648464457
2014-06-09,20.15,-879.0,20.34465679578678,10.706123768272935,489.70612376827296,939.4863702675271,489.70612376827296,0.0,-389.29387623172704,-879.0
2014-06-10,19.9,-229.0,20.337017858182374,24.03598220003067,0.0,748.8141933548675,0.0,0.0,-375.9640177999693,-375.9640177999693
2014-06-11,19.83,-156.0,20.328307594851932,27.406917716856345,0.0,777.8379094877702,0.0,0.0,-372.59308228314364,-372.59308228314364
2014-06-12,19.79,369.0,20.31905979257383,29.098288591560788,0.0,806.2811512980147,0.0,0.0,-370.9017114084392,-370.9017114084392
2014-06-13,19.89,-455.0,20.311688802149114,23.192884118201214,78.19288411820122,834.1555282720544,78.19288411820122,0.0,-376.8071158817988,-455.0
2014-06-14,19.76,-400.0,20.302211118738903,29.821611530639576,29.821611530639586,830.1952640593329,29.821611530639586,0.0,-370.1783884693604,-400.0
2014-06-15,19.65,137.0,20.291006522096836,35.255358715326075,0.0,845.6627141658904,0.0,0.0,-364.74464128467395,-364.74464128467395
2014-06-16,19.69,-81.0,20.280681589776812,32.48748743772458,0.0,872.7494598825726,0.0,0.0,-367.51251256227545,-367.51251256227545
2014-06-17,19.67,-83.0,20.270190445585012,33.01047450717556,0.0,899.2944706849212,0.0,0.0,-366.98952549282444,-366.98952549282444
2014-06-18,19.64,-317.0,20.25936415092736,34.06502830100482,0.0,925.3085812712228,0.0,0.0,-365.9349716989952,-365.9349716989952
2014-06-19,19.55,-255.0,20.24717769940097,38.3447734670534,0.0,950.8024096457983,0.0,0.0,-361.6552265329466,-361.6552265329466
2014-06-20,19.48,406.0,20.233998045715833,41.46989251437077,0.0,975.7863614528824,0.0,0.0,-358.53010748562923,-358.53010748562923
2014-06-21,19.6,-472.0,20.223106338766954,34.27084863218237,106.27084863218238,1000.2706342238247,106.27084863218238,0.0,-365.7291513678176,-472.0
2014-06-22,19.46,-138.0,20.209996628620612,41.24981457413361,0.0,961.7568820864752,0.0,0.0,-358.7501854258664,-358.7501854258664
2014-06-23,19.42,-313.0,20.196424959389642,42.703372766430206,0.0,986.5217444447458,0.0,0.0,-357.2966272335698,-357.2966272335698
2014-06-24,19.34,200.0,20.18171209119642,46.294165015803124,0.0,1010.7913095558508,0.0,0.0,-353.7058349841969,-353.7058349841969
2014-06-25,19.39,194.0,20.168110951345177,42.79610232398472,0.0,1034.5754833647338,0.0,0.0,-357.2038976760153,-357.2038976760153
2014-06-26,19.45,401.0,20.155774235022967,38.81758292626324,0.0,1057.8839736974392,0.0,0.0,-361.18241707373676,-361.18241707373676
2014-06-27,19.56,37.0,20.14553919026311,32.204655464471195,0.0,1080.7262942234904,0.0,0.0,-367.7953445355288,-367.7953445355288
2014-06-28,19.58,-88.0,20.13582356547519,30.570296101135472,0.0,1103.1117683390205,0.0,0.0,-369.42970389886455,-369.42970389886455
2014-06-29,19.55,120.0,20.125759467262238,31.66677069942306,0.0,1125.04953297224,0.0,0.0,-368.33322930057693,-368.33322930057693
2014-06-30,19.59,-98.0,20.11655544029096,28.960549216002764,0.0,1146.5485423127952,0.0,0.0,-371.0394507839972,-371.0394507839972
2014-07-01,19.56,966.0,20.106994150950378,30.08467830227085,0.0,1167.6175714665394,0.0,0.0,-369.91532169772915,-369.91532169772915
2014-07-02,19.84,-167.0,20.10240735124513,14.43240431848217,0.0,1188.2652200372086,0.0,0.0,-385.56759568151784,-385.56759568151784
2014-07-03,19.79,-122.0,20.097040379940676,16.88722089673723,0.0,1200.0,0.0,0.0,-383.11277910326277,-383.11277910326277
2014-07-04,19.75,2622.0,20.091078433932665,18.759313866296594,0.0,1200.0,0.0,0.0,-381.24068613370343,-381.24068613370343
2014-07-05,20.5,491.0,20.098103461679642,-22.104309607619683,0.0,1200.0,0.0,0.0,-422.1043096076197,-422.1043096076197
2014-07-06,20.64,-170.0,20.107412919858387,-29.292289407788754,0.0,1200.0,0.0,0.0,-429.29228940778876,-429.29228940778876
2014-07-07,20.6,347.0,20.11587527105956,-26.6268600917242,0.0,1200.0,0.0,0.0,-426.6268600917242,-426.6268600917242
2014-07-08,20.7,685.0,20.125910184277675,-31.57493986472783,0.0,1200.0,0.0,0.0,-431.5749398647278,-431.5749398647278
2014-07-09,20.89,-727.0,20.139036789969452,-41.302976551680146,285.69702344831984,1200.0,285.69702344831984,0.0,-441.30297655168016,-727.0
2014-07-10,20.68,-61.0,20.148330214126815,-29.241838223025134,0.0,1085.7211906206721,0.0,0.0,-429.2418382230251,-429.2418382230251
2014-07-11,20.67,340.0,20.157292188805144,-28.198929615717176,0.0,1108.0067668082586,0.0,0.0,-428.1989296157172,-428.1989296157172
2014-07-12,20.77,-46.0,20.16781814226812,-33.120002175253305,0.0,1129.8466314720933,0.0,0.0,-433.1200021752533,-433.1200021752533
2014-07-13,20.75,-49.0,20.177819678121768,-31.46991770330276,0.0,1151.2496988426515,0.0,0.0,-431.46991770330277,-431.46991770330277
2014-07-14,20.74,239.0,20.187477599561273,-30.3887320241299,0.0,1172.2247048657985,0.0,0.0,-430.3887320241299,-430.3887320241299
2014-07-15,20.81,1275.0,20.198172161792982,-33.65053110138591,0.0,1192.7802107684824,0.0,0.0,-433.6505311013859,-433.6505311013859
2014-07-16,21.17,744.0,20.21486758237044,-52.53228296962581,0.0,1200.0,0.0,0.0,-452.53228296962584,-452.53228296962584
2014-07-17,21.39,59.0,20.23505565393539,-63.521939033553565,0.0,1200.0,0.0,0.0,-463.52193903355356,-463.52193903355356
2014-07-18,21.4,529.0,20.255068700528874,-62.97122147091187,0.0,1200.0,0.0,0.0,-462.97122147091187,-462.97122147091187
2014-07-19,21.56,772.0,20.277486639193356,-70.53823484436536,0.0,1200.0,0.0,0.0,-470.5382348443654,-470.5382348443654
2014-07-20,21.78,935.0,20.303298919409777,-81.21855943246234,0.0,1200.0,0.0,0.0,-481.21855943246237,-481.21855943246237
2014-07-21,22.04,-92.0,20.333134404480134,-93.87760775359257,0.0,1200.0,0.0,0.0,-493.87760775359254,-493.87760775359254
2014-07-22,22.02,125.0,20.362113745745773,-91.18374398398244,0.0,1200.0,0.0,0.0,-491.1837439839824,-491.1837439839824
