family,sp_params,baseline,suppress_thresh,require_positive_pressure,min_run,n_expr,expr_frac,slope,intercept,corr,rmse_expr,score,trial_mean_abs_err,SURMOUNT-4_mid,STEP-1 extension_mid,STEP-4_mid
Lookback,"tol=2.5,hold=7,rate=0.001",-300,100,False,1,376,0.18059558117195004,0.7342407853637762,366.69931563874377,0.45736690615816294,593.0134859367561,-1.1131212282090095,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,200,False,1,376,0.18059558117195004,0.7342407853637762,366.69931563874377,0.45736690615816294,593.0134859367561,-1.1131212282090095,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,0,True,1,166,0.07973102785782901,0.7167297826855856,745.1067133517538,0.458665318736395,536.1488303651676,-1.1148490476616613,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,50,False,1,404,0.19404418828049952,0.7321506457779369,321.91656554922025,0.4464677265345995,597.7443384125685,-1.118410688626135,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,50,False,1,402,0.1930835734870317,0.7278848976495322,325.73618022863315,0.44520897871713366,597.0787433540273,-1.121332962059587,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,0,True,1,165,0.0792507204610951,0.7097532123938289,751.8764062660509,0.45399651168000393,537.0257512900822,-1.1214370346010758,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,50,False,1,258,0.1239193083573487,0.703805714512658,624.6173004165654,0.46591334938009515,560.2279690887332,-1.1229061895698167,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,0,False,1,240,0.11527377521613832,0.7041554002919616,668.1741474610463,0.45847763174657624,553.4777468636032,-1.1240246606713191,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,100,False,1,240,0.11527377521613832,0.7041554002919616,668.1741474610463,0.45847763174657624,553.4777468636032,-1.1240246606713191,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,0,False,1,240,0.11527377521613832,0.7041428491600958,669.4976616839532,0.4583935860027517,553.5047470938247,-1.1240793097630792,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,100,False,1,240,0.11527377521613832,0.7041428491600958,669.4976616839532,0.4583935860027517,553.5047470938247,-1.1240793097630792,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,0,False,1,275,0.13208453410182516,0.7028233277046131,584.4706870120383,0.46606453801817227,566.2890554788211,-1.1248326442455614,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,100,False,1,275,0.13208453410182516,0.7028233277046131,584.4706870120383,0.46606453801817227,566.2890554788211,-1.1248326442455614,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,200,False,1,275,0.13208453410182516,0.7028233277046131,584.4706870120383,0.46606453801817227,566.2890554788211,-1.1248326442455614,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,0,False,1,275,0.13208453410182516,0.7027623213267633,583.1700217129794,0.4661281861105869,566.2675937032903,-1.12483305794754,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,100,False,1,275,0.13208453410182516,0.7027623213267633,583.1700217129794,0.4661281861105869,566.2675937032903,-1.12483305794754,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,200,False,1,275,0.13208453410182516,0.7027623213267633,583.1700217129794,0.4661281861105869,566.2675937032903,-1.12483305794754,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,50,True,1,182,0.08741594620557157,0.7058035089567584,696.1808840105366,0.4484166193963134,541.6176887569129,-1.1267017371613144,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,50,False,1,257,0.12343900096061479,0.697506119355928,628.6388067848887,0.46354944761739647,559.2014900221106,-1.1272143293149695,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,200,False,1,482,0.23150816522574447,0.7137026187389235,214.95956877886886,0.43755433046136305,607.8336347485686,-1.1305967160577886,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,200,False,1,482,0.23150816522574447,0.713609294085427,213.64647436022477,0.43758938319075313,607.8221040604654,-1.130632924414079,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,50,True,1,181,0.08693563880883766,0.7001661882079537,701.8979450591589,0.44432768913096865,542.6145451481518,-1.132314191391701,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,0,True,1,190,0.09125840537944284,0.7005383920549476,673.1531350988353,0.44356023087353813,544.3214177583282,-1.1323867353774442,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,100,True,1,190,0.09125840537944284,0.7005383920549476,673.1531350988353,0.44356023087353813,544.3214177583282,-1.1323867353774442,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,0,True,1,189,0.09077809798270893,0.6954773515288121,678.4163826107512,0.43973754857373887,545.3556102003275,-1.1375655903133919,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,100,True,1,189,0.09077809798270893,0.6954773515288121,678.4163826107512,0.43973754857373887,545.3556102003275,-1.1375655903133919,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,50,False,7,116,0.05571565802113353,1.0917250168652857,542.6980334513095,0.28951164516841316,676.9383331068253,-1.1427812221575446,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,50,False,3,103,0.0494716618635927,0.7961180272250958,760.0640288989563,0.2839261371429741,603.9123004690148,-1.1770453818260944,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,50,False,3,103,0.0494716618635927,0.7953270405545906,761.689176272786,0.28368561307311807,603.9571378066614,-1.1776386021251632,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,50,False,7,110,0.052833813640730067,0.839408876220853,563.0840233109277,0.23412533286202028,655.0425352720141,-1.1958838811870938,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,50,False,7,89,0.042747358309317966,0.8564784974131123,594.012363743975,0.20730548534103965,656.7868558616832,-1.1992594988412473,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,50,False,7,89,0.042747358309317966,0.8554014753629502,595.7112655824425,0.20704704436246496,656.8236002188144,-1.20002746064134,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,50,True,3,55,0.026416906820365033,0.7629038062423393,862.6740042578574,0.2567437543138152,580.6325089559697,-1.2008179227995346,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,0,False,3,189,0.09077809798270893,0.7529953151127119,486.0272466428431,0.27495871835013386,641.3777687059217,-1.216977423505291,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,100,False,3,189,0.09077809798270893,0.7529953151127119,486.0272466428431,0.27495871835013386,641.3777687059217,-1.216977423505291,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,200,False,3,189,0.09077809798270893,0.7529953151127119,486.0272466428431,0.27495871835013386,641.3777687059217,-1.216977423505291,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,0,False,3,187,0.08981748318924111,0.7358173676088994,494.1945409468908,0.269782851377818,641.4000863489778,-1.2295578205767264,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,100,False,3,187,0.08981748318924111,0.7358173676088994,494.1945409468908,0.269782851377818,641.4000863489778,-1.2295578205767264,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,200,False,3,187,0.08981748318924111,0.7358173676088994,494.1945409468908,0.269782851377818,641.4000863489778,-1.2295578205767264,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,50,False,3,171,0.08213256484149856,0.7366804082782408,519.7207349264776,0.25729473559443483,640.451223331574,-1.2350977946493216,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,50,True,3,54,0.025936599423631124,0.7065032898446884,886.94672737227,0.23749074420557711,582.0794050760804,-1.2431789462208225,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,50,False,3,172,0.08261287223823247,0.7117824557640746,520.6357255540963,0.24943945877074739,641.1144098567872,-1.253414208670556,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,0,False,7,75,0.03602305475504323,0.7482625615925734,646.6978437476039,0.2035176412654842,630.4681910926394,-1.2538897262901259,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,100,False,7,75,0.03602305475504323,0.7482625615925734,646.6978437476039,0.2035176412654842,630.4681910926394,-1.2538897262901259,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,200,False,7,75,0.03602305475504323,0.7482625615925734,646.6978437476039,0.2035176412654842,630.4681910926394,-1.2538897262901259,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,0,True,3,56,0.026897214217098942,0.6940048397076343,864.8017097671298,0.23283856377115703,585.5642402015171,-1.254089183080848,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,100,True,3,56,0.026897214217098942,0.6940048397076343,864.8017097671298,0.23283856377115703,585.5642402015171,-1.254089183080848,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,0,False,7,100,0.04803073967339097,0.7569875001489267,556.4980195689208,0.2028698632122206,647.3204531385788,-1.2549384684169196,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,100,False,7,100,0.04803073967339097,0.7569875001489267,556.4980195689208,0.2028698632122206,647.3204531385788,-1.2549384684169196,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,200,False,7,100,0.04803073967339097,0.7569875001489267,556.4980195689208,0.2028698632122206,647.3204531385788,-1.2549384684169196,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,0,False,7,101,0.04851104707012488,0.7557428217156267,551.5138045460526,0.20157427481838708,647.4213876424228,-1.256157916607008,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,100,False,7,101,0.04851104707012488,0.7557428217156267,551.5138045460526,0.20157427481838708,647.4213876424228,-1.256157916607008,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,200,False,7,101,0.04851104707012488,0.7557428217156267,551.5138045460526,0.20157427481838708,647.4213876424228,-1.256157916607008,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,0,False,3,153,0.07348703170028818,0.6788617906056647,582.3713678542285,0.2455206548199821,640.8183666446112,-1.2764112758474089,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,100,False,3,153,0.07348703170028818,0.6788617906056647,582.3713678542285,0.2455206548199821,640.8183666446112,-1.2764112758474089,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,200,False,3,153,0.07348703170028818,0.6788617906056647,582.3713678542285,0.2455206548199821,640.8183666446112,-1.2764112758474089,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,0,False,7,72,0.0345821325648415,0.7136076069528549,662.6356991238807,0.19620443146128155,635.3994352774654,-1.2803617895260915,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,100,False,7,72,0.0345821325648415,0.7136076069528549,662.6356991238807,0.19620443146128155,635.3994352774654,-1.2803617895260915,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,200,False,7,72,0.0345821325648415,0.7136076069528549,662.6356991238807,0.19620443146128155,635.3994352774654,-1.2803617895260915,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,50,False,3,130,0.06243996157540826,0.639812926223772,680.5669493145979,0.23994903259547337,623.5924399133559,-1.2956656940256963,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,50,False,3,130,0.06243996157540826,0.639228324859859,681.8685741052604,0.2397446688391219,623.6248724483074,-1.2961144166140603,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,0,True,3,55,0.026416906820365033,0.6375135191515855,889.0321927657416,0.21346135896447133,587.0236097777952,-1.2965606036046373,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,100,True,3,55,0.026416906820365033,0.6375135191515855,889.0321927657416,0.21346135896447133,587.0236097777952,-1.2965606036046373,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,0,False,3,150,0.07204610951008646,0.6323117379989899,603.8619321022467,0.23170610014553694,637.5315815976314,-1.3085119211957423,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,100,False,3,150,0.07204610951008646,0.6323117379989899,603.8619321022467,0.23170610014553694,637.5315815976314,-1.3085119211957423,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,200,False,3,150,0.07204610951008646,0.6323117379989899,603.8619321022467,0.23170610014553694,637.5315815976314,-1.3085119211957423,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,100,False,7,180,0.08645533141210375,0.6694227966708853,403.48766475711966,0.19410013397810605,688.6636085066743,-1.3239718415336952,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,200,False,7,180,0.08645533141210375,0.6694227966708853,403.48766475711966,0.19410013397810605,688.6636085066743,-1.3239718415336952,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,100,False,7,180,0.08645533141210375,0.669429973866754,402.1795827649745,0.1940262525171463,688.673868822191,-1.3240022179583164,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,200,False,7,180,0.08645533141210375,0.669429973866754,402.1795827649745,0.1940262525171463,688.673868822191,-1.3240022179583164,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,50,False,3,222,0.10662824207492795,0.5974485243412047,447.0185059087034,0.2299023769643822,646.5795784842347,-1.3277589105932086,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,200,False,7,219,0.10518731988472622,0.6417958255144557,341.8332953451119,0.19459728394200032,676.9398347202831,-1.3307408796542752,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,200,False,7,219,0.10518731988472622,0.64147630019939,343.1151222396179,0.19458451196865928,676.9415833402082,-1.3309385779426137,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,100,False,3,273,0.13112391930835735,0.586274065696555,363.04870090920724,0.2309634629119811,654.2252744981669,-1.332962863961239,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,200,False,3,273,0.13112391930835735,0.586274065696555,363.04870090920724,0.2309634629119811,654.2252744981669,-1.332962863961239,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,200,False,3,318,0.15273775216138327,0.5641322372329044,301.5315169866552,0.23030564717042507,643.7370326439561,-1.3369441998383413,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,200,False,3,318,0.15273775216138327,0.5639145374146277,302.6456832863833,0.230269954530869,643.74262023857,-1.3370918905824365,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,0,True,3,124,0.059558117195004805,0.604661735507736,559.1934710868987,0.2018878664529709,633.447644514826,-1.3374848460891342,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,100,True,3,124,0.059558117195004805,0.604661735507736,559.1934710868987,0.2018878664529709,633.447644514826,-1.3374848460891342,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,200,True,3,124,0.059558117195004805,0.604661735507736,559.1934710868987,0.2018878664529709,633.447644514826,-1.3374848460891342,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,100,False,3,274,0.13160422670509125,0.5768870529384669,364.26265519590044,0.22785231150367177,653.8511631191242,-1.3395564150105475,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,200,False,3,274,0.13160422670509125,0.5768870529384669,364.26265519590044,0.22785231150367177,653.8511631191242,-1.3395564150105475,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,0,False,3,115,0.05523535062439962,0.5658191163273305,749.5346982948154,0.2209831291788807,612.6816116369303,-1.3436338493821873,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,100,False,3,115,0.05523535062439962,0.5658191163273305,749.5346982948154,0.2209831291788807,612.6816116369303,-1.3436338493821873,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",0,200,False,3,115,0.05523535062439962,0.5658191163273305,749.5346982948154,0.2209831291788807,612.6816116369303,-1.3436338493821873,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,0,False,3,115,0.05523535062439962,0.5652427407222964,750.6968615010512,0.2207640779774685,612.7127758906149,-1.3440828773526148,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,100,False,3,115,0.05523535062439962,0.5652427407222964,750.6968615010512,0.2207640779774685,612.7127758906149,-1.3440828773526148,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",0,200,False,3,115,0.05523535062439962,0.5652427407222964,750.6968615010512,0.2207640779774685,612.7127758906149,-1.3440828773526148,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,50,True,3,112,0.053794428434197884,0.5885853359271456,590.6394297199599,0.191139635572281,625.9351807568457,-1.3488264840629358,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,0,True,3,124,0.059558117195004805,0.5790208742502047,570.7356768962301,0.19520950011787752,629.2414490928678,-1.3534376116667115,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,100,True,3,124,0.059558117195004805,0.5790208742502047,570.7356768962301,0.19520950011787752,629.2414490928678,-1.3534376116667115,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,200,True,3,124,0.059558117195004805,0.5790208742502047,570.7356768962301,0.19520950011787752,629.2414490928678,-1.3534376116667115,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,50,True,3,63,0.03025936599423631,0.5349293032857266,867.9247219463319,0.180313703669822,581.7234220873727,-1.3679516095620268,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,100,True,3,199,0.09558117195004803,0.5492211491691434,386.79396756929344,0.1950319181733411,649.3465276456485,-1.3742364078185445,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,200,True,3,199,0.09558117195004803,0.5492211491691434,386.79396756929344,0.1950319181733411,649.3465276456485,-1.3742364078185445,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,50,True,3,112,0.053794428434197884,0.5456806815638516,598.6186792342808,0.17602848452712103,629.5824330957605,-1.382437363268434,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,100,True,3,199,0.09558117195004803,0.5372576946987008,389.05214515084685,0.19015972456317312,650.5154484408921,-1.3839478183424991,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,200,True,3,199,0.09558117195004803,0.5372576946987008,389.05214515084685,0.19015972456317312,650.5154484408921,-1.3839478183424991,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,50,False,3,217,0.1042267050912584,0.5066583974509454,464.8340829397972,0.20033886632716244,633.5153946918691,-1.3880066064828032,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,200,True,3,236,0.11335254562920269,0.5055282192856814,337.1636226782609,0.18551905628325588,633.0986086045457,-1.3925790762482737,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,200,True,3,235,0.11287223823246878,0.5059360027547418,337.79200170981426,0.18484621451001423,634.4631914993273,-1.3933818958028716,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,50,True,3,62,0.029779058597502402,0.4813418445271771,890.6706720657801,0.16168139187437364,582.9155194297313,-1.4082491196858622,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,0,True,3,99,0.04755043227665706,0.4650824456261083,678.8196860650596,0.15756340358620416,625.3779830537773,-1.4373289114179633,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,100,True,3,99,0.04755043227665706,0.4650824456261083,678.8196860650596,0.15756340358620416,625.3779830537773,-1.4373289114179633,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,200,True,3,99,0.04755043227665706,0.4650824456261083,678.8196860650596,0.15756340358620416,625.3779830537773,-1.4373289114179633,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,0,True,3,98,0.04707012487992315,0.4452378574806996,688.3211244449977,0.14996869123167664,627.8070416157565,-1.4535841400073557,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-200,100,True,3,98,0.04707012487992315,0.4452378574806996,688.3211244449977,0.14996869123167664,627.8070416157565,-1.4535841400073557,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-100,200,True,3,98,0.04707012487992315,0.4452378574806996,688.3211244449977,0.14996869123167664,627.8070416157565,-1.4535841400073557,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,100,True,7,110,0.052833813640730067,0.5082560234281887,473.5454309943882,0.13499547301814463,697.2332127851035,-1.4553228755567873,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-300,200,True,7,110,0.052833813640730067,0.5082560234281887,473.5454309943882,0.13499547301814463,697.2332127851035,-1.4553228755567873,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,50,True,3,154,0.07396733909702209,0.4390439838620592,526.3131660042619,0.1498852555003893,638.7713987141059,-1.4574365741768098,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-400,100,True,7,109,0.05235350624399616,0.5013888749201403,476.982135051539,0.1324190300423246,700.3727272949757,-1.4621395605862273,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=3,hold=7,rate=0.001",-300,200,True,7,109,0.05235350624399616,0.5013888749201403,476.982135051539,0.1324190300423246,700.3727272949757,-1.4621395605862273,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-400,50,True,3,153,0.07348703170028818,0.3963356164047836,521.5305184458358,0.13984754046816128,623.2431845033448,-1.4794086350380327,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-200,0,True,3,73,0.03506243996157541,0.2683270047964957,883.3426230432876,0.10020144795528334,595.2008129890106,-1.5657359715987322,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
Lookback,"tol=2.5,hold=7,rate=0.001",-100,100,True,3,73,0.03506243996157541,0.2683270047964957,883.3426230432876,0.10020144795528334,595.2008129890106,-1.5657359715987322,8.262248351565525,17.331919848502412,9.614995363371046,6.289442658740037
