com.samsung.shealth.activity.day_summary,6060029,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,50820000,2016-05-14 04:00:02.125,1607.1704,39779,1992,1187572,1463184000000,OBFuvbOf82,1227351,31,com.sec.android.app.shealth,2016-06-08 17:45:54.570,180000,53277a7e-6d7e-424c-a326-2ecd222916dd,53277a7e-6d7e-424c-a326-2ecd222916dd.extra_data.json,92.56
0,60,43200000,2015-04-29 04:00:05.202,3931.903,139154,4655,2610059,1430265600000,ScgltublDV,2749213,75,com.sec.android.app.shealth,2015-04-30 04:00:09.163,1020000,4dc1dd18-01f8-44c0-9f2a-d8810c67f041,4dc1dd18-01f8-44c0-9f2a-d8810c67f041.extra_data.json,231.1853
0,60,54420000,2016-01-20 05:00:02.287,57.800003,3600,66,38019,1453248000000,OBFuvbOf82,41619,0,com.sec.android.app.shealth,2016-01-21 03:15:00.558,18274,4e56b8a1-822d-4158-9aa3-4d48f393c806,4e56b8a1-822d-4158-9aa3-4d48f393c806.extra_data.json,3.3600001
0,60,35340000,2016-05-16 04:00:01.132,7071.398,1077446,8028,3403639,1463356800000,OBFuvbOf82,4481085,121,com.sec.android.app.shealth,2016-06-08 17:45:54.992,2580000,5ff47ea2-10c2-40f3-9bef-4dee87f16114,5ff47ea2-10c2-40f3-9bef-4dee87f16114.extra_data.json,478.57986
0,60,44700000,2016-07-11 04:11:16.806,7999.19,81602,10257,6346535,1468195200000,OBFuvbOf82,6428137,176,com.sec.android.app.shealth,2016-07-12 03:13:09.304,240000,170e60f4-33b3-4324-9361-5ededa022018,170e60f4-33b3-4324-9361-5ededa022018.extra_data.json,468.21997
0,60,33540000,2016-07-28 04:01:01.393,6763.978,83378,8469,5211752,1469664000000,OBFuvbOf82,5295130,145,com.sec.android.app.shealth,2016-07-29 01:19:13.383,360000,ad2a7a55-bb8d-458f-a798-f705c640e22f,ad2a7a55-bb8d-458f-a798-f705c640e22f.extra_data.json,382.61005
0,60,24540000,2016-07-29 04:00:41.293,10024.25,196088,12903,7502998,1469750400000,OBFuvbOf82,7699086,213,com.sec.android.app.shealth,2016-07-30 19:59:00.798,1650117,b8d0ec36-11c8-441d-a780-ffc68c611a76,b8d0ec36-11c8-441d-a780-ffc68c611a76.extra_data.json,588.03375
0,60,20520000,2015-09-25 21:00:14.548,8578.649,131832,10592,6652786,1443225600000,TiXFQW5DKB,6784618,186,com.sec.android.app.shealth,2015-10-07 22:25:38.958,300000,be341b4b-4958-4d53-980f-2b7df5d31fc0,be341b4b-4958-4d53-980f-2b7df5d31fc0.extra_data.json,484.90906
0,60,36420000,2015-09-29 21:00:02.686,5224.46,70123,6498,4174484,1443571200000,TiXFQW5DKB,4244607,116,com.sec.android.app.shealth,2015-10-02 12:00:19.683,60000,c6d28ab8-4460-4dde-9653-50c9af382e9b,c6d28ab8-4460-4dde-9653-50c9af382e9b.extra_data.json,297.9471
0,60,31920000,2015-12-14 05:00:15.984,5185.6587,142398,6364,3897602,1450051200000,OBFuvbOf82,4040000,110,com.sec.android.app.shealth,2015-12-15 15:38:00.154,180000,b64b290d-e600-4202-a10d-4132b63ae74d,b64b290d-e600-4202-a10d-4132b63ae74d.extra_data.json,300.79004
0,60,54720000,2016-03-06 05:00:02.971,3082.5132,35527,5207,3327952,1457222400000,OBFuvbOf82,3363479,91,com.sec.android.app.shealth,2016-03-15 15:04:34.303,2442000,85895c24-aed8-470c-8248-fd2fd3d97f03,85895c24-aed8-470c-8248-fd2fd3d97f03.extra_data.json,169.17957
0,60,39660000,2015-07-04 04:00:02.764,2319.362,36356,2921,1734400,1435968000000,ScgltublDV,1770756,46,com.sec.android.app.shealth,2015-07-11 00:42:45.944,420000,4a845c9f-6bf6-4c73-9fcb-1d48c9207e20,4a845c9f-6bf6-4c73-9fcb-1d48c9207e20.extra_data.json,136.36539
0,60,33420000,2015-11-12 05:00:01.824,1680.9102,36751,2093,1326282,1447286400000,TiXFQW5DKB,1363033,36,com.sec.android.app.shealth,2015-11-13 02:54:13.953,60000,8f509b53-422b-462e-9de3-b5d59f146935,8f509b53-422b-462e-9de3-b5d59f146935.extra_data.json,98.409996
0,60,42660000,2016-03-31 04:00:10.087,2637.9402,20987,3295,1957010,1459382400000,OBFuvbOf82,1977997,53,com.sec.android.app.shealth,2016-04-01 13:32:44.953,360000,6dbf1c81-02b0-4d54-8812-3fa2d5f11480,6dbf1c81-02b0-4d54-8812-3fa2d5f11480.extra_data.json,136.2
0,60,37020000,2015-09-21 21:00:12.015,6182.107,98277,7645,4769850,1442880000000,TiXFQW5DKB,4868127,133,com.sec.android.app.shealth,2015-10-07 22:25:32.874,300000,d13d1655-6a35-46e0-9a44-44133fdb06ae,d13d1655-6a35-46e0-9a44-44133fdb06ae.extra_data.json,348.20703
0,60,37620000,2016-08-23 04:26:05.465,1894.6602,8800,2483,1641487,1471824000000,J9OOjwOhpg,1650287,45,com.sec.android.app.shealth,2016-08-23 16:19:24.434,60000,44aa2895-f855-4673-a2bd-1906612bc2a5,44aa2895-f855-4673-a2bd-1906612bc2a5.extra_data.json,114.13998
0,60,46560000,2016-05-04 04:02:47.698,6316.44,61396,7912,4862623,1462320000000,OBFuvbOf82,4924019,136,com.sec.android.app.shealth,2016-05-05 17:34:07.669,420000,5bf142f6-f86b-43a8-8fe7-7d69d0982a2e,5bf142f6-f86b-43a8-8fe7-7d69d0982a2e.extra_data.json,347.9999
0,60,34440000,2016-06-14 04:00:29.525,8398.86,113902,11141,6716830,1465862400000,OBFuvbOf82,6830732,186,com.sec.android.app.shealth,2016-06-15 17:05:47.014,1511838,4b2b7522-1e17-46d8-b371-5db2c44a6af1,4b2b7522-1e17-46d8-b371-5db2c44a6af1.extra_data.json,479.31427
0,60,22620000,2015-05-14 04:00:03.938,4852.7446,102888,5941,3519566,1431561600000,ScgltublDV,3622454,98,com.sec.android.app.shealth,2015-05-15 04:00:17.270,480000,04a0e9d4-ef1f-4050-aa44-45a35933f1a5,04a0e9d4-ef1f-4050-aa44-45a35933f1a5.extra_data.json,287.5679
0,60,47580000,2015-05-27 04:00:00.974,912.9581,38400,1090,656995,1432684800000,ScgltublDV,695395,16,com.sec.android.app.shealth,2015-05-28 04:00:12.800,48287,2163dce9-fb56-46c9-a887-58d8778f5f48,2163dce9-fb56-46c9-a887-58d8778f5f48.extra_data.json,60.38021
0,60,-1,2016-06-09 04:15:00.332,0.0,0,0,0,1465430400000,OBFuvbOf82,0,0,com.sec.android.app.shealth,2016-06-09 04:15:00.332,0,4181343d-05d7-40ed-8606-6b6fdee8e7c4,4181343d-05d7-40ed-8606-6b6fdee8e7c4.extra_data.json,0.0
0,60,31980000,2016-06-16 04:03:10.036,5522.46,103296,6797,4103402,1466035200000,OBFuvbOf82,4206698,115,com.sec.android.app.shealth,2016-06-17 17:12:17.540,300000,fb55ac88-c8d2-4656-8861-7ec634a79367,fb55ac88-c8d2-4656-8861-7ec634a79367.extra_data.json,307.37006
0,60,30960000,2016-07-21 04:00:15.660,17043.78,242876,20747,12565061,1469059200000,OBFuvbOf82,12807937,355,com.sec.android.app.shealth,2016-07-22 15:37:15.309,2036791,ca7421f1-51a2-45cc-86de-ae6c8b8b6e10,ca7421f1-51a2-45cc-86de-ae6c8b8b6e10.extra_data.json,945.1454
0,60,50940000,2016-04-09 04:00:43.167,2306.9397,9200,2923,1909561,1460160000000,OBFuvbOf82,1918761,51,com.sec.android.app.shealth,2016-04-10 19:21:24.083,60000,a65bdcc8-6437-405c-a76e-b2394b47e60d,a65bdcc8-6437-405c-a76e-b2394b47e60d.extra_data.json,126.98003
0,60,27420000,2015-06-19 04:00:03.675,10491.856,117397,12862,7980996,1434672000000,ScgltublDV,8098393,223,com.sec.android.app.shealth,2015-07-11 00:42:40.152,420000,7a57f428-286e-49c2-a826-6eb28ccd8799,7a57f428-286e-49c2-a826-6eb28ccd8799.extra_data.json,627.3711
0,60,42600000,2015-06-09 04:00:00.569,7193.934,23600,8390,5512635,1433808000000,ScgltublDV,5536235,151,com.sec.android.app.shealth,2015-06-10 04:00:18.987,120000,86f78742-f940-492f-b7ec-0d501bb7e732,86f78742-f940-492f-b7ec-0d501bb7e732.extra_data.json,461.808
0,60,46320000,2016-05-12 04:00:01.111,2269.98,108494,2824,1474115,1463011200000,OBFuvbOf82,1582609,41,com.sec.android.app.shealth,2016-06-08 17:45:54.120,600000,a71bafe1-7871-43dd-aceb-6bdb505abbd1,a71bafe1-7871-43dd-aceb-6bdb505abbd1.extra_data.json,140.85
0,60,40800000,2015-08-21 04:01:37.552,4252.9067,54409,5267,3194322,1440115200000,TiXFQW5DKB,3248731,88,com.sec.android.app.shealth,2015-08-22 04:00:10.260,420000,67b72b33-ce0e-405d-ab5b-14b819883f2a,67b72b33-ce0e-405d-ab5b-14b819883f2a.extra_data.json,246.1578
0,60,35940000,2015-11-15 05:00:02.032,103.020004,0,134,89378,1447545600000,TiXFQW5DKB,89378,1,com.sec.android.app.shealth,2015-11-16 04:21:43.622,17342,c90acc1b-d88c-42ce-8b5f-a08d63a7fe70,c90acc1b-d88c-42ce-8b5f-a08d63a7fe70.extra_data.json,5.8999996
0,60,41940000,2016-07-31 04:00:25.482,4389.456,66932,5582,3421183,1469923200000,OBFuvbOf82,3488115,96,com.sec.android.app.shealth,2016-07-31 23:29:36.196,829491,f5f36582-19b8-403c-a9a6-d1fb12f299f7,f5f36582-19b8-403c-a9a6-d1fb12f299f7.extra_data.json,246.95981
0,60,35400000,2016-03-03 05:00:02.819,2257.24,30758,2951,1819659,1456963200000,OBFuvbOf82,1850417,50,com.sec.android.app.shealth,2016-03-04 18:35:25.237,420000,bf359cf8-508d-450d-994d-607d1375850c,bf359cf8-508d-450d-994d-607d1375850c.extra_data.json,135.70001
0,60,35820000,2016-06-28 04:00:21.432,12641.487,384060,15888,9362218,1467072000000,OBFuvbOf82,9746278,270,com.sec.android.app.shealth,2016-06-29 03:55:31.799,3246550,0b7054b4-b47e-4eab-b9c5-b5dde971a57c,0b7054b4-b47e-4eab-b9c5-b5dde971a57c.extra_data.json,735.1136
0,60,42000000,2015-09-14 21:00:01.260,7508.151,69991,9512,6116021,1442275200000,TiXFQW5DKB,6186012,170,com.sec.android.app.shealth,2015-09-15 21:00:10.604,300000,5789ca1f-564e-4e91-87f5-2196ae58a059,5789ca1f-564e-4e91-87f5-2196ae58a059.extra_data.json,377.8238
0,60,37260000,2015-06-07 04:00:05.533,9941.215,256858,11823,6844757,1433635200000,ScgltublDV,7101615,196,com.sec.android.app.shealth,2015-06-08 04:00:22.088,1560000,1486344f-db0e-4f17-800c-adb6f445adcc,1486344f-db0e-4f17-800c-adb6f445adcc.extra_data.json,596.8178
0,60,51360000,2016-07-03 04:00:08.261,1023.95,9200,1296,842361,1467504000000,OBFuvbOf82,851561,23,com.sec.android.app.shealth,2016-07-04 04:30:51.255,60000,1b6faf3d-a7c0-4ba9-8324-7b98d8f4240f,1b6faf3d-a7c0-4ba9-8324-7b98d8f4240f.extra_data.json,58.770004
0,60,48600000,2016-02-08 05:00:04.010,197.95001,14800,244,138069,1454889600000,OBFuvbOf82,152869,3,com.sec.android.app.shealth,2016-02-09 01:15:00.616,35213,23ab9f94-9f6b-435b-9b97-dc9b3c9845f4,23ab9f94-9f6b-435b-9b97-dc9b3c9845f4.extra_data.json,11.749999
0,60,38760000,2015-09-10 21:00:07.837,12400.154,164660,15338,9586731,1441929600000,TiXFQW5DKB,9751391,268,com.sec.android.app.shealth,2015-10-07 22:25:26.944,720000,d462b752-a1fd-4ba7-a58d-fff0d2449226,d462b752-a1fd-4ba7-a58d-fff0d2449226.extra_data.json,679.78394
0,60,39240000,2015-08-04 04:00:02.720,9423.995,115548,11553,7207623,1438646400000,ScgltublDV,7323171,201,com.sec.android.app.shealth,2015-08-05 04:00:39.256,600000,dae2dc2a-78f6-470b-9600-dc4991c398c8,dae2dc2a-78f6-470b-9600-dc4991c398c8.extra_data.json,535.80536
0,60,51600000,2015-10-24 04:00:01.475,3412.5242,167535,3967,2355081,1445644800000,TiXFQW5DKB,2522616,68,com.sec.android.app.shealth,2015-10-25 07:13:50.007,60000,cea8d852-be90-458e-a518-5a7ab9e27535,cea8d852-be90-458e-a518-5a7ab9e27535.extra_data.json,208.39624
0,60,33600000,2015-06-10 04:00:03.884,17046.98,2501957,18859,8534561,1433894400000,ScgltublDV,11036518,305,com.sec.android.app.shealth,2015-06-11 04:00:23.139,2400000,c0238380-0c36-4ffc-bf3d-5a0ac2061081,c0238380-0c36-4ffc-bf3d-5a0ac2061081.extra_data.json,1127.825
0,60,30780000,2015-06-16 04:00:04.947,10016.594,93767,12253,7840888,1434412800000,ScgltublDV,7934655,218,com.sec.android.app.shealth,2015-06-17 04:00:26.132,300000,c9c4706c-2d12-4883-b092-cc1a715ac1dc,c9c4706c-2d12-4883-b092-cc1a715ac1dc.extra_data.json,594.67017
0,60,45600000,2015-08-23 04:00:00.868,1807.8492,33397,2329,1408985,1440288000000,TiXFQW5DKB,1442382,38,com.sec.android.app.shealth,2015-08-24 04:02:23.667,360000,9189bc1c-7584-4275-99d6-74a7f857d549,9189bc1c-7584-4275-99d6-74a7f857d549.extra_data.json,105.29581
0,60,44460000,2016-04-10 04:00:15.489,5309.1685,46524,6553,3962309,1460246400000,OBFuvbOf82,4008833,110,com.sec.android.app.shealth,2016-04-11 17:10:47.144,480000,781a99ae-aec2-45ca-aea8-58600fbc8dff,781a99ae-aec2-45ca-aea8-58600fbc8dff.extra_data.json,273.8701
0,60,41280000,2016-07-13 04:06:50.179,3996.4102,23200,5023,3193146,1468368000000,OBFuvbOf82,3216346,88,com.sec.android.app.shealth,2016-07-15 17:26:12.605,360000,50b102da-6761-4b1e-8ffe-9cb07e84e21b,50b102da-6761-4b1e-8ffe-9cb07e84e21b.extra_data.json,223.61
0,60,29820000,2015-06-11 04:00:05.909,14915.718,191671,18264,11694386,1433980800000,ScgltublDV,11886057,328,com.sec.android.app.shealth,2015-06-12 04:00:24.395,360000,31784b7b-50ba-4e04-8f4f-f7556923b429,31784b7b-50ba-4e04-8f4f-f7556923b429.extra_data.json,850.1913
0,60,24120000,2015-07-28 04:00:03.690,8879.28,172178,10603,6679930,1438041600000,ScgltublDV,6852108,188,com.sec.android.app.shealth,2015-07-29 04:03:25.662,180000,5538461e-c5e0-4ad7-a826-613262e753bc,5538461e-c5e0-4ad7-a826-613262e753bc.extra_data.json,510.01376
0,60,28380000,2015-11-06 05:00:03.065,2617.5505,79379,3267,1932024,1446768000000,TiXFQW5DKB,2011403,55,com.sec.android.app.shealth,2015-11-07 02:42:03.149,420000,25a4d491-7db7-4659-aebe-34ff940aeb19,25a4d491-7db7-4659-aebe-34ff940aeb19.extra_data.json,153.24002
0,60,33000000,2016-06-21 04:01:11.883,5298.47,84084,6694,4173421,1466467200000,OBFuvbOf82,4257505,116,com.sec.android.app.shealth,2016-06-22 06:35:15.585,420000,e0508309-64a5-4e3c-ad84-cbccba18fd90,e0508309-64a5-4e3c-ad84-cbccba18fd90.extra_data.json,300.95
0,60,29400000,2015-07-31 04:03:24.377,4858.153,80187,5773,3632998,1438300800000,ScgltublDV,3713185,101,com.sec.android.app.shealth,2015-08-01 04:01:34.554,180000,51514c3d-a286-491c-9384-21d8cbc83af9,51514c3d-a286-491c-9384-21d8cbc83af9.extra_data.json,276.82962
0,60,38760000,2015-10-26 04:02:36.073,4744.2812,38472,5960,3831722,1445817600000,TiXFQW5DKB,3870194,105,com.sec.android.app.shealth,2015-10-26 22:58:56.299,180000,f9a9765f-68f3-4950-8e2e-f89279738281,f9a9765f-68f3-4950-8e2e-f89279738281.extra_data.json,260.0529
0,60,39540000,2015-11-25 05:00:51.841,8502.881,48412,10863,6894248,1448409600000,OBFuvbOf82,6942660,190,com.sec.android.app.shealth,2015-11-26 03:48:44.206,300000,b3d5131c-0f34-49a8-98ee-aed7c0716c04,b3d5131c-0f34-49a8-98ee-aed7c0716c04.extra_data.json,468.29007
0,60,50700000,2015-07-20 04:00:03.661,35.77,0,47,31349,1437350400000,ScgltublDV,31349,0,com.sec.android.app.shealth,2015-07-21 02:15:01.432,16008,8fcffea4-7c65-4ed1-83a5-40b7ed155190,8fcffea4-7c65-4ed1-83a5-40b7ed155190.extra_data.json,1.9700003
0,60,28140000,2016-02-03 05:00:02.492,4329.6807,37461,5567,3569637,1454457600000,OBFuvbOf82,3607098,98,com.sec.android.app.shealth,2016-02-04 18:26:49.919,180000,99adbccc-5f70-4f8a-9f21-cc1fa156140f,99adbccc-5f70-4f8a-9f21-cc1fa156140f.extra_data.json,235.98007
0,60,43860000,2016-04-05 04:00:13.562,7451.9697,243776,9068,5452419,1459814400000,OBFuvbOf82,5696195,156,com.sec.android.app.shealth,2016-04-06 20:09:41.090,360000,3cfdbb14-67ad-4eb2-935e-6bd5017e2ace,3cfdbb14-67ad-4eb2-935e-6bd5017e2ace.extra_data.json,405.98987
0,60,44700000,2015-05-04 04:00:02.383,10568.621,6853649,6323,3726630,1430697600000,ScgltublDV,10580279,293,com.sec.android.app.shealth,2015-05-05 04:00:12.044,6771000,203bc90e-6aa5-4568-b918-aaa9b412aa93,203bc90e-6aa5-4568-b918-aaa9b412aa93.extra_data.json,737.1629
0,60,36840000,2016-02-12 05:00:03.710,3076.817,52327,5378,3274410,1455235200000,OBFuvbOf82,3326737,90,com.sec.android.app.shealth,2016-02-12 21:12:21.705,1477095,1fd38a31-4757-4d8d-aa5b-de62862318a4,1fd38a31-4757-4d8d-aa5b-de62862318a4.extra_data.json,173.10397
0,60,39240000,2016-02-02 05:00:03.026,6909.3315,102846,8614,5430359,1454371200000,OBFuvbOf82,5533205,151,com.sec.android.app.shealth,2016-02-03 06:12:35.221,360000,e0cda160-eede-46aa-9c03-80ff1ebacca3,e0cda160-eede-46aa-9c03-80ff1ebacca3.extra_data.json,369.26007
0,60,32940000,2015-11-10 05:00:02.080,7983.231,153095,9994,6240520,1447113600000,TiXFQW5DKB,6393615,176,com.sec.android.app.shealth,2015-11-11 03:14:23.568,420000,50cd5add-dade-4e0c-b42d-e553621ce9a1,50cd5add-dade-4e0c-b42d-e553621ce9a1.extra_data.json,452.69995
0,60,38100000,2015-12-02 05:02:47.360,2955.3906,42793,3708,2388815,1449014400000,OBFuvbOf82,2431608,65,com.sec.android.app.shealth,2015-12-03 08:40:10.829,120000,7df17389-538b-4a75-9cf9-baaff9202f6c,7df17389-538b-4a75-9cf9-baaff9202f6c.extra_data.json,164.75
0,60,32160000,2016-03-01 05:00:02.182,5676.8994,90901,7231,4467604,1456790400000,OBFuvbOf82,4558505,125,com.sec.android.app.shealth,2016-03-02 18:35:59.556,300000,cd7fd06f-6798-46cf-b1e7-a4dcde75cc2f,cd7fd06f-6798-46cf-b1e7-a4dcde75cc2f.extra_data.json,320.36
0,60,62580000,2016-03-05 05:00:02.778,6351.959,1248547,7802,2984782,1457136000000,OBFuvbOf82,4233329,115,com.sec.android.app.shealth,2016-03-15 15:04:34.051,1468167,dd5a7531-6f03-4ba2-93e7-75785a47b159,dd5a7531-6f03-4ba2-93e7-75785a47b159.extra_data.json,427.96634
4129291,60,34680000,2016-07-19 04:00:00.798,12025.638,177654,14005,6675840,1468886400000,OBFuvbOf82,10982785,303,com.sec.android.app.shealth,2016-07-20 03:22:58.772,1883000,aad35c2b-92c8-4ecf-8911-de5f1d02cc2a,aad35c2b-92c8-4ecf-8911-de5f1d02cc2a.extra_data.json,978.15216
0,60,46140000,2016-05-26 04:00:37.331,9648.473,108615,12918,7426351,1464220800000,OBFuvbOf82,7534966,206,com.sec.android.app.shealth,2016-06-08 17:45:58.582,1471537,2b10a923-6225-485f-8ef7-0abfa220c2fa,2b10a923-6225-485f-8ef7-0abfa220c2fa.extra_data.json,533.7545
0,60,47880000,2016-05-27 04:00:05.409,8848.136,75690,12870,7282598,1464307200000,OBFuvbOf82,7358288,203,com.sec.android.app.shealth,2016-06-08 17:45:58.856,2870622,ad795dca-c210-4628-9f8d-381f16240a9b,ad795dca-c210-4628-9f8d-381f16240a9b.extra_data.json,498.68158
0,60,68880000,2016-06-08 04:00:59.368,499.11002,33600,604,346840,1465344000000,OBFuvbOf82,380440,8,com.sec.android.app.shealth,2016-06-09 17:45:26.021,50554,031278d5-ee66-49d5-ad04-3886afe4c814,031278d5-ee66-49d5-ad04-3886afe4c814.extra_data.json,35.11
0,60,38220000,2016-03-11 05:00:44.216,5577.3237,1663576,7217,1913396,1457654400000,OBFuvbOf82,3576972,96,com.sec.android.app.shealth,2016-03-15 15:04:35.688,857190,fd4c632c-0d48-4de4-b6d7-776fe75dfd7d,fd4c632c-0d48-4de4-b6d7-776fe75dfd7d.extra_data.json,397.8154
0,60,25620000,2015-08-08 04:02:09.132,5489.7266,115855,6610,4132216,1438992000000,ScgltublDV,4248071,115,com.sec.android.app.shealth,2015-08-09 04:00:49.807,120000,72b9866b-5b60-4e12-96d0-05c4ebaa9a20,72b9866b-5b60-4e12-96d0-05c4ebaa9a20.extra_data.json,317.58716
0,60,45480000,2015-10-10 04:00:28.756,2320.2603,44142,2833,1777401,1444435200000,TiXFQW5DKB,1821543,48,com.sec.android.app.shealth,2015-10-11 01:52:10.001,120000,c52722cd-7710-4f77-89af-4125e87700e6,c52722cd-7710-4f77-89af-4125e87700e6.extra_data.json,129.36
0,60,30000000,2015-05-06 04:00:04.462,5254.925,2352258,5958,1341786,1430870400000,ScgltublDV,3694044,101,com.sec.android.app.shealth,2015-05-07 04:00:04.913,3048535,8758d0ef-f0bb-4da4-a146-42c79570907d,8758d0ef-f0bb-4da4-a146-42c79570907d.extra_data.json,389.7998
0,60,51840000,2016-05-06 04:00:02.349,4736.0483,31832,5865,3689343,1462492800000,OBFuvbOf82,3721175,101,com.sec.android.app.shealth,2016-05-07 21:55:38.504,300000,29c44c2e-730d-46fc-93ce-5e3a192bfcc9,29c44c2e-730d-46fc-93ce-5e3a192bfcc9.extra_data.json,257.72998
0,60,41760000,2015-07-08 04:00:05.009,7767.765,37551,9474,6078117,1436313600000,ScgltublDV,6115668,168,com.sec.android.app.shealth,2015-07-09 04:00:27.377,120000,a9ad15bb-8a2c-451a-8e3e-5162f4bd72e2,a9ad15bb-8a2c-451a-8e3e-5162f4bd72e2.extra_data.json,432.19485
0,60,56640000,2016-08-28 04:00:00.657,146.16998,0,184,122728,1472342400000,J9OOjwOhpg,122728,3,com.sec.android.app.shealth,2016-08-29 03:27:27.607,22011,a105a37b-be4b-4d3a-9e87-bdd3b3aedfd8,a105a37b-be4b-4d3a-9e87-bdd3b3aedfd8.extra_data.json,8.080001
0,60,47580000,2016-04-17 04:02:21.078,5703.2197,119714,7082,4112594,1460851200000,OBFuvbOf82,4232308,115,com.sec.android.app.shealth,2016-04-18 02:14:34.617,420000,d7842f2c-279d-4b66-aee7-a469518e4e14,d7842f2c-279d-4b66-aee7-a469518e4e14.extra_data.json,323.12994
0,60,49560000,2016-02-27 05:00:02.754,10710.153,821400,13428,7046503,1456531200000,OBFuvbOf82,7867903,216,com.sec.android.app.shealth,2016-03-15 15:04:32.101,864059,326c65d6-0151-462c-96f7-44ed4d8585fb,326c65d6-0151-462c-96f7-44ed4d8585fb.extra_data.json,642.89056
0,60,25260000,2015-06-18 04:00:03.545,5631.307,82584,6834,4248642,1434585600000,ScgltublDV,4331226,118,com.sec.android.app.shealth,2015-06-19 04:00:24.030,360000,c84b8a8d-7fab-43fc-a14e-80e90527e9f9,c84b8a8d-7fab-43fc-a14e-80e90527e9f9.extra_data.json,334.39206
0,60,44640000,2015-05-30 04:00:04.750,2894.9363,63755,3391,2145663,1432944000000,ScgltublDV,2209418,60,com.sec.android.app.shealth,2015-05-31 04:00:21.719,60000,3ebce06f-017d-4985-9d1a-7c30ba5c9936,3ebce06f-017d-4985-9d1a-7c30ba5c9936.extra_data.json,177.922
0,60,42360000,2016-08-04 04:01:17.209,3747.0793,49832,6642,3815881,1470268800000,OBFuvbOf82,3865713,105,com.sec.android.app.shealth,2016-08-05 03:38:33.309,3326000,6c9a9605-ff6d-4e78-ad9e-da649a086da8,6c9a9605-ff6d-4e78-ad9e-da649a086da8.extra_data.json,207.7568
0,60,26160000,2016-01-16 05:00:01.189,2560.76,12400,3242,2117635,1452902400000,OBFuvbOf82,2130035,58,com.sec.android.app.shealth,2016-01-17 20:16:44.377,60000,6a7e9085-d3ab-43c5-a5c9-6f209f0cd026,6a7e9085-d3ab-43c5-a5c9-6f209f0cd026.extra_data.json,140.93999
0,60,25860000,2016-06-10 04:00:54.515,3013.4104,52800,3755,2346993,1465516800000,OBFuvbOf82,2399793,65,com.sec.android.app.shealth,2016-06-11 22:32:45.887,240000,d9595fdd-7931-44e4-b097-3c4cb5fcf64c,d9595fdd-7931-44e4-b097-3c4cb5fcf64c.extra_data.json,176.03001
0,60,48960000,2016-02-24 05:00:03.022,1261.7599,21600,1580,1013143,1456272000000,OBFuvbOf82,1034743,26,com.sec.android.app.shealth,2016-02-25 20:43:19.557,120000,7cf79068-d061-4a15-95bf-f96515166536,7cf79068-d061-4a15-95bf-f96515166536.extra_data.json,72.19001
0,60,55980000,2016-06-05 04:07:15.445,4997.2095,71398,7800,3463615,1465084800000,OBFuvbOf82,3535013,96,com.sec.android.app.shealth,2016-06-08 17:46:01.117,3280000,c7440f5f-c87a-4b23-924d-e0dbf8fb6329,c7440f5f-c87a-4b23-924d-e0dbf8fb6329.extra_data.json,271.90982
0,60,38640000,2015-09-26 21:00:02.741,2531.1465,29600,3171,2063668,1443312000000,TiXFQW5DKB,2093268,56,com.sec.android.app.shealth,2015-10-07 22:25:39.539,60000,ee9d4dc9-551f-49c8-8191-f80882efaa14,ee9d4dc9-551f-49c8-8191-f80882efaa14.extra_data.json,144.27943
0,60,51180000,2015-10-19 04:00:03.329,187.76001,400,239,158746,1445212800000,TiXFQW5DKB,159146,3,com.sec.android.app.shealth,2015-10-20 01:55:00.482,20677,c047e1d7-24f9-4548-b647-4931f6d94f9e,c047e1d7-24f9-4548-b647-4931f6d94f9e.extra_data.json,10.92
0,60,35880000,2015-08-20 04:01:39.186,7783.292,137291,9722,5947398,1440028800000,ScgltublDV,6084689,168,com.sec.android.app.shealth,2015-08-21 04:01:37.127,1200000,9ffff546-143a-41b7-bd9c-e0aa8d6e1c81,9ffff546-143a-41b7-bd9c-e0aa8d6e1c81.extra_data.json,455.25845
0,60,31860000,2015-07-21 04:00:02.912,7432.9263,53188,9047,5774783,1437436800000,ScgltublDV,5827971,160,com.sec.android.app.shealth,2015-07-22 04:01:48.594,360000,de5a7539-c7ca-4b8f-9847-8c2a9bf858e9,de5a7539-c7ca-4b8f-9847-8c2a9bf858e9.extra_data.json,416.92535
0,60,50400000,2016-02-06 05:00:02.557,3449.2495,26246,4415,2626418,1454716800000,OBFuvbOf82,2652664,71,com.sec.android.app.shealth,2016-02-07 20:46:37.885,1742224,e73521c9-2646-4e02-b480-92c06b04d22b,e73521c9-2646-4e02-b480-92c06b04d22b.extra_data.json,185.77534
0,60,40980000,2016-01-11 05:00:01.140,247.68,800,324,214774,1452470400000,OBFuvbOf82,215574,5,com.sec.android.app.shealth,2016-01-12 01:57:19.892,37352,f8b06aa9-3932-4a1e-b210-170db0a541e2,f8b06aa9-3932-4a1e-b210-170db0a541e2.extra_data.json,14.400002
0,60,42720000,2016-06-27 04:00:02.709,8954.062,167361,10949,6014996,1466985600000,OBFuvbOf82,6182357,170,com.sec.android.app.shealth,2016-06-28 17:26:56.222,660000,8e7dd9c4-b9ba-47e5-9028-3c748aece0fa,8e7dd9c4-b9ba-47e5-9028-3c748aece0fa.extra_data.json,496.27008
