com.samsung.shealth.step_daily_trend,6060029,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2019-08-21 16:27:54.481,818.69,1090,0,1504310400000,2.5,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,0d23ae0f-a305-49ba-810d-720a085f69b7.binning_data.json,0d23ae0f-a305-49ba-810d-720a085f69b7,53.75,com.sec.android.app.shealth
2019-08-21 16:27:54.481,803.46,1051,0,1504396800000,2.3333333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,9f6bb432-8d06-4999-a4a1-705207e379ff.binning_data.json,9f6bb432-8d06-4999-a4a1-705207e379ff,53.55,com.sec.android.app.shealth
2019-08-21 16:27:54.481,445.03,570,0,1504483200000,1.8888888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,b5e7a908-c2c7-4434-8c6d-14c05f0a3312.binning_data.json,b5e7a908-c2c7-4434-8c6d-14c05f0a3312,30.08,com.sec.android.app.shealth
2019-08-21 16:27:54.481,4693.6,6027,0,1504569600000,2.6388888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,91d257c6-7af2-4b5f-a1b5-5b9e495352ec.binning_data.json,91d257c6-7af2-4b5f-a1b5-5b9e495352ec,305.48,com.sec.android.app.shealth
2019-08-21 16:27:54.481,3057.3699,4171,0,1504656000000,2.4444444,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,361a57ba-ad27-44fb-a7b2-2bfdd0d549a7.binning_data.json,361a57ba-ad27-44fb-a7b2-2bfdd0d549a7,220.43,com.sec.android.app.shealth
2019-08-21 16:27:54.481,1740.68,2418,0,1504742400000,3.0,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,44190143-34e4-45cd-a201-2a00bd71ba44.binning_data.json,44190143-34e4-45cd-a201-2a00bd71ba44,128.19,com.sec.android.app.shealth
2019-08-21 16:27:54.481,4548.86,6032,0,1504828800000,2.8888888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,46ad5d99-3dbd-4e12-9108-e46231b83926.binning_data.json,46ad5d99-3dbd-4e12-9108-e46231b83926,302.9,com.sec.android.app.shealth
2019-08-21 16:27:54.481,2780.81,3766,0,1504915200000,2.4722228,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.481,5ea687ca-d6be-47a4-b944-d3edd1e49c0a.binning_data.json,5ea687ca-d6be-47a4-b944-d3edd1e49c0a,196.57,com.sec.android.app.shealth
2019-08-21 16:27:54.482,1343.51,1801,0,1505001600000,2.3769925,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,4a6649dd-8f3c-4b74-b689-7015dcb1ebef.binning_data.json,4a6649dd-8f3c-4b74-b689-7015dcb1ebef,92.72001,com.sec.android.app.shealth
2019-08-21 16:27:54.482,1716.0,2211,0,1505088000000,2.3055556,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,2d99dbc2-2a82-4c05-832c-d9202e028dee.binning_data.json,2d99dbc2-2a82-4c05-832c-d9202e028dee,116.25,com.sec.android.app.shealth
2019-08-21 16:27:54.482,785.75,1061,0,1505174400000,2.3611112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,5697f67c-5026-4b73-811a-6ca16a16dee1.binning_data.json,5697f67c-5026-4b73-811a-6ca16a16dee1,54.04,com.sec.android.app.shealth
2019-08-21 16:27:54.482,1253.49,1560,0,1505260800000,2.3888884,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,9dda9011-adde-47b9-93a2-304ca521e94a.binning_data.json,9dda9011-adde-47b9-93a2-304ca521e94a,79.89,com.sec.android.app.shealth
2019-08-21 16:27:54.482,3382.01,4561,0,1505347200000,3.0,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,0bcff3a3-2ab4-443f-8951-47815c2448f2.binning_data.json,0bcff3a3-2ab4-443f-8951-47815c2448f2,230.4,com.sec.android.app.shealth
2019-08-21 16:27:54.482,5449.01,7349,0,1505433600000,2.3888884,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,f52429e7-cffe-4b03-8336-ae1ad835841a.binning_data.json,f52429e7-cffe-4b03-8336-ae1ad835841a,378.6,com.sec.android.app.shealth
2019-08-21 16:27:54.482,3953.48,5279,0,1505520000000,3.1560092,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,ccaac620-a318-4e6b-b140-1ef3b673dc6f.binning_data.json,ccaac620-a318-4e6b-b140-1ef3b673dc6f,267.84,com.sec.android.app.shealth
2019-08-21 16:27:54.482,3192.41,4274,0,1505606400000,3.2499368,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,3dff713f-3a14-42f0-a281-d0501e5955f7.binning_data.json,3dff713f-3a14-42f0-a281-d0501e5955f7,215.5,com.sec.android.app.shealth
2019-08-21 16:27:54.482,1353.76,1772,0,1505692800000,1.8611114,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,6f36694a-aead-4e87-bb3e-bd4bbc3b1047.binning_data.json,6f36694a-aead-4e87-bb3e-bd4bbc3b1047,90.79,com.sec.android.app.shealth
2019-08-21 16:27:54.482,6807.39,9192,0,1505779200000,2.9722228,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,94487744-8c21-4c1f-98b6-cbdf28b49163.binning_data.json,94487744-8c21-4c1f-98b6-cbdf28b49163,469.75,com.sec.android.app.shealth
2019-08-21 16:27:54.482,2268.34,3037,0,1505865600000,3.0833328,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.482,d546f510-df2e-41d0-a25d-1d2d7c6f8f05.binning_data.json,d546f510-df2e-41d0-a25d-1d2d7c6f8f05,153.12,com.sec.android.app.shealth
2019-08-21 16:27:54.483,412.15,537,0,1505952000000,3.2222223,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,95908e18-7b32-4f2b-be59-d47cb3d838e9.binning_data.json,95908e18-7b32-4f2b-be59-d47cb3d838e9,29.0,com.sec.android.app.shealth
2019-08-21 16:27:54.483,3050.43,4064,0,1506038400000,1.6944444,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,2604080c-3d51-4e78-957b-5462e3464d3d.binning_data.json,2604080c-3d51-4e78-957b-5462e3464d3d,206.03,com.sec.android.app.shealth
2019-08-21 16:27:54.483,5076.16,7885,0,1506124800000,2.397279,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,79c4f4ea-d1b8-42e5-9bcc-22e51bd7583a.binning_data.json,79c4f4ea-d1b8-42e5-9bcc-22e51bd7583a,456.88,com.sec.android.app.shealth
2019-08-21 16:27:54.483,1667.52,2192,0,1506211200000,1.9722222,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,f8217ac3-dc89-4576-8983-d2adfdcbb25b.binning_data.json,f8217ac3-dc89-4576-8983-d2adfdcbb25b,110.4,com.sec.android.app.shealth
2019-08-21 16:27:54.483,1218.27,1626,0,1506297600000,1.6666665,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,a5ed5132-72a7-4f45-9748-b69235913fc2.binning_data.json,a5ed5132-72a7-4f45-9748-b69235913fc2,81.34,com.sec.android.app.shealth
2019-08-21 16:27:54.483,4388.56,5725,0,1506384000000,2.4444444,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,4f6ad879-d8fc-4fb7-96fb-426b3d8f2f5c.binning_data.json,4f6ad879-d8fc-4fb7-96fb-426b3d8f2f5c,291.13,com.sec.android.app.shealth
2019-08-21 16:27:54.483,2906.99,3940,0,1506470400000,1.7222222,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,cf46e7f6-7625-49f2-8472-dd94b0570c39.binning_data.json,cf46e7f6-7625-49f2-8472-dd94b0570c39,200.59,com.sec.android.app.shealth
2019-08-21 16:27:54.483,3282.41,4383,0,1506556800000,2.0833333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,6992cec8-fec0-494f-9ca1-3b6eea1e483c.binning_data.json,6992cec8-fec0-494f-9ca1-3b6eea1e483c,219.52,com.sec.android.app.shealth
2019-08-21 16:27:54.483,1959.97,2612,0,1506643200000,2.138889,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,863f5a77-f18c-4a5b-80aa-223fed98da85.binning_data.json,863f5a77-f18c-4a5b-80aa-223fed98da85,132.14,com.sec.android.app.shealth
2019-08-21 16:27:54.483,3496.79,4701,0,1506729600000,2.75,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,28949106-6055-48d4-b306-e1f5457b6859.binning_data.json,28949106-6055-48d4-b306-e1f5457b6859,238.64,com.sec.android.app.shealth
2019-08-21 16:27:54.483,3380.24,4466,0,1506816000000,1.7427456,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.483,329fb565-b746-4e59-a4ca-6cadd27e19f6.binning_data.json,329fb565-b746-4e59-a4ca-6cadd27e19f6,223.29,com.sec.android.app.shealth
2019-08-21 16:27:54.484,3238.6,4331,0,1506902400000,2.805555,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,bc126671-4c37-4fbf-9f22-d92b907ae58d.binning_data.json,bc126671-4c37-4fbf-9f22-d92b907ae58d,224.46,com.sec.android.app.shealth
2019-08-21 16:27:54.484,9351.28,12198,0,1506988800000,3.2323785,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,077321a8-8d1f-4611-8c48-311af2a886e3.binning_data.json,077321a8-8d1f-4611-8c48-311af2a886e3,624.7,com.sec.android.app.shealth
2019-08-21 16:27:54.484,4669.9004,6213,0,1507075200000,2.0477736,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,96e84fb9-fce9-4c4a-a215-3bd7af8245e5.binning_data.json,96e84fb9-fce9-4c4a-a215-3bd7af8245e5,312.18,com.sec.android.app.shealth
2019-08-21 16:27:54.484,4390.93,5806,0,1507161600000,2.3055556,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,56f0f866-f820-49c7-8ad7-2cee4d1f5611.binning_data.json,56f0f866-f820-49c7-8ad7-2cee4d1f5611,292.24,com.sec.android.app.shealth
2019-08-21 16:27:54.484,7133.5303,9528,0,1507248000000,3.5,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,9a8292bc-318a-48e0-8edd-f7b4b6005a03.binning_data.json,9a8292bc-318a-48e0-8edd-f7b4b6005a03,478.07,com.sec.android.app.shealth
2019-08-21 16:27:54.484,6765.93,9114,0,1507334400000,2.2777777,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,a740c537-a1fb-408a-b582-579a4144f666.binning_data.json,a740c537-a1fb-408a-b582-579a4144f666,465.13998,com.sec.android.app.shealth
2019-08-21 16:27:54.484,5845.41,7175,0,1507420800000,3.5,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,d0f38b15-dd12-406e-838e-89fd265b20a3.binning_data.json,d0f38b15-dd12-406e-838e-89fd265b20a3,383.16,com.sec.android.app.shealth
2019-08-21 16:27:54.484,5637.25,7369,0,1507507200000,1.9722222,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,bac61f4e-3b65-461d-82e1-3bb1b42a5f73.binning_data.json,bac61f4e-3b65-461d-82e1-3bb1b42a5f73,373.56,com.sec.android.app.shealth
2019-08-21 16:27:54.484,6166.32,8080,0,1507593600000,2.1111112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,40b9d9c8-ba23-4578-a749-97ec0d8237d1.binning_data.json,40b9d9c8-ba23-4578-a749-97ec0d8237d1,417.6,com.sec.android.app.shealth
2019-08-21 16:27:54.484,505.73,632,0,1507680000000,2.3611112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,7d72a871-04c9-4f8e-ad1c-4c77f08e816c.binning_data.json,7d72a871-04c9-4f8e-ad1c-4c77f08e816c,35.97,com.sec.android.app.shealth
2019-08-21 16:27:54.484,3949.52,5246,0,1507766400000,2.7596765,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.484,2f72eea5-8d6f-4f2d-8b43-73e005116d89.binning_data.json,2f72eea5-8d6f-4f2d-8b43-73e005116d89,262.11,com.sec.android.app.shealth
2019-08-21 16:27:54.485,1572.15,2090,0,1507852800000,2.1567874,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,1c37b461-11c8-4ab9-9dfd-0f80214bf2e5.binning_data.json,1c37b461-11c8-4ab9-9dfd-0f80214bf2e5,106.28,com.sec.android.app.shealth
2019-08-21 16:27:54.485,5331.36,7007,0,1507939200000,2.247894,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,2f494911-709b-4ce5-857d-89d9ce2870ca.binning_data.json,2f494911-709b-4ce5-857d-89d9ce2870ca,349.41,com.sec.android.app.shealth
2019-08-21 16:27:54.485,6113.32,8094,0,1508025600000,2.1111112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,e88f68e8-5b65-43f1-8209-4579414ab4df.binning_data.json,e88f68e8-5b65-43f1-8209-4579414ab4df,414.49,com.sec.android.app.shealth
2019-08-21 16:27:54.485,971.95,1283,0,1508112000000,2.1666667,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,6a832190-072b-4d22-abf3-6e1dc2c4b567.binning_data.json,6a832190-072b-4d22-abf3-6e1dc2c4b567,66.07,com.sec.android.app.shealth
2019-08-21 16:27:54.485,5582.21,7226,0,1508198400000,2.75,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,d9cd20d7-b3ae-4b5d-9ab4-a924fb111b39.binning_data.json,d9cd20d7-b3ae-4b5d-9ab4-a924fb111b39,373.95,com.sec.android.app.shealth
2019-08-21 16:27:54.485,4078.3198,5641,0,1508284800000,2.027778,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,620129c3-d332-4e56-8083-cbe705da1a2b.binning_data.json,620129c3-d332-4e56-8083-cbe705da1a2b,302.21,com.sec.android.app.shealth
2019-08-21 16:27:54.485,5831.12,7868,0,1508371200000,1.8611114,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,3b74e9b5-85b8-4bac-b53f-0a03e45eeb75.binning_data.json,3b74e9b5-85b8-4bac-b53f-0a03e45eeb75,399.29,com.sec.android.app.shealth
2019-08-21 16:27:54.485,269.94,348,0,1508457600000,1.8333336,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,a07b7fbb-d06d-473f-bbb7-b2e898c8bf6f.binning_data.json,a07b7fbb-d06d-473f-bbb7-b2e898c8bf6f,16.83,com.sec.android.app.shealth
2019-08-21 16:27:54.485,5073.78,6774,0,1508544000000,1.9722222,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,ec210374-ff17-4e02-9f63-d2d836e2d80d.binning_data.json,ec210374-ff17-4e02-9f63-d2d836e2d80d,344.59,com.sec.android.app.shealth
2019-08-21 16:27:54.485,3764.5203,5047,0,1508630400000,2.0000005,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,1b261478-0076-4fc9-9dcd-af7e11d6173c.binning_data.json,1b261478-0076-4fc9-9dcd-af7e11d6173c,254.17,com.sec.android.app.shealth
2019-08-21 16:27:54.485,585.85,782,0,1508716800000,1.8888888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.485,9104e015-a346-4865-86a7-b2c713795ca1.binning_data.json,9104e015-a346-4865-86a7-b2c713795ca1,38.109997,com.sec.android.app.shealth
2019-08-21 16:27:54.486,5655.4,7374,0,1508803200000,4.4444447,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,bd8cc802-a36d-4fab-8292-1ebd04a9fc0b.binning_data.json,bd8cc802-a36d-4fab-8292-1ebd04a9fc0b,371.58002,com.sec.android.app.shealth
2019-08-21 16:27:54.486,3131.84,4148,0,1508889600000,3.5,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,ce481f73-506c-4177-aefe-4932397ba50e.binning_data.json,ce481f73-506c-4177-aefe-4932397ba50e,211.45,com.sec.android.app.shealth
2019-08-21 16:27:54.486,4057.8,5747,0,1508976000000,2.0000005,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,b421fa57-b71f-41b4-afe0-96718affe824.binning_data.json,b421fa57-b71f-41b4-afe0-96718affe824,309.45,com.sec.android.app.shealth
2019-08-21 16:27:54.486,4136.18,5482,0,1509062400000,2.4685888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,c721862b-6e46-4c1d-a0c5-cbfa7ffd5c9f.binning_data.json,c721862b-6e46-4c1d-a0c5-cbfa7ffd5c9f,277.67,com.sec.android.app.shealth
2019-08-21 16:27:54.486,1141.04,1474,0,1509148800000,4.5277786,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,47d0a208-6d1b-4810-a523-d3dd572b98bf.binning_data.json,47d0a208-6d1b-4810-a523-d3dd572b98bf,74.31,com.sec.android.app.shealth
2019-08-21 16:27:54.486,2995.26,3924,0,1509235200000,3.1604626,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,8542ef49-6ed1-4e01-b2d3-18dd7d622ba1.binning_data.json,8542ef49-6ed1-4e01-b2d3-18dd7d622ba1,197.13,com.sec.android.app.shealth
2019-08-21 16:27:54.486,3103.59,3957,0,1509321600000,2.1111112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,ed0fcf31-1246-46a2-a082-572f118515d2.binning_data.json,ed0fcf31-1246-46a2-a082-572f118515d2,201.37001,com.sec.android.app.shealth
2019-08-21 16:27:54.486,3828.0698,4975,0,1509408000000,2.5277772,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,4021054f-5776-4c60-a29c-f533a441072e.binning_data.json,4021054f-5776-4c60-a29c-f533a441072e,255.3,com.sec.android.app.shealth
2019-08-21 16:27:54.486,4220.79,5546,0,1509494400000,2.8333333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,a39a5f53-1a42-443f-a9b1-0054584b8bc5.binning_data.json,a39a5f53-1a42-443f-a9b1-0054584b8bc5,281.09,com.sec.android.app.shealth
2019-08-21 16:27:54.486,2652.5798,3472,0,1509580800000,3.3611112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,f4bfeabd-e29c-48a8-8b7f-ec555963b0bb.binning_data.json,f4bfeabd-e29c-48a8-8b7f-ec555963b0bb,177.70999,com.sec.android.app.shealth
2019-08-21 16:27:54.486,3915.8699,5189,0,1509667200000,3.3055556,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.486,1a90831f-c99e-4e22-8d52-e3b30e8197a2.binning_data.json,1a90831f-c99e-4e22-8d52-e3b30e8197a2,262.0,com.sec.android.app.shealth
2019-08-21 16:27:54.487,6783.9497,8948,0,1509753600000,2.3758678,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,84c9caf4-48cf-475d-a1c5-aa5fb7b78038.binning_data.json,84c9caf4-48cf-475d-a1c5-aa5fb7b78038,453.35,com.sec.android.app.shealth
2019-08-21 16:27:54.487,6510.9697,8702,0,1509840000000,2.100863,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,bb780669-4db3-4038-b5aa-a5a907d57b86.binning_data.json,bb780669-4db3-4038-b5aa-a5a907d57b86,439.53,com.sec.android.app.shealth
2019-08-21 16:27:54.487,376.26,497,0,1509926400000,2.805555,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,52410dd9-306a-4777-b10f-dd15619bb93b.binning_data.json,52410dd9-306a-4777-b10f-dd15619bb93b,25.98,com.sec.android.app.shealth
2019-08-21 16:27:54.487,4480.5,5787,0,1510012800000,2.6111114,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,a7acfc77-d8ca-48b7-8992-e8f6d2919744.binning_data.json,a7acfc77-d8ca-48b7-8992-e8f6d2919744,293.88998,com.sec.android.app.shealth
2019-08-21 16:27:54.487,1740.6,2237,0,1510099200000,2.4166672,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,99442b2c-c405-49fa-b4f1-f544bfcdabb4.binning_data.json,99442b2c-c405-49fa-b4f1-f544bfcdabb4,114.46,com.sec.android.app.shealth
2019-08-21 16:27:54.487,12345.82,16153,0,1510185600000,2.9166667,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,961052e8-df2c-46d0-be57-c854626b1054.binning_data.json,961052e8-df2c-46d0-be57-c854626b1054,823.82,com.sec.android.app.shealth
2019-08-21 16:27:54.487,9270.88,12403,0,1510272000000,3.2484598,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,6a138825-1956-40cc-85e3-bf89592391c4.binning_data.json,6a138825-1956-40cc-85e3-bf89592391c4,649.24,com.sec.android.app.shealth
2019-08-21 16:27:54.487,10400.19,13759,0,1510358400000,3.4722226,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,5ca2eddb-dff1-418e-9969-ef02dfbb5eb7.binning_data.json,5ca2eddb-dff1-418e-9969-ef02dfbb5eb7,701.6,com.sec.android.app.shealth
2019-08-21 16:27:54.487,10484.95,14033,0,1510444800000,2.8333333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,81b786e0-62bd-4f6e-bd9c-94609fd0b88c.binning_data.json,81b786e0-62bd-4f6e-bd9c-94609fd0b88c,729.77997,com.sec.android.app.shealth
2019-08-21 16:27:54.487,4791.38,6348,0,1510531200000,2.0833333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,c9c477c5-4d3d-4281-ba43-34b1508b6774.binning_data.json,c9c477c5-4d3d-4281-ba43-34b1508b6774,324.83,com.sec.android.app.shealth
2019-08-21 16:27:54.487,3572.94,4565,0,1510617600000,3.5277777,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,ac105412-1e62-4d95-81ed-051fa0507f87.binning_data.json,ac105412-1e62-4d95-81ed-051fa0507f87,236.37,com.sec.android.app.shealth
2019-08-21 16:27:54.487,458.62,564,0,1510704000000,2.6388888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.487,639e95c4-8f9c-4b97-8083-2b5a9c292371.binning_data.json,639e95c4-8f9c-4b97-8083-2b5a9c292371,33.47,com.sec.android.app.shealth
2019-08-21 16:27:54.488,2750.17,3560,0,1510790400000,2.3888884,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,5c35ef9d-55a0-4747-9ed2-2faf99f45fbb.binning_data.json,5c35ef9d-55a0-4747-9ed2-2faf99f45fbb,179.36,com.sec.android.app.shealth
2019-08-21 16:27:54.488,3034.81,4023,0,1510876800000,2.2222223,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,ff8db622-b589-41a3-b368-3e568a6dad62.binning_data.json,ff8db622-b589-41a3-b368-3e568a6dad62,203.02,com.sec.android.app.shealth
2019-08-21 16:27:54.488,332.42,438,0,1510963200000,2.2777777,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,312abfc0-ea58-4861-a03d-1ff4506eb7f8.binning_data.json,312abfc0-ea58-4861-a03d-1ff4506eb7f8,21.68,com.sec.android.app.shealth
2019-08-21 16:27:54.488,3823.17,4972,0,1511049600000,2.4166672,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,0bd02a72-6a76-4a1b-809d-35a69008873e.binning_data.json,0bd02a72-6a76-4a1b-809d-35a69008873e,261.07,com.sec.android.app.shealth
2019-08-21 16:27:54.488,1605.96,2054,0,1511136000000,3.8333333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,8bcd9e7c-209a-420f-9743-e4be3b9d4cfc.binning_data.json,8bcd9e7c-209a-420f-9743-e4be3b9d4cfc,106.11,com.sec.android.app.shealth
2019-08-21 16:27:54.488,6020.67,7750,0,1511222400000,3.6944444,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,a8e0a504-3ade-4787-9f3c-be59b2ac6c5a.binning_data.json,a8e0a504-3ade-4787-9f3c-be59b2ac6c5a,400.1,com.sec.android.app.shealth
2019-08-21 16:27:54.488,1851.66,2360,0,1511308800000,2.3333333,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,b9111bed-3a75-487f-8b07-4283967bcdc6.binning_data.json,b9111bed-3a75-487f-8b07-4283967bcdc6,120.52,com.sec.android.app.shealth
2019-08-21 16:27:54.488,1346.27,1737,0,1511395200000,3.5681431,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,bf9246d1-0c4b-4cc1-a547-33280642b351.binning_data.json,bf9246d1-0c4b-4cc1-a547-33280642b351,91.409996,com.sec.android.app.shealth
2019-08-21 16:27:54.488,4205.24,5453,0,1511481600000,3.3888888,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,bd637d97-1d55-4610-b679-def5e3c7d302.binning_data.json,bd637d97-1d55-4610-b679-def5e3c7d302,280.25,com.sec.android.app.shealth
2019-08-21 16:27:54.488,2072.69,2646,0,1511568000000,4.030416,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,76ae25b9-d352-4be7-987a-5cccf2d85022.binning_data.json,76ae25b9-d352-4be7-987a-5cccf2d85022,140.09,com.sec.android.app.shealth
2019-08-21 16:27:54.488,4241.4897,5491,0,1511654400000,2.4722228,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,6106831e-2b1e-4472-8ac5-dc38ed331b16.binning_data.json,6106831e-2b1e-4472-8ac5-dc38ed331b16,278.14,com.sec.android.app.shealth
2019-08-21 16:27:54.488,1716.33,2245,0,1511740800000,3.4166667,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.488,cab40bde-7e06-4ef0-b53b-06f6861fccc1.binning_data.json,cab40bde-7e06-4ef0-b53b-06f6861fccc1,113.759995,com.sec.android.app.shealth
2019-08-21 16:27:54.489,4416.9697,5657,0,1511827200000,2.3611112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.489,5ac521a1-4ba3-470c-bf17-a4743f9e6473.binning_data.json,5ac521a1-4ba3-470c-bf17-a4743f9e6473,290.34,com.sec.android.app.shealth
2019-08-21 16:27:54.489,939.81,1231,0,1511913600000,1.9444443,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.489,8426ed0e-2924-4724-93e4-6e1ea6a3ebf0.binning_data.json,8426ed0e-2924-4724-93e4-6e1ea6a3ebf0,62.769997,com.sec.android.app.shealth
2019-08-21 16:27:54.489,2193.95,2891,0,1512000000000,3.3611112,cfxbbbfj2r,com.sec.android.app.shealth,2019-08-21 16:27:54.489,97accb3d-18d5-4899-9ba2-347e349defc5.binning_data.json,97accb3d-18d5-4899-9ba2-347e349defc5,148.62,com.sec.android.app.shealth
