com.samsung.health.exercise,6060029,13
max_rpm,live_data,mean_rpm,distance,max_caloricburn_rate,additional,altitude_gain,deviceuuid,duration,update_time,datauuid,location_data,decline_distance,altitude_loss,mean_caloricburn_rate,incline_distance,max_altitude,max_cadence,create_time,time_offset,mean_speed,mean_heart_rate,custom,count_type,min_altitude,count,end_time,max_speed,exercise_type,start_time,max_power,pkg_name,mean_power,min_heart_rate,calorie,comment,max_heart_rate,mean_cadence,exercise_custom_type
,f8c6b9e7-3735-afc8-f7a1-e2fb7a4ef566.live_data.json,,1916.159,,,,PEzvKidhug,1967309,2017-10-07 02:39:27.525,f8c6b9e7-3735-afc8-f7a1-e2fb7a4ef566,f8c6b9e7-3735-afc8-f7a1-e2fb7a4ef566.location_data.json,178.118,,,403.787,280.874,0.0,2017-10-07 02:39:23.324,UTC-0300,0.9739995,119.0,,,251.486,,2017-10-07 02:39:23.228,2.003,1001,2017-10-07 01:50:36.268,,com.sec.android.app.shealth,,83.0,149.35,,175.0,0.0,
,,,0.55876,,,,7FBCXSeqw+,552590,2015-05-04 23:39:32.190,b4e3e5ed-c072-6308-5970-cee13d82b2d7,,,,,,,,2014-04-25 16:51:35.115,UTC+0100,2.8088054E-4,,,,,,2014-04-25 17:00:47.705,5.294444E-4,1001,2014-04-25 16:51:35.115,,com.sec.android.app.shealth,,,30.89,comment,167.0,,
,b4aa47af-f7ac-081e-31c8-2529934a938d.live_data.json,,,,,,PEzvKidhug,920406,2018-07-02 17:55:36.125,b4aa47af-f7ac-081e-31c8-2529934a938d,b4aa47af-f7ac-081e-31c8-2529934a938d.location_data.json,,,,,,0.0,2018-07-02 17:55:36.125,UTC-0300,,0.0,,,,,2018-07-02 17:53:28.964,,11007,2018-07-02 17:38:08.558,,com.sec.android.app.shealth,,0.0,185.086,,0.0,0.0,
,f9e7bcc0-1eb7-ed04-2c1b-de0608d7fceb.live_data.json,,2335.205,,,,ROm+XQMkto,1740000,2016-02-06 19:47:06.997,f9e7bcc0-1eb7-ed04-2c1b-de0608d7fceb,f9e7bcc0-1eb7-ed04-2c1b-de0608d7fceb.location_data.json,411.863,,,328.408,280.02,,2016-02-06 19:47:02.609,UTC-0400,0.932,153.0,,,269.277,,2016-02-06 19:47:02.543,1.331,1001,2016-02-06 19:18:02.224,,com.sec.android.app.shealth,,78.0,126.0,,185.0,,
,fc74a91d-2680-992c-9658-a01a9b118eec.live_data.json,,1145.261,,,,PEzvKidhug,1304020,2017-11-12 19:46:59.428,fc74a91d-2680-992c-9658-a01a9b118eec,fc74a91d-2680-992c-9658-a01a9b118eec.location_data.json,,,,,,0.0,2017-11-12 19:46:59.428,UTC-0400,1.0340414,0.0,,,,,2017-11-12 19:45:57.788,1.1666666,1001,2017-11-12 19:24:13.768,,com.sec.android.app.shealth,,0.0,75.9,,0.0,0.0,
,d4dc67d9-deff-c8b2-2120-1f1f223ab77b.live_data.json,,,,,,PEzvKidhug,1002317,2018-06-30 23:22:15.496,d4dc67d9-deff-c8b2-2120-1f1f223ab77b,d4dc67d9-deff-c8b2-2120-1f1f223ab77b.location_data.json,,,,,,0.0,2018-06-30 23:22:15.496,UTC-0300,,0.0,,,,,2018-06-30 23:20:10.344,,11007,2018-06-30 23:03:28.027,,com.sec.android.app.shealth,,0.0,201.558,,0.0,0.0,
,,,3.57917,,,,7FBCXSeqw+,2512954,2015-05-04 23:39:41.464,18f77dd1-f6d2-0a93-eb8f-1aaa94c2667f,,,,,,0.0,,2014-06-23 21:47:13.826,UTC+0100,1.42429,118.0,,,0.0,,2014-06-23 22:29:06.780,3.584,1002,2014-06-23 21:47:13.826,,com.sec.android.app.shealth,,,257.909,,173.0,,
,99a7dc0e-9bbc-6eb8-0899-6929b3ee0ddf.live_data.json,,744.43,,,,PEzvKidhug,843203,2018-07-04 16:43:10.267,99a7dc0e-9bbc-6eb8-0899-6929b3ee0ddf,99a7dc0e-9bbc-6eb8-0899-6929b3ee0ddf.location_data.json,,,,,,0.0,2018-07-04 16:43:10.267,UTC-0300,1.0100867,0.0,,,,,2018-07-04 16:42:09.211,1.3333334,1001,2018-07-04 16:28:06.008,,com.sec.android.app.shealth,,0.0,50.17,,0.0,0.0,
,,,3.02023,,,,7FBCXSeqw+,1880344,2015-05-04 23:39:38.537,ced6053c-04f1-2125-9430-2df56c34ce80,,,,,,0.0,,2014-05-23 16:47:53.932,UTC+0100,1.60621,126.0,,,0.0,,2014-05-23 17:19:14.276,3.1519997,1002,2014-05-23 16:47:53.932,,com.sec.android.app.shealth,,,215.92,,189.0,,
,,,2.94879,,,,7FBCXSeqw+,1857869,2015-05-04 23:39:37.266,0618009e-e30a-3583-226c-c839c2f8a7f5,,,,,,,,2014-05-08 21:28:12.009,UTC+0100,4.408861E-4,,,,,,2014-05-08 21:59:09.878,8.85E-4,1002,2014-05-08 21:28:12.009,,com.sec.android.app.shealth,,,206.14,comment,170.0,,
,e6ae6dcd-ee2e-792f-f0e3-f363d35b7fd2.live_data.json,,1347.43,,,,ROm+XQMkto,1175670,2016-11-04 16:36:28.380,e6ae6dcd-ee2e-792f-f0e3-f363d35b7fd2,e6ae6dcd-ee2e-792f-f0e3-f363d35b7fd2.location_data.json,0.0,,,0.0,,,2016-08-07 02:12:49.554,UTC-0300,1.3363082,0.0,,,,,2016-08-07 02:12:47.921,1.4444444,1001,2016-08-07 01:53:12.251,,com.sec.android.app.shealth,,0.0,80.0,,0.0,,
,0f99f921-52ad-9126-8e10-5f734ddd2b87.live_data.json,,572.242,,,,PEzvKidhug,630103,2018-06-10 23:41:09.200,0f99f921-52ad-9126-8e10-5f734ddd2b87,0f99f921-52ad-9126-8e10-5f734ddd2b87.location_data.json,,,,,,0.0,2018-06-10 23:41:09.200,UTC-0300,1.0005921,0.0,,,,,2018-06-10 23:40:07.966,1.1702403,1001,2018-06-10 23:29:37.863,,com.sec.android.app.shealth,,0.0,36.65,,0.0,0.0,
,a03bdd27-9b1b-910c-3d97-b69ed8927ace.live_data.json,,767.285,,,,PEzvKidhug,597108,2018-02-18 19:14:35.236,a03bdd27-9b1b-910c-3d97-b69ed8927ace,a03bdd27-9b1b-910c-3d97-b69ed8927ace.location_data.json,126.422,,,149.547,270.019,0.0,2018-02-18 19:14:31.203,UTC-0400,1.2850882,111.0,,,257.051,,2018-02-18 19:14:30.750,1.693,1001,2018-02-18 19:02:53.704,,com.sec.android.app.shealth,,83.0,56.401,,146.0,0.0,
,684ddc1e-72d9-9cd6-3488-113f40cc5b7a.live_data.json,,3406.196,,,,ROm+XQMkto,2449000,2016-03-19 17:30:03.624,684ddc1e-72d9-9cd6-3488-113f40cc5b7a,684ddc1e-72d9-9cd6-3488-113f40cc5b7a.location_data.json,673.864,,,576.831,297.528,,2016-03-19 17:28:51.102,UTC-0300,1.039,149.0,,,267.583,,2016-03-19 17:28:51.050,1.367,1001,2016-03-19 16:45:12.171,,com.sec.android.app.shealth,,78.0,184.0,,165.0,,
,bcd50d92-515b-c279-4270-489e993ace14.live_data.json,,726.002,,,,ROm+XQMkto,513000,2016-09-10 00:56:55.172,bcd50d92-515b-c279-4270-489e993ace14,bcd50d92-515b-c279-4270-489e993ace14.location_data.json,120.277,,,160.405,285.765,,2016-09-10 00:15:32.381,UTC-0300,1.423,156.0,,,275.254,,2016-09-10 00:15:32.302,1.75,1001,2016-09-10 00:06:59.258,,com.sec.android.app.shealth,,149.0,40.0,,164.0,,
,bcec493b-55fb-c7ab-a0a5-79ca66f345db.live_data.json,,743.83,,,,PEzvKidhug,703059,2016-11-23 22:50:02.183,bcec493b-55fb-c7ab-a0a5-79ca66f345db,bcec493b-55fb-c7ab-a0a5-79ca66f345db.location_data.json,,,,,,0.0,2016-11-23 22:50:02.183,UTC-0400,1.1316195,0.0,,,,,2016-11-23 22:49:02.051,1.3888888,1001,2016-11-23 22:37:18.992,,com.sec.android.app.shealth,,0.0,50.52,,0.0,0.0,
,a72001c2-f589-1555-97f7-65ac4a1b149e.live_data.json,,656.26,,,,PEzvKidhug,782780,2017-11-02 22:35:24.378,a72001c2-f589-1555-97f7-65ac4a1b149e,a72001c2-f589-1555-97f7-65ac4a1b149e.location_data.json,,,,,,0.0,2017-11-02 22:35:24.378,UTC-0400,1.1193883,0.0,,,,,2017-11-02 22:34:23.393,1.5,1001,2017-11-02 22:21:20.613,,com.sec.android.app.shealth,,0.0,42.3,,0.0,0.0,
,f08f697e-48af-0432-27ee-e5ad83de8071.live_data.json,,632.611,,,,PEzvKidhug,659169,2018-04-02 22:17:58.257,f08f697e-48af-0432-27ee-e5ad83de8071,f08f697e-48af-0432-27ee-e5ad83de8071.location_data.json,,,,,,0.0,2018-04-02 22:17:58.257,UTC-0300,1.1228458,0.0,,,,,2018-04-02 22:16:57.962,1.3333334,1001,2018-04-02 22:05:58.793,,com.sec.android.app.shealth,,0.0,40.87,,0.0,0.0,
,a57f7aa9-fcde-ad1c-0b13-07aba49a1060.live_data.json,,1759.49,,,,PEzvKidhug,1828658,2018-06-04 01:50:48.338,a57f7aa9-fcde-ad1c-0b13-07aba49a1060,a57f7aa9-fcde-ad1c-0b13-07aba49a1060.location_data.json,,,,,,0.0,2018-06-04 01:50:48.338,UTC-0300,1.0851609,0.0,,,,,2018-06-04 01:49:48.716,1.2777778,1001,2018-06-04 01:19:20.058,,com.sec.android.app.shealth,,0.0,117.01,,0.0,0.0,
,76876769-1125-6a11-f192-04ec49f5f920.live_data.json,,2045.943,,,,PEzvKidhug,1755919,2017-10-07 23:26:20.166,76876769-1125-6a11-f192-04ec49f5f920,76876769-1125-6a11-f192-04ec49f5f920.location_data.json,190.306,,,135.85,290.626,0.0,2017-10-07 23:26:16.561,UTC-0300,1.1651686,129.0,,,284.142,,2017-10-07 23:26:16.458,1.653,1001,2017-10-07 22:56:59.200,,com.sec.android.app.shealth,,75.0,148.645,,157.0,0.0,
,8c420ba0-677a-525f-de31-35c881e58ca5.live_data.json,,18985.412,,,,PEzvKidhug,5313179,2017-05-21 22:48:27.207,8c420ba0-677a-525f-de31-35c881e58ca5,8c420ba0-677a-525f-de31-35c881e58ca5.location_data.json,510.112,,,808.246,12.028,0.0,2017-05-21 22:47:26.332,UTC-0400,3.5732672,106.0,,,-2.943,,2017-05-21 22:47:26.136,7.097,11007,2017-05-21 20:23:27.440,,com.sec.android.app.shealth,,68.0,1089.622,,150.0,0.0,
,8d8bfe42-3cf1-2e60-2cd1-f60d9fcfe091.live_data.json,,440.29,,,,ROm+XQMkto,149000,2016-07-06 23:07:45.502,8d8bfe42-3cf1-2e60-2cd1-f60d9fcfe091,8d8bfe42-3cf1-2e60-2cd1-f60d9fcfe091.location_data.json,136.158,,,146.94,325.3723,,2016-07-06 22:45:07.571,UTC-0300,3.098,111.0,,,317.9223,,2016-07-06 22:45:07.513,4.174,1002,2016-07-06 22:42:38.652,,com.sec.android.app.shealth,,72.0,36.0,,126.0,,
,4e4c655e-c009-2511-b98b-fbe0b2dca25d.live_data.json,,1745.57,,,,PEzvKidhug,1736194,2018-03-17 20:38:09.503,4e4c655e-c009-2511-b98b-fbe0b2dca25d,4e4c655e-c009-2511-b98b-fbe0b2dca25d.location_data.json,,,,,,0.0,2018-03-17 20:38:09.503,UTC-0300,1.0499914,0.0,,,,,2018-03-17 20:37:09.021,1.1666666,1001,2018-03-17 20:08:12.827,,com.sec.android.app.shealth,,0.0,114.73,,0.0,0.0,
,aff3340a-28a4-35df-0921-3b4edc8b895b.live_data.json,,2232.523,,,,PEzvKidhug,1399539,2017-01-20 00:56:20.508,aff3340a-28a4-35df-0921-3b4edc8b895b,aff3340a-28a4-35df-0921-3b4edc8b895b.location_data.json,228.947,,,201.328,260.83322,0.0,2017-01-20 00:50:16.106,UTC-0400,1.5951834,121.0,,,253.24123,,2017-01-20 00:50:16.047,2.451,1001,2017-01-20 00:26:47.005,,com.sec.android.app.shealth,,92.0,146.076,,162.0,0.0,
,6f0a8e7d-e700-a5a5-eaff-e0064b878f8c.live_data.json,,2096.99,,,,PEzvKidhug,2295205,2018-05-21 00:53:58.704,6f0a8e7d-e700-a5a5-eaff-e0064b878f8c,6f0a8e7d-e700-a5a5-eaff-e0064b878f8c.location_data.json,,,,,,0.0,2018-05-21 00:53:58.704,UTC-0300,1.0653249,0.0,,,,,2018-05-21 00:52:57.950,1.3055556,1001,2018-05-21 00:14:42.745,,com.sec.android.app.shealth,,0.0,138.21,,0.0,0.0,
,9d06eac3-01b8-1fd6-7d2d-85940f32cdcf.live_data.json,,1224.47,,,,ROm+XQMkto,1167861,2016-01-18 00:57:41.980,9d06eac3-01b8-1fd6-7d2d-85940f32cdcf,9d06eac3-01b8-1fd6-7d2d-85940f32cdcf.location_data.json,0.0,,,0.0,,,2016-01-18 00:57:38.647,UTC-0400,1.3279366,0.0,,,,,2016-01-18 00:57:37.685,1.4166666,1001,2016-01-18 00:38:09.824,,com.sec.android.app.shealth,,0.0,70.0,,0.0,,
,bc65e55b-70bf-450f-f8a7-2155768b7796.live_data.json,,2425.461,,,,ROm+XQMkto,1969000,2016-09-14 00:17:42.835,bc65e55b-70bf-450f-f8a7-2155768b7796,bc65e55b-70bf-450f-f8a7-2155768b7796.location_data.json,324.518,,,240.636,288.687,,2016-09-14 00:17:39.011,UTC-0300,1.234,148.0,,,264.378,,2016-09-14 00:17:38.928,1.484,1001,2016-09-13 23:44:50.896,,com.sec.android.app.shealth,,61.0,134.0,,168.0,,
,5d951ab6-1d90-3608-c8f6-b357f18aaacb.live_data.json,,1065.2,,,,PEzvKidhug,1123275,2018-06-23 00:33:37.120,5d951ab6-1d90-3608-c8f6-b357f18aaacb,5d951ab6-1d90-3608-c8f6-b357f18aaacb.location_data.json,,,,,,0.0,2018-06-23 00:33:37.120,UTC-0300,1.0679232,0.0,,,,,2018-06-23 00:32:37.009,1.3888888,1001,2018-06-23 00:13:53.734,,com.sec.android.app.shealth,,0.0,70.07,,0.0,0.0,
,66cb780f-5ec9-850e-7eed-9acf5a245b7d.live_data.json,,2692.569,,,,PEzvKidhug,1806969,2017-01-23 09:20:45.953,66cb780f-5ec9-850e-7eed-9acf5a245b7d,66cb780f-5ec9-850e-7eed-9acf5a245b7d.location_data.json,332.575,,,361.266,425.411,0.0,2017-01-22 21:18:20.707,UTC-0400,1.4901017,139.0,,,268.706,,2017-01-22 21:18:20.612,2.537,1001,2017-01-22 20:47:49.540,,com.sec.android.app.shealth,,78.0,173.866,,174.0,0.0,
,1656a692-1e04-0818-4fd1-294db4eae6f5.live_data.json,,794.422,,,,PEzvKidhug,898695,2017-08-26 01:55:13.368,1656a692-1e04-0818-4fd1-294db4eae6f5,1656a692-1e04-0818-4fd1-294db4eae6f5.location_data.json,,,,,,0.0,2017-08-26 01:55:13.368,UTC-0300,0.9680342,0.0,,,,,2017-08-26 01:54:11.590,1.1602666,1001,2017-08-26 01:39:12.895,,com.sec.android.app.shealth,,0.0,53.74,,0.0,0.0,
,96cd30ad-aba2-3e80-a8b8-cc44833e9655.live_data.json,,0.0,,,,PEzvKidhug,1277859,2017-03-13 03:28:17.567,96cd30ad-aba2-3e80-a8b8-cc44833e9655,96cd30ad-aba2-3e80-a8b8-cc44833e9655.location_data.json,0.0,,,0.0,,0.0,2017-03-13 01:53:55.280,UTC-0300,0.0,91.0,,,,,2017-03-13 01:53:55.231,0.0,1001,2017-03-13 01:32:37.354,,com.sec.android.app.shealth,,79.0,27.97555,,98.0,0.0,
,a326f5cf-3c33-a40e-b2f4-f333c81f3870.live_data.json,,2904.84,,,,VkNqn5W6aG,1215000,2015-11-19 02:54:33.674,a326f5cf-3c33-a40e-b2f4-f333c81f3870,a326f5cf-3c33-a40e-b2f4-f333c81f3870.location_data.json,,,,,275.069,,2015-05-11 20:55:51.735,UTC-0300,2.403,142.0,,,244.665,,2015-05-11 20:19:27.841,3.77,1002,2015-05-11 19:59:12.841,,com.sec.android.app.shealth,,93.0,238.648,,171.0,,
,30df65a3-be40-a5be-f1cc-c2a0818a2701.live_data.json,,4196.421,,,,ROm+XQMkto,3708000,2016-09-01 00:39:35.955,30df65a3-be40-a5be-f1cc-c2a0818a2701,30df65a3-be40-a5be-f1cc-c2a0818a2701.location_data.json,500.359,,,853.73,331.381,,2016-09-01 00:37:51.013,UTC-0300,1.132,167.0,,,282.367,,2016-09-01 00:37:50.942,1.615,1001,2016-08-31 23:36:02.583,,com.sec.android.app.shealth,,100.0,237.0,,203.0,,
,70de2cf9-0ade-c501-d2b4-0ab750acbc30.live_data.json,,1427.89,,,,ROm+XQMkto,1371100,2016-11-04 16:35:12.434,70de2cf9-0ade-c501-d2b4-0ab750acbc30,70de2cf9-0ade-c501-d2b4-0ab750acbc30.location_data.json,0.0,,,0.0,,,2016-07-16 19:29:41.618,UTC-0300,1.3179141,0.0,,,,,2016-07-16 19:29:39.205,1.3888888,1001,2016-07-16 19:06:48.105,,com.sec.android.app.shealth,,0.0,92.0,,0.0,,
,a5095ed1-6c8c-b640-cdec-89d380a9e91b.live_data.json,,776.686,,,,PEzvKidhug,916132,2017-01-14 21:45:24.535,a5095ed1-6c8c-b640-cdec-89d380a9e91b,a5095ed1-6c8c-b640-cdec-89d380a9e91b.location_data.json,,,,,,0.0,2017-01-14 21:45:24.535,UTC-0500,1.1458354,0.0,,,,,2017-01-14 21:44:23.430,1.5277778,1001,2017-01-14 21:29:07.298,,com.sec.android.app.shealth,,0.0,49.11,,0.0,0.0,
,87a97b2d-26a0-b65d-a563-5776fbe1dea0.live_data.json,,3541.603,,,,ROm+XQMkto,3990000,2016-05-28 21:48:13.068,87a97b2d-26a0-b65d-a563-5776fbe1dea0,87a97b2d-26a0-b65d-a563-5776fbe1dea0.location_data.json,2227.85,,,658.285,578.56,,2016-05-28 20:58:10.063,UTC-0300,0.596,155.0,,,321.877,,2016-05-28 20:58:10.004,1.137,13001,2016-05-28 19:51:43.215,,com.sec.android.app.shealth,,83.0,227.0,,196.0,,
,61577374-d6a7-984d-cd1e-2d228992f203.live_data.json,,2714.671,,,,ROm+XQMkto,4013000,2016-06-04 19:01:50.411,61577374-d6a7-984d-cd1e-2d228992f203,61577374-d6a7-984d-cd1e-2d228992f203.location_data.json,276.111,,,1909.179,637.702,,2016-06-04 19:01:46.330,UTC-0300,0.468,148.0,,,368.407,,2016-06-04 19:01:46.217,1.267,13001,2016-06-04 17:44:55.035,,com.sec.android.app.shealth,,78.0,250.0,,183.0,,
,,,3.22252,,,,7FBCXSeqw+,1856550,2015-05-04 23:39:37.854,06661389-5401-bdd5-65e1-3cf93beeb7d9,,,,,,,,2014-05-18 20:35:42.624,UTC+0100,4.8215556E-4,,,,,,2014-05-18 21:06:39.174,8.372222E-4,1002,2014-05-18 20:35:42.624,,com.sec.android.app.shealth,,,220.36,comment,182.0,,
,a6d208b1-9ae0-d346-b293-5f825b544979.live_data.json,,3943.53,,,,VkNqn5W6aG,1967000,2015-11-19 02:54:31.554,a6d208b1-9ae0-d346-b293-5f825b544979,a6d208b1-9ae0-d346-b293-5f825b544979.location_data.json,418.929,,,425.533,278.113,,2015-01-21 22:51:09.356,UTC-0300,2.009,140.0,,,258.175,,2015-01-21 22:33:48.652,3.562,1002,2015-01-21 22:01:01.652,,com.sec.android.app.shealth,,21.0,324.0,,172.0,,
,afc76ad0-1bd4-6950-ea25-6e7ede4981c7.live_data.json,,3976.589,,,,ROm+XQMkto,3186000,2016-09-13 04:46:41.435,afc76ad0-1bd4-6950-ea25-6e7ede4981c7,afc76ad0-1bd4-6950-ea25-6e7ede4981c7.location_data.json,546.273,,,534.723,317.186,,2016-09-13 03:10:49.655,UTC-0300,1.249,150.0,,,285.955,,2016-09-13 03:10:49.606,1.528,1001,2016-09-13 02:17:43.763,,com.sec.android.app.shealth,,76.0,221.0,,182.0,,
,fb2f2a32-a1f3-8b23-7a89-ae955f761835.live_data.json,,1069.06,,,,ROm+XQMkto,909010,2016-05-18 22:23:33.042,fb2f2a32-a1f3-8b23-7a89-ae955f761835,fb2f2a32-a1f3-8b23-7a89-ae955f761835.location_data.json,0.0,,,0.0,,,2016-05-18 22:23:28.984,UTC-0300,1.3449533,0.0,,,,,2016-05-18 22:23:27.962,1.4444444,1001,2016-05-18 22:08:18.952,,com.sec.android.app.shealth,,0.0,61.0,,0.0,,
,c59f032e-3bea-f5b8-09b5-02f16190b482.live_data.json,,19916.832,,,,PEzvKidhug,5633420,2017-05-21 19:03:57.038,c59f032e-3bea-f5b8-09b5-02f16190b482,c59f032e-3bea-f5b8-09b5-02f16190b482.location_data.json,461.646,,,696.833,15.848,0.0,2017-05-21 18:57:35.197,UTC-0400,3.5354779,99.0,,,-1.194,,2017-05-21 18:57:35.025,7.367,11007,2017-05-21 16:37:56.392,,com.sec.android.app.shealth,,63.0,761.495,,145.0,0.0,
,96223d36-b772-13d3-ff08-e4d18bb90d7a.live_data.json,,3121.999,,,,ROm+XQMkto,2466000,2016-04-04 22:34:35.922,96223d36-b772-13d3-ff08-e4d18bb90d7a,96223d36-b772-13d3-ff08-e4d18bb90d7a.location_data.json,484.228,,,316.858,287.474,,2016-04-04 22:34:31.354,UTC-0300,1.132,153.0,,,259.865,,2016-04-04 22:34:31.323,1.419,1001,2016-04-04 21:53:25.659,,com.sec.android.app.shealth,,78.0,168.0,,204.0,,
,ff5c4baa-3150-886b-18e5-96143ca53280.live_data.json,,2978.408,,,,ROm+XQMkto,3035000,2016-09-01 00:43:49.216,ff5c4baa-3150-886b-18e5-96143ca53280,ff5c4baa-3150-886b-18e5-96143ca53280.location_data.json,506.575,,,283.086,317.295,,2016-08-31 22:54:20.233,UTC-0300,0.144,156.0,,,286.89,,2016-08-31 22:54:20.138,2.343,1001,2016-08-31 21:47:34.276,,com.sec.android.app.shealth,,78.0,164.0,,205.0,,
,319e684c-8fd6-c3f5-e0f5-3ebc87212906.live_data.json,,920.82,,,,ROm+XQMkto,889990,2016-11-04 16:34:59.017,319e684c-8fd6-c3f5-e0f5-3ebc87212906,319e684c-8fd6-c3f5-e0f5-3ebc87212906.location_data.json,0.0,,,0.0,,,2016-07-10 23:08:26.584,UTC-0300,1.4778959,0.0,,,,,2016-07-10 23:08:24.414,2.0833333,1001,2016-07-10 22:53:34.424,,com.sec.android.app.shealth,,0.0,70.0,,0.0,,
,3c455985-1674-5b0f-baf0-a274886814a3.live_data.json,,4570.85,,,,ROm+XQMkto,3605000,2016-03-27 23:00:49.875,3c455985-1674-5b0f-baf0-a274886814a3,3c455985-1674-5b0f-baf0-a274886814a3.location_data.json,240.279,,,286.501,266.962,,2016-03-27 23:00:45.351,UTC-0300,1.145,154.0,,,243.578,,2016-03-27 23:00:45.313,1.37,1001,2016-03-27 22:00:40.792,,com.sec.android.app.shealth,,76.0,249.0,,202.0,,
,f248758b-f6f9-e46c-e304-d86183bd9f22.live_data.json,,6466.79,,,,VkNqn5W6aG,3410000,2015-11-19 02:54:33.232,f248758b-f6f9-e46c-e304-d86183bd9f22,f248758b-f6f9-e46c-e304-d86183bd9f22.location_data.json,,,,,278.62,,2015-05-19 00:03:18.858,UTC-0300,1.901,145.0,,,197.079,,2015-05-19 00:01:42.730,4.413,1002,2015-05-18 23:04:52.730,,com.sec.android.app.shealth,,73.0,538.268,,178.0,,
,6cc51cc3-c60b-b073-902a-456a123322c5.live_data.json,,0.0,,,,ROm+XQMkto,1275940,2016-11-04 16:37:55.252,6cc51cc3-c60b-b073-902a-456a123322c5,6cc51cc3-c60b-b073-902a-456a123322c5.location_data.json,0.0,,,0.0,,,2016-07-19 17:27:59.974,UTC-0300,0.0,0.0,,,,,2016-07-19 17:27:00.048,0.0,11007,2016-07-19 17:05:44.108,,com.sec.android.app.shealth,,0.0,227.0,,0.0,,
,f4e5ce47-9cd7-3b42-c465-422ff1b51ae1.live_data.json,,4968.77,,,,VkNqn5W6aG,1859000,2015-11-19 02:54:40.390,f4e5ce47-9cd7-3b42-c465-422ff1b51ae1,f4e5ce47-9cd7-3b42-c465-422ff1b51ae1.location_data.json,,,,,248.339,,2015-07-28 00:39:36.132,UTC-0300,2.674,114.0,,,231.565,,2015-07-28 00:15:01.862,4.283,1002,2015-07-27 23:44:02.862,,com.sec.android.app.shealth,,37.0,409.249,,158.0,,
,978ecfe9-53e6-ff70-8b5c-b88e0fe0a72d.live_data.json,,1477.1,,,,ROm+XQMkto,1138349,2016-02-29 22:26:10.592,978ecfe9-53e6-ff70-8b5c-b88e0fe0a72d,978ecfe9-53e6-ff70-8b5c-b88e0fe0a72d.location_data.json,0.0,,,0.0,,,2016-02-29 21:02:38.322,UTC-0400,1.4336394,0.0,,,,,2016-02-29 21:02:37.064,1.9022691,1001,2016-02-29 20:43:38.715,,com.sec.android.app.shealth,,0.0,84.0,,0.0,,
,458dd864-7efc-cb94-dd52-4d20bf731c0c.live_data.json,,2236.183,,,,PEzvKidhug,1941757,2017-01-01 21:42:29.518,458dd864-7efc-cb94-dd52-4d20bf731c0c,458dd864-7efc-cb94-dd52-4d20bf731c0c.location_data.json,,,,,,0.0,2017-01-01 21:42:29.518,UTC-0400,1.380464,0.0,,,,,2017-01-01 21:41:28.680,2.0783863,1001,2017-01-01 21:09:06.923,,com.sec.android.app.shealth,,0.0,135.67,,0.0,0.0,
,0a6d1cd8-0568-6811-0218-5243ae23fddd.live_data.json,,5505.55,,,,VkNqn5W6aG,6771000,2015-11-19 02:54:33.415,0a6d1cd8-0568-6811-0218-5243ae23fddd,0a6d1cd8-0568-6811-0218-5243ae23fddd.location_data.json,,,,,225.812,,2015-05-04 22:55:32.826,UTC-0300,0.814,134.0,,,150.601,,2015-05-04 22:47:02.869,7.46,1002,2015-05-04 20:54:11.869,,com.sec.android.app.shealth,,48.0,455.558,,173.0,,
,7bfc6905-f7e4-e7b4-abaa-e9912547e290.live_data.json,,2665.2,,,,PEzvKidhug,1903109,2017-08-28 22:49:44.567,7bfc6905-f7e4-e7b4-abaa-e9912547e290,7bfc6905-f7e4-e7b4-abaa-e9912547e290.location_data.json,338.794,,,439.746,259.87387,0.0,2017-08-28 22:49:06.951,UTC-0300,1.4004445,147.0,,,227.35986,,2017-08-28 22:49:06.515,4.891,1001,2017-08-28 22:14:30.587,,com.sec.android.app.shealth,,115.0,230.702,,190.0,0.0,
,668e5b21-13d7-cabc-4a98-5b38f5e65a4a.live_data.json,,4527.14,,,,VkNqn5W6aG,1812000,2015-11-19 02:54:32.786,668e5b21-13d7-cabc-4a98-5b38f5e65a4a,668e5b21-13d7-cabc-4a98-5b38f5e65a4a.location_data.json,,,,,268.528,,2015-06-11 00:21:41.121,UTC-0300,2.498,96.0,,,221.884,,2015-06-11 00:04:11.600,3.367,1002,2015-06-10 23:33:59.600,,com.sec.android.app.shealth,,2.0,375.125,,123.0,,
,,,3.98701,,,,7FBCXSeqw+,2172387,2015-05-04 23:39:38.033,eec774c9-c061-a0d5-1033-446d3a6bd07b,,,,,,,,2014-05-19 17:30:13.819,UTC+0100,5.098083E-4,,,,,,2014-05-19 18:06:26.206,8.7444443E-4,1002,2014-05-19 17:30:13.819,,com.sec.android.app.shealth,,,298.73,comment,187.0,,
,,,1.39918,,,,7FBCXSeqw+,1159425,2015-05-04 23:39:32.397,8164f269-5c02-6001-e57c-c23236d5f460,,,,,,,,2014-04-25 17:21:03.303,UTC+0100,3.3521943E-4,,,,,,2014-04-25 17:40:22.728,7.0833333E-4,1001,2014-04-25 17:21:03.303,,com.sec.android.app.shealth,,,77.121,comment,197.0,,
