com.samsung.health.step_count,6060029,6
create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
2019-08-11 04:55:00.342,19.65,UTC-0300,,26,2019-08-11 04:44:00.000,1.1388888,4V/TlqPcbG,2019-08-11 04:43:00.000,com.sec.android.app.shealth,2019-08-11 04:55:00.342,d7cc02a0-82e0-4f09-bf17-e1d64708f152,1.06,
2019-08-08 21:59:20.530,20.17,UTC-0300,,32,2019-08-08 21:58:59.999,1.2222222,PEzvKidhug,2019-08-08 21:58:00.000,com.sec.android.app.shealth,2019-08-08 21:59:20.530,5b885b4c-c1c8-ef82-0a24-40a252fb20eb,1.4,230002
2019-08-09 17:46:27.574,10.0,UTC-0300,,16,2019-08-09 17:45:59.999,1.1388888,PEzvKidhug,2019-08-09 17:45:00.000,com.sec.android.app.shealth,2019-08-09 17:46:27.574,ffa9af8a-0a4c-ee71-8ace-e1d51c2fc55e,0.65,230002
2019-08-09 17:51:50.553,22.81,UTC-0300,,35,2019-08-09 17:47:59.999,1.2222222,PEzvKidhug,2019-08-09 17:47:00.000,com.sec.android.app.shealth,2019-08-09 17:51:50.553,1b09f6b6-7d37-a425-d099-4e47c7511ba5,1.51,230002
2019-08-09 23:19:15.679,21.25,UTC-0300,,36,2019-08-09 23:18:59.999,1.1111112,PEzvKidhug,2019-08-09 23:18:00.000,com.sec.android.app.shealth,2019-08-09 23:19:15.679,876d9da8-126f-c3ab-f257-9424eab41b78,1.48,230002
2019-08-10 23:52:06.023,9.55,UTC-0300,,12,2019-08-10 23:50:00.000,1.5277778,4V/TlqPcbG,2019-08-10 23:49:00.000,com.sec.android.app.shealth,2019-08-10 23:52:06.023,e30d65eb-35ac-49fc-8cfb-aca855e1a577,0.49,
2019-08-11 17:55:01.281,9.81,UTC-0300,,19,2019-08-11 17:52:59.999,0.8055556,PEzvKidhug,2019-08-11 17:52:00.000,com.sec.android.app.shealth,2019-08-11 17:55:01.281,fd5ca894-2dd1-54ce-fa45-8ae7e5607e22,0.76,230002
2019-08-09 16:09:59.555,26.62,UTC-0300,,43,2019-08-09 16:07:59.999,1.0,PEzvKidhug,2019-08-09 16:07:00.000,com.sec.android.app.shealth,2019-08-09 16:09:59.555,4acbef0c-3206-aed2-e785-0c37a6ec7ec3,1.82,230002
2019-08-09 17:25:13.526,30.73,UTC-0300,,42,2019-08-09 17:22:00.000,1.0,4V/TlqPcbG,2019-08-09 17:21:00.000,com.sec.android.app.shealth,2019-08-09 17:25:13.526,9ed95e4c-bdbe-40ab-a994-f2c0e4b7d411,1.71,
2019-08-08 21:15:01.283,56.24,UTC-0300,,95,2019-08-08 21:11:59.999,0.93733335,PEzvKidhug,2019-08-08 21:11:00.000,com.sec.android.app.shealth,2019-08-08 21:15:01.283,2aa83b9f-2898-5a5a-196e-9fb620a7d50b,3.88,230002
2019-08-10 00:35:00.213,18.34,UTC-0300,,28,2019-08-10 00:25:59.999,1.0,PEzvKidhug,2019-08-10 00:25:00.000,com.sec.android.app.shealth,2019-08-10 00:35:00.213,c55b0c31-ad96-a0aa-0a94-e5131e030e4f,1.22,230002
2019-08-09 18:42:01.506,19.88,UTC-0300,,27,2019-08-09 18:40:59.999,1.3333334,PEzvKidhug,2019-08-09 18:40:00.000,com.sec.android.app.shealth,2019-08-09 18:42:01.506,a7f8f575-e1b4-9dc2-28d8-59bd13bb8fcf,1.23,230002
2019-08-10 05:15:00.924,5.04,UTC-0300,,7,2019-08-10 05:15:00.000,0.91666675,4V/TlqPcbG,2019-08-10 05:14:00.000,com.sec.android.app.shealth,2019-08-10 05:15:00.924,ae580915-ef59-4d65-af46-5d7931dff1e1,0.31,
2019-08-11 01:28:55.830,1.96,UTC-0300,,3,2019-08-11 01:17:59.999,1.0833334,PEzvKidhug,2019-08-11 01:17:00.000,com.sec.android.app.shealth,2019-08-11 01:28:55.830,5562154b-cc91-46dd-3f15-bad09da2b42b,0.12,230002
2019-08-08 23:14:59.386,23.7,UTC-0300,,32,2019-08-08 23:09:00.000,1.0555556,4V/TlqPcbG,2019-08-08 23:08:00.000,com.sec.android.app.shealth,2019-08-08 23:14:59.386,63378a22-ae5f-4721-b1ce-19488a57bd27,1.32,
2019-08-11 17:32:43.067,22.87,UTC-0300,,31,2019-08-11 17:32:00.000,1.0833334,4V/TlqPcbG,2019-08-11 17:31:00.000,com.sec.android.app.shealth,2019-08-11 17:32:43.067,eed6532b-fb0b-46a0-b918-32d9cbc05b98,1.29,
2019-08-11 01:07:27.540,39.55,UTC-0300,,61,2019-08-11 01:04:59.999,1.0555556,PEzvKidhug,2019-08-11 01:04:00.000,com.sec.android.app.shealth,2019-08-11 01:07:27.540,3219de1f-2c70-7e6f-6793-3c3d885ad8ac,2.54,230002
2019-08-11 18:27:26.705,32.15,UTC-0300,,53,2019-08-11 18:22:59.999,1.0277778,PEzvKidhug,2019-08-11 18:22:00.000,com.sec.android.app.shealth,2019-08-11 18:27:26.706,6200c470-e093-c672-d416-3e4001080433,2.21,230002
2019-08-10 21:15:00.219,12.77,UTC-0300,,19,2019-08-10 21:12:59.999,1.0555556,PEzvKidhug,2019-08-10 21:12:00.000,com.sec.android.app.shealth,2019-08-10 21:15:00.219,9531c829-bad1-61f0-6fd4-75afe107f61c,0.81,230002
2019-08-11 00:55:00.403,18.79,UTC-0300,,25,2019-08-11 00:48:00.000,1.1111112,4V/TlqPcbG,2019-08-11 00:47:00.000,com.sec.android.app.shealth,2019-08-11 00:55:00.403,93c49152-270e-4cb2-a502-c84d239685f1,1.03,
2019-08-08 21:21:03.501,61.14,UTC-0300,,91,2019-08-08 21:19:59.999,1.0555556,PEzvKidhug,2019-08-08 21:19:00.000,com.sec.android.app.shealth,2019-08-08 21:21:03.501,9b605d58-d83a-43ac-8b31-c3e427361972,3.98,230002
2019-08-08 23:14:59.221,22.02,UTC-0300,,29,2019-08-08 22:59:00.000,1.2222222,4V/TlqPcbG,2019-08-08 22:58:00.000,com.sec.android.app.shealth,2019-08-08 23:14:59.221,5d4bd180-0a57-4d8a-a63c-6a1e82cb1f87,1.18,
2019-08-09 21:15:01.318,14.7,UTC-0300,,20,2019-08-09 21:08:00.000,1.0,4V/TlqPcbG,2019-08-09 21:07:00.000,com.sec.android.app.shealth,2019-08-09 21:15:01.318,cb88adb7-52d4-49bb-b2f2-986c5e22af34,0.84,
2019-08-10 17:39:45.537,33.56,UTC-0300,,47,2019-08-10 17:35:59.999,1.25,PEzvKidhug,2019-08-10 17:35:00.000,com.sec.android.app.shealth,2019-08-10 17:39:45.537,2c8ae6ea-f65d-3515-0d06-166ed272f7ab,2.1,230002
2019-08-09 17:42:51.434,6.7,UTC-0300,,9,2019-08-09 17:42:00.000,1.1388888,4V/TlqPcbG,2019-08-09 17:41:00.000,com.sec.android.app.shealth,2019-08-09 17:42:51.434,5e8ddb1c-be81-4611-85d5-57a8a4cd6d2e,0.38,
2019-08-09 15:37:22.483,35.23,UTC-0300,,46,2019-08-09 15:36:00.000,1.3611112,4V/TlqPcbG,2019-08-09 15:35:00.000,com.sec.android.app.shealth,2019-08-09 15:37:22.483,f3207d06-5e8d-438b-b9a5-6e5877e3f196,1.87,
2019-08-10 17:55:00.214,50.11,UTC-0300,,78,2019-08-10 17:54:59.999,1.0555556,PEzvKidhug,2019-08-10 17:54:00.000,com.sec.android.app.shealth,2019-08-10 17:55:00.214,854b011a-30a8-f391-a824-3fc3d767a5d7,3.33,230002
2019-08-08 22:02:43.571,42.84,UTC-0300,,76,2019-08-08 22:02:59.999,0.8627167,PEzvKidhug,2019-08-08 22:02:00.000,com.sec.android.app.shealth,2019-08-08 22:05:21.718,e1500579-aad8-4f3a-4e20-d9f1e2ada3e6,3.1,230002
2019-08-09 17:15:00.265,56.86,UTC-0300,,95,2019-08-09 17:03:59.999,0.9722222,PEzvKidhug,2019-08-09 17:03:00.000,com.sec.android.app.shealth,2019-08-09 17:15:00.266,f9ccbf0a-7cd9-1688-57ed-2d13d3805c48,3.85,230002
2019-08-11 01:07:25.507,40.960014,UTC-0300,,55,2019-08-11 01:08:00.000,1.1048932,4V/TlqPcbG,2019-08-11 01:07:00.000,com.sec.android.app.shealth,2019-08-11 01:07:31.188,d9290154-2a86-4764-9746-859661418b97,2.2199998,
2019-08-08 21:15:01.276,10.25,UTC-0300,,19,2019-08-08 21:10:59.999,0.8333333,PEzvKidhug,2019-08-08 21:10:00.000,com.sec.android.app.shealth,2019-08-08 21:15:01.276,e3f2660a-7443-d9ff-3d1d-782bf2ae6471,0.77,230002
2019-08-08 22:35:01.308,53.22,UTC-0300,,87,2019-08-08 22:30:59.999,1.0277778,PEzvKidhug,2019-08-08 22:30:00.000,com.sec.android.app.shealth,2019-08-08 22:35:01.308,bf183925-45de-3829-be72-3f97a0a7ff8e,3.6,230002
2019-08-10 17:46:13.482,31.69,UTC-0300,,56,2019-08-10 17:44:59.999,0.8611111,PEzvKidhug,2019-08-10 17:44:00.000,com.sec.android.app.shealth,2019-08-10 17:46:13.482,eb370659-b10d-44a8-532d-effc3c9830ce,2.19,230002
2019-08-09 23:23:30.446,29.39,UTC-0300,,42,2019-08-09 23:22:59.999,1.1666666,PEzvKidhug,2019-08-09 23:22:00.000,com.sec.android.app.shealth,2019-08-09 23:23:30.446,dccb0904-14de-7580-9aea-51b315813fa6,1.85,230002
2019-08-08 19:59:43.801,9.67,UTC-0300,,17,2019-08-08 19:59:59.999,1.0555556,PEzvKidhug,2019-08-08 19:59:00.000,com.sec.android.app.shealth,2019-08-08 19:59:43.801,417ce620-9a94-a95b-f501-4a374b4283f7,0.68,230002
2019-08-11 01:37:21.506,21.36,UTC-0300,,29,2019-08-11 01:35:59.999,1.3611112,PEzvKidhug,2019-08-11 01:35:00.000,com.sec.android.app.shealth,2019-08-11 01:37:21.506,def2e689-6677-2cdf-b122-3f1bb1b6ce31,1.3,230002
2019-08-08 22:54:24.905,55.03,UTC-0300,,74,2019-08-08 22:44:00.000,1.0833334,4V/TlqPcbG,2019-08-08 22:43:00.000,com.sec.android.app.shealth,2019-08-08 22:54:24.905,33398a69-f964-4ae0-8e10-66127536b33c,2.98,
2019-08-09 17:02:29.381,29.46,UTC-0300,,40,2019-08-09 17:02:00.000,1.0277778,4V/TlqPcbG,2019-08-09 17:01:00.000,com.sec.android.app.shealth,2019-08-09 17:02:29.381,1e3fe7f0-3375-4198-8e53-f806b5274a25,1.65,
2019-08-08 20:45:04.641,15.83,UTC-0300,,29,2019-08-08 20:44:59.999,0.8888889,PEzvKidhug,2019-08-08 20:44:00.000,com.sec.android.app.shealth,2019-08-08 20:45:04.641,65ff9c3d-00fd-a7fc-90c9-5a427f039839,1.2,230002
2019-08-10 16:54:42.445,7.92,UTC-0300,,11,2019-08-10 16:52:00.000,0.9166667,4V/TlqPcbG,2019-08-10 16:51:00.000,com.sec.android.app.shealth,2019-08-10 16:54:42.445,d5fb3fc6-2694-4d79-9c13-edf91e970069,0.47,
2019-08-09 18:09:36.505,3.62,UTC-0300,,8,2019-08-09 18:08:59.999,0.5833333,PEzvKidhug,2019-08-09 18:08:00.000,com.sec.android.app.shealth,2019-08-09 18:09:36.505,d8581e8c-633c-49d2-85df-bd3ebaf565a7,0.31,230002
2019-08-10 21:05:37.675,15.63,UTC-0300,,23,2019-08-10 21:03:59.999,1.1666666,PEzvKidhug,2019-08-10 21:03:00.000,com.sec.android.app.shealth,2019-08-10 21:05:37.675,8eb83c61-846c-6bd6-fd38-94597e3081ec,0.99,230002
2019-08-08 20:28:00.548,22.15,UTC-0300,,34,2019-08-08 20:25:59.999,1.0833334,PEzvKidhug,2019-08-08 20:25:00.000,com.sec.android.app.shealth,2019-08-08 20:28:00.548,5bedb34c-0953-17a5-5df0-6de2c1ee0dfc,1.45,230002
2019-08-10 23:09:22.439,38.95,UTC-0300,,58,2019-08-10 23:09:59.999,1.0934396,PEzvKidhug,2019-08-10 23:09:00.000,com.sec.android.app.shealth,2019-08-10 23:11:28.455,586c85e4-c62d-1db2-b424-2d661fbd22a4,2.5,230002
2019-08-09 01:12:01.336,19.86,UTC-0300,,34,2019-08-09 01:12:59.999,0.86783904,PEzvKidhug,2019-08-09 01:12:00.000,com.sec.android.app.shealth,2019-08-09 01:14:31.470,2a784ac2-ebec-b681-3058-eaf71ed83be3,1.32,230002
2019-08-11 00:55:00.265,19.59,UTC-0300,,29,2019-08-11 00:52:59.999,1.0555556,PEzvKidhug,2019-08-11 00:52:00.000,com.sec.android.app.shealth,2019-08-11 00:55:00.266,c55da56b-04ec-18b4-f92a-c8fbf47bb840,1.27,230002
2019-08-09 23:23:30.452,2.77,UTC-0300,,5,2019-08-09 23:23:59.999,1.1944444,PEzvKidhug,2019-08-09 23:23:00.000,com.sec.android.app.shealth,2019-08-09 23:23:30.452,cd5b95b1-9693-8197-fa20-f6e47cd2f87e,0.18,230002
2019-08-09 17:20:30.649,20.16,UTC-0300,,29,2019-08-09 17:15:59.999,1.2222222,PEzvKidhug,2019-08-09 17:15:00.000,com.sec.android.app.shealth,2019-08-09 17:20:30.649,d5b9c3de-e91c-d6ce-98fc-4fc4999a6953,1.26,230002
2019-08-09 17:35:00.236,8.9,UTC-0300,,15,2019-08-09 17:34:59.999,1.0555556,PEzvKidhug,2019-08-09 17:34:00.000,com.sec.android.app.shealth,2019-08-09 17:35:00.237,0fb825d0-2b5a-dfc8-7d65-07f339dbd55e,0.61,230002
2019-08-10 18:12:00.215,18.479996,UTC-0300,,25,2019-08-10 18:13:00.000,1.057738,4V/TlqPcbG,2019-08-10 18:12:00.000,com.sec.android.app.shealth,2019-08-10 18:12:24.276,3daaf8f0-de96-4e77-b112-a8fa79a1dbec,1.02,
2019-08-08 22:28:42.479,23.45,UTC-0300,,37,2019-08-08 22:28:59.999,1.0681697,PEzvKidhug,2019-08-08 22:28:00.000,com.sec.android.app.shealth,2019-08-08 22:29:51.147,af271a6d-d5c3-b78d-c42d-aea586059ad1,1.54,230002
2019-08-09 01:13:01.784,20.18,UTC-0300,,28,2019-08-09 01:14:00.000,1.014755,4V/TlqPcbG,2019-08-09 01:13:00.000,com.sec.android.app.shealth,2019-08-09 01:13:17.150,68625d1f-720b-4e9c-9d26-2cca3b028ba9,1.2599999,
2019-08-11 00:46:32.614,43.59,UTC-0300,,59,2019-08-11 00:46:59.999,1.412095,PEzvKidhug,2019-08-11 00:46:00.000,com.sec.android.app.shealth,2019-08-11 00:47:33.373,227d2b00-5a85-29b5-5c39-bf793056abf5,2.67,230002
2019-08-09 16:15:00.495,36.24,UTC-0300,,48,2019-08-09 16:08:00.000,1.1666666,4V/TlqPcbG,2019-08-09 16:07:00.000,com.sec.android.app.shealth,2019-08-09 16:15:00.495,6f16ef70-a9d9-46e8-a739-282fb5e96095,1.92,
2019-08-10 18:02:53.650,13.79,UTC-0300,,24,2019-08-10 18:02:59.999,0.9722222,PEzvKidhug,2019-08-10 18:02:00.000,com.sec.android.app.shealth,2019-08-10 18:02:53.650,a89c4efc-4463-564a-d910-a98165afb430,0.96,230002
2019-08-08 21:55:01.215,58.16,UTC-0300,,89,2019-08-08 21:37:59.999,1.1388888,PEzvKidhug,2019-08-08 21:37:00.000,com.sec.android.app.shealth,2019-08-08 21:55:01.216,733a22d2-7978-6764-89aa-704debfa451d,3.74,230002
2019-08-09 18:06:27.544,41.38,UTC-0300,,76,2019-08-09 18:05:59.999,0.8333333,PEzvKidhug,2019-08-09 18:05:00.000,com.sec.android.app.shealth,2019-08-09 18:06:27.544,c258b2f4-7dd1-3a0b-33c8-645146ebe34c,2.99,230002
2019-08-09 00:34:59.352,32.94,UTC-0300,,44,2019-08-09 00:26:00.000,1.1388888,4V/TlqPcbG,2019-08-09 00:25:00.000,com.sec.android.app.shealth,2019-08-09 00:34:59.352,2de54c6c-8241-4ebf-ba1d-a6dd7393e890,1.76,
2019-08-09 15:46:46.821,4.43,UTC-0300,,6,2019-08-09 15:46:00.000,1.0555556,4V/TlqPcbG,2019-08-09 15:45:00.000,com.sec.android.app.shealth,2019-08-09 15:46:46.821,e17d66af-ee5c-48c8-bec1-6b4417f554d7,0.24,
2019-08-09 16:09:59.540,7.95,UTC-0300,,12,2019-08-09 16:04:59.999,1.4722222,PEzvKidhug,2019-08-09 16:04:00.000,com.sec.android.app.shealth,2019-08-09 16:09:59.540,dcd4c411-cb67-5642-db7b-30bb159a9764,0.5,230002
2019-08-09 01:14:31.475,11.64,UTC-0300,,26,2019-08-09 01:13:59.999,0.7777778,PEzvKidhug,2019-08-09 01:13:00.000,com.sec.android.app.shealth,2019-08-09 01:14:31.475,433f2ce5-8c9a-ec1d-f07c-9c2f3d8a5d28,1.83,230002
2019-08-09 17:17:44.179,31.0,UTC-0300,,42,2019-08-09 17:18:00.000,1.0277778,4V/TlqPcbG,2019-08-09 17:17:00.000,com.sec.android.app.shealth,2019-08-09 17:17:44.179,7a9e7686-d013-4238-9cea-07b67197f4c8,1.75,
2019-08-09 19:09:34.499,19.33,UTC-0300,,26,2019-08-09 19:09:59.999,1.2222222,PEzvKidhug,2019-08-09 19:09:00.000,com.sec.android.app.shealth,2019-08-09 19:09:34.508,36838a36-f996-cc92-7d23-2eb868629d5c,1.17,230002
2019-08-11 00:55:00.468,7.24,UTC-0300,,10,2019-08-11 00:54:00.000,0.9166667,4V/TlqPcbG,2019-08-11 00:53:00.000,com.sec.android.app.shealth,2019-08-11 00:55:00.468,2e4e8584-ec8c-4ee9-baff-f57a00dc3ef2,0.43,
2019-08-11 18:31:09.632,35.52,UTC-0300,,48,2019-08-11 18:23:00.000,1.0000001,4V/TlqPcbG,2019-08-11 18:22:00.000,com.sec.android.app.shealth,2019-08-11 18:31:09.632,f1730564-dac0-4e45-8400-1cc96ff3004e,1.97,
2019-08-09 22:53:42.478,12.8,UTC-0300,,18,2019-08-09 22:49:59.999,1.3611112,PEzvKidhug,2019-08-09 22:49:00.000,com.sec.android.app.shealth,2019-08-09 22:53:42.479,742e159c-4a79-d71b-2771-d434a8dcaa59,0.78,230002
2019-08-10 17:50:50.517,15.62,UTC-0300,,25,2019-08-10 17:50:59.999,1.0555556,PEzvKidhug,2019-08-10 17:50:00.000,com.sec.android.app.shealth,2019-08-10 17:50:50.518,740a5df6-1df6-3e6d-6558-6df47ff22ff4,1.03,230002
2019-08-09 18:02:47.198,18.269995,UTC-0300,,25,2019-08-09 18:03:00.000,0.9896414,4V/TlqPcbG,2019-08-09 18:02:00.000,com.sec.android.app.shealth,2019-08-09 18:02:59.990,407f1eb5-a382-4e3d-9602-49964976d206,1.0200002,
2019-08-09 00:24:00.626,70.729996,UTC-0300,,94,2019-08-09 00:25:00.000,1.1788332,4V/TlqPcbG,2019-08-09 00:24:00.000,com.sec.android.app.shealth,2019-08-09 00:34:59.330,6255fbdb-f81f-4b54-a453-396190022791,3.76,
2019-08-11 01:07:27.548,20.07,UTC-0300,,33,2019-08-11 01:05:59.999,1.0277778,PEzvKidhug,2019-08-11 01:05:00.000,com.sec.android.app.shealth,2019-08-11 01:07:27.548,f82bce45-790a-85e4-b7e5-db14c43bc313,1.35,230002
2019-08-10 03:50:00.673,1.54,UTC-0300,,2,2019-08-10 03:51:00.000,1.3192984,4V/TlqPcbG,2019-08-10 03:50:00.000,com.sec.android.app.shealth,2019-08-10 03:50:00.673,bc02992f-490b-4e9c-8f4b-8380df06c437,0.08,
2019-08-09 17:17:44.166,30.25,UTC-0300,,40,2019-08-09 17:17:00.000,1.1666666,4V/TlqPcbG,2019-08-09 17:16:00.000,com.sec.android.app.shealth,2019-08-09 17:17:44.166,e2f57e6d-252f-4674-a10f-c977938efa9a,1.64,
2019-08-09 17:06:11.443,15.669999,UTC-0300,,21,2019-08-09 17:07:00.000,1.0989016,4V/TlqPcbG,2019-08-09 17:06:00.000,com.sec.android.app.shealth,2019-08-09 17:08:08.740,dc3417b7-8afb-4535-9532-f71824d80fd1,0.86,
2019-08-11 17:35:01.202,34.25,UTC-0300,,50,2019-08-11 17:32:59.999,1.0833334,PEzvKidhug,2019-08-11 17:32:00.000,com.sec.android.app.shealth,2019-08-11 17:35:01.202,69a6bade-9786-0b10-a4bf-ef000a885a23,2.29,230002
2019-08-09 21:15:01.284,14.16,UTC-0300,,19,2019-08-09 21:07:00.000,1.0555555,4V/TlqPcbG,2019-08-09 21:06:00.000,com.sec.android.app.shealth,2019-08-09 21:15:01.284,0e2dbf4d-6d53-4667-878d-3daa884efe3e,0.77,
2019-08-11 17:55:53.603,39.37,UTC-0300,,61,2019-08-11 17:55:59.999,1.0,PEzvKidhug,2019-08-11 17:55:00.000,com.sec.android.app.shealth,2019-08-11 17:55:53.603,90c47967-4a32-f4c4-c2d3-ba33308d3189,2.64,230002
2019-08-09 18:04:43.645,14.77,UTC-0300,,21,2019-08-09 18:02:59.999,1.1666666,PEzvKidhug,2019-08-09 18:02:00.000,com.sec.android.app.shealth,2019-08-09 18:04:43.646,f47d1317-cb77-e178-7412-befbb1f4b11a,0.92,230002
2019-08-11 18:14:59.696,17.28,UTC-0300,,23,2019-08-11 18:15:00.000,1.1666666,4V/TlqPcbG,2019-08-11 18:14:00.000,com.sec.android.app.shealth,2019-08-11 18:14:59.696,e01dc58f-7162-4e26-82ae-41e1d08ba7b2,0.97,
2019-08-09 18:06:27.550,24.81,UTC-0300,,39,2019-08-09 18:06:59.999,1.0,PEzvKidhug,2019-08-09 18:06:00.000,com.sec.android.app.shealth,2019-08-09 18:06:27.550,e08ad16e-b859-885d-53a5-1c6ff73eb26d,1.66,230002
2019-08-10 01:10:23.862,13.31,UTC-0300,,21,2019-08-10 01:09:59.999,0.8888889,PEzvKidhug,2019-08-10 01:09:00.000,com.sec.android.app.shealth,2019-08-10 01:10:23.862,4288fa90-cc7c-e7b8-8763-fcad10f75700,0.88,230002
2019-08-11 00:47:33.379,20.86,UTC-0300,,34,2019-08-11 00:47:59.999,0.9722222,PEzvKidhug,2019-08-11 00:47:00.000,com.sec.android.app.shealth,2019-08-11 00:47:33.380,fe9fa185-849d-bffe-98fb-cd26837f6a85,1.43,230002
2019-08-11 18:33:17.825,62.820007,UTC-0300,,83,2019-08-11 18:34:00.000,1.220417,4V/TlqPcbG,2019-08-11 18:33:00.000,com.sec.android.app.shealth,2019-08-11 18:34:06.995,2635ab02-b0ad-4077-8e70-92e2e84b9a3a,3.32,
2019-08-10 18:02:26.982,13.55,UTC-0300,,18,2019-08-10 18:01:00.000,1.1388888,4V/TlqPcbG,2019-08-10 18:00:00.000,com.sec.android.app.shealth,2019-08-10 18:02:26.982,db9d1aa4-2c0a-4239-a616-76b920e6ad4b,0.75,
2019-08-09 15:46:46.736,66.28,UTC-0300,,89,2019-08-09 15:43:00.000,1.1944444,4V/TlqPcbG,2019-08-09 15:42:00.000,com.sec.android.app.shealth,2019-08-09 15:46:46.736,1735785e-4b0b-4daf-9f6e-89dd9dc6034d,3.7,
2019-08-09 18:13:30.233,13.740002,UTC-0300,,19,2019-08-09 18:14:00.000,0.94437855,4V/TlqPcbG,2019-08-09 18:13:00.000,com.sec.android.app.shealth,2019-08-09 18:13:35.599,ed4e4fde-3a60-43cd-8538-4b216c27d7a9,0.78000015,
2019-08-09 17:34:00.290,46.41,UTC-0300,,62,2019-08-09 17:29:00.000,1.1111112,4V/TlqPcbG,2019-08-09 17:28:00.000,com.sec.android.app.shealth,2019-08-09 17:34:00.290,5505c8d2-396c-47bb-a2c2-273339d08425,2.55,
2019-08-09 17:15:00.278,50.5,UTC-0300,,78,2019-08-09 17:05:59.999,1.1111112,PEzvKidhug,2019-08-09 17:05:00.000,com.sec.android.app.shealth,2019-08-09 17:15:00.279,d8f38d71-db4f-d823-7377-043d434baed1,3.29,230002
2019-08-09 19:15:00.208,19.99,UTC-0300,,31,2019-08-09 19:12:59.999,1.1111112,PEzvKidhug,2019-08-09 19:12:00.000,com.sec.android.app.shealth,2019-08-09 19:15:00.209,ea7e8280-b1aa-7b52-e461-73f1e0f672af,1.3,230002
2019-08-09 21:15:01.327,5.77,UTC-0300,,8,2019-08-09 21:09:00.000,0.9166667,4V/TlqPcbG,2019-08-09 21:08:00.000,com.sec.android.app.shealth,2019-08-09 21:15:01.327,8d4d0335-f62a-4fc7-9316-1b5fd2bcb28e,0.35,
2019-08-09 17:20:30.730,13.99,UTC-0300,,27,2019-08-09 17:18:59.999,0.8611111,PEzvKidhug,2019-08-09 17:18:00.000,com.sec.android.app.shealth,2019-08-09 17:20:30.730,413d0d5c-f3d4-b894-4b1e-3541f52112ec,1.07,230002
2019-08-09 19:43:37.068,22.3,UTC-0300,,34,2019-08-09 19:43:59.999,1.1111112,PEzvKidhug,2019-08-09 19:43:00.000,com.sec.android.app.shealth,2019-08-09 19:43:37.069,9ab3eb01-f9cb-ea45-8f94-838149fa939d,1.44,230002
2019-08-10 18:02:53.645,13.64,UTC-0300,,23,2019-08-10 18:01:59.999,1.1111112,PEzvKidhug,2019-08-10 18:01:00.000,com.sec.android.app.shealth,2019-08-10 18:02:53.645,03cb28ea-5808-fd9f-0691-8d041bd9f103,0.96,230002
2019-08-11 00:16:22.989,10.95,UTC-0300,,15,2019-08-11 00:17:00.000,1.0,4V/TlqPcbG,2019-08-11 00:16:00.000,com.sec.android.app.shealth,2019-08-11 00:16:22.989,a31d59d0-55e4-4ed1-9079-26dcbe7278e3,0.62,
2019-08-10 17:07:31.555,20.87,UTC-0300,,30,2019-08-10 17:05:59.999,1.3055556,PEzvKidhug,2019-08-10 17:05:00.000,com.sec.android.app.shealth,2019-08-10 17:07:31.555,b488fdc5-89f2-e928-653f-2b23daba9e00,1.29,230002
2019-08-10 17:39:45.549,51.7,UTC-0300,,80,2019-08-10 17:37:59.999,0.9722222,PEzvKidhug,2019-08-10 17:37:00.000,com.sec.android.app.shealth,2019-08-10 17:39:45.551,451e3cbe-6d13-1781-9bde-4145d20e4e61,3.49,230002
2019-08-11 00:55:00.322,27.58,UTC-0300,,37,2019-08-11 00:46:00.000,1.0833334,4V/TlqPcbG,2019-08-11 00:45:00.000,com.sec.android.app.shealth,2019-08-11 00:55:00.322,a883ddfa-ca0e-4f4b-8b1b-8a37b4df52f9,1.51,
2019-08-09 17:44:00.135,36.750004,UTC-0300,,50,2019-08-09 17:45:00.000,1.0309223,4V/TlqPcbG,2019-08-09 17:44:00.000,com.sec.android.app.shealth,2019-08-09 17:44:56.092,bcf8d77a-f7a8-4d1d-bd85-07052d4dfed4,2.0399995,
2019-08-08 23:14:51.565,17.52,UTC-0300,,33,2019-08-08 23:06:59.999,0.8055556,PEzvKidhug,2019-08-08 23:06:00.000,com.sec.android.app.shealth,2019-08-08 23:14:51.565,133f2945-eabf-125a-7032-ce84f27e99b2,1.34,230002
2019-08-09 17:34:00.427,65.94,UTC-0300,,88,2019-08-09 17:33:00.000,1.1111112,4V/TlqPcbG,2019-08-09 17:32:00.000,com.sec.android.app.shealth,2019-08-09 17:34:00.427,76b4ee64-c4e6-485c-a2ee-f1111d86045c,3.52,
2019-08-10 01:24:13.779,51.34,UTC-0300,,68,2019-08-10 01:24:00.000,1.1944444,4V/TlqPcbG,2019-08-10 01:23:00.000,com.sec.android.app.shealth,2019-08-10 01:24:13.779,ee14c684-fecc-42c1-9760-dadb36419268,2.76,
2019-08-09 18:08:39.721,37.87,UTC-0300,,51,2019-08-09 18:07:00.000,1.0555556,4V/TlqPcbG,2019-08-09 18:06:00.000,com.sec.android.app.shealth,2019-08-09 18:08:39.721,64d4b7b8-1431-4a41-8442-80d943826987,2.04,
2019-08-08 23:05:24.732,43.04,UTC-0300,,67,2019-08-08 23:03:59.999,1.0277778,PEzvKidhug,2019-08-08 23:03:00.000,com.sec.android.app.shealth,2019-08-08 23:05:24.732,8ea90e4f-5ce5-adb8-c2b3-04a72d036219,2.83,230002
