com.samsung.shealth.tracker.pedometer_day_summary,6225039,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3077,60746d3b-67cb-4843-8f99-5eb91e123e07.binning_data.json,1527378,10000,176,2016-05-11 04:00:17.707,com.sec.android.app.shealth,2016-05-11 04:00:17.707,,2.8155336,2533.48,145.06,2901,OBFuvbOf82,com.sec.android.app.shealth,0,60746d3b-67cb-4843-8f99-5eb91e123e07.achievement.json,60746d3b-67cb-4843-8f99-5eb91e123e07,1462838400000,
9078,0a4ac6e8-7950-46e4-b3d7-0fb734bfd4a9.binning_data.json,4779382,0,125,2016-03-15 19:26:42.160,com.sec.android.app.shealth,2016-03-15 19:26:42.160,,1.4923499,7132.5103,397.41998,8953,VfS0qUERdZ,com.sec.android.app.shealth,0,0a4ac6e8-7950-46e4-b3d7-0fb734bfd4a9.achievement.json,0a4ac6e8-7950-46e4-b3d7-0fb734bfd4a9,1453334400000,
6749,18ecd83d-f6f9-461d-9c93-3d76760f0932.binning_data.json,3865767,6000,13,2016-11-05 19:45:14.973,com.sec.android.app.shealth,2016-11-04 18:33:28.422,,2.6944444,5151.05,302.8,6736,ROm+XQMkto,com.sec.android.app.shealth,0,18ecd83d-f6f9-461d-9c93-3d76760f0932.achievement.json,18ecd83d-f6f9-461d-9c93-3d76760f0932,1478217600000,
806,b8c9be72-3e34-4e01-a201-e705c8d78388.binning_data.json,382626,10000,123,2016-06-14 04:00:30.955,com.sec.android.app.shealth,2016-06-14 04:00:30.955,,5.1666665,707.84,44.39,683,OBFuvbOf82,com.sec.android.app.shealth,0,b8c9be72-3e34-4e01-a201-e705c8d78388.achievement.json,b8c9be72-3e34-4e01-a201-e705c8d78388,1465776000000,
8025,06ade686-c758-45d8-916f-34f349aeeeb2.binning_data.json,4014644,0,218,2016-05-09 07:47:58.923,com.sec.android.app.shealth,2016-05-08 18:09:14.015,,1.6144392,6481.4,357.78998,7807,VfS0qUERdZ,com.sec.android.app.shealth,0,06ade686-c758-45d8-916f-34f349aeeeb2.achievement.json,06ade686-c758-45d8-916f-34f349aeeeb2,1462665600000,
2749,ee7f8ec3-b065-480a-b063-7749c85e0790.binning_data.json,1510227,6000,0,2016-06-17 17:12:17.520,com.sec.android.app.shealth,2016-06-16 17:12:39.126,,1.5555557,1991.45,124.33,2749,ROm+XQMkto,com.sec.android.app.shealth,0,ee7f8ec3-b065-480a-b063-7749c85e0790.achievement.json,ee7f8ec3-b065-480a-b063-7749c85e0790,1466035200000,
396,febb5cae-8018-45e0-989a-959f02211ba0.binning_data.json,214684,6000,3,2016-06-15 01:03:46.453,com.sec.android.app.shealth,2016-06-15 01:03:46.453,,2.138889,300.22,18.55,393,ROm+XQMkto,com.sec.android.app.shealth,0,febb5cae-8018-45e0-989a-959f02211ba0.achievement.json,febb5cae-8018-45e0-989a-959f02211ba0,1465776000000,
6112,e9641b51-53aa-453c-9ce1-5f32a48d71e6.binning_data.json,3289411,0,76,2016-03-15 19:26:23.627,com.sec.android.app.shealth,2016-03-15 19:26:23.627,,1.4716159,4840.75,260.31,6036,VfS0qUERdZ,com.sec.android.app.shealth,0,e9641b51-53aa-453c-9ce1-5f32a48d71e6.achievement.json,e9641b51-53aa-453c-9ce1-5f32a48d71e6,1449792000000,
8184,359a563b-ce89-4b94-9473-9e103bb2b00a.binning_data.json,4540086,6000,21,2016-06-15 17:05:44.793,com.sec.android.app.shealth,2016-06-15 01:03:46.584,,2.2777777,6119.73,361.83,8163,ROm+XQMkto,com.sec.android.app.shealth,2022,359a563b-ce89-4b94-9473-9e103bb2b00a.achievement.json,359a563b-ce89-4b94-9473-9e103bb2b00a,1465862400000,
2744,bc710881-b6da-4fbb-9025-824be31f81b3.binning_data.json,1576153,6000,0,2016-09-26 22:35:17.652,com.sec.android.app.shealth,2016-09-26 20:31:43.328,,1.9071215,2082.93,124.61,2744,ROm+XQMkto,com.sec.android.app.shealth,0,bc710881-b6da-4fbb-9025-824be31f81b3.achievement.json,bc710881-b6da-4fbb-9025-824be31f81b3,1474848000000,
6296,d6fed857-c746-4ef1-8dad-0f6729c943a5.binning_data.json,2915354,10000,598,2016-07-01 04:32:21.170,com.sec.android.app.shealth,2016-07-01 04:32:21.170,,3.166667,5273.84,298.24997,5698,OBFuvbOf82,com.sec.android.app.shealth,2891,d6fed857-c746-4ef1-8dad-0f6729c943a5.achievement.json,d6fed857-c746-4ef1-8dad-0f6729c943a5,1467244800000,
162,16cf4609-12eb-4e6f-b453-e7dd28c4c837.binning_data.json,94334,10000,0,2016-03-25 04:01:01.827,com.sec.android.app.shealth,2016-03-25 04:01:01.827,,3.3253396,127.850006,6.7200003,162,OBFuvbOf82,com.sec.android.app.shealth,0,16cf4609-12eb-4e6f-b453-e7dd28c4c837.achievement.json,16cf4609-12eb-4e6f-b453-e7dd28c4c837,1458777600000,
12045,2481f8a8-04cc-4fc7-97b0-0b22e9b9d900.binning_data.json,5763299,0,1195,2016-04-14 02:32:57.732,com.sec.android.app.shealth,2016-04-13 04:15:00.535,,1.7086724,9847.59,584.83997,10850,VfS0qUERdZ,com.sec.android.app.shealth,0,2481f8a8-04cc-4fc7-97b0-0b22e9b9d900.achievement.json,2481f8a8-04cc-4fc7-97b0-0b22e9b9d900,1460505600000,
7912,dec7476d-f02a-4caa-98d0-26732af0d0f0.binning_data.json,4167479,0,167,2016-05-05 17:34:09.153,com.sec.android.app.shealth,2016-05-04 04:08:34.436,,1.5156497,6316.44,348.0,7745,VfS0qUERdZ,com.sec.android.app.shealth,0,dec7476d-f02a-4caa-98d0-26732af0d0f0.achievement.json,dec7476d-f02a-4caa-98d0-26732af0d0f0,1462320000000,
4663,03626cf3-45ad-4191-8887-a6acff0532ad.binning_data.json,2453132,0,200,2016-03-15 19:26:16.923,com.sec.android.app.shealth,2016-03-15 19:26:16.923,,1.542644,3784.31,215.15999,4463,VfS0qUERdZ,com.sec.android.app.shealth,0,03626cf3-45ad-4191-8887-a6acff0532ad.achievement.json,03626cf3-45ad-4191-8887-a6acff0532ad,1448496000000,
3211,8f90339f-b3c9-442b-b2a5-033bb1853934.binning_data.json,1781718,10000,5,2016-10-29 05:01:54.051,com.sec.android.app.shealth,2016-10-28 05:14:50.702,,1.3975611,2490.06,143.83,3206,VfS0qUERdZ,com.sec.android.app.shealth,0,8f90339f-b3c9-442b-b2a5-033bb1853934.achievement.json,8f90339f-b3c9-442b-b2a5-033bb1853934,1477612800000,
7917,6cd56e28-4b5b-4410-b25a-74d6f77f731a.binning_data.json,3976358,0,611,2016-03-17 04:01:21.332,com.sec.android.app.shealth,2016-03-15 19:22:42.047,,1.6034371,6375.84,371.78,7306,VfS0qUERdZ,com.sec.android.app.shealth,0,6cd56e28-4b5b-4410-b25a-74d6f77f731a.achievement.json,6cd56e28-4b5b-4410-b25a-74d6f77f731a,1457568000000,
5559,2eba9f17-3de9-4663-96c4-99dcce682e02.binning_data.json,2942333,0,267,2016-03-21 17:47:53.163,com.sec.android.app.shealth,2016-03-20 04:09:03.118,,1.510485,4444.35,248.95,5292,VfS0qUERdZ,com.sec.android.app.shealth,0,2eba9f17-3de9-4663-96c4-99dcce682e02.achievement.json,2eba9f17-3de9-4663-96c4-99dcce682e02,1458432000000,
8187,156804ea-4282-4770-a70e-34405cbbdfb4.binning_data.json,3921362,10000,466,2016-09-16 00:16:31.305,com.sec.android.app.shealth,2016-09-14 06:24:38.868,,1.6762693,6573.26,385.62,7721,VfS0qUERdZ,com.sec.android.app.shealth,0,156804ea-4282-4770-a70e-34405cbbdfb4.achievement.json,156804ea-4282-4770-a70e-34405cbbdfb4,1473811200000,
3999,c7787a4b-1a3b-4374-859d-3aa3c00c9429.binning_data.json,2043017,0,119,2016-03-15 19:26:28.989,com.sec.android.app.shealth,2016-03-15 19:26:28.989,,1.587128,3242.53,177.19,3880,VfS0qUERdZ,com.sec.android.app.shealth,0,c7787a4b-1a3b-4374-859d-3aa3c00c9429.achievement.json,c7787a4b-1a3b-4374-859d-3aa3c00c9429,1450828800000,
10799,89c6028e-d926-49c6-a909-ea46af18939b.binning_data.json,5655284,10000,165,2016-09-08 04:03:12.804,com.sec.android.app.shealth,2016-09-08 04:03:12.804,,2.8888888,8272.34,481.16998,10634,J9OOjwOhpg,com.sec.android.app.shealth,3068,89c6028e-d926-49c6-a909-ea46af18939b.achievement.json,89c6028e-d926-49c6-a909-ea46af18939b,1473206400000,
6226,1bea5590-e5c8-485b-83fa-07ccaf875dbf.binning_data.json,2773446,0,63,2016-03-15 19:25:55.120,com.sec.android.app.shealth,2016-03-15 19:25:55.120,,1.8041813,5003.8,269.74,6163,VfS0qUERdZ,com.sec.android.app.shealth,0,1bea5590-e5c8-485b-83fa-07ccaf875dbf.achievement.json,1bea5590-e5c8-485b-83fa-07ccaf875dbf,1444262400000,
4025,509580f7-e1d4-4896-8a6e-4b2ca56da6ea.binning_data.json,2072917,0,92,2016-05-02 23:09:13.883,com.sec.android.app.shealth,2016-05-01 15:56:00.925,,1.5768741,3268.73,182.98,3933,VfS0qUERdZ,com.sec.android.app.shealth,0,509580f7-e1d4-4896-8a6e-4b2ca56da6ea.achievement.json,509580f7-e1d4-4896-8a6e-4b2ca56da6ea,1462060800000,
6830,fe4c3699-ceff-45a6-85d7-3f8aacc2afe3.binning_data.json,3528973,6000,89,2016-11-04 16:33:46.607,com.sec.android.app.shealth,2016-10-10 04:00:02.450,,2.1944444,5397.5103,294.63,6741,Sg8DVB0xC3,com.sec.android.app.shealth,3584,fe4c3699-ceff-45a6-85d7-3f8aacc2afe3.achievement.json,fe4c3699-ceff-45a6-85d7-3f8aacc2afe3,1475971200000,
6351,78f4d81d-2378-4c93-ab76-35a5a58660e6.binning_data.json,3012275,6000,2875,2016-05-18 22:30:21.692,com.sec.android.app.shealth,2016-05-18 22:22:57.116,,3.0493538,5757.68,423.68,3476,ROm+XQMkto,com.sec.android.app.shealth,3958,78f4d81d-2378-4c93-ab76-35a5a58660e6.achievement.json,78f4d81d-2378-4c93-ab76-35a5a58660e6,1463529600000,
3084,3a8f20d1-9942-4154-b358-b78502dcc496.binning_data.json,1477515,10000,90,2016-10-01 04:01:24.214,com.sec.android.app.shealth,2016-10-01 04:01:24.214,,3.5277777,2488.41,139.29999,2994,Sg8DVB0xC3,com.sec.android.app.shealth,0,3a8f20d1-9942-4154-b358-b78502dcc496.achievement.json,3a8f20d1-9942-4154-b358-b78502dcc496,1475193600000,
9213,b5c890f0-786d-4647-b261-f2fac3f40af4.binning_data.json,4984853,0,151,2016-03-15 19:26:34.126,com.sec.android.app.shealth,2016-03-15 19:26:34.126,,1.4274862,7115.81,405.44,9062,VfS0qUERdZ,com.sec.android.app.shealth,0,b5c890f0-786d-4647-b261-f2fac3f40af4.achievement.json,b5c890f0-786d-4647-b261-f2fac3f40af4,1451952000000,
8296,1e2cf690-d4f2-49e8-9909-459e6cad691f.binning_data.json,4512892,6000,27,2016-06-12 06:29:13.259,com.sec.android.app.shealth,2016-06-11 22:32:44.817,,4.4999995,6332.44,366.6,8269,ROm+XQMkto,com.sec.android.app.shealth,0,1e2cf690-d4f2-49e8-9909-459e6cad691f.achievement.json,1e2cf690-d4f2-49e8-9909-459e6cad691f,1465603200000,
9237,da6eb386-1401-49dd-bbd9-2dd8523704a0.binning_data.json,5220042,10000,53,2016-11-04 19:39:12.148,com.sec.android.app.shealth,2016-10-11 15:42:15.517,,1.367644,7139.16,426.84,9184,VfS0qUERdZ,com.sec.android.app.shealth,0,da6eb386-1401-49dd-bbd9-2dd8523704a0.achievement.json,da6eb386-1401-49dd-bbd9-2dd8523704a0,1476144000000,
3988,85c6563d-1d90-4c78-8247-938893c899d2.binning_data.json,2030972,0,117,2016-06-03 00:05:56.531,com.sec.android.app.shealth,2016-06-02 06:49:53.584,,1.5833993,3215.84,179.70999,3871,VfS0qUERdZ,com.sec.android.app.shealth,0,85c6563d-1d90-4c78-8247-938893c899d2.achievement.json,85c6563d-1d90-4c78-8247-938893c899d2,1464825600000,
8686,2aa7c7f7-7943-42fc-a349-82ba4acbc371.binning_data.json,4417086,10000,212,2016-08-10 15:47:55.679,com.sec.android.app.shealth,2016-08-09 15:32:47.105,,1.5888236,7017.97,398.98,8474,VfS0qUERdZ,com.sec.android.app.shealth,0,2aa7c7f7-7943-42fc-a349-82ba4acbc371.achievement.json,2aa7c7f7-7943-42fc-a349-82ba4acbc371,1470700800000,
10325,b530367b-50d9-4c9f-8769-0bd2779b04ae.binning_data.json,5259930,0,270,2016-06-01 20:26:58.180,com.sec.android.app.shealth,2016-05-31 15:52:52.143,,1.5792375,8306.68,460.66,10055,VfS0qUERdZ,com.sec.android.app.shealth,0,b530367b-50d9-4c9f-8769-0bd2779b04ae.achievement.json,b530367b-50d9-4c9f-8769-0bd2779b04ae,1464652800000,
5098,f56034e5-88cc-4dff-87e6-3ec837004232.binning_data.json,2724527,6000,6,2016-04-18 01:06:49.401,com.sec.android.app.shealth,2016-04-17 17:16:02.348,,2.0149374,3872.25,222.78,5092,ROm+XQMkto,com.sec.android.app.shealth,0,f56034e5-88cc-4dff-87e6-3ec837004232.achievement.json,f56034e5-88cc-4dff-87e6-3ec837004232,1460851200000,
6628,661b0ac1-6725-4a5f-9eda-b92a40a1e13a.binning_data.json,2941676,10000,720,2016-04-02 04:02:02.233,com.sec.android.app.shealth,2016-04-02 04:02:02.233,,4.944445,5762.79,323.07,5908,OBFuvbOf82,com.sec.android.app.shealth,0,661b0ac1-6725-4a5f-9eda-b92a40a1e13a.achievement.json,661b0ac1-6725-4a5f-9eda-b92a40a1e13a,1459468800000,
7181,4814887c-1d09-486d-9f33-ad542cd98456.binning_data.json,3728936,10000,277,2016-07-13 04:06:50.948,com.sec.android.app.shealth,2016-07-13 04:06:50.948,,3.8055558,5811.72,324.41998,6904,OBFuvbOf82,com.sec.android.app.shealth,0,4814887c-1d09-486d-9f33-ad542cd98456.achievement.json,4814887c-1d09-486d-9f33-ad542cd98456,1468281600000,
5865,931e109c-c0d7-4e9d-b49a-b7d5bbb5e2e8.binning_data.json,2890661,0,84,2016-05-07 21:55:40.661,com.sec.android.app.shealth,2016-05-06 19:08:09.648,,1.6383964,4736.05,257.72998,5781,VfS0qUERdZ,com.sec.android.app.shealth,0,931e109c-c0d7-4e9d-b49a-b7d5bbb5e2e8.achievement.json,931e109c-c0d7-4e9d-b49a-b7d5bbb5e2e8,1462492800000,
9925,68e3c88d-730f-4db5-9d67-cbb85b48d22f.binning_data.json,5129418,0,295,2016-04-08 03:10:24.113,com.sec.android.app.shealth,2016-04-06 13:35:01.197,,1.5138285,7765.06,426.56,9630,VfS0qUERdZ,com.sec.android.app.shealth,0,68e3c88d-730f-4db5-9d67-cbb85b48d22f.achievement.json,68e3c88d-730f-4db5-9d67-cbb85b48d22f,1459900800000,
3220,58df657d-784e-4332-b8a0-1636bc5b8f2f.binning_data.json,1690565,6000,80,2016-04-03 02:03:35.163,com.sec.android.app.shealth,2016-04-02 02:03:13.902,,2.416667,2542.39,144.51,3140,ROm+XQMkto,com.sec.android.app.shealth,0,58df657d-784e-4332-b8a0-1636bc5b8f2f.achievement.json,58df657d-784e-4332-b8a0-1636bc5b8f2f,1459468800000,
4301,fd43200e-e408-40fe-9f07-47af0120f7b4.binning_data.json,2361981,10000,38,2016-08-25 02:14:41.527,com.sec.android.app.shealth,2016-08-23 04:24:00.891,,1.417259,3347.54,195.31,4263,VfS0qUERdZ,com.sec.android.app.shealth,0,fd43200e-e408-40fe-9f07-47af0120f7b4.achievement.json,fd43200e-e408-40fe-9f07-47af0120f7b4,1471910400000,
604,3c1c3548-96d7-4b4e-8700-d2b739fc50df.binning_data.json,272651,10000,84,2016-06-09 17:45:30.301,com.sec.android.app.shealth,2016-06-08 23:15:01.473,,1.8305752,499.11,35.11,520,VfS0qUERdZ,com.sec.android.app.shealth,0,3c1c3548-96d7-4b4e-8700-d2b739fc50df.achievement.json,3c1c3548-96d7-4b4e-8700-d2b739fc50df,1465344000000,
15649,a7d7b442-2571-45e8-815a-017b367fee4d.binning_data.json,7866967,6000,122,2016-07-22 15:37:14.606,com.sec.android.app.shealth,2016-07-21 18:44:00.094,,2.2499998,12466.19,698.32,15527,ROm+XQMkto,com.sec.android.app.shealth,3188,a7d7b442-2571-45e8-815a-017b367fee4d.achievement.json,a7d7b442-2571-45e8-815a-017b367fee4d,1469059200000,
10375,02e6a4d7-1582-4753-87fd-3e5e2d9471e9.binning_data.json,2322550,0,4514,2016-03-15 19:25:48.274,com.sec.android.app.shealth,2016-03-15 19:25:48.274,,4.0556874,9419.54,670.44,5821,VfS0qUERdZ,com.sec.android.app.shealth,0,02e6a4d7-1582-4753-87fd-3e5e2d9471e9.achievement.json,02e6a4d7-1582-4753-87fd-3e5e2d9471e9,1442966400000,
3710,63d417f3-5947-4e22-9c4b-5ec6cbdb181d.binning_data.json,2031625,6000,14,2016-07-31 20:25:52.647,com.sec.android.app.shealth,2016-07-31 19:58:21.105,,2.0555556,2880.8,172.39,3696,ROm+XQMkto,com.sec.android.app.shealth,1182,63d417f3-5947-4e22-9c4b-5ec6cbdb181d.achievement.json,63d417f3-5947-4e22-9c4b-5ec6cbdb181d,1469923200000,
8250,bdceb5b5-15d0-42c5-b722-bdb03ddb91ac.binning_data.json,3779403,10000,1248,2016-05-22 04:00:01.262,com.sec.android.app.shealth,2016-05-22 04:00:01.262,,2.8611112,7020.51,418.61,7002,OBFuvbOf82,com.sec.android.app.shealth,7570,bdceb5b5-15d0-42c5-b722-bdb03ddb91ac.achievement.json,bdceb5b5-15d0-42c5-b722-bdb03ddb91ac,1463788800000,
12803,f18da379-5c3d-4a10-93c9-4d81090dbd24.binning_data.json,6226080,10000,476,2016-05-28 04:00:47.991,com.sec.android.app.shealth,2016-05-28 04:00:47.991,,2.9444442,10279.19,559.94,12327,OBFuvbOf82,com.sec.android.app.shealth,11671,f18da379-5c3d-4a10-93c9-4d81090dbd24.achievement.json,f18da379-5c3d-4a10-93c9-4d81090dbd24,1464307200000,
9025,520d32b0-62f8-4991-bd36-462b8511ccbd.binning_data.json,5143055,6000,6,2016-09-12 00:40:28.767,com.sec.android.app.shealth,2016-09-12 00:18:40.118,,2.2222223,6650.85,421.56,9019,ROm+XQMkto,com.sec.android.app.shealth,3165,520d32b0-62f8-4991-bd36-462b8511ccbd.achievement.json,520d32b0-62f8-4991-bd36-462b8511ccbd,1473552000000,
2100,ad662a80-1ad2-4062-b5af-3d33cabbd347.binning_data.json,1182073,6000,0,2016-06-11 22:32:44.814,com.sec.android.app.shealth,2016-06-10 23:16:43.277,,1.7777778,1523.32,93.63,2100,ROm+XQMkto,com.sec.android.app.shealth,0,ad662a80-1ad2-4062-b5af-3d33cabbd347.achievement.json,ad662a80-1ad2-4062-b5af-3d33cabbd347,1465516800000,
11190,83ca86e2-d635-469b-a022-2c3421154d10.binning_data.json,5659119,6000,138,2016-11-04 16:33:55.461,com.sec.android.app.shealth,2016-10-17 04:00:03.337,,2.5555558,8931.181,485.96,11052,Sg8DVB0xC3,com.sec.android.app.shealth,4043,83ca86e2-d635-469b-a022-2c3421154d10.achievement.json,83ca86e2-d635-469b-a022-2c3421154d10,1476576000000,
6961,ff3ce6f3-7125-4f42-a817-fa303fc4871a.binning_data.json,3248417,0,630,2016-04-25 01:18:32.591,com.sec.android.app.shealth,2016-04-24 22:55:00.810,,1.7682055,5743.87,337.4,6331,VfS0qUERdZ,com.sec.android.app.shealth,0,ff3ce6f3-7125-4f42-a817-fa303fc4871a.achievement.json,ff3ce6f3-7125-4f42-a817-fa303fc4871a,1461456000000,
942,92cb5b41-c694-419e-8c33-7d002be61a85.binning_data.json,472296,10000,79,2016-06-15 01:03:53.445,com.sec.android.app.shealth,2016-06-13 16:55:00.913,,1.6693325,788.42,48.96,863,VfS0qUERdZ,com.sec.android.app.shealth,0,92cb5b41-c694-419e-8c33-7d002be61a85.achievement.json,92cb5b41-c694-419e-8c33-7d002be61a85,1465776000000,
85,31f1225c-d129-4895-bda3-51db9b6cbf95.binning_data.json,49997,10000,0,2016-06-08 04:01:18.399,com.sec.android.app.shealth,2016-06-08 04:01:18.399,,1.6532803,65.270004,3.5900002,85,OBFuvbOf82,com.sec.android.app.shealth,0,31f1225c-d129-4895-bda3-51db9b6cbf95.achievement.json,31f1225c-d129-4895-bda3-51db9b6cbf95,1465257600000,
11435,b5bcafc4-7f8c-4434-abbd-bc5e4b0ae7a1.binning_data.json,6291968,0,213,2016-03-15 19:26:16.068,com.sec.android.app.shealth,2016-03-15 19:26:16.068,,1.4174213,8918.37,511.46,11222,VfS0qUERdZ,com.sec.android.app.shealth,0,b5bcafc4-7f8c-4434-abbd-bc5e4b0ae7a1.achievement.json,b5bcafc4-7f8c-4434-abbd-bc5e4b0ae7a1,1448323200000,
6350,9554e71d-4c2b-4ff4-b59f-2351fc6e86e5.binning_data.json,3559245,10000,86,2016-09-19 18:33:58.901,com.sec.android.app.shealth,2016-09-18 06:22:33.629,,1.4249762,5071.84,302.55,6264,VfS0qUERdZ,com.sec.android.app.shealth,0,9554e71d-4c2b-4ff4-b59f-2351fc6e86e5.achievement.json,9554e71d-4c2b-4ff4-b59f-2351fc6e86e5,1474156800000,
1296,a6d31487-c6fe-48e1-b9d5-0f4c16c58c62.binning_data.json,693280,10000,23,2016-07-04 04:31:01.725,com.sec.android.app.shealth,2016-07-03 04:01:00.596,,1.4769634,1023.95,58.77,1273,VfS0qUERdZ,com.sec.android.app.shealth,0,a6d31487-c6fe-48e1-b9d5-0f4c16c58c62.achievement.json,a6d31487-c6fe-48e1-b9d5-0f4c16c58c62,1467504000000,
6963,ac67feab-6a46-4c5c-8999-c26de7a57a6a.binning_data.json,3275457,0,2933,2016-05-18 23:13:58.947,com.sec.android.app.shealth,2016-05-18 05:35:01.700,,1.9272211,6312.53,455.77,4030,VfS0qUERdZ,com.sec.android.app.shealth,0,ac67feab-6a46-4c5c-8999-c26de7a57a6a.achievement.json,ac67feab-6a46-4c5c-8999-c26de7a57a6a,1463529600000,
3048,8dfc716e-1cdc-4ae6-ba90-c133fd8cd6bc.binning_data.json,1510750,0,548,2016-03-15 19:26:31.492,com.sec.android.app.shealth,2016-03-15 19:26:31.492,,1.6583214,2505.31,156.76,2500,VfS0qUERdZ,com.sec.android.app.shealth,0,8dfc716e-1cdc-4ae6-ba90-c133fd8cd6bc.achievement.json,8dfc716e-1cdc-4ae6-ba90-c133fd8cd6bc,1451433600000,
9613,ea8b77e6-5bf4-42ea-b535-5af758ba1e20.binning_data.json,4338655,0,1627,2016-05-14 22:25:19.468,com.sec.android.app.shealth,2016-05-13 17:55:01.967,,1.9061736,8270.23,506.94,7986,VfS0qUERdZ,com.sec.android.app.shealth,0,ea8b77e6-5bf4-42ea-b535-5af758ba1e20.achievement.json,ea8b77e6-5bf4-42ea-b535-5af758ba1e20,1463097600000,
1636,4cea309f-8f2b-4a44-bdce-835324ee124c.binning_data.json,862122,10000,19,2016-04-10 04:00:19.589,com.sec.android.app.shealth,2016-04-10 04:00:19.589,,3.9722219,1288.94,68.17,1617,OBFuvbOf82,com.sec.android.app.shealth,0,4cea309f-8f2b-4a44-bdce-835324ee124c.achievement.json,4cea309f-8f2b-4a44-bdce-835324ee124c,1460160000000,
4050,30e641b1-59dc-48f3-b3f6-ec49ea02ab4a.binning_data.json,2440106,6000,0,2016-05-10 07:47:34.285,com.sec.android.app.shealth,2016-05-10 07:47:34.285,,1.4874866,3052.15,174.85,4050,ROm+XQMkto,com.sec.android.app.shealth,0,30e641b1-59dc-48f3-b3f6-ec49ea02ab4a.achievement.json,30e641b1-59dc-48f3-b3f6-ec49ea02ab4a,1462752000000,
10864,bf2730f1-d157-4059-b1f0-4add4f5ebb5c.binning_data.json,5352959,10000,804,2016-08-12 00:55:00.814,com.sec.android.app.shealth,2016-08-11 07:16:57.806,,1.6577317,8873.77,505.81,10060,VfS0qUERdZ,com.sec.android.app.shealth,0,bf2730f1-d157-4059-b1f0-4add4f5ebb5c.achievement.json,bf2730f1-d157-4059-b1f0-4add4f5ebb5c,1470873600000,
3527,8575f012-4c43-4dac-85b6-cb490febbdf5.binning_data.json,1901662,10000,51,2016-09-27 04:02:06.072,com.sec.android.app.shealth,2016-09-27 04:02:06.072,,4.546333,2782.2,160.61,3476,Sg8DVB0xC3,com.sec.android.app.shealth,2412,8575f012-4c43-4dac-85b6-cb490febbdf5.achievement.json,8575f012-4c43-4dac-85b6-cb490febbdf5,1474848000000,
756,024a7d00-94d1-4779-8161-305c888ee42d.binning_data.json,337326,10000,44,2016-05-31 05:33:25.870,com.sec.android.app.shealth,2016-05-31 05:33:25.870,,2.6944444,635.65,36.89,712,OBFuvbOf82,com.sec.android.app.shealth,0,024a7d00-94d1-4779-8161-305c888ee42d.achievement.json,024a7d00-94d1-4779-8161-305c888ee42d,1464566400000,
8679,bdab2093-68ce-407a-9aef-c13b9acc7d06.binning_data.json,5036515,6000,20,2016-04-16 20:34:25.092,com.sec.android.app.shealth,2016-04-15 18:08:05.529,,2.2797432,6618.92,379.32,8659,ROm+XQMkto,com.sec.android.app.shealth,1136,bdab2093-68ce-407a-9aef-c13b9acc7d06.achievement.json,bdab2093-68ce-407a-9aef-c13b9acc7d06,1460678400000,
8728,19006bca-2c15-466d-93c6-a79506f5d285.binning_data.json,4298019,0,620,2016-03-29 21:27:21.895,com.sec.android.app.shealth,2016-03-27 07:27:11.639,,1.6578076,7125.29,380.81,8108,VfS0qUERdZ,com.sec.android.app.shealth,0,19006bca-2c15-466d-93c6-a79506f5d285.achievement.json,19006bca-2c15-466d-93c6-a79506f5d285,1459036800000,
5321,c3398306-d6c2-4e89-989b-ff789d196954.binning_data.json,3067582,10000,24,2016-10-03 04:00:03.482,com.sec.android.app.shealth,2016-10-03 04:00:03.482,,3.7777777,4101.4,240.56,5297,Sg8DVB0xC3,com.sec.android.app.shealth,1951,c3398306-d6c2-4e89-989b-ff789d196954.achievement.json,c3398306-d6c2-4e89-989b-ff789d196954,1475366400000,
4400,16bc1115-bcbd-4ef0-9d9d-335d92278853.binning_data.json,2118149,10000,154,2016-04-29 04:23:58.550,com.sec.android.app.shealth,2016-04-29 04:23:58.550,,3.8395994,3625.27,200.13998,4246,OBFuvbOf82,com.sec.android.app.shealth,0,16bc1115-bcbd-4ef0-9d9d-335d92278853.achievement.json,16bc1115-bcbd-4ef0-9d9d-335d92278853,1461801600000,
117,b8bb03b4-0ed8-40df-9da1-80f8706ce60b.binning_data.json,61793,0,0,2016-03-15 19:26:45.097,com.sec.android.app.shealth,2016-03-15 19:26:45.097,,2.0555556,91.88,4.93,117,VfS0qUERdZ,com.sec.android.app.shealth,0,b8bb03b4-0ed8-40df-9da1-80f8706ce60b.achievement.json,b8bb03b4-0ed8-40df-9da1-80f8706ce60b,1453939200000,
5236,c8c2dec3-a583-4c1e-ba96-99f0bda0ae21.binning_data.json,2453734,10000,684,2016-07-03 04:00:09.310,com.sec.android.app.shealth,2016-07-03 04:00:09.310,,3.6111112,4450.56,261.32,4552,OBFuvbOf82,com.sec.android.app.shealth,1268,c8c2dec3-a583-4c1e-ba96-99f0bda0ae21.achievement.json,c8c2dec3-a583-4c1e-ba96-99f0bda0ae21,1467417600000,
458,2932cd1e-2562-43c0-8c21-7d899148d678.binning_data.json,184595,10000,70,2016-06-09 04:49:11.731,com.sec.android.app.shealth,2016-06-09 04:49:11.731,,3.4166667,396.98,28.09,388,OBFuvbOf82,com.sec.android.app.shealth,0,2932cd1e-2562-43c0-8c21-7d899148d678.achievement.json,2932cd1e-2562-43c0-8c21-7d899148d678,1465344000000,
